Longitude,Latitude
-97.0509,32.879
-97.0505,32.9697
-97.0505,32.9697
-97.0505,32.97
-97.0505,32.9702
-97.0505,32.9705
-97.0505,32.9708
-97.0505,32.971
-97.0505,32.9713
-97.0505,32.9716
-97.0505,32.9719
-97.0505,32.9721
-97.0506,32.9724
-97.0506,32.9727
-97.0506,32.9729
-97.0507,32.9732
-97.0507,32.9735
-97.0507,32.9737
-97.0508,32.974
-97.0508,32.9743
-97.0508,32.9745
-97.0509,32.9748
-97.0509,32.975
-97.051,32.9753
-97.051,32.9756
-97.0511,32.9758
-97.0511,32.9761
-97.0512,32.9764
-97.0513,32.9766
-97.0513,32.9769
-97.0514,32.9772
-97.0515,32.9774
-97.0515,32.9777
-97.0516,32.9779
-97.0517,32.9782
-97.0518,32.9785
-97.0518,32.9787
-97.0519,32.979
-97.052,32.9792
-97.0521,32.9795
-97.0522,32.9798
-97.0523,32.98
-97.0524,32.9803
-97.0525,32.9805
-97.0526,32.9808
-97.0527,32.981
-97.0528,32.9813
-97.0529,32.9815
-97.053,32.9818
-97.0531,32.982
-97.0532,32.9823
-97.0533,32.9825
-97.0535,32.9828
-97.0536,32.983
-97.0537,32.9833
-97.0538,32.9835
-97.054,32.9838
-97.0541,32.984
-97.0542,32.9843
-97.0544,32.9845
-97.0545,32.9847
-97.0546,32.985
-97.0548,32.9852
-97.0549,32.9855
-97.0551,32.9857
-97.0552,32.9859
-97.0554,32.9862
-97.0555,32.9864
-97.0557,32.9866
-97.0558,32.9869
-97.056,32.9871
-97.0561,32.9873
-97.0563,32.9876
-97.0565,32.9878
-97.0566,32.988
-97.0568,32.9883
-97.057,32.9885
-97.0572,32.9887
-97.0573,32.9889
-97.0575,32.9892
-97.0577,32.9894
-97.0579,32.9896
-97.0581,32.9898
-97.0582,32.99
-97.0584,32.9902
-97.0586,32.9905
-97.0588,32.9907
-97.059,32.9909
-97.0592,32.9911
-97.0594,32.9913
-97.0596,32.9915
-97.0598,32.9917
-97.06,32.9919
-97.0602,32.9921
-97.0604,32.9923
-97.0606,32.9925
-97.0608,32.9927
-97.0611,32.9929
-97.0613,32.9931
-97.0615,32.9933
-97.0617,32.9935
-97.0619,32.9937
-97.0622,32.9939
-97.0624,32.9941
-97.0626,32.9943
-97.0628,32.9945
-97.0631,32.9947
-97.0633,32.9949
-97.0635,32.995
-97.0638,32.9952
-97.064,32.9954
-97.0642,32.9956
-97.0645,32.9958
-97.0647,32.9959
-97.065,32.9961
-97.0652,32.9963
-97.0654,32.9965
-97.0657,32.9966
-97.0659,32.9968
-97.0662,32.997
-97.0664,32.9971
-97.0667,32.9973
-97.067,32.9974
-97.0672,32.9976
-97.0675,32.9978
-97.0677,32.9979
-97.068,32.9981
-97.0683,32.9982
-97.0685,32.9984
-97.0688,32.9985
-97.0691,32.9987
-97.0693,32.9988
-97.0696,32.999
-97.0699,32.9991
-97.0701,32.9992
-97.0704,32.9994
-97.0707,32.9995
-97.071,32.9996
-97.0712,32.9998
-97.0715,32.9999
-97.0718,33
-97.0721,33.0002
-97.0724,33.0003
-97.0726,33.0004
-97.0729,33.0005
-97.0732,33.0007
-97.0735,33.0008
-97.0738,33.0009
-97.0741,33.001
-97.0744,33.0011
-97.0746,33.0012
-97.0749,33.0013
-97.0752,33.0014
-97.0755,33.0015
-97.0758,33.0017
-97.0761,33.0018
-97.0764,33.0019
-97.0767,33.0019
-97.077,33.002
-97.0773,33.0021
-97.0776,33.0022
-97.0779,33.0023
-97.0782,33.0024
-97.0785,33.0025
-97.0788,33.0026
-97.0791,33.0027
-97.0794,33.0027
-97.0797,33.0028
-97.08,33.0029
-97.0803,33.003
-97.0807,33.003
-97.081,33.0031
-97.0813,33.0032
-97.0816,33.0032
-97.0819,33.0033
-97.0822,33.0034
-97.0825,33.0034
-97.0828,33.0035
-97.0831,33.0035
-97.0834,33.0036
-97.0838,33.0036
-97.0841,33.0037
-97.0844,33.0037
-97.0847,33.0038
-97.085,33.0038
-97.0853,33.0039
-97.0857,33.0039
-97.086,33.0039
-97.0863,33.004
-97.0866,33.004
-97.0869,33.004
-97.0872,33.0041
-97.0876,33.0041
-97.0879,33.0041
-97.0882,33.0041
-97.0885,33.0042
-97.0888,33.0042
-97.0891,33.0042
-97.0895,33.0042
-97.0898,33.0042
-97.0901,33.0042
-97.0904,33.0042
-97.0907,33.0042
-97.0911,33.0042
-97.0914,33.0042
-97.0917,33.0042
-97.092,33.0042
-97.0923,33.0042
-97.0927,33.0042
-97.093,33.0042
-97.0933,33.0042
-97.0936,33.0042
-97.0939,33.0042
-97.0942,33.0042
-97.0946,33.0041
-97.0949,33.0041
-97.0952,33.0041
-97.0955,33.0041
-97.0958,33.004
-97.0962,33.004
-97.0965,33.004
-97.0968,33.0039
-97.0971,33.0039
-97.0974,33.0039
-97.0977,33.0038
-97.098,33.0038
-97.0984,33.0037
-97.0987,33.0037
-97.099,33.0036
-97.0993,33.0036
-97.0996,33.0035
-97.0999,33.0035
-97.1002,33.0034
-97.1006,33.0034
-97.1009,33.0033
-97.1012,33.0032
-97.1015,33.0032
-97.1018,33.0031
-97.1021,33.003
-97.1024,33.003
-97.1027,33.0029
-97.103,33.0028
-97.1033,33.0027
-97.1036,33.0027
-97.1039,33.0026
-97.1042,33.0025
