Longitude,Latitude
-94.729315,39.293337
-94.72079017,39.32220096
-94.72079017,39.32220096
-94.72078322,39.32222454
-94.72077632,39.32224813
-94.72076945,39.32227173
-94.72076262,39.32229534
-94.72075583,39.32231895
-94.72074907,39.32234257
-94.72074236,39.32236619
-94.72073568,39.32238983
-94.72072904,39.32241346
-94.72072245,39.32243711
-94.72071588,39.32246076
-94.72070936,39.32248442
-94.72070288,39.32250808
-94.72069643,39.32253175
-94.72069003,39.32255543
-94.72068366,39.32257911
-94.72067733,39.3226028
-94.72067104,39.32262649
-94.72066479,39.32265019
-94.72065857,39.3226739
-94.7206524,39.32269761
-94.72064626,39.32272133
-94.72064016,39.32274506
-94.7206341,39.32276879
-94.72062808,39.32279252
-94.7206221,39.32281627
-94.72061616,39.32284002
-94.72061025,39.32286377
-94.72060439,39.32288753
-94.72059856,39.32291129
-94.72059277,39.32293507
-94.72058702,39.32295884
-94.72058131,39.32298263
-94.72057564,39.32300641
-94.72057001,39.32303021
-94.72056441,39.32305401
-94.72055886,39.32307781
-94.72055334,39.32310162
-94.72054786,39.32312544
-94.72054242,39.32314926
-94.72053702,39.32317308
-94.72053166,39.32319691
-94.72052633,39.32322075
-94.72052105,39.32324459
-94.7205158,39.32326844
-94.7205106,39.32329229
-94.72050543,39.32331615
-94.7205003,39.32334001
-94.72049521,39.32336388
-94.72049016,39.32338775
-94.72048515,39.32341163
-94.72048017,39.32343551
-94.72047524,39.32345939
-94.72047034,39.32348328
-94.72046549,39.32350718
-94.72046067,39.32353108
-94.72045589,39.32355499
-94.72045115,39.3235789
-94.72044645,39.32360281
-94.72044179,39.32362673
-94.72043717,39.32365065
-94.72043258,39.32367458
-94.72042804,39.32369851
-94.72042353,39.32372245
-94.72041906,39.32374639
-94.72041464,39.32377034
-94.72041025,39.32379429
-94.7204059,39.32381824
-94.72040158,39.3238422
-94.72039731,39.32386617
-94.72039308,39.32389013
-94.72038889,39.3239141
-94.72038473,39.32393808
-94.72038062,39.32396206
-94.72037654,39.32398604
-94.7203725,39.32401003
-94.7203685,39.32403402
-94.72036454,39.32405801
-94.72036062,39.32408201
-94.72035674,39.32410601
-94.7203529,39.32413002
-94.7203491,39.32415403
-94.72034533,39.32417804
-94.72034161,39.32420206
-94.72033792,39.32422608
-94.72033427,39.32425011
-94.72033067,39.32427414
-94.7203271,39.32429817
-94.72032357,39.3243222
-94.72032008,39.32434624
-94.72031663,39.32437028
-94.72031322,39.32439433
-94.72030984,39.32441838
-94.72030651,39.32444243
-94.72030321,39.32446648
-94.72029996,39.32449054
-94.72029674,39.3245146
-94.72029357,39.32453867
-94.72029043,39.32456274
-94.72028733,39.32458681
-94.72028427,39.32461088
-94.72028125,39.32463496
-94.72027827,39.32465904
-94.72027533,39.32468312
-94.72027243,39.3247072
-94.72026956,39.32473129
-94.72026674,39.32475538
-94.72026396,39.32477948
-94.72026121,39.32480357
-94.7202585,39.32482767
-94.72025584,39.32485177
-94.72025321,39.32487588
-94.72025062,39.32489998
-94.72024807,39.32492409
-94.72024556,39.3249482
-94.72024309,39.32497232
-94.72024066,39.32499644
-94.72023827,39.32502055
-94.72023592,39.32504468
-94.7202336,39.3250688
-94.72023133,39.32509292
-94.72022909,39.32511705
-94.7202269,39.32514118
-94.72022474,39.32516531
-94.72022263,39.32518945
-94.72022055,39.32521358
-94.72021851,39.32523772
-94.72021651,39.32526186
-94.72021455,39.32528601
-94.72021263,39.32531015
-94.72021075,39.3253343
-94.72020891,39.32535844
-94.72020711,39.32538259
-94.72020534,39.32540674
-94.72020362,39.3254309
-94.72020194,39.32545505
-94.72020029,39.32547921
-94.72019869,39.32550337
-94.72019712,39.32552753
-94.72019559,39.32555169
-94.7201941,39.32557585
-94.72019266,39.32560001
-94.72019125,39.32562418
-94.72018988,39.32564834
-94.72018855,39.32567251
-94.72018726,39.32569668
-94.72018601,39.32572085
-94.72018479,39.32574502
-94.72018362,39.3257692
-94.72018249,39.32579337
-94.72018139,39.32581754
-94.72018034,39.32584172
-94.72017932,39.3258659
-94.72017835,39.32589008
-94.72017741,39.32591425
-94.72017652,39.32593843
-94.72017566,39.32596262
-94.72017484,39.3259868
-94.72017406,39.32601098
-94.72017332,39.32603516
-94.72017262,39.32605935
-94.72017196,39.32608353
-94.72017134,39.32610771
-94.72017076,39.3261319
-94.72017022,39.32615609
-94.72016971,39.32618027
-94.72016925,39.32620446
-94.72016882,39.32622865
-94.72016844,39.32625284
-94.72016809,39.32627702
-94.72016779,39.32630121
-94.72016752,39.3263254
-94.72016729,39.32634959
-94.72016711,39.32637378
-94.72016696,39.32639797
-94.72016685,39.32642216
-94.72016678,39.32644635
-94.72016675,39.32647054
-94.72016676,39.32649473
-94.72016681,39.32651892
-94.72016689,39.32654311
-94.72016702,39.3265673
-94.72016719,39.32659149
-94.72016739,39.32661568
-94.72016764,39.32663987
-94.72016792,39.32666405
-94.72016825,39.32668824
-94.72016861,39.32671243
-94.72016902,39.32673662
-94.72016946,39.32676081
-94.72016994,39.32678499
-94.72017046,39.32680918
-94.72017102,39.32683337
-94.72017162,39.32685755
