ACName,Runway ID,App Day,App Nght,Dep Day,Dep Nght,Stage Length
B717-2_4BR007_J7_A2A,0,0.092006859,0.009583862,0,0,1
B717-2_4BR007_J8_A2B,0,0.092006859,0.009583862,0,0,1
B717-2_4BR007_J6_A2,0,0.123545291,0.012648753,0,0,1
B717-2_4BR007_J7_A2A,0,0,0,0.008701627,0.001642834,1
B717-2_4BR007_J8_A2B,0,0,0,0.008701627,0.001642834,1
B717-2_4BR007_J9_A2,0,0,0,0.010877033,0.002170221,1
B717-2_4BR007_J6_A2,0,0,0,0.015227847,0.00298697,1
B717-2_4BR007_J7_A2A,0,0,0,0.070135358,0.013241288,2
B717-2_4BR007_J8_A2B,0,0,0,0.070135358,0.013241288,2
B717-2_4BR007_J9_A2,0,0,0,0.087669197,0.017492042,2
B717-2_4BR007_J6_A2,0,0,0,0.122736875,0.024075069,2
B717-2_4BR007_J7_A2A,0,0,0,8.70E-05,1.64E-05,3
B717-2_4BR007_J8_A2B,0,0,0,8.70E-05,1.64E-05,3
B717-2_4BR007_J9_A2,0,0,0,0.000108742,2.17E-05,3
B717-2_4BR007_J6_A2,0,0,0,0.000152239,2.99E-05,3
B717-2_4BR007_J16_A6A,2,0.070902193,0.00715141,0,0,1
B717-2_4BR007_J17_A6B,2,0.070902193,0.00715141,0,0,1
B717-2_4BR007_J15_A6,2,0.095089563,0.009754134,0,0,1
B717-2_4BR007_J16_A6A,2,0,0,0.007227185,0.001376806,1
B717-2_4BR007_J17_A6B,2,0,0,0.010127727,0.00199287,1
B717-2_4BR007_J15_A6,2,0,0,0.01162634,0.002226227,1
B717-2_4BR007_J16_A6A,2,0,0,0.05825131,0.011097102,2
B717-2_4BR007_J17_A6B,2,0,0,0.081629763,0.016062586,2
B717-2_4BR007_J15_A6,2,0,0,0.09370863,0.01794345,2
B717-2_4BR007_J16_A6A,2,0,0,7.22E-05,1.38E-05,3
B717-2_4BR007_J17_A6B,2,0,0,1.01E-04,1.99E-05,3
B717-2_4BR007_J15_A6,2,0,0,0.000116233,2.23E-05,3
B717-2_4BR007_J11_A3A,4,0.013990734,0.001362173,0,0,1
B717-2_4BR007_J12_A3B,4,0.013990734,0.001362173,0,0,1
B717-2_4BR007_J10_A3,4,0.018733355,0.001678392,0,0,1
B717-2_4BR007_J10_A3,4,0,0,0.003625678,0.000704739,1
B717-2_4BR007_J13_A3,4,0,0,0.003625678,0.000704739,1
B717-2_4BR007_J11_A3A,4,0,0,0.005438517,0.000994101,1
B717-2_4BR007_J12_A3B,4,0,0,0.023615248,0.004601802,1
B717-2_4BR007_J10_A3,4,0,0,0.029223065,0.005680212,2
B717-2_4BR007_J13_A3,4,0,0,0.029223065,0.005680212,2
B717-2_4BR007_J11_A3A,4,0,0,0.043834599,0.008012484,2
B717-2_4BR007_J12_A3B,4,0,0,0.190339567,0.037090653,2
B717-2_4BR007_J10_A3,4,0,0,3.63E-05,7.05E-06,3
B717-2_4BR007_J13_A3,4,0,0,3.63E-05,7.05E-06,3
B717-2_4BR007_J11_A3A,4,0,0,5.44E-05,9.94E-06,3
B717-2_4BR007_J12_A3B,4,0,0,0.000236092,4.61E-05,3
B717-2_4BR007_J2_A1A,1,0.220531903,0.022840728,0,0,1
B717-2_4BR007_J3_A1B,1,0.220531903,0.022840728,0,0,1
B717-2_4BR007_J1_A1,1,0.294516799,0.030624576,0,0,1
B717-2_4BR007_J3_A1B,1,0,0,0.01691983,0.003309003,1
B717-2_4BR007_J1_A1,1,0,0,0.029609702,0.005712581,1
B717-2_4BR007_J2_A1A,1,0,0,0.038069617,0.007355415,1
B717-2_4BR007_J3_A1B,1,0,0,0.136374306,0.026670662,2
