ACName,Runway ID,App Day,App Nght,Dep Day,Dep Nght,Stage Length
A300F4-6_1PW056_DJ29_A4,2,0,0,0.001805806,0.000193979,1
A300F4-6_1PW056_DP15_A4,2,0,0,0.006301894,0.000676948,1
A300F4-6_1PW056_DJ18_A8,4,0.550440042,0.176413809,0,0,1
A300F4-6_1PW056_DJ26_A6,6,1.092361369,0.350097404,0,0,1
A300F4-6_1PW056_DJ22_A6,6,0,0,0.008181406,0.000878844,1
A300F4-6_1PW056_DJ26_A6,6,0,0,0.008181406,0.000878844,1
A300F4-6_1PW056_DJ27_A6,6,0,0,0.008181406,0.000878844,1
A300F4-6_1PW056_DJ98_A6,6,0,0,0.006117628,0.000657154,1
A300F4-6_1PW056_DP14_A5,8,0.338455097,0.108473491,0,0,1
A300F4-6_1PW056_DJ24_A5,8,0,0,0.013598823,0.001460782,1
A300F4-6_1PW056_DJ18_A8,10,0,0,0.021927642,0.002355461,1
A300F4-6_1PW056_DJ21_A8,10,0,0,0.021927642,0.002355461,1
A300F4-6_1PW056_DJ23_A8,10,0,0,0.021927642,0.002355461,1
A300F4-6_1PW056_DJ25_A8,10,0,0,0.021927642,0.002355461,1
A300F4-6_1PW056_DJ28_A8,10,0,0,0.021927642,0.002355461,1
A300F4-6_1PW056_DJ14_A7,1,0,0,0.020600927,0.002212946,1
A300F4-6_1PW056_DJ17_A7,1,0,0,0.020600927,0.002212946,1
A300F4-6_1PW056_DJ20_A7,1,0,0,0.020600927,0.002212946,1
A300F4-6_1PW056_DJ30_A7,1,0,0,0.020600927,0.002212946,1
A300F4-6_1PW056_DJ31_A7,1,0,0,0.020600927,0.002212946,1
A300F4-6_1PW056_DJ14_A7,12,0.770616058,0.246979333,0,0,1
A300F4-6_1PW056_DJ16_A7,12,0,0,0.006301894,0.000676948,1
A300F4-6_1PW056_DJ19_A7,12,0,0,0.006301894,0.000676948,1
A300F4-6_1PW056_DJ29_A4,3,0.121555509,0.038958049,0,0,1
A300F4-6_1PW056_DJ12_A8,5,0,0,0.004569794,0.000490886,1
A300F4-6_1PW056_DJ13_A8,5,0,0,0.004569794,0.000490886,1
A300F4-6_1PW056_DJ1_A2,7,0.271943592,0.087156822,0,0,1
A300F4-6_1PW056_DJ1_A2,7,0,0,0.004016997,0.000431505,1
A300F4-6_1PW056_DJ4_A2,7,0,0,0.004016997,0.000431505,1
A300F4-6_1PW056_DP1_A3,9,0.13072951,0.04189828,0,0,1
A300F4-6_1PW056_DJ2_A3,9,0,0,0.004643501,0.000498804,1
A300F4-6_1PW056_DJ3_A8,11,0,0,0.011498192,0.001235132,1
A300F4-6_1PW056_DJ5_A8,11,0,0,0.011498192,0.001235132,1
A300F4-6_1PW056_DJ7_A8,11,0,0,0.011498192,0.001235132,1
A300F4-6_1PW056_DJ10_A7,0,0,0,0.009987212,0.001072823,1
A300F4-6_1PW056_DJ6_A7,0,0,0,0.009987212,0.001072823,1
A300F4-6_1PW056_DJ8_A7,0,0,0,0.009987212,0.001072823,1
A300F4-6_1PW056_DJ11_A7,13,0,0,0.002358603,0.000253361,1
A300F4-6_1PW056_DJ9_A7,13,0,0,0.002358603,0.000253361,1
A300F4-6_1PW056_DJ29_A4,2,0,0,0.011671538,0.001253753,2
A300F4-6_1PW056_DP15_A4,2,0,0,0.040731284,0.004375343,2
A300F4-6_1PW056_DJ22_A6,6,0,0,0.052879211,0.00568027,2
A300F4-6_1PW056_DJ26_A6,6,0,0,0.052879211,0.00568027,2
A300F4-6_1PW056_DJ27_A6,6,0,0,0.052879211,0.00568027,2
A300F4-6_1PW056_DJ98_A6,6,0,0,0.039540311,0.004247409,2
A300F4-6_1PW056_DJ24_A5,8,0,0,0.087893824,0.009441529,2
A300F4-6_1PW056_DJ18_A8,10,0,0,0.141725813,0.015224146,2
A300F4-6_1PW056_DJ21_A8,10,0,0,0.141725813,0.015224146,2
A300F4-6_1PW056_DJ23_A8,10,0,0,0.141725813,0.015224146,2
A300F4-6_1PW056_DJ25_A8,10,0,0,0.141725813,0.015224146,2
A300F4-6_1PW056_DJ28_A8,10,0,0,0.141725813,0.015224146,2
A300F4-6_1PW056_DJ14_A7,1,0,0,0.133150806,0.014303021,2
A300F4-6_1PW056_DJ17_A7,1,0,0,0.133150806,0.014303021,2
A300F4-6_1PW056_DJ20_A7,1,0,0,0.133150806,0.014303021,2
A300F4-6_1PW056_DJ30_A7,1,0,0,0.133150806,0.014303021,2
A300F4-6_1PW056_DJ31_A7,1,0,0,0.133150806,0.014303021,2
A300F4-6_1PW056_DJ16_A7,12,0,0,0.040731284,0.004375343,2
A300F4-6_1PW056_DJ19_A7,12,0,0,0.040731284,0.004375343,2
A300F4-6_1PW056_DJ12_A8,5,0,0,0.029536136,0.003172763,2
A300F4-6_1PW056_DJ13_A8,5,0,0,0.029536136,0.003172763,2
A300F4-6_1PW056_DJ1_A2,7,0,0,0.025963216,0.002788961,2
A300F4-6_1PW056_DJ4_A2,7,0,0,0.025963216,0.002788961,2
A300F4-6_1PW056_DJ2_A3,9,0,0,0.030012525,0.003223937,2
A300F4-6_1PW056_DJ3_A8,11,0,0,0.074316729,0.007983082,2
A300F4-6_1PW056_DJ5_A8,11,0,0,0.074316729,0.007983082,2
