X (nmi), Y(nmi)
65, 4001
0.185867961310864, -1.6
0.185108546252839, -1.5959999999404
0.184346355402033, -1.59199999988079
0.183582961638172, -1.58799999952316
0.182819938068512, -1.58399999976158
0.182058857515606, -1.58
0.181301292690619, -1.57599999904633
0.180548816758399, -1.57199999809265
0.17980300265661, -1.56799999713898
0.179065423322913, -1.5639999961853
0.178337651694972, -1.55999999523163
0.17762126071045, -1.55599999427795
0.176917823307007, -1.55199999332428
0.176228912422308, -1.54799999237061
0.175556100994014, -1.54399999141693
0.174900961959788, -1.53999999046326
0.174265068257292, -1.53599998950958
0.173649992824189, -1.53199998855591
0.173057308598142, -1.52799998760223
0.172488588516812, -1.52399998664856
0.171945407412897, -1.52
0.171428959120512, -1.5159999999404
0.170938941811528, -1.51199999988079
0.170474676433399, -1.50799999952316
0.170035484068173, -1.50399999976158
0.16962068562602, -1.5
0.16922960197511, -1.49599999904633
0.16886155422331, -1.49199999809265
0.168515863351268, -1.48799999713898
0.16819185033963, -1.4839999961853
0.167888836169045, -1.47999999523163
0.167606141820159, -1.47599999427795
0.16734308827362, -1.47199999332428
0.167098996510075, -1.46799999237061
0.166873187510171, -1.46399999141693
0.166664982254555, -1.45999999046326
0.166473701723874, -1.45599998950958
0.166298666898777, -1.45199998855591
0.166139198759909, -1.44799998760223
0.165994618287919, -1.44399998664856
0.165864246905102, -1.44
0.16574789982553, -1.4359999999404
0.165647374187041, -1.43199999988079
0.16556496180076, -1.42799999952316
0.165502954499444, -1.42399999976158
0.165463644085425, -1.42
0.165449322374407, -1.41599999904633
0.16546228119967, -1.41199999809265
0.165504812379283, -1.40799999713898
0.165579207731313, -1.4039999961853
0.165687759073831, -1.39999999523163
0.165832758224905, -1.39599999427795
0.166016497002604, -1.39199999332428
0.166241267224995, -1.38799999237061
0.16650936071015, -1.38399999141693
0.166823069276135, -1.37999999046326
0.16718468474102, -1.37599998950958
0.167596498922874, -1.37199998855591
0.168060803639765, -1.36799998760223
0.168579890709762, -1.36399998664856
0.169156049785633, -1.36
0.169791259065571, -1.35600099470063
0.170486220605263, -1.35200795796268
0.171241320768464, -1.34802685805156
0.172056945684893, -1.34406366441673
0.172933481767737, -1.34012434502403
0.173871315610824, -1.33621486727347
0.174870833267527, -1.33234120090832
0.175932421043349, -1.32850931449402
0.177056465243796, -1.32472517659598
0.178243352174372, -1.32099475577963
0.179493468140582, -1.31732402061039
0.180807199447931, -1.31371893965369
0.182184932401924, -1.31018548147493
0.183627053308064, -1.30672961463956
0.185133948471858, -1.30335730771299
0.186706004198809, -1.30007452926064
0.188343606794422, -1.29688724784793
0.190047142564203, -1.2938014320403
0.191816997813654, -1.29082305040315
0.193653552160491, -1.28795808153799
0.195557189059717, -1.28521074443769
0.197528211008941, -1.2825783691491
0.199566911153275, -1.28005654607341
0.201673582020141, -1.27764086634734
0.203848516898902, -1.27532692017304
0.206092009459041, -1.27311029749004
0.20840435205345, -1.27098658958499
0.210785837673017, -1.26895138704003
0.213236759308627, -1.26700028043727
0.215757409951168, -1.26512886035884
0.218348082591525, -1.26333271738684
0.221009070220587, -1.26160744210341
0.223740665829239, -1.25994862509065
0.226543162408368, -1.25835185693069
0.229416852948861, -1.25681272820566
0.232362030441605, -1.25532682949766
0.235378987877485, -1.25388975138881
0.23846801824739, -1.25249708446125
0.241629414542205, -1.25114441929708
0.244863458056665, -1.24982735113025
0.248169807401127, -1.24854215701336
0.251545461024907, -1.24728790997197
0.254986771593054, -1.24606437406213
0.258490090735602, -1.24487131369994
0.262051771367656, -1.2437084928469
0.265668166981884, -1.24257567531596
0.269335628929189, -1.24147262560405
0.273050509613417, -1.24039910785706
0.276809161438419, -1.23935488622087
0.280607936808041, -1.23833972484138
0.284443188126134, -1.23735338786449
0.288311267796544, -1.23639563943607
0.292208528223122, -1.23546624370203
0.296131321809715, -1.23456496480825
0.300076000960172, -1.23369156690061
0.304038918078341, -1.23284581412502
0.308016425568072, -1.23202747062737
0.312004875833212, -1.23123630055353
0.31600062127761, -1.23047206804941
0.32, -1.22973453985105
0.324000000059605, -1.22902342056538
0.328000000119209, -1.2283382047538
0.332000000476837, -1.22767832999165
0.336000000238419, -1.22704323404722
0.34, -1.226432354444
0.344000000953674, -1.22584512863416
0.348000001907349, -1.22528099442654
0.352000002861023, -1.22473938944434
0.356000003814697, -1.22421975131077
0.360000004768372, -1.22372151764902
0.364000005722046, -1.22324412608231
0.36800000667572, -1.22278701423382
0.372000007629395, -1.22234961972677
0.376000008583069, -1.22193138018435
0.380000009536743, -1.22153173322977
0.384000010490417, -1.22115011648622
0.388000011444092, -1.22078596757692
0.392000012397766, -1.22043872412506
0.39600001335144, -1.22010782375385
0.4, -1.21979270518589
0.404000000059605, -1.21949284974512
0.408000000119209, -1.21920792557575
0.412000000476837, -1.21893764560734
0.416000000238419, -1.21868172284782
0.42, -1.21843987020506
0.424000000953674, -1.21821180056231
0.428000001907349, -1.2179972269427
0.432000002861023, -1.21779586229517
0.436000003814697, -1.21760741956868
0.440000004768372, -1.2174316117122
0.444000005722046, -1.21726815167466
0.44800000667572, -1.21711675240503
0.452000007629394, -1.21697712685226
0.456000008583069, -1.21684898796532
0.460000009536743, -1.21673204869314
0.464000010490417, -1.21662602198469
0.468000011444092, -1.21653062078892
0.472000012397766, -1.21644555805479
0.47600001335144, -1.21637054673126
0.48, -1.21630529998349
0.484000000059605, -1.21624956058517
0.488000000119209, -1.21620319311599
0.492000000476837, -1.21616609219739
0.496000000238419, -1.21613815246048
0.5, -1.21611926852292
0.504000000953674, -1.21610933500695
0.508000001907349, -1.21610824654332
0.512000002861023, -1.21611589775582
0.516000003814697, -1.21613218326822
0.520000004768371, -1.21615699770431
0.524000005722046, -1.21619023568788
0.52800000667572, -1.21623179184269
0.532000007629394, -1.21628156079253
0.536000008583069, -1.21633943716119
0.540000009536743, -1.21640531557245
0.544000010490417, -1.21647909065008
0.548000011444092, -1.21656065701787
0.552000012397766, -1.21664990929959
0.55600001335144, -1.21674674211904
0.56, -1.21685104971372
0.564000000059605, -1.21696271241456
0.568000000119209, -1.21708154944092
0.572000000476837, -1.21720736534558
0.576000000238419, -1.2173399646428
0.58, -1.21747915189401
0.584000000953674, -1.21762473168674
0.588000001907349, -1.21777650852348
0.592000002861023, -1.21793428694726
0.596000003814697, -1.2180978715011
0.600000004768372, -1.21826706672803
0.604000005722046, -1.21844167717106
0.60800000667572, -1.21862150737321
0.612000007629395, -1.2188063618775
0.616000008583069, -1.21899604522697
0.620000009536743, -1.21919036196462
0.624000010490417, -1.21938911663347
0.628000011444092, -1.21959211377656
0.632000012397766, -1.21979915793689
0.63600001335144, -1.22001005365749
0.64, -1.22022460470779
0.644000000059605, -1.22044264868304
0.648000000119209, -1.22066414724391
0.652000000476837, -1.22088909434746
0.656000000238419, -1.22111748388319
0.66, -1.22134930982452
0.664000000953674, -1.22158456618224
0.668000001907349, -1.22182324682792
0.672000002861023, -1.22206534570174
0.676000003814697, -1.22231085674384
0.680000004768371, -1.22255977389439
0.684000005722046, -1.22281209109355
0.68800000667572, -1.22306780228146
0.692000007629395, -1.2233269013983
0.696000008583069, -1.22358938238421
0.700000009536743, -1.22385523917937
0.704000010490417, -1.22412446572392
0.708000011444092, -1.22439705595803
0.712000012397766, -1.22467300382185
0.71600001335144, -1.22495230325554
0.72, -1.22523494718247
0.724000000059605, -1.22552088921594
0.728000000119209, -1.22580991093297
0.732000000476837, -1.22610175259026
0.736000000238419, -1.22639615435711
0.74, -1.22669285651172
0.744000000953674, -1.22699159937831
0.748000001907349, -1.22729212310344
0.752000002861023, -1.22759416792179
0.756000003814697, -1.22789747406804
0.760000004768372, -1.22820178177684
0.764000005722046, -1.22850683128288
0.76800000667572, -1.22881236282083
0.772000007629395, -1.22911811662535
0.776000008583069, -1.22942383293112
0.780000009536743, -1.22972925197281
0.784000010490417, -1.23003411398509
0.788000011444092, -1.23033815920263
0.792000012397766, -1.23064112786011
0.79600001335144, -1.23094276019219
0.8, -1.23124279536369
0.804000000059605, -1.23154109649235
0.808000000119209, -1.23183800681759
0.812000000476837, -1.23213399141232
0.816000000238419, -1.23242951526134
0.82, -1.23272504345958
0.824000000953674, -1.23302104114615
0.828000001907349, -1.2333179732842
