X (nmi), Y(nmi)
55, 20841
-1.60183564162865, -5.23793648656752
-1.59916850806157, -5.23594437867827
-1.5965295607045, -5.23396867092991
-1.59391945094886, -5.23201028696688
-1.59133883095954, -5.23007015101461
-1.58878835193006, -5.22814918656943
-1.58626866469879, -5.22624831685741
-1.58378042161555, -5.22436846624424
-1.58132427426557, -5.22251055852025
-1.57890087423403, -5.22067551747572
-1.57651087310617, -5.21886426690097
-1.57415492246718, -5.21707773058631
-1.57183367390227, -5.21531683232204
-1.56954777899665, -5.21358249589846
-1.56729788933554, -5.21187564510589
-1.56508465650414, -5.21019720373462
-1.56290873208765, -5.20854809557497
-1.5607707676713, -5.20692924441724
-1.55867141484029, -5.20534157405174
-1.55661132517982, -5.20378600826877
-1.55459115742767, -5.2022634762435
-1.55261023188707, -5.20077375946413
-1.55066262064073, -5.19931212819008
-1.54874107152, -5.19787271567543
-1.54683833292576, -5.19644965560054
-1.54494715254529, -5.19503708111135
-1.54306027779153, -5.19362912515035
-1.54117045719836, -5.19221992149649
-1.53927043873465, -5.1908036035065
-1.53735297036928, -5.18937430453709
-1.53541080007115, -5.18792615794499
-1.53343667580913, -5.18645329708692
-1.5314233455521, -5.18494985531959
-1.52936355726895, -5.18340996599972
-1.52725005892857, -5.18182776248402
-1.52507559849983, -5.18019737812923
-1.52283292395162, -5.17851294629206
-1.52051478325283, -5.17676860032922
-1.51811392437233, -5.17495847359744
-1.515623095279, -5.17307669945343
-1.51303505337982, -5.17111741840647
-1.51034601124161, -5.16907750748463
-1.50756613771552, -5.16696489249165
-1.5047090754007, -5.16479024983285
-1.50178846775788, -5.16256425656982
-1.49881795717825, -5.16029758894988
-1.49581118557316, -5.15800092285217
-1.49278179664482, -5.15568493552321
-1.48974343321692, -5.15336030353957
-1.48670973811314, -5.15103770347779
-1.48369435415718, -5.14872781191441
-1.48071092417273, -5.146441305426
-1.47777309098347, -5.1441888605891
-1.4748944974131, -5.14198115398025
-1.47208878628529, -5.13982886217601
-1.46936960042375, -5.13774266175293
