X (nmi), Y(nmi)
65, 4481
0.21556806325673, -1.68
0.215644336070094, -1.6759999999404
0.215668958672475, -1.67199999988079
0.21564432422222, -1.66799999952316
0.215572825892115, -1.66399999976158
0.215456856843523, -1.66
0.21529881018473, -1.65599999904633
0.215101079107351, -1.65199999809265
0.214866056774946, -1.64799999713898
0.214596136351076, -1.6439999961853
0.214293710999302, -1.63999999523163
0.213961173883184, -1.63599999427795
0.213600918166283, -1.63199999332428
0.21321533701216, -1.62799999237061
0.212806823584375, -1.62399999141693
0.212377771046489, -1.61999999046326
0.211930572562063, -1.61599998950958
0.211467621294658, -1.61199998855591
0.210991310407833, -1.60799998760223
0.210504033065151, -1.60399998664856
0.210008184215948, -1.6
0.209505975121376, -1.5959999999404
0.208998908285812, -1.59199999988079
0.208488306064655, -1.58799999952316
0.20797549096587, -1.58399999976158
0.207461785306847, -1.58
0.20694851132806, -1.57599999904633
0.206436991576964, -1.57199999809265
0.205928548447988, -1.56799999713898
0.205424504335558, -1.5639999961853
0.204926181634101, -1.55999999523163
0.204434902738046, -1.55599999427795
0.203951990041819, -1.55199999332428
0.203478765939847, -1.54799999237061
0.203016552826558, -1.54399999141693
0.20256667309638, -1.53999999046326
0.202130449143738, -1.53599998950958
0.201709203363062, -1.53199998855591
0.201304258148777, -1.52799998760223
0.200916935895312, -1.52399998664856
0.200548560279058, -1.52
0.200200207512883, -1.5159999999404
0.19987198316677, -1.51199999988079
0.199563747902675, -1.50799999952316
0.199275362471448, -1.50399999976158
0.199006687509883, -1.5
0.198757583630852, -1.49599999904633
0.198527911601442, -1.49199999809265
0.19831753210574, -1.48799999713898
0.198126305827829, -1.4839999961853
0.197954093451795, -1.47999999523163
0.197800755661723, -1.47599999427795
0.197666153141699, -1.47199999332428
0.197550146575807, -1.46799999237061
0.197452596648133, -1.46399999141693
0.197373364042761, -1.45999999046326
0.197312309443777, -1.45599998950958
0.197269293535266, -1.45199998855591
0.197244177001314, -1.44799998760223
0.197236820526004, -1.44399998664856
0.197247084725373, -1.44
0.197275331698486, -1.4359999999404
0.197323928871043, -1.43199999988079
0.197395745029275, -1.42799999952316
0.197493648934268, -1.42399999976158
0.197620509374227, -1.42
0.197779195180777, -1.41599999904633
0.197972575102436, -1.41199999809265
0.198203517921075, -1.40799999713898
0.198474892418563, -1.4039999961853
0.198789567376769, -1.39999999523163
0.199150411577564, -1.39599999427795
0.199560293802818, -1.39199999332428
0.200022082834398, -1.38799999237061
0.200538647454177, -1.38399999141693
0.201112856444022, -1.37999999046326
0.201747578585804, -1.37599998950958
0.202445682661392, -1.37199998855591
0.203210037452655, -1.36799998760223
0.204043511741465, -1.36399998664856
0.204948970939359, -1.36
0.205927613175483, -1.356001583867
0.206973919852027, -1.35201267129366
0.208080698476385, -1.34804276554478
0.209240756217808, -1.34410137106453
0.210446900661358, -1.34019799081722
0.211691939607633, -1.33634212721927
0.212968680121719, -1.33254328500614
0.214269929621651, -1.32881096774384
0.215588495525465, -1.32515467899841
0.216917185251197, -1.32158392233586
0.218248806216881, -1.31810820132223
0.219576165840552, -1.31473701952354
0.220892071540246, -1.3114798805058
0.222189330733998, -1.30834628783506
0.223460750839844, -1.30534574507732
0.224699139275819, -1.30248775579861
0.225897303459958, -1.29978182356496
0.227048050810296, -1.29723745194239
0.228144188744868, -1.29486414449693
0.229178521101722, -1.29267141230223
0.230147173273158, -1.29066514991262
0.231059502917565, -1.28883689992058
0.231928182094453, -1.28717460341555
0.232765882609692, -1.2856662019588
0.23358527658893, -1.28429963650065
0.234399036268373, -1.28306284790074
0.235219833406322, -1.28194377778615
0.236060340007375, -1.2809303673562
0.236933228076127, -1.28001055781017
0.237851169617178, -1.27917229034737
0.238826836635124, -1.2784035061671
0.239872901134563, -1.27769214646865
0.241002035120091, -1.27702615245133
0.242226910596307, -1.27639346531442
0.243560199567808, -1.27578202625724
0.24501457403919, -1.27517977647908
0.246602706015052, -1.27457465717923
0.248337267499991, -1.27395460955699
0.250230930498604, -1.27330757481167
0.252296359306654, -1.27262149668037
0.254542591095342, -1.27188703627002
0.256964046009235, -1.27110576005375
0.259551501977175, -1.27028195682129
0.262295736133065, -1.26941991561382
0.265187526582494, -1.26852392516328
0.268217651980378, -1.26759827404144
0.271376889210348, -1.26664725136596
0.274656015996328, -1.26567514599232
0.278045810062242, -1.26468624677598
0.281537049132013, -1.26368484257241
0.285120510929566, -1.2626752222371
0.288786973178824, -1.26166167462551
0.29252721360371, -1.26064848859312
0.296332009928149, -1.25963995299539
0.300192139876065, -1.25864035668781
0.30409838117138, -1.25765398852583
0.308041511538019, -1.25668513736495
0.312012308699905, -1.25573809206063
0.316001550380962, -1.25481714146833
0.32, -1.25392657756902
0.324000000059605, -1.25306982996303
0.328000000119209, -1.25224692524407
0.332000000476837, -1.25145703384938
0.336000000238419, -1.25069932644676
0.34, -1.24997297341116
0.344000000953674, -1.24927714503472
0.348000001907349, -1.24861101203288
0.352000002861023, -1.24797374489997
0.356000003814697, -1.24736451413032
0.360000004768372, -1.24678249021826
0.364000005722046, -1.24622684365811
0.36800000667572, -1.2456967449442
0.372000007629395, -1.24519136457087
0.376000008583069, -1.24470987303243
0.380000009536743, -1.24425144082323
0.384000010490417, -1.24381523843758
0.388000011444092, -1.24340043636982
0.392000012397766, -1.24300620511428
0.39600001335144, -1.24263171516528
0.4, -1.24227613825597
0.404000000059605, -1.24193871597382
0.408000000119209, -1.24161898783949
0.412000000476837, -1.24131656568883
0.416000000238419, -1.24103106144527
0.42, -1.24076208692031
0.424000000953674, -1.24050925389877
