X (nmi), Y(nmi)
55, 23321
-2.64968605328317, -6.26459892510701
-2.64730977815546, -6.26265505927757
-2.64506649910771, -6.26081698252007
-2.64294392126237, -6.25907497571483
-2.64092975035767, -6.25741932024799
-2.63901169134778, -6.25584029686203
-2.63717744897646, -6.25432818612427
-2.63541472909717, -6.25287326951649
-2.63371123697808, -6.25146582803898
-2.63205467788732, -6.25009614269199
-2.63043275709304, -6.24875449447581
-2.62883317986338, -6.2474311643907
-2.62724365146648, -6.24611643343694
-2.62565187717048, -6.24480058261479
-2.62404556224354, -6.24347389292453
-2.62241241195379, -6.24212664536643
-2.62074013156937, -6.24074912094075
-2.61901642635844, -6.23933160064778
-2.61722900158914, -6.23786436548777
-2.6153655625296, -6.23633769646101
-2.61341382160053, -6.23474188041011
-2.61136483245791, -6.23306981639386
-2.60922311596839, -6.23132493594769
-2.60699654828122, -6.22951329430052
-2.60469300622108, -6.22764094723058
-2.60232036577865, -6.22571394983763
-2.59988650253658, -6.22373835689117
-2.59739929351547, -6.22172022432799
-2.59486661503869, -6.21966560751838
-2.59229634342963, -6.2175805618327
-2.58969635501168, -6.21547114264124
-2.58707452610822, -6.21334340531435
-2.58443873304264, -6.21120340522234
-2.58179685213833, -6.20905719773554
-2.57915675971866, -6.20691083822426
-2.57652633210703, -6.20477038205884
-2.57391344562682, -6.2026418846096
-2.57132597660142, -6.20053140124685
-2.56877180135421, -6.19844498734093
-2.56625879620858, -6.19638869826216
-2.56379484620262, -6.19436859653342
-2.56138591312053, -6.19238930754173
-2.55903039451216, -6.1904498137242
-2.55672478198649, -6.18854767458734
-2.55446556783254, -6.18668045019923
-2.55224924348289, -6.18484569992113
-2.55007230007404, -6.1830409828669
-2.54793123004936, -6.18126385923331
-2.5458225251855, -6.17951188866562
-2.54374267725908, -6.17778263080911
-2.54168817804673, -6.17607364530903
-2.53965551932511, -6.17438249181065
-2.53764119287083, -6.17270672995923
-2.53564169046054, -6.17104391940005
-2.53365350387087, -6.16939161977836
-2.53167312487845, -6.16774739073944
-2.52969704525992, -6.16610879192854
-2.52772175679191, -6.16447338299094
-2.52574375125107, -6.1628387235719
-2.52375952041402, -6.16120237331667
-2.52176556320996, -6.15956189774765
-2.51975883724759, -6.15791506420393
-2.51773823913876, -6.15626053307996
-2.5157031383093, -6.15459717820514
-2.51365290479377, -6.15292387390607
-2.51158690786816, -6.15123949388954
-2.50950451648752, -6.14954291160197
-2.50740510084277, -6.1478330014966
-2.50528803051149, -6.14610863752638
-2.50315267507128, -6.14436869364429
-2.50099840409972, -6.14261204380329
-2.49882458717441, -6.14083756195633
-2.49663059387292, -6.13904412205638
-2.49441579377284, -6.1372305980564
-2.49217955645177, -6.13539586390936
-2.4899212514873, -6.13353879356822
-2.487640248457, -6.13165826098593
-2.48533591693847, -6.12975314011547
-2.48300762650929, -6.12782230490979
-2.48065474674706, -6.12586462932186
-2.47827665577995, -6.1238789944572
-2.47587356839035, -6.12186518550139
-2.47344917044757, -6.11982670790813
-2.47100800138014, -6.11776798534525
-2.46855460134613, -6.11569344209669
-2.4660935095928, -6.11360750167793
-2.46362926499562, -6.11151458728551
-2.46116640790108, -6.1094191233644
-2.45870947792312, -6.10732553373945
-2.45626301467569, -6.10523824223545
-2.45383155777273, -6.10316167267723
-2.45141964682818, -6.1011002488896
-2.44903182145601, -6.09905839469739
-2.44667262127015, -6.0970405339254
-2.44434658588454, -6.09505109039846
-2.44205825491314, -6.09309448794138
-2.43981216796988, -6.09117515037899
-2.43761286466872, -6.08929750153608
-2.4354648846236, -6.08746596523749
-2.43337276744847, -6.08568496530803
-2.43134105990983, -6.08395893164177
-2.42937211317931, -6.08229029660439
-2.42745960213928, -6.08067359256979
-2.42559502029027, -6.07910136644872
-2.42376986168221, -6.07756616561456
-2.42197561967365, -6.07606053685797
-2.42020378737884, -6.07457702676744
-2.41844585896885, -6.07310818281711
-2.41669332807587, -6.0716465520284
-2.41493768833205, -6.07018468142268
-2.41317043336958, -6.06871511802136
-2.41138305682063, -6.06723040884583
-2.40956705231738, -6.0657231009175
-2.40771391349199, -6.06418574125776
-2.40581513397664, -6.06261087688799
-2.4038622074035, -6.06099105482962
-2.40184662740476, -6.05931882210401
-2.39975988761257, -6.05758672573259
-2.39759348165912, -6.05578731273673
-2.39533890317658, -6.05391313013784
-2.39298765438888, -6.05195673210988
-2.39053471887047, -6.0499136735874
-2.38798912884041, -6.0477916150959
-2.38536341477604, -6.04560123199436
-2.38267010794794, -6.04335320030367
-2.37992173864334, -6.04105819522434
-2.37713083669826, -6.03872689157933
-2.37430993360824, -6.03636996557776
-2.37147156005734, -6.03399809275125
-2.36862824672961, -6.03162194863142
-2.3657925243091, -6.0292522087499
-2.36297692347986, -6.02689954863832
-2.36019397492596, -6.02457464382829
-2.35745620933145, -6.02228816985145
-2.35477615738037, -6.02005080223941
-2.35216634975679, -6.0178732165238
-2.34963931714475, -6.01576608823625
-2.34720759022832, -6.01374009290838
-2.34488369969154, -6.01180590607182
-2.34268017621846, -6.00997420325818
-2.34060955764571, -6.00825566593002
-2.33867962058948, -6.00665696245984
-2.33687920473071, -6.00516879844402
-2.33519240282302, -6.00377787824393
-2.33360330810739, -6.00247090662232
-2.33209601320342, -6.00123458782968
-2.3306546105688, -6.00005562598657
-2.32926319352893, -5.99892072592413
-2.32790585494862, -5.99781659209513
-2.32656668769265, -5.9967299289524
-2.32522978462584, -5.99564744094872
-2.32387923861297, -5.99455583253691
-2.32249914251884, -5.99344180816975
-2.32107358920826, -5.99229207230006
-2.31958667154601, -5.99109332938063
-2.31802248239691, -5.98983228386426
-2.31636511462574, -5.98849564020377
-2.3145986610973, -5.98707010285193
-2.3127072146764, -5.98554237626156
-2.31067486822783, -5.98389916488547
-2.30848572274476, -5.9821271797597
-2.30612946124647, -5.98021773936663
-2.30361820975986, -5.97818068498334
-2.3009696922586, -5.97603047822461
-2.29820163352435, -5.97378158136144
-2.29533175734395, -5.97144845585712
-2.29237778699798, -5.96904556276218
-2.28935744751497, -5.96658736454865
-2.28628846308248, -5.96408832300507
-2.28318855788805, -5.96156289991997
-2.28007545611923, -5.95902555708189
-2.27696688196357, -5.95649075627938
-2.27388055960862, -5.95397295930096
-2.27083421324192, -5.95148662793518
-2.26784556705101, -5.94904622397058
-2.26493234522345, -5.9466662091957
-2.26211227194679, -5.94436104539906
-2.25940307140856, -5.94214519436922
-2.25682246779633, -5.9400331178947
-2.25438818529763, -5.93803927776406
-2.25211795590454, -5.93617814216725
-2.25002365636277, -5.93445938616745
-2.24809386076343, -5.93287360933431
-2.2463113035772, -5.93140663092581
-2.2446587197858, -5.93004427062085
-2.24311884371536, -5.92877234755872
-2.24167440955021, -5.92757668075943
-2.24030815235208, -5.92644308996851
-2.23900280670784, -5.92535739453967
-2.23774110720435, -5.92430541382662
-2.23650578842847, -5.92327296718308
-2.23527958496707, -5.92224587396273
-2.23404523140702, -5.92120995351931
-2.23278546233518, -5.9201510252065
-2.23148301233842, -5.91905490837803
-2.2301206160036, -5.91790742238759
-2.22868100791759, -5.9166943865889
-2.22714692266725, -5.91540162033566
-2.22550109483945, -5.91401494298159
-2.22372625902106, -5.91252017388038
-2.2218051569515, -5.91090313840428
-2.21972581089465, -5.90915401819955
-2.21749746603958, -5.90728050487817
-2.21513466208939, -5.90529465809965
-2.21265193946991, -5.90320853813088
-2.21006383771927, -5.90103420449267
-2.20738489590752, -5.89878371631282
-2.20462965468452, -5.89646913404624
-2.20181265394382, -5.89410251751236
-2.19894843357894, -5.89169592653063
-2.19605153348342, -5.88926142092048
-2.1931364935508, -5.88681106050137
-2.19021785367461, -5.88435690509272
-2.18731015374838, -5.88191101451397
-2.18442793366565, -5.87948544858458
-2.18158573331996, -5.87709226712397
-2.17879809260483, -5.8747435299516
-2.17607955141381, -5.87245129688689
-2.17344464964043, -5.87022762774929
-2.17090792717821, -5.86808458235825
-2.16848393237073, -5.86603422768575
-2.16618294626203, -5.86408511148203
-2.16399830722823, -5.86223181164382
-2.16191910320359, -5.86046540111259
-2.15993442272742, -5.85877695334415
-2.15803335357028, -5.85715754114107
-2.15620498328501, -5.85559823711874
-2.15443840052829, -5.8540901148337
-2.15272269337835, -5.85262424734999
-2.1510469499134, -5.85119170773168
-2.14940025821166, -5.84978356904281
-2.14777170635135, -5.84839090434745
-2.1461503824107, -5.84700478670965
-2.1445253744679, -5.84561628919347
-2.14288577060119, -5.84421648486296
-2.14122065888878, -5.84279644678218
-2.13951912740889, -5.84134724801519
-2.13777026423973, -5.83985996162603
-2.13596315745953, -5.83832566067878
-2.1340868951465, -5.83673541823748
-2.13213057253142, -5.83508031341196
-2.130086291223, -5.83335386769336
-2.12795828083632, -5.83155945880421
-2.12575379142287, -5.82970291873449
-2.12348007370182, -5.82779008003612
-2.12114437756701, -5.82582677456612
-2.1187539525154, -5.82381883384916
-2.1163160494575, -5.8217720905975
-2.11383791861658, -5.81969237694551
-2.11132681021594, -5.81758552502758
-2.10878997447886, -5.81545736697808
-2.10623466162862, -5.81331373493138
-2.10366812188851, -5.81116046102186
-2.10109760548183, -5.80900337738391
-2.09853036263184, -5.80684831615189
-2.09597364356184, -5.80470110946018
-2.09343469849512, -5.80256758944316
-2.09092077765496, -5.80045358823521
-2.08843913126464, -5.7983649379707
-2.08599700954745, -5.79630747078401
-2.08360167120082, -5.79428702596207
-2.08125854897465, -5.79230802063484
-2.07896589702244, -5.79036928890988
-2.07672016038286, -5.78846825694263
-2.07451778475725, -5.78660235144969
-2.07235521501268, -5.78476899844133
-2.07022889572564, -5.78296562368062
-2.06813527274835, -5.78118965401264
-2.06607079128275, -5.7794385157314
-2.0640318965308, -5.77770963513089
-2.06201503369445, -5.77600043850509
-2.06001664797566, -5.77430835214801
-2.05803318457639, -5.77263080235363
-2.05606108869859, -5.77096521541594
-2.05409680554421, -5.76930901762895
-2.05213678031521, -5.76765963528664
-2.05017745821355, -5.766014494683
-2.04821528444117, -5.76437102211203
-2.04624670420004, -5.76272664386773
-2.0442681626921, -5.76107878624407
-2.04227611227188, -5.7594248814638
-2.04026748104879, -5.75776263193093
-2.03824120435112, -5.75609090727116
-2.03619670739381, -5.75440885901018
-2.03413341600388, -5.75271563917656
-2.03205075524613, -5.75101039917205
-2.029948149859, -5.74929229013421
-2.02782502582783, -5.74756046422023
-2.02568080852021, -5.74581407308095
-2.02351492330371, -5.74405226836722
-2.02132679554589, -5.74227420172985
-2.01911585061435, -5.7404790248197
-2.01688151387666, -5.73866588928759
-2.01462321070039, -5.73683394678436
-2.01234036645312, -5.73498234896085
-2.01003240650242, -5.73311024746789
-2.00769875621588, -5.73121679395631
-2.00533884096107, -5.72930114007696
-2.00295208610556, -5.72736243748066
-2.00053791701693, -5.72539983781825
-1.99809576784733, -5.72341249989313
-1.99562599916998, -5.72140044724525
-1.99313280507416, -5.71936726638882
-1.99062132343688, -5.71731742271201
-1.98809669288583, -5.71525538221593
-1.98556405111153, -5.71318561013667
-1.98302853542195, -5.7111125713968
-1.98049528463906, -5.70904073215662
-1.97796943683098, -5.70697455796053
-1.97545613006583, -5.70491851435295
-1.97296050241172, -5.70287706687826
-1.97048769193679, -5.70085468108088
-1.96804283670915, -5.6988558225052
-1.96563107479691, -5.69688495669564
-1.96325754426821, -5.69494654919659
-1.96092738319116, -5.69304506555245
-1.95864572963388, -5.69118497130764
-1.95641772166449, -5.68937073200655
-1.95424849735112, -5.68760681319358
-1.95214319476188, -5.68589768041314
-1.95010695911745, -5.68424780499879
-1.94814241833173, -5.68265951712525
-1.94624223739285, -5.68112666845444
-1.9443965782031, -5.67964098100305
-1.94259560320764, -5.67819417722435
-1.94082947416787, -5.67677797902134
-1.93908835260782, -5.67538410810881
-1.93736240108998, -5.67400428703326
-1.93564178164574, -5.67263023791499
-1.93391665630652, -5.67125368287429
-1.93217718710374, -5.66986634403145
-1.9304135360688, -5.66845994350676
-1.92861586523312, -5.66702620342051
-1.92677433662811, -5.665556845893
-1.92487911228517, -5.66404359304451
-1.92292035423573, -5.66247816699534
-1.92088822451119, -5.66085228986578
-1.91877288514297, -5.65915768377612
