Longitude,Latitude
-94.701478,39.306873
-94.71577501,39.25847455
-94.71577501,39.25847455
-94.71578486,39.2584411
-94.71579466,39.25840764
-94.71580439,39.25837417
-94.71581407,39.25834069
-94.71582369,39.2583072
-94.71583326,39.2582737
-94.71584276,39.25824019
-94.71585221,39.25820667
-94.71586161,39.25817314
-94.71587094,39.25813961
-94.71588022,39.25810606
-94.71588944,39.2580725
-94.7158986,39.25803893
-94.71590771,39.25800536
-94.71591675,39.25797177
-94.71592574,39.25793818
-94.71593468,39.25790457
-94.71594355,39.25787096
-94.71595237,39.25783734
-94.71596113,39.2578037
-94.71596983,39.25777006
-94.71597847,39.25773641
-94.71598706,39.25770276
-94.71599559,39.25766909
-94.71600406,39.25763541
-94.71601247,39.25760173
-94.71602083,39.25756804
-94.71602913,39.25753434
-94.71603737,39.25750063
-94.71604555,39.25746691
-94.71605368,39.25743318
-94.71606175,39.25739945
-94.71606975,39.2573657
-94.71607771,39.25733195
-94.7160856,39.25729819
-94.71609344,39.25726442
-94.71610122,39.25723065
-94.71610894,39.25719687
-94.7161166,39.25716307
-94.7161242,39.25712928
-94.71613175,39.25709547
-94.71613924,39.25706165
-94.71614667,39.25702783
-94.71615404,39.256994
-94.71616136,39.25696016
-94.71616862,39.25692632
-94.71617581,39.25689247
-94.71618296,39.25685861
-94.71619004,39.25682474
-94.71619706,39.25679087
-94.71620403,39.25675698
-94.71621094,39.2567231
-94.71621779,39.2566892
-94.71622458,39.2566553
-94.71623132,39.25662139
-94.716238,39.25658747
-94.71624462,39.25655355
-94.71625118,39.25651962
-94.71625768,39.25648568
-94.71626412,39.25645174
-94.71627051,39.25641779
-94.71627684,39.25638383
-94.71628311,39.25634987
-94.71628932,39.2563159
-94.71629547,39.25628193
-94.71630157,39.25624794
-94.71630761,39.25621396
-94.71631359,39.25617996
-94.71631951,39.25614596
-94.71632537,39.25611195
-94.71633117,39.25607794
-94.71633692,39.25604392
-94.71634261,39.2560099
-94.71634824,39.25597587
-94.71635381,39.25594183
-94.71635932,39.25590779
-94.71636478,39.25587375
-94.71637017,39.25583969
-94.71637551,39.25580564
-94.71638079,39.25577157
-94.71638601,39.2557375
-94.71639118,39.25570343
-94.71639628,39.25566935
-94.71640133,39.25563526
-94.71640631,39.25560117
-94.71641124,39.25556708
-94.71641612,39.25553298
-94.71642093,39.25549888
-94.71642568,39.25546477
-94.71643038,39.25543065
-94.71643502,39.25539653
-94.71643959,39.25536241
-94.71644412,39.25532828
-94.71644858,39.25529415
-94.71645298,39.25526001
-94.71645733,39.25522586
-94.71646161,39.25519172
-94.71646584,39.25515757
-94.71647001,39.25512341
-94.71647412,39.25508925
-94.71647818,39.25505509
-94.71648217,39.25502092
-94.71648611,39.25498675
-94.71648998,39.25495257
-94.7164938,39.25491839
-94.71649756,39.25488421
-94.71650126,39.25485002
-94.71650491,39.25481583
-94.71650849,39.25478163
-94.71651202,39.25474743
-94.71651548,39.25471323
-94.71651889,39.25467902
-94.71652224,39.25464482
-94.71652553,39.2546106
-94.71652877,39.25457639
-94.71653194,39.25454217
-94.71653506,39.25450794
-94.71653811,39.25447372
-94.71654111,39.25443949
-94.71654405,39.25440526
-94.71654693,39.25437102
-94.71654976,39.25433678
-94.71655252,39.25430254
-94.71655523,39.2542683
-94.71655787,39.25423405
-94.71656046,39.2541998
-94.71656299,39.25416555
-94.71656546,39.2541313
-94.71656787,39.25409704
-94.71657023,39.25406278
-94.71657252,39.25402852
-94.71657476,39.25399426
-94.71657694,39.25395999
-94.71657905,39.25392572
-94.71658111,39.25389145
-94.71658312,39.25385718
-94.71658506,39.2538229
-94.71658694,39.25378863
-94.71658877,39.25375435
-94.71659053,39.25372007
-94.71659224,39.25368579
-94.71659389,39.2536515
-94.71659548,39.25361722
-94.71659701,39.25358293
-94.71659849,39.25354864
-94.7165999,39.25351435
-94.71660126,39.25348006
-94.71660255,39.25344577
-94.71660379,39.25341147
-94.71660497,39.25337718
-94.71660609,39.25334288
-94.71660715,39.25330858
-94.71660815,39.25327428
-94.7166091,39.25323998
-94.71660998,39.25320568
-94.71661081,39.25317138
-94.71661158,39.25313708
-94.71661229,39.25310278
-94.71661294,39.25306847
-94.71661353,39.25303417
-94.71661406,39.25299986
-94.71661454,39.25296556
-94.71661495,39.25293125
-94.71661531,39.25289694
-94.71661561,39.25286264
-94.71661585,39.25282833
-94.71661603,39.25279402
-94.71661615,39.25275972
-94.71661621,39.25272541
-94.71661622,39.2526911
-94.71661616,39.25265679
-94.71661605,39.25262249
-94.71661588,39.25258818
-94.71661565,39.25255387
-94.71661536,39.25251956
-94.71661501,39.25248526
-94.7166146,39.25245095
-94.71661414,39.25241665
-94.71661361,39.25238234
-94.71661303,39.25234804
-94.71661239,39.25231373
-94.71661169,39.25227943
-94.71661093,39.25224513
-94.71661011,39.25221082
-94.71660923,39.25217652
-94.7166083,39.25214222
-94.7166073,39.25210792
-94.71660625,39.25207363
-94.71660514,39.25203933
-94.71660397,39.25200503
-94.71660274,39.25197074
-94.71660145,39.25193645
-94.7166001,39.25190215
-94.7165987,39.25186786
-94.71659723,39.25183358
-94.71659571,39.25179929
-94.71659413,39.251765
-94.71659249,39.25173072
-94.71659079,39.25169644
-94.71658903,39.25166216
-94.71658721,39.25162788
-94.71658534,39.2515936
-94.7165834,39.25155933
-94.71658141,39.25152505
-94.71657936,39.25149078
-94.71657725,39.25145651
-94.71657508,39.25142225
-94.71657285,39.25138798
-94.71657057,39.25135372
-94.71656822,39.25131946
-94.71656582,39.2512852
-94.71656336,39.25125095
-94.71656084,39.2512167
-94.71655826,39.25118245
-94.71655562,39.2511482
-94.71655292,39.25111396
-94.71655017,39.25107971
-94.71654735,39.25104548
-94.71654448,39.25101124
-94.71654155,39.25097701
-94.71653856,39.25094278
-94.71653551,39.25090855
-94.7165324,39.25087433
-94.71652924,39.25084011
-94.71652601,39.25080589
-94.71652273,39.25077168
-94.71651939,39.25073747
-94.71651599,39.25070326
-94.71651253,39.25066906
-94.71650901,39.25063486
-94.71650544,39.25060066
-94.7165018,39.25056647
-94.71649811,39.25053228
-94.71649436,39.2504981
-94.71649055,39.25046392
-94.71648668,39.25042974
-94.71648275,39.25039557
-94.71647877,39.2503614
-94.71647472,39.25032724
-94.71647062,39.25029308
-94.71646646,39.25025892
-94.71646224,39.25022477
-94.71645796,39.25019062
-94.71645362,39.25015648
-94.71644923,39.25012234
-94.71644477,39.2500882
-94.71644026,39.25005407
-94.71643569,39.25001995
-94.71643106,39.24998583
-94.71642638,39.24995171
-94.71642163,39.2499176
-94.71641683,39.2498835
-94.71641196,39.2498494
-94.71640704,39.2498153
-94.71640206,39.24978121
-94.71639702,39.24974713
-94.71639193,39.24971305
-94.71638677,39.24967897
-94.71638156,39.2496449
-94.71637629,39.24961084
-94.71637096,39.24957678
-94.71636557,39.24954272
-94.71636013,39.24950868
-94.71635462,39.24947463
-94.71634906,39.2494406
-94.71634344,39.24940657
-94.71633776,39.24937254
-94.71633202,39.24933852
-94.71632623,39.24930451
-94.71632037,39.2492705
-94.71631446,39.2492365
-94.71630849,39.24920251
-94.71630246,39.24916852
-94.71629637,39.24913453
-94.71629023,39.24910056
-94.71628402,39.24906659
-94.71627776,39.24903262
-94.71627144,39.24899867
-94.71626506,39.24896472
-94.71625863,39.24893077
-94.71625213,39.24889683
-94.71624558,39.2488629
-94.71623897,39.24882898
-94.7162323,39.24879506
-94.71622558,39.24876115
-94.71621879,39.24872725
-94.71621195,39.24869335
-94.71620505,39.24865946
-94.71619809,39.24862558
-94.71619107,39.2485917
-94.716184,39.24855784
-94.71617687,39.24852398
-94.71616968,39.24849012
-94.71616243,39.24845628
-94.71615512,39.24842244
-94.71614776,39.24838861
-94.71614033,39.24835478
-94.71613285,39.24832097
-94.71612531,39.24828716
-94.71611772,39.24825336
-94.56438503,38.57310261
