X (nmi), Y(nmi)
60, 6721
0.249647908770332, -2.48
0.249620081124603, -2.4759999999404
0.24958620344864, -2.47199999988079
0.249546696132601, -2.46799999952316
0.249501979579215, -2.46399999976158
0.24945247417621, -2.46
0.249398600300129, -2.45599999904633
0.249340778358614, -2.45199999809265
0.249279428745248, -2.44799999713898
0.249214971853613, -2.4439999961853
0.249147828077292, -2.43999999523163
0.249078417809867, -2.43599999427795
0.249007161444921, -2.43199999332428
0.248934479376036, -2.42799999237061
0.248860791996795, -2.42399999141693
0.248786519700779, -2.41999999046326
0.248712082881571, -2.41599998950958
0.248637901932754, -2.41199998855591
0.248564397247909, -2.40799998760223
0.248491989220621, -2.40399998664856
0.248421098494782, -2.4
0.248352070099697, -2.3959999999404
0.248284950313439, -2.39199999988079
0.248219710297691, -2.38799999952316
0.248156321233303, -2.38399999976158
0.248094754276896, -2.38
0.248034980577403, -2.37599999904633
0.247976971319898, -2.37199999809265
0.247920697670838, -2.36799999713898
0.247866130796679, -2.3639999961853
0.247813241863876, -2.35999999523163
0.247762002038887, -2.35599999427795
0.247712382488167, -2.35199999332428
0.247664354378172, -2.34799999237061
0.247617888875359, -2.34399999141693
0.247572957146185, -2.33999999046326
0.247529530357104, -2.33599998950958
0.247487579674573, -2.33199998855591
0.247447076265049, -2.32799998760223
0.247407991294988, -2.32399998664856
0.247370296063205, -2.32
0.247333971118869, -2.3159999999404
0.247299035978524, -2.31199999988079
0.247265519671849, -2.30799999952316
0.247233451238296, -2.30399999976158
0.24720285970488, -2.3
0.247173774095275, -2.29599999904633
0.24714622345096, -2.29199999809265
0.247120236804077, -2.28799999713898
0.247095843186766, -2.2839999961853
0.24707307163117, -2.27999999523163
0.247051951169428, -2.27599999427795
0.247032510833683, -2.27199999332428
0.247014779656075, -2.26799999237061
0.246998786668745, -2.26399999141693
0.246984560903836, -2.25999999046326
0.246972131393486, -2.25599998950958
0.246961527169839, -2.25199998855591
0.246952777265035, -2.24799998760223
0.246945910711215, -2.24399998664856
0.246940956554784, -2.24
0.246937947619638, -2.2359999999404
0.246936932091848, -2.23199999988079
0.24693796196463, -2.22799999952316
0.246941089230581, -2.22399999976158
0.246946365882751, -2.22
0.246953843916751, -2.21599999904633
0.246963575324428, -2.21199999809265
0.246975612098877, -2.20799999713898
0.246990006233194, -2.2039999961853
0.247006809720476, -2.19999999523163
0.247026074553819, -2.19599999427795
0.247047852726317, -2.19199999332428
