ACName,Runway ID,App Day,App Nght,Dep Day,Dep Nght,Stage Length
B727-2_1PW009_FDX_J8_A2B,0,0,0,0.000532947,1.01E-04,3
B727-2_1PW009_FDX_J9_A2,0,0,0,0.000666183,0.000132919,3
B727-2_1PW009_FDX_J6_A2,0,0,0,0.000932657,0.000182942,3
B727-2_1PW009_FDX_J16_A6A,2,0.004211841,0.00094114,0,0,1
B727-2_1PW009_FDX_J17_A6B,2,0.004211841,0.00094114,0,0,1
B727-2_1PW009_FDX_J15_A6,2,0.005648657,0.001283664,0,0,1
B727-2_1PW009_FDX_J16_A6A,2,0,0,0.000354087,6.75E-05,1
B727-2_1PW009_FDX_J17_A6B,2,0,0,0.000496196,9.77E-05,1
B727-2_1PW009_FDX_J15_A6,2,0,0,0.000569619,1.09E-04,1
B727-2_1PW009_FDX_J16_A6A,2,0,0,0.00380667,0.000725186,2
B727-2_1PW009_FDX_J17_A6B,2,0,0,0.005334431,0.001049675,2
B727-2_1PW009_FDX_J15_A6,2,0,0,0.006123773,0.001172588,2
B727-2_1PW009_FDX_J16_A6A,2,0,0,0.000442642,8.44E-05,3
B727-2_1PW009_FDX_J17_A6B,2,0,0,0.000620292,1.22E-04,3
B727-2_1PW009_FDX_J15_A6,2,0,0,0.000712076,0.000136349,3
B727-2_1PW009_FDX_J11_A3A,4,0.000831099,0.000179265,0,0,1
B727-2_1PW009_FDX_J12_A3B,4,0.000831099,0.000179265,0,0,1
B727-2_1PW009_FDX_J10_A3,4,0.001112828,0.00022088,0,0,1
B727-2_1PW009_FDX_J10_A3,4,0,0,0.000177636,3.45E-05,1
B727-2_1PW009_FDX_J13_A3,4,0,0,0.000177636,3.45E-05,1
B727-2_1PW009_FDX_J11_A3A,4,0,0,0.000266454,4.87E-05,1
B727-2_1PW009_FDX_J12_A3B,4,0,0,0.001157003,0.00022546,1
B727-2_1PW009_FDX_J10_A3,4,0,0,0.001909701,0.000371196,2
B727-2_1PW009_FDX_J13_A3,4,0,0,0.001909701,0.000371196,2
B727-2_1PW009_FDX_J11_A3A,4,0,0,0.00286455,0.000523608,2
B727-2_1PW009_FDX_J12_A3B,4,0,0,0.012438518,0.00242384,2
B727-2_1PW009_FDX_J10_A3,4,0,0,0.000222061,4.32E-05,3
B727-2_1PW009_FDX_J13_A3,4,0,0,0.000222061,4.32E-05,3
B727-2_1PW009_FDX_J11_A3A,4,0,0,0.000333092,6.09E-05,3
B727-2_1PW009_FDX_J12_A3B,4,0,0,0.001446359,0.000281846,3
B727-2_1PW009_FDX_J2_A1A,1,0.013100374,0.003005888,0,0,1
B727-2_1PW009_FDX_J3_A1B,1,0.013100374,0.003005888,0,0,1
