Longitude,Latitude
-94.701478,39.306873
-94.72121258,39.24006722
-94.72121258,39.24006722
-94.72121281,39.24006644
-94.72121304,39.24006566
-94.72121327,39.24006489
-94.7212135,39.24006411
-94.72121373,39.24006333
-94.72121395,39.24006256
-94.72121418,39.24006178
-94.72121441,39.240061
-94.72121464,39.24006022
-94.72121487,39.24005945
-94.7212151,39.24005867
-94.72121533,39.24005789
-94.72121556,39.24005711
-94.72121579,39.24005633
-94.72121602,39.24005556
-94.72121625,39.24005478
-94.72121647,39.240054
-94.7212167,39.24005322
-94.72121693,39.24005245
-94.72121716,39.24005167
-94.72121739,39.24005089
-94.72121762,39.24005011
-94.72121784,39.24004934
-94.72121807,39.24004856
-94.7212183,39.24004778
-94.72121853,39.240047
-94.72121876,39.24004623
-94.72121899,39.24004545
-94.72121921,39.24004467
-94.72121944,39.24004389
-94.72121967,39.24004311
-94.7212199,39.24004234
-94.72122012,39.24004156
-94.72122035,39.24004078
-94.72122058,39.24004
-94.72122081,39.24003923
-94.72122104,39.24003845
-94.72122126,39.24003767
-94.72122149,39.24003689
-94.72122172,39.24003611
-94.72122194,39.24003534
-94.72122217,39.24003456
-94.7212224,39.24003378
-94.72122263,39.240033
-94.72122285,39.24003223
-94.72122308,39.24003145
-94.72122331,39.24003067
-94.72122353,39.24002989
-94.72122376,39.24002911
-94.72122399,39.24002834
-94.72122421,39.24002756
-94.72122444,39.24002678
-94.72122467,39.240026
-94.72122489,39.24002522
-94.72122512,39.24002445
-94.72122535,39.24002367
-94.72122557,39.24002289
-94.7212258,39.24002211
-94.72122603,39.24002133
-94.72122625,39.24002056
-94.72122648,39.24001978
-94.7212267,39.240019
-94.72122693,39.24001822
-94.72122716,39.24001744
-94.72122738,39.24001667
-94.72122761,39.24001589
-94.72122783,39.24001511
-94.72122806,39.24001433
-94.72122828,39.24001355
-94.72122851,39.24001278
-94.72122874,39.240012
-94.72122896,39.24001122
-94.72122919,39.24001044
-94.72122941,39.24000966
-94.72122964,39.24000888
-94.72122986,39.24000811
-94.72123009,39.24000733
-94.72123031,39.24000655
-94.72123054,39.24000577
-94.72123076,39.24000499
-94.72123099,39.24000422
-94.72123121,39.24000344
-94.72123144,39.24000266
-94.72123166,39.24000188
-94.72123189,39.2400011
-94.72123211,39.24000032
-94.72123234,39.23999955
-94.72123256,39.23999877
-94.72123279,39.23999799
-94.72123301,39.23999721
-94.72123323,39.23999643
-94.72123346,39.23999565
-94.72123368,39.23999488
-94.72123391,39.2399941
-94.72123413,39.23999332
-94.72123436,39.23999254
-94.72123458,39.23999176
-94.7212348,39.23999098
-94.72123503,39.23999021
-94.72123525,39.23998943
-94.72123547,39.23998865
-94.7212357,39.23998787
-94.72123592,39.23998709
-94.72123615,39.23998631
-94.72123637,39.23998553
-94.72123659,39.23998476
-94.72123682,39.23998398
-94.72123704,39.2399832
-94.72123726,39.23998242
-94.72123749,39.23998164
-94.72123771,39.23998086
-94.72123793,39.23998008
-94.72123816,39.23997931
-94.72123838,39.23997853
-94.7212386,39.23997775
-94.72123882,39.23997697
-94.72123905,39.23997619
-94.72123927,39.23997541
-94.72123949,39.23997463
-94.72123972,39.23997386
-94.72123994,39.23997308
-94.72124016,39.2399723
-94.72124038,39.23997152
-94.72124061,39.23997074
-94.72124083,39.23996996
-94.72124105,39.23996918
-94.72124127,39.23996841
-94.72124149,39.23996763
-94.72124172,39.23996685
-94.72124194,39.23996607
-94.72124216,39.23996529
-94.72124238,39.23996451
-94.7212426,39.23996373
-94.72124283,39.23996295
-94.72124305,39.23996218
-94.72124327,39.2399614
-94.72124349,39.23996062
-94.72124371,39.23995984
-94.72124393,39.23995906
-94.72124416,39.23995828
-94.72124438,39.2399575
-94.7212446,39.23995672
-94.72124482,39.23995594
-94.72124504,39.23995517
-94.72124526,39.23995439
-94.72124548,39.23995361
-94.7212457,39.23995283
-94.72124593,39.23995205
-94.72124615,39.23995127
-94.72124637,39.23995049
-94.72124659,39.23994971
-94.72124681,39.23994893
-94.72124703,39.23994816
-94.72124725,39.23994738
-94.72124747,39.2399466
-94.72124769,39.23994582
-94.72124791,39.23994504
-94.72124813,39.23994426
-94.72124835,39.23994348
-94.72124857,39.2399427
-94.72124879,39.23994192
-94.72124901,39.23994114
-94.72124923,39.23994037
-94.72124945,39.23993959
-94.72124967,39.23993881
-94.72124989,39.23993803
-94.72125011,39.23993725
-94.72125033,39.23993647
-94.72125055,39.23993569
-94.72125077,39.23993491
-94.72125099,39.23993413
-94.72125121,39.23993335
-94.72125143,39.23993257
-94.72125165,39.2399318
-94.72125187,39.23993102
-94.72125209,39.23993024
-94.72125231,39.23992946
-94.72125253,39.23992868
-94.72125275,39.2399279
-94.72125297,39.23992712
-94.72125319,39.23992634
-94.72125341,39.23992556
-94.72125362,39.23992478
-94.72125384,39.239924
-94.72125406,39.23992322
-94.72125428,39.23992244
-94.7212545,39.23992167
-94.72125472,39.23992089
-94.72125494,39.23992011
-94.72125516,39.23991933
-94.72125537,39.23991855
-94.72125559,39.23991777
-94.72125581,39.23991699
-94.72125603,39.23991621
-94.72125625,39.23991543
-94.72125647,39.23991465
-94.72125668,39.23991387
-94.7212569,39.23991309
-94.72125712,39.23991231
-94.72125734,39.23991153
-94.72125756,39.23991075
-94.72125777,39.23990997
-94.72125799,39.2399092
-94.72125821,39.23990842
-94.72125843,39.23990764
-94.72125864,39.23990686
-94.72125886,39.23990608
-94.72125908,39.2399053
-94.7212593,39.23990452
-94.72125951,39.23990374
-94.72125973,39.23990296
-94.72125995,39.23990218
-94.72126017,39.2399014
-94.72126038,39.23990062
-94.7212606,39.23989984
-94.72126082,39.23989906
-94.72126103,39.23989828
-94.72126125,39.2398975
-94.72126147,39.23989672
-94.72126169,39.23989594
-94.7212619,39.23989516
-94.72126212,39.23989438
-94.72126234,39.2398936
-94.72126255,39.23989282
-94.72126277,39.23989204
-94.72126298,39.23989126
-94.7212632,39.23989049
-94.72126342,39.23988971
-94.72126363,39.23988893
-94.72126385,39.23988815
-94.72126407,39.23988737
-94.72126428,39.23988659
-94.7212645,39.23988581
-94.72126471,39.23988503
-94.72126493,39.23988425
-94.72126515,39.23988347
-94.72126536,39.23988269
-94.72126558,39.23988191
-94.72126579,39.23988113
-94.72126601,39.23988035
-94.72126622,39.23987957
-94.72126644,39.23987879
-94.72126666,39.23987801
-94.72126687,39.23987723
-94.72126709,39.23987645
-94.7212673,39.23987567
-94.72126752,39.23987489
-94.72126773,39.23987411
-94.72126795,39.23987333
-94.72126816,39.23987255
-94.72126838,39.23987177
-94.72126859,39.23987099
-94.72126881,39.23987021
-94.72126902,39.23986943
-94.72126924,39.23986865
-94.72126945,39.23986787
-94.72126967,39.23986709
-94.72126988,39.23986631
-94.72127009,39.23986553
-94.72127031,39.23986475
-94.72127052,39.23986397
-94.72127074,39.23986319
-94.72127095,39.23986241
-94.72127117,39.23986163
-94.72127138,39.23986085
-94.72127159,39.23986007
-94.72127181,39.23985929
-94.72127202,39.23985851
-94.72127224,39.23985773
-94.72127245,39.23985695
-94.72127266,39.23985617
-94.72127288,39.23985539
-94.72127309,39.23985461
-94.72127331,39.23985383
-94.72127352,39.23985305
-94.72127373,39.23985227
-94.72127395,39.23985149
-94.72127416,39.23985071
-94.72127437,39.23984993
-94.72127459,39.23984915
-94.7212748,39.23984837
-94.72127501,39.23984759
-94.72127523,39.23984681
-94.72127544,39.23984603
-94.72127565,39.23984525
-94.72127586,39.23984447
-94.72127608,39.23984369
-94.72127629,39.23984291
-94.7212765,39.23984213
-94.72127672,39.23984135
-94.72127693,39.23984056
-94.72127714,39.23983978
-94.72127735,39.239839
-94.72127757,39.23983822
-94.72127778,39.23983744
-94.72127799,39.23983666
-94.7212782,39.23983588
-94.72127842,39.2398351
-94.72127863,39.23983432
-94.72127884,39.23983354
-94.90355066,38.5692207
-95.0858233,37.89860785
