X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,39.167,39.352,39.53,39.871,40.225,40.593,40.92,47.301
-5.92,-6,39.306,39.49,39.668,40.01,40.363,40.73,41.058,47.253
-5.84,-6,39.445,39.629,39.807,40.148,40.501,40.868,41.195,47.204
-5.76,-6,39.584,39.768,39.945,40.286,40.639,41.005,41.332,47.156
-5.68,-6,39.723,39.907,40.084,40.425,40.777,41.143,41.469,47.108
-5.6,-6,39.862,40.045,40.223,40.563,40.915,41.281,41.606,47.06
-5.52,-6,40.001,40.184,40.361,40.702,41.053,41.418,41.744,47.012
-5.44,-6,40.14,40.323,40.5,40.84,41.192,41.556,41.881,46.965
-5.36,-6,40.279,40.462,40.639,40.978,41.33,41.693,42.018,46.919
-5.28,-6,40.419,40.601,40.777,41.117,41.467,41.831,42.155,46.873
-5.2,-6,40.558,40.74,40.916,41.255,41.605,41.968,42.292,46.827
-5.12,-6,40.696,40.878,41.054,41.393,41.743,42.105,42.428,46.783
-5.04,-6,40.835,41.017,41.193,41.531,41.881,42.242,42.565,46.739
-4.96,-6,40.974,41.155,41.331,41.669,42.018,42.379,42.701,46.696
-4.88,-6,41.112,41.294,41.469,41.807,42.155,42.515,42.837,46.654
-4.8,-6,41.251,41.432,41.607,41.944,42.292,42.652,42.973,46.613
-4.72,-6,41.389,41.569,41.744,42.081,42.429,42.788,43.108,46.573
-4.64,-6,41.527,41.707,41.881,42.218,42.565,42.923,43.243,46.535
-4.56,-6,41.664,41.844,42.018,42.355,42.701,43.059,43.378,46.497
-4.48,-6,41.802,41.981,42.155,42.491,42.837,43.194,43.512,46.461
-4.4,-6,41.939,42.118,42.291,42.627,42.972,43.328,43.646,46.426
-4.32,-6,42.075,42.254,42.427,42.762,43.107,43.462,43.78,46.392
-4.24,-6,42.211,42.39,42.563,42.897,43.241,43.596,43.912,46.362
-4.16,-6,42.347,42.525,42.698,43.032,43.375,43.729,44.045,46.334
-4.08,-6,42.483,42.66,42.832,43.166,43.508,43.861,44.176,46.306
-4,-6,42.618,42.795,42.967,43.299,43.641,43.993,44.307,46.276
-3.92,-6,42.752,42.929,43.1,43.432,43.773,44.124,44.438,46.245
-3.84,-6,42.886,43.062,43.233,43.565,43.905,44.255,44.567,46.212
-3.76,-6,43.02,43.195,43.366,43.697,44.036,44.385,44.696,46.179
-3.68,-6,43.152,43.328,43.498,43.828,44.166,44.514,44.824,46.145
-3.6,-6,43.285,43.459,43.629,43.958,44.296,44.642,44.951,46.11
-3.52,-6,43.417,43.59,43.76,44.088,44.424,44.77,45.078,46.075
-3.44,-6,43.548,43.721,43.89,44.217,44.552,44.896,45.203,46.039
-3.36,-6,43.678,43.851,44.019,44.346,44.68,45.022,45.328,46.002
-3.28,-6,43.808,43.98,44.148,44.473,44.806,45.147,45.451,45.966
-3.2,-6,43.937,44.108,44.275,44.6,44.932,45.271,45.574,45.93
-3.12,-6,44.066,44.236,44.403,44.726,45.056,45.394,45.695,45.893
-3.04,-6,44.194,44.363,44.529,44.852,45.18,45.516,45.815,45.857
-2.96,-6,44.321,44.49,44.655,44.976,45.303,45.637,45.935,45.822
-2.88,-6,44.448,44.616,44.78,45.1,45.425,45.757,46.053,45.786
-2.8,-6,44.574,44.741,44.904,45.223,45.546,45.876,46.17,45.751
-2.72,-6,44.699,44.865,45.027,45.344,45.666,45.994,46.285,45.716
-2.64,-6,44.824,44.988,45.15,45.466,45.785,46.11,46.4,45.688
-2.56,-6,44.948,45.111,45.272,45.586,45.904,46.226,46.513,45.652
-2.48,-6,45.072,45.234,45.393,45.705,46.021,46.34,46.625,45.606
-2.4,-6,45.194,45.355,45.514,45.824,46.137,46.454,46.735,45.558
-2.32,-6,45.317,45.477,45.634,45.942,46.252,46.566,46.844,45.508
-2.24,-6,45.439,45.597,45.753,46.059,46.367,46.677,46.952,45.455
-2.16,-6,45.561,45.717,45.872,46.176,46.481,46.787,47.059,45.4
-2.08,-6,45.682,45.837,45.99,46.291,46.593,46.896,47.164,45.344
-2,-6,45.802,45.956,46.108,46.406,46.705,47.004,47.268,45.285
-1.92,-6,45.923,46.075,46.225,46.521,46.816,47.111,47.371,45.224
-1.84,-6,46.043,46.193,46.342,46.635,46.926,47.217,47.472,45.162
-1.76,-6,46.163,46.311,46.458,46.748,47.036,47.321,47.572,45.097
-1.68,-6,46.284,46.429,46.575,46.861,47.145,47.425,47.671,45.03
-1.6,-6,46.403,46.547,46.69,46.974,47.253,47.528,47.768,44.962
-1.52,-6,46.523,46.665,46.806,47.086,47.361,47.63,47.864,44.891
-1.44,-6,46.644,46.783,46.922,47.198,47.468,47.731,47.959,44.803
-1.36,-6,46.764,46.9,47.038,47.309,47.575,47.832,48.053,44.7
-1.28,-6,46.884,47.018,47.153,47.42,47.681,47.931,48.146,44.592
-1.2,-6,47.004,47.136,47.269,47.532,47.787,48.03,48.237,44.487
-1.12,-6,47.125,47.254,47.384,47.643,47.892,48.129,48.328,44.392
-1.04,-6,47.246,47.372,47.5,47.753,47.997,48.226,48.417,44.293
-0.96,-6,47.367,47.49,47.615,47.864,48.102,48.323,48.506,44.188
-0.88,-6,47.488,47.608,47.731,47.974,48.206,48.42,48.594,44.078
-0.8,-6,47.609,47.726,47.846,48.085,48.31,48.516,48.68,43.963
-0.72,-6,47.73,47.844,47.962,48.195,48.414,48.611,48.766,43.842
-0.64,-6,47.851,47.962,48.077,48.304,48.517,48.706,48.851,43.717
-0.56,-6,47.971,48.079,48.191,48.413,48.62,48.8,48.935,43.587
-0.48,-6,48.091,48.196,48.305,48.522,48.722,48.894,49.018,43.452
-0.4,-6,48.21,48.312,48.418,48.63,48.824,48.987,49.1,43.312
-0.32,-6,48.328,48.426,48.53,48.736,48.924,49.079,49.181,43.166
-0.24,-6,48.445,48.54,48.641,48.841,49.023,49.17,49.261,43.016
-0.16,-6,48.56,48.652,48.75,48.945,49.121,49.26,49.34,42.86
-0.08,-6,48.672,48.761,48.856,49.047,49.218,49.349,49.418,42.699
0,-6,48.783,48.868,48.961,49.147,49.312,49.437,49.495,42.532
0.08,-6,48.729,48.808,48.895,49.086,49.239,49.345,49.396,42.386
0.16,-6,48.797,48.872,48.955,49.144,49.291,49.388,49.429,42.234
0.24,-6,48.87,48.941,49.021,49.208,49.351,49.443,49.476,42.112
0.32,-6,48.94,49.008,49.084,49.269,49.414,49.509,49.535,41.931
0.4,-6,49.004,49.069,49.143,49.325,49.475,49.57,49.591,41.744
0.48,-6,49.063,49.125,49.196,49.376,49.524,49.629,49.644,41.562
0.56,-6,49.115,49.173,49.242,49.419,49.567,49.682,49.693,41.376
0.64,-6,49.14,49.214,49.281,49.456,49.603,49.732,49.738,41.193
0.72,-6,49.114,49.247,49.311,49.485,49.633,49.774,49.779,41.01
0.8,-6,49.125,49.203,49.337,49.507,49.656,49.802,49.816,40.828
0.88,-6,49.161,49.199,49.322,49.521,49.672,49.82,49.848,40.644
0.96,-6,49.193,49.217,49.282,49.533,49.681,49.831,49.876,40.46
1.04,-6,49.22,49.238,49.272,49.54,49.684,49.839,49.9,40.274
1.12,-6,49.245,49.257,49.283,49.538,49.687,49.841,49.921,40.089
1.2,-6,49.27,49.272,49.292,49.449,49.687,49.838,49.932,39.903
1.28,-6,49.294,49.289,49.298,49.409,49.682,49.834,49.929,39.718
1.36,-6,49.32,49.305,49.306,49.399,49.674,49.83,49.923,39.533
1.44,-6,49.33,49.32,49.315,49.395,49.586,49.824,49.916,39.349
1.52,-6,49.334,49.329,49.323,49.39,49.528,49.816,49.91,39.166
1.6,-6,49.34,49.33,49.327,49.384,49.502,49.805,49.905,38.983
1.68,-6,49.349,49.334,49.323,49.368,49.485,49.792,49.898,38.802
1.76,-6,49.362,49.34,49.323,49.354,49.471,49.714,49.892,38.623
1.84,-6,49.378,49.351,49.327,49.344,49.459,49.642,49.886,38.444
1.92,-6,49.399,49.367,49.336,49.337,49.452,49.611,49.881,38.268
2,-6,49.425,49.388,49.35,49.339,49.449,49.605,49.879,38.092
2.08,-6,49.458,49.416,49.372,49.349,49.453,49.604,49.808,37.919
2.16,-6,49.497,49.451,49.401,49.366,49.463,49.609,49.745,37.746
2.24,-6,49.543,49.494,49.438,49.393,49.48,49.62,49.727,37.575
2.32,-6,49.597,49.544,49.483,49.428,49.505,49.639,49.736,37.406
