X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,39.147,39.235,39.331,39.485,39.641,38.768
-5.92,-6,39.276,39.363,39.458,39.61,39.763,38.75
-5.84,-6,39.405,39.491,39.586,39.736,39.886,38.731
-5.76,-6,39.534,39.62,39.714,39.862,40.01,38.712
-5.68,-6,39.665,39.749,39.842,39.988,40.133,38.693
-5.6,-6,39.795,39.879,39.97,40.115,40.257,38.673
-5.52,-6,39.926,40.009,40.099,40.242,40.382,38.652
-5.44,-6,40.058,40.139,40.229,40.37,40.506,38.631
-5.36,-6,40.189,40.27,40.359,40.498,40.631,38.609
-5.28,-6,40.322,40.402,40.489,40.626,40.757,38.586
-5.2,-6,40.454,40.533,40.62,40.755,40.882,38.563
-5.12,-6,40.588,40.665,40.751,40.884,41.008,38.541
-5.04,-6,40.721,40.798,40.882,41.013,41.135,38.524
-4.96,-6,40.855,40.931,41.014,41.143,41.261,38.505
-4.88,-6,40.989,41.064,41.146,41.273,41.388,38.467
-4.8,-6,41.124,41.198,41.278,41.403,41.515,38.429
-4.72,-6,41.259,41.332,41.411,41.534,41.642,38.389
-4.64,-6,41.395,41.466,41.544,41.665,41.77,38.348
-4.56,-6,41.531,41.601,41.678,41.796,41.898,38.306
-4.48,-6,41.667,41.736,41.812,41.928,42.026,38.264
-4.4,-6,41.804,41.872,41.946,42.059,42.154,38.22
-4.32,-6,41.941,42.008,42.081,42.192,42.282,38.176
-4.24,-6,42.078,42.144,42.215,42.324,42.411,38.131
-4.16,-6,42.216,42.281,42.351,42.457,42.54,38.085
-4.08,-6,42.354,42.417,42.486,42.59,42.669,38.038
-4,-6,42.493,42.555,42.622,42.723,42.798,37.991
-3.92,-6,42.631,42.692,42.758,42.856,42.928,37.943
-3.84,-6,42.771,42.83,42.894,42.99,43.057,37.895
-3.76,-6,42.91,42.968,43.031,43.124,43.187,37.846
-3.68,-6,43.05,43.107,43.168,43.258,43.317,37.797
-3.6,-6,43.19,43.246,43.305,43.393,43.447,37.747
-3.52,-6,43.331,43.385,43.443,43.527,43.577,37.697
-3.44,-6,43.472,43.525,43.581,43.662,43.707,37.646
-3.36,-6,43.614,43.665,43.719,43.798,43.838,37.596
-3.28,-6,43.755,43.805,43.858,43.933,43.968,37.545
-3.2,-6,43.898,43.946,43.997,44.069,44.099,37.494
-3.12,-6,44.04,44.087,44.136,44.205,44.23,37.442
-3.04,-6,44.183,44.229,44.276,44.341,44.361,37.391
-2.96,-6,44.327,44.371,44.416,44.478,44.492,37.339
-2.88,-6,44.471,44.513,44.556,44.615,44.623,37.287
-2.8,-6,44.616,44.656,44.697,44.752,44.755,37.235
-2.72,-6,44.76,44.799,44.838,44.89,44.887,37.183
-2.64,-6,44.906,44.943,44.98,45.028,45.019,37.131
-2.56,-6,45.052,45.087,45.122,45.166,45.151,37.082
-2.48,-6,45.199,45.232,45.265,45.305,45.284,37.034
