X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,36.617,36.823,37.042,37.446,37.91,38.203,38.373
-5.92,-6,36.737,36.942,37.161,37.564,38.028,38.32,38.365
-5.84,-6,36.857,37.061,37.28,37.682,38.145,38.437,38.356
-5.76,-6,36.976,37.18,37.398,37.8,38.263,38.554,38.346
-5.68,-6,37.096,37.3,37.517,37.918,38.38,38.671,38.336
-5.6,-6,37.216,37.419,37.637,38.036,38.497,38.788,38.325
-5.52,-6,37.336,37.539,37.756,38.154,38.615,38.905,38.314
-5.44,-6,37.456,37.658,37.875,38.272,38.732,39.022,38.302
-5.36,-6,37.576,37.778,37.994,38.39,38.85,39.139,38.29
-5.28,-6,37.696,37.897,38.112,38.508,38.967,39.256,38.278
-5.2,-6,37.816,38.016,38.231,38.626,39.084,39.373,38.266
-5.12,-6,37.935,38.136,38.35,38.744,39.201,39.489,38.254
-5.04,-6,38.055,38.255,38.469,38.862,39.318,39.606,38.242
-4.96,-6,38.174,38.374,38.587,38.979,39.434,39.722,38.23
-4.88,-6,38.294,38.493,38.705,39.096,39.551,39.838,38.218
-4.8,-6,38.413,38.611,38.823,39.213,39.667,39.953,38.206
-4.72,-6,38.532,38.73,38.941,39.33,39.783,40.069,38.194
-4.64,-6,38.651,38.848,39.059,39.446,39.898,40.184,38.183
-4.56,-6,38.769,38.966,39.176,39.563,40.013,40.298,38.171
-4.48,-6,38.887,39.083,39.293,39.678,40.128,40.413,38.16
-4.4,-6,39.005,39.201,39.409,39.794,40.243,40.527,38.148
-4.32,-6,39.123,39.317,39.526,39.909,40.356,40.64,38.135
-4.24,-6,39.24,39.434,39.641,40.023,40.47,40.753,38.121
-4.16,-6,39.357,39.55,39.757,40.137,40.583,40.865,38.106
-4.08,-6,39.474,39.666,39.872,40.251,40.695,40.977,38.09
-4,-6,39.59,39.781,39.986,40.364,40.807,41.088,38.073
-3.92,-6,39.705,39.896,40.1,40.476,40.918,41.199,38.056
-3.84,-6,39.821,40.01,40.214,40.588,41.029,41.309,38.039
-3.76,-6,39.935,40.124,40.326,40.699,41.139,41.418,38.021
-3.68,-6,40.05,40.237,40.439,40.81,41.248,41.527,38.003
-3.6,-6,40.163,40.35,40.55,40.92,41.356,41.634,37.984
-3.52,-6,40.276,40.462,40.661,41.029,41.464,41.741,37.965
-3.44,-6,40.389,40.573,40.772,41.137,41.571,41.847,37.947
-3.36,-6,40.501,40.684,40.881,41.245,41.676,41.952,37.928
-3.28,-6,40.612,40.794,40.99,41.352,41.781,42.056,37.91
-3.2,-6,40.723,40.903,41.098,41.457,41.885,42.159,37.891
-3.12,-6,40.833,41.012,41.205,41.562,41.988,42.261,37.873
-3.04,-6,40.942,41.12,41.311,41.666,42.09,42.362,37.856
-2.96,-6,41.051,41.227,41.417,41.77,42.191,42.462,37.842
-2.88,-6,41.159,41.333,41.522,41.872,42.291,42.561,37.824
-2.8,-6,41.267,41.439,41.626,41.973,42.39,42.658,37.792
-2.72,-6,41.373,41.544,41.729,42.073,42.487,42.754,37.758
-2.64,-6,41.479,41.648,41.831,42.172,42.584,42.849,37.721
-2.56,-6,41.585,41.751,41.933,42.271,42.679,42.943,37.682
-2.48,-6,41.69,41.854,42.033,42.368,42.773,43.036,37.642
-2.4,-6,41.794,41.956,42.133,42.464,42.866,43.127,37.6
-2.32,-6,41.898,42.057,42.232,42.559,42.957,43.217,37.555
-2.24,-6,42.001,42.157,42.33,42.653,43.048,43.305,37.51
-2.16,-6,42.103,42.257,42.427,42.745,43.136,43.392,37.462
-2.08,-6,42.205,42.356,42.523,42.837,43.224,43.477,37.413
-2,-6,42.306,42.454,42.619,42.928,43.31,43.561,37.363
-1.92,-6,42.407,42.552,42.713,43.018,43.396,43.644,37.312
-1.84,-6,42.508,42.649,42.807,43.106,43.479,43.725,37.26
-1.76,-6,42.608,42.746,42.9,43.194,43.561,43.805,37.207
-1.68,-6,42.707,42.841,42.992,43.28,43.642,43.883,37.154
-1.6,-6,42.807,42.936,43.083,43.365,43.722,43.959,37.1
-1.52,-6,42.906,43.032,43.175,43.45,43.801,44.034,37.045
-1.44,-6,43.006,43.128,43.266,43.534,43.878,44.109,36.99
-1.36,-6,43.107,43.224,43.358,43.619,43.956,44.182,36.935
-1.28,-6,43.209,43.322,43.451,43.704,44.032,44.255,36.88
-1.2,-6,43.311,43.419,43.544,43.788,44.108,44.326,36.825
-1.12,-6,43.413,43.517,43.637,43.872,44.183,44.397,36.77
-1.04,-6,43.516,43.615,43.73,43.956,44.257,44.466,36.715
-0.96,-6,43.618,43.712,43.822,44.038,44.33,44.534,36.66
