X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,29.924,30.151,30.27,29.762
-5.92,-6,30.049,30.275,30.394,29.78
-5.84,-6,30.175,30.399,30.518,29.798
-5.76,-6,30.301,30.524,30.642,29.816
-5.68,-6,30.427,30.649,30.766,29.835
-5.6,-6,30.553,30.774,30.89,29.854
-5.52,-6,30.68,30.899,31.015,29.873
-5.44,-6,30.807,31.024,31.139,29.892
-5.36,-6,30.934,31.15,31.264,29.911
-5.28,-6,31.061,31.275,31.389,29.93
-5.2,-6,31.188,31.401,31.514,29.95
-5.12,-6,31.315,31.527,31.639,29.969
-5.04,-6,31.443,31.653,31.764,29.989
-4.96,-6,31.57,31.779,31.889,30.009
-4.88,-6,31.698,31.905,32.014,30.028
-4.8,-6,31.825,32.031,32.14,30.048
-4.72,-6,31.953,32.157,32.265,30.068
-4.64,-6,32.08,32.282,32.39,30.087
-4.56,-6,32.208,32.408,32.515,30.109
-4.48,-6,32.335,32.534,32.639,30.163
-4.4,-6,32.462,32.659,32.764,30.217
-4.32,-6,32.59,32.785,32.889,30.273
-4.24,-6,32.717,32.91,33.013,30.33
-4.16,-6,32.843,33.035,33.137,30.387
-4.08,-6,32.97,33.16,33.261,30.445
-4,-6,33.096,33.284,33.384,30.504
-3.92,-6,33.222,33.408,33.507,30.563
-3.84,-6,33.348,33.532,33.63,30.622
-3.76,-6,33.473,33.655,33.753,30.681
-3.68,-6,33.598,33.778,33.875,30.741
-3.6,-6,33.722,33.901,33.996,30.8
-3.52,-6,33.846,34.023,34.117,30.86
-3.44,-6,33.97,34.144,34.238,30.918
-3.36,-6,34.093,34.265,34.358,30.977
-3.28,-6,34.215,34.386,34.477,31.034
-3.2,-6,34.337,34.505,34.596,31.091
-3.12,-6,34.458,34.624,34.714,31.146
-3.04,-6,34.578,34.743,34.831,31.201
-2.96,-6,34.698,34.86,34.947,31.233
-2.88,-6,34.817,34.977,35.063,31.226
-2.8,-6,34.935,35.093,35.178,31.208
-2.72,-6,35.052,35.208,35.292,31.189
-2.64,-6,35.168,35.322,35.405,31.167
-2.56,-6,35.283,35.436,35.517,31.144
-2.48,-6,35.398,35.548,35.628,31.119
-2.4,-6,35.511,35.659,35.738,31.093
-2.32,-6,35.623,35.769,35.847,31.065
-2.24,-6,35.734,35.878,35.955,31.035
-2.16,-6,35.844,35.986,36.061,31.003
-2.08,-6,35.952,36.092,36.167,30.97
-2,-6,36.06,36.198,36.271,30.936
-1.92,-6,36.166,36.302,36.374,30.9
-1.84,-6,36.27,36.404,36.475,30.862
-1.76,-6,36.374,36.506,36.576,30.823
-1.68,-6,36.475,36.605,36.674,30.782
-1.6,-6,36.576,36.704,36.772,30.74
-1.52,-6,36.674,36.801,36.867,30.697
-1.44,-6,36.771,36.896,36.962,30.652
-1.36,-6,36.867,36.99,37.054,30.606
-1.28,-6,36.961,37.082,37.146,30.558
-1.2,-6,37.053,37.173,37.235,30.508
-1.12,-6,37.143,37.261,37.323,30.456
-1.04,-6,37.232,37.348,37.409,30.402
-0.96,-6,37.319,37.434,37.493,30.345
-0.88,-6,37.404,37.517,37.576,30.287
