X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,38.052,38.141,38.259,37.622
-5.92,-6,38.177,38.266,38.382,37.636
-5.84,-6,38.303,38.39,38.506,37.65
-5.76,-6,38.429,38.515,38.63,37.665
-5.68,-6,38.555,38.64,38.755,37.678
-5.6,-6,38.681,38.766,38.879,37.691
-5.52,-6,38.808,38.892,39.004,37.703
-5.44,-6,38.935,39.018,39.129,37.716
-5.36,-6,39.062,39.144,39.254,37.729
-5.28,-6,39.19,39.27,39.379,37.742
-5.2,-6,39.317,39.396,39.504,37.755
-5.12,-6,39.445,39.523,39.63,37.768
-5.04,-6,39.573,39.65,39.755,37.781
-4.96,-6,39.701,39.777,39.881,37.795
-4.88,-6,39.829,39.904,40.007,37.808
-4.8,-6,39.957,40.031,40.132,37.821
-4.72,-6,40.085,40.158,40.258,37.834
-4.64,-6,40.214,40.285,40.384,37.847
-4.56,-6,40.342,40.412,40.51,37.86
-4.48,-6,40.47,40.539,40.635,37.873
-4.4,-6,40.599,40.666,40.761,37.886
-4.32,-6,40.727,40.793,40.887,37.898
-4.24,-6,40.855,40.92,41.012,37.911
-4.16,-6,40.984,41.047,41.137,37.923
-4.08,-6,41.112,41.173,41.263,37.943
-4,-6,41.24,41.3,41.388,37.999
-3.92,-6,41.368,41.426,41.512,38.057
-3.84,-6,41.495,41.553,41.637,38.061
-3.76,-6,41.623,41.679,41.761,38.066
-3.68,-6,41.75,41.804,41.885,38.069
-3.6,-6,41.877,41.93,42.009,38.071
-3.52,-6,42.004,42.055,42.132,38.073
-3.44,-6,42.13,42.179,42.255,38.074
-3.36,-6,42.256,42.304,42.378,38.075
-3.28,-6,42.382,42.428,42.5,38.074
-3.2,-6,42.507,42.551,42.621,38.073
-3.12,-6,42.632,42.675,42.743,38.071
-3.04,-6,42.757,42.797,42.863,38.068
-2.96,-6,42.881,42.919,42.983,38.064
-2.88,-6,43.004,43.041,43.103,38.055
-2.8,-6,43.127,43.162,43.222,38.035
-2.72,-6,43.25,43.282,43.34,38.013
-2.64,-6,43.371,43.402,43.458,37.99
-2.56,-6,43.493,43.521,43.575,37.965
-2.48,-6,43.613,43.64,43.691,37.939
-2.4,-6,43.733,43.758,43.806,37.912
-2.32,-6,43.852,43.874,43.921,37.883
-2.24,-6,43.97,43.991,44.035,37.853
-2.16,-6,44.088,44.106,44.148,37.822
-2.08,-6,44.204,44.22,44.26,37.789
-2,-6,44.32,44.334,44.371,37.755
