X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,51.722,51.958,52.299,52.691,38.208
-5.92,-6,51.834,52.07,52.41,52.801,38.207
-5.84,-6,51.946,52.182,52.522,52.912,38.206
-5.76,-6,52.059,52.294,52.633,53.023,38.206
-5.68,-6,52.171,52.406,52.745,53.133,38.207
-5.6,-6,52.284,52.519,52.857,53.244,38.209
-5.52,-6,52.397,52.631,52.969,53.356,38.211
-5.44,-6,52.51,52.744,53.081,53.467,38.214
-5.36,-6,52.623,52.857,53.193,53.578,38.217
-5.28,-6,52.737,52.97,53.305,53.689,38.222
-5.2,-6,52.85,53.083,53.418,53.801,38.228
-5.12,-6,52.964,53.196,53.53,53.912,38.235
-5.04,-6,53.078,53.309,53.643,54.024,38.243
-4.96,-6,53.192,53.423,53.755,54.135,38.253
-4.88,-6,53.305,53.536,53.868,54.246,38.263
-4.8,-6,53.419,53.649,53.981,54.358,38.275
-4.72,-6,53.533,53.763,54.093,54.469,38.289
-4.64,-6,53.647,53.876,54.206,54.581,38.304
-4.56,-6,53.762,53.99,54.319,54.692,38.321
-4.48,-6,53.876,54.103,54.431,54.803,38.339
-4.4,-6,53.99,54.217,54.544,54.914,38.36
-4.32,-6,54.104,54.33,54.656,55.025,38.381
-4.24,-6,54.218,54.444,54.769,55.136,38.418
-4.16,-6,54.333,54.557,54.881,55.246,38.489
-4.08,-6,54.447,54.671,54.993,55.357,38.565
-4,-6,54.561,54.784,55.106,55.467,38.645
-3.92,-6,54.675,54.898,55.218,55.578,38.727
-3.84,-6,54.79,55.011,55.33,55.688,38.813
-3.76,-6,54.904,55.124,55.442,55.797,38.9
-3.68,-6,55.018,55.238,55.554,55.907,38.989
-3.6,-6,55.133,55.351,55.665,56.016,39.079
-3.52,-6,55.247,55.464,55.777,56.125,39.169
-3.44,-6,55.361,55.577,55.889,56.234,39.258
-3.36,-6,55.476,55.691,56,56.343,39.347
-3.28,-6,55.59,55.804,56.111,56.451,39.433
-3.2,-6,55.705,55.917,56.223,56.56,39.518
-3.12,-6,55.819,56.03,56.334,56.668,39.599
-3.04,-6,55.934,56.143,56.445,56.775,39.677
-2.96,-6,56.049,56.256,56.556,56.883,39.752
-2.88,-6,56.164,56.37,56.667,56.99,39.822
-2.8,-6,56.279,56.483,56.778,57.097,39.888
-2.72,-6,56.394,56.596,56.888,57.204,39.949
-2.64,-6,56.509,56.71,56.999,57.31,39.977
