X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,38.868,38.973,39.071,39.192,37.738
-5.92,-6,38.988,39.091,39.189,39.309,37.704
-5.84,-6,39.107,39.21,39.307,39.426,37.67
-5.76,-6,39.227,39.329,39.425,39.544,37.636
-5.68,-6,39.347,39.448,39.543,39.662,37.602
-5.6,-6,39.468,39.568,39.662,39.779,37.569
-5.52,-6,39.588,39.687,39.781,39.898,37.535
-5.44,-6,39.709,39.807,39.9,40.016,37.501
-5.36,-6,39.83,39.927,40.019,40.134,37.467
-5.28,-6,39.951,40.047,40.138,40.253,37.434
-5.2,-6,40.072,40.168,40.258,40.371,37.4
-5.12,-6,40.194,40.288,40.377,40.49,37.367
-5.04,-6,40.316,40.409,40.497,40.609,37.333
-4.96,-6,40.437,40.529,40.617,40.728,37.3
-4.88,-6,40.559,40.65,40.737,40.847,37.267
-4.8,-6,40.681,40.771,40.857,40.966,37.235
-4.72,-6,40.803,40.892,40.976,41.085,37.202
-4.64,-6,40.925,41.013,41.096,41.204,37.169
-4.56,-6,41.047,41.134,41.216,41.322,37.138
-4.48,-6,41.169,41.255,41.336,41.441,37.12
-4.4,-6,41.291,41.376,41.456,41.56,37.101
-4.32,-6,41.413,41.496,41.576,41.679,37.082
-4.24,-6,41.535,41.617,41.696,41.798,37.063
-4.16,-6,41.657,41.738,41.815,41.916,37.043
-4.08,-6,41.779,41.858,41.935,42.034,37.022
-4,-6,41.901,41.979,42.054,42.153,37.001
-3.92,-6,42.022,42.099,42.173,42.271,36.98
-3.84,-6,42.144,42.219,42.292,42.388,36.958
-3.76,-6,42.265,42.339,42.411,42.506,36.936
-3.68,-6,42.386,42.459,42.529,42.623,36.914
-3.6,-6,42.507,42.578,42.647,42.74,36.891
-3.52,-6,42.627,42.697,42.765,42.857,36.868
-3.44,-6,42.748,42.816,42.883,42.973,36.845
-3.36,-6,42.868,42.935,43,43.089,36.821
-3.28,-6,42.988,43.053,43.117,43.205,36.797
-3.2,-6,43.107,43.171,43.233,43.32,36.773
-3.12,-6,43.226,43.288,43.35,43.434,36.749
-3.04,-6,43.345,43.405,43.465,43.549,36.724
-2.96,-6,43.463,43.522,43.581,43.662,36.7
-2.88,-6,43.581,43.638,43.695,43.776,36.671
-2.8,-6,43.698,43.754,43.81,43.889,36.63
-2.72,-6,43.815,43.869,43.923,44.001,36.588
-2.64,-6,43.931,43.984,44.037,44.112,36.545
-2.56,-6,44.047,44.098,44.149,44.223,36.502
-2.48,-6,44.163,44.211,44.261,44.334,36.458
-2.4,-6,44.278,44.324,44.373,44.444,36.414
-2.32,-6,44.392,44.437,44.484,44.553,36.368
-2.24,-6,44.505,44.549,44.594,44.662,36.322
-2.16,-6,44.618,44.66,44.703,44.769,36.275
-2.08,-6,44.731,44.77,44.812,44.877,36.228
-2,-6,44.843,44.88,44.921,44.983,36.18
-1.92,-6,44.954,44.989,45.028,45.089,36.131
-1.84,-6,45.064,45.098,45.135,45.194,36.081
-1.76,-6,45.174,45.206,45.241,45.298,36.031
-1.68,-6,45.283,45.313,45.347,45.402,35.98
-1.6,-6,45.391,45.419,45.451,45.505,35.929
-1.52,-6,45.499,45.525,45.555,45.607,35.876
-1.44,-6,45.606,45.629,45.659,45.708,35.823
-1.36,-6,45.712,45.734,45.761,45.809,35.769
-1.28,-6,45.817,45.837,45.863,45.909,35.715
-1.2,-6,45.922,45.94,45.964,46.008,35.659
-1.12,-6,46.026,46.041,46.064,46.106,35.603
-1.04,-6,46.129,46.142,46.163,46.204,35.546
-0.96,-6,46.231,46.243,46.262,46.301,35.487
-0.88,-6,46.332,46.342,46.36,46.397,35.428
-0.8,-6,46.433,46.441,46.457,46.492,35.367
-0.72,-6,46.533,46.539,46.554,46.587,35.306
-0.64,-6,46.632,46.636,46.649,46.681,35.243
-0.56,-6,46.73,46.733,46.744,46.774,35.179
-0.48,-6,46.828,46.828,46.839,46.867,35.113
-0.4,-6,46.925,46.923,46.932,46.958,35.046
-0.32,-6,47.021,47.017,47.025,47.05,34.977
-0.24,-6,47.116,47.111,47.117,47.14,34.906
-0.16,-6,47.21,47.204,47.209,47.23,34.833
-0.08,-6,47.304,47.296,47.299,47.319,34.759
0,-6,47.397,47.387,47.39,47.408,34.682
0.08,-6,47.433,47.419,47.424,47.438,34.624
0.16,-6,47.507,47.489,47.494,47.506,34.567
0.24,-6,47.586,47.566,47.571,47.58,34.69
0.32,-6,47.668,47.645,47.65,47.657,34.519
0.4,-6,47.751,47.727,47.73,47.736,34.375
0.48,-6,47.835,47.809,47.812,47.816,34.261
0.56,-6,47.919,47.891,47.893,47.896,34.174
0.64,-6,48.003,47.973,47.975,47.977,34.103
0.72,-6,48.087,48.056,48.057,48.057,34.031
0.8,-6,48.172,48.138,48.138,48.137,33.958
0.88,-6,48.26,48.221,48.219,48.218,33.884
0.96,-6,48.348,48.308,48.301,48.298,33.808
1.04,-6,48.436,48.394,48.386,48.377,33.731
1.12,-6,48.524,48.48,48.47,48.46,33.653
1.2,-6,48.612,48.565,48.554,48.544,33.574
1.28,-6,48.7,48.652,48.638,48.626,33.493
1.36,-6,48.79,48.738,48.722,48.709,33.411
1.44,-6,48.88,48.825,48.807,48.792,33.328
1.52,-6,48.969,48.913,48.891,48.875,33.243
1.6,-6,49.055,49,48.977,48.958,33.158
1.68,-6,49.14,49.087,49.064,49.041,33.071
1.76,-6,49.224,49.17,49.149,49.127,32.983
1.84,-6,49.308,49.252,49.233,49.211,32.894
1.92,-6,49.396,49.333,49.313,49.293,32.804
2,-6,49.49,49.414,49.393,49.375,32.713
2.08,-6,49.584,49.495,49.472,49.453,32.621
2.16,-6,49.678,49.583,49.552,49.531,32.527
2.24,-6,49.773,49.676,49.631,49.608,32.433
2.32,-6,49.869,49.769,49.711,49.686,32.337
2.4,-6,49.965,49.863,49.791,49.764,32.241
2.48,-6,50.062,49.958,49.871,49.843,32.144
2.56,-6,50.156,50.054,49.954,49.921,32.045
2.64,-6,50.249,50.146,50.046,50.001,31.946
2.72,-6,50.345,50.239,50.135,50.077,31.846
2.8,-6,50.455,50.34,50.226,50.154,31.746
2.88,-6,50.565,50.448,50.328,50.235,31.644
2.96,-6,50.677,50.557,50.433,50.324,31.542
3.04,-6,50.789,50.668,50.54,50.418,31.439
3.12,-6,50.902,50.779,50.648,50.521,31.335
3.2,-6,51.016,50.892,50.758,50.626,31.23
3.28,-6,51.131,51.006,50.869,50.732,31.125
3.36,-6,51.247,51.122,50.981,50.84,31.019
3.44,-6,51.364,51.239,51.095,50.948,30.913
3.52,-6,51.48,51.353,51.205,51.054,30.806
3.6,-6,51.587,51.462,51.312,51.157,30.699
3.68,-6,51.696,51.572,51.421,51.263,30.591
3.76,-6,51.806,51.684,51.532,51.371,30.483
3.84,-6,51.919,51.797,51.644,51.48,30.374
3.92,-6,52.033,51.911,51.758,51.592,30.265
4,-6,52.15,52.028,51.875,51.706,30.156
4.08,-6,52.268,52.145,51.993,51.822,30.046
4.16,-6,52.388,52.264,52.112,51.94,29.936
4.24,-6,52.511,52.385,52.234,52.06,29.826
4.32,-6,52.635,52.507,52.357,52.182,29.715
4.4,-6,52.761,52.632,52.483,52.307,29.604
4.48,-6,52.889,52.759,52.61,52.434,29.493
4.56,-6,53.019,52.887,52.738,52.562,29.382
4.64,-6,53.15,53.018,52.869,52.693,29.271
4.72,-6,53.284,53.152,53,52.826,29.159
4.8,-6,53.419,53.287,53.134,52.961,29.047
4.88,-6,53.555,53.424,53.269,53.098,28.936
4.96,-6,53.694,53.563,53.406,53.237,28.824
5.04,-6,53.833,53.704,53.545,53.377,28.712
5.12,-6,53.974,53.847,53.686,53.52,28.601
5.2,-6,54.117,53.992,53.83,53.664,28.489
5.28,-6,54.26,54.139,53.976,53.81,28.377
5.36,-6,54.405,54.287,54.124,53.955,28.265
5.44,-6,54.55,54.437,54.274,54.102,28.154
5.52,-6,54.696,54.589,54.425,54.251,28.042
5.6,-6,54.843,54.741,54.579,54.402,27.931
5.68,-6,54.991,54.896,54.734,54.554,27.819
5.76,-6,55.139,55.051,54.892,54.709,27.708
5.84,-6,55.287,55.207,55.05,54.866,27.597
5.92,-6,55.435,55.364,55.211,55.025,27.486
6,-6,55.575,55.522,55.372,55.185,27.375
-6,-5.92,38.953,39.058,39.156,39.278,37.958
-5.92,-5.92,39.074,39.177,39.275,39.396,37.923
-5.84,-5.92,39.194,39.297,39.394,39.514,37.889
-5.76,-5.92,39.316,39.418,39.514,39.633,37.855
-5.68,-5.92,39.437,39.538,39.633,39.752,37.821
-5.6,-5.92,39.559,39.659,39.753,39.871,37.786
-5.52,-5.92,39.68,39.78,39.873,39.99,37.752
-5.44,-5.92,39.802,39.901,39.994,40.11,37.718
-5.36,-5.92,39.925,40.022,40.114,40.23,37.684
-5.28,-5.92,40.047,40.144,40.235,40.35,37.65
-5.2,-5.92,40.17,40.265,40.356,40.469,37.616
-5.12,-5.92,40.293,40.387,40.477,40.59,37.583
-5.04,-5.92,40.415,40.509,40.598,40.71,37.549
-4.96,-5.92,40.539,40.631,40.719,40.83,37.516
-4.88,-5.92,40.662,40.753,40.84,40.95,37.483
-4.8,-5.92,40.785,40.876,40.961,41.071,37.45
-4.72,-5.92,40.908,40.998,41.083,41.191,37.417
-4.64,-5.92,41.032,41.12,41.204,41.311,37.384
-4.56,-5.92,41.155,41.242,41.325,41.432,37.353
-4.48,-5.92,41.279,41.365,41.447,41.552,37.335
-4.4,-5.92,41.402,41.487,41.568,41.672,37.316
-4.32,-5.92,41.526,41.609,41.689,41.793,37.297
-4.24,-5.92,41.649,41.732,41.81,41.913,37.278
-4.16,-5.92,41.773,41.854,41.931,42.033,37.258
-4.08,-5.92,41.896,41.976,42.052,42.153,37.237
-4,-5.92,42.019,42.098,42.173,42.272,37.216
-3.92,-5.92,42.142,42.219,42.294,42.392,37.195
-3.84,-5.92,42.265,42.341,42.414,42.511,37.173
-3.76,-5.92,42.388,42.462,42.534,42.63,37.151
-3.68,-5.92,42.51,42.584,42.654,42.749,37.128
-3.6,-5.92,42.633,42.704,42.774,42.867,37.106
-3.52,-5.92,42.755,42.825,42.893,42.985,37.083
-3.44,-5.92,42.877,42.945,43.012,43.103,37.059
-3.36,-5.92,42.998,43.066,43.131,43.22,37.035
-3.28,-5.92,43.119,43.185,43.249,43.338,37.011
-3.2,-5.92,43.24,43.305,43.367,43.454,36.987
-3.12,-5.92,43.361,43.423,43.485,43.57,36.963
-3.04,-5.92,43.481,43.542,43.602,43.686,36.938
-2.96,-5.92,43.601,43.66,43.719,43.801,36.914
-2.88,-5.92,43.72,43.778,43.835,43.916,36.884
-2.8,-5.92,43.839,43.895,43.951,44.03,36.843
-2.72,-5.92,43.957,44.011,44.066,44.144,36.801
-2.64,-5.92,44.075,44.128,44.181,44.257,36.758
-2.56,-5.92,44.192,44.243,44.295,44.369,36.714
-2.48,-5.92,44.309,44.358,44.408,44.481,36.67
-2.4,-5.92,44.425,44.472,44.521,44.592,36.625
-2.32,-5.92,44.541,44.586,44.633,44.703,36.579
-2.24,-5.92,44.656,44.699,44.745,44.813,36.532
-2.16,-5.92,44.77,44.812,44.856,44.922,36.485
-2.08,-5.92,44.884,44.924,44.966,45.03,36.437
-2,-5.92,44.997,45.035,45.075,45.138,36.388
-1.92,-5.92,45.109,45.145,45.184,45.245,36.339
-1.84,-5.92,45.221,45.255,45.292,45.351,36.289
-1.76,-5.92,45.332,45.364,45.399,45.457,36.238
-1.68,-5.92,45.442,45.472,45.506,45.562,36.186
-1.6,-5.92,45.552,45.58,45.612,45.666,36.134
-1.52,-5.92,45.661,45.686,45.717,45.769,36.081
-1.44,-5.92,45.769,45.792,45.821,45.871,36.028
-1.36,-5.92,45.876,45.898,45.925,45.973,35.973
-1.28,-5.92,45.982,46.002,46.027,46.074,35.918
-1.2,-5.92,46.088,46.106,46.129,46.174,35.862
-1.12,-5.92,46.193,46.208,46.231,46.273,35.805
-1.04,-5.92,46.297,46.31,46.331,46.371,35.747
-0.96,-5.92,46.4,46.412,46.431,46.469,35.688
-0.88,-5.92,46.502,46.512,46.529,46.566,35.628
-0.8,-5.92,46.604,46.612,46.627,46.662,35.567
-0.72,-5.92,46.705,46.711,46.725,46.758,35.505
-0.64,-5.92,46.805,46.809,46.821,46.852,35.441
-0.56,-5.92,46.904,46.906,46.917,46.946,35.376
-0.48,-5.92,47.002,47.002,47.012,47.039,35.31
-0.4,-5.92,47.1,47.098,47.106,47.132,35.242
-0.32,-5.92,47.197,47.193,47.2,47.224,35.172
-0.24,-5.92,47.293,47.287,47.292,47.315,35.101
-0.16,-5.92,47.388,47.38,47.385,47.405,35.027
-0.08,-5.92,47.482,47.473,47.476,47.495,34.952
0,-5.92,47.576,47.565,47.567,47.584,34.875
0.08,-5.92,47.612,47.596,47.601,47.614,34.815
0.16,-5.92,47.686,47.667,47.671,47.682,34.758
0.24,-5.92,47.765,47.744,47.748,47.757,34.882
0.32,-5.92,47.848,47.824,47.828,47.834,34.709
0.4,-5.92,47.931,47.906,47.909,47.914,34.564
0.48,-5.92,48.016,47.988,47.991,47.994,34.449
0.56,-5.92,48.1,48.072,48.073,48.075,34.36
0.64,-5.92,48.185,48.154,48.155,48.155,34.289
0.72,-5.92,48.269,48.237,48.237,48.236,34.216
0.8,-5.92,48.355,48.32,48.319,48.317,34.142
0.88,-5.92,48.443,48.404,48.4,48.398,34.067
0.96,-5.92,48.532,48.49,48.482,48.478,33.99
1.04,-5.92,48.62,48.577,48.567,48.558,33.912
1.12,-5.92,48.708,48.663,48.652,48.642,33.833
1.2,-5.92,48.797,48.749,48.737,48.725,33.752
1.28,-5.92,48.885,48.836,48.821,48.809,33.67
1.36,-5.92,48.976,48.922,48.906,48.892,33.587
1.44,-5.92,49.066,49.01,48.991,48.975,33.503
1.52,-5.92,49.156,49.098,49.076,49.058,33.417
1.6,-5.92,49.242,49.186,49.162,49.142,33.33
1.68,-5.92,49.327,49.274,49.249,49.226,33.242
1.76,-5.92,49.412,49.356,49.335,49.311,33.153
1.84,-5.92,49.496,49.439,49.42,49.397,33.063
1.92,-5.92,49.581,49.521,49.501,49.48,32.971
2,-5.92,49.673,49.602,49.581,49.563,32.878
2.08,-5.92,49.768,49.683,49.66,49.641,32.785
2.16,-5.92,49.862,49.765,49.74,49.719,32.69
2.24,-5.92,49.958,49.858,49.82,49.797,32.594
2.32,-5.92,50.053,49.952,49.9,49.875,32.497
2.4,-5.92,50.15,50.047,49.98,49.954,32.399
2.48,-5.92,50.247,50.142,50.061,50.033,32.3
2.56,-5.92,50.342,50.238,50.142,50.112,32.2
2.64,-5.92,50.435,50.331,50.23,50.191,32.099
2.72,-5.92,50.532,50.423,50.319,50.269,31.998
2.8,-5.92,50.642,50.525,50.41,50.345,31.895
2.88,-5.92,50.753,50.634,50.513,50.427,31.792
2.96,-5.92,50.866,50.744,50.619,50.516,31.688
3.04,-5.92,50.979,50.855,50.726,50.607,31.584
3.12,-5.92,51.093,50.967,50.834,50.708,31.478
3.2,-5.92,51.208,51.08,50.945,50.813,31.372
3.28,-5.92,51.324,51.196,51.057,50.92,31.265
3.36,-5.92,51.441,51.312,51.17,51.028,31.158
3.44,-5.92,51.559,51.43,51.284,51.137,31.05
3.52,-5.92,51.676,51.546,51.395,51.243,30.941
3.6,-5.92,51.784,51.655,51.503,51.347,30.832
3.68,-5.92,51.894,51.766,51.613,51.454,30.723
3.76,-5.92,52.005,51.879,51.724,51.562,30.613
3.84,-5.92,52.118,51.993,51.838,51.672,30.503
3.92,-5.92,52.233,52.109,51.953,51.785,30.392
4,-5.92,52.351,52.226,52.07,51.899,30.281
4.08,-5.92,52.47,52.345,52.189,52.016,30.17
4.16,-5.92,52.592,52.466,52.31,52.135,30.058
4.24,-5.92,52.715,52.588,52.433,52.256,29.946
4.32,-5.92,52.841,52.711,52.558,52.38,29.834
4.4,-5.92,52.968,52.837,52.684,52.506,29.721
4.48,-5.92,53.097,52.965,52.813,52.634,29.609
4.56,-5.92,53.229,53.095,52.943,52.764,29.496
4.64,-5.92,53.362,53.227,53.075,52.896,29.383
4.72,-5.92,53.497,53.362,53.208,53.031,29.27
4.8,-5.92,53.634,53.498,53.344,53.167,29.157
4.88,-5.92,53.772,53.637,53.48,53.306,29.044
4.96,-5.92,53.913,53.778,53.619,53.447,28.931
5.04,-5.92,54.054,53.921,53.76,53.589,28.817
5.12,-5.92,54.197,54.066,53.903,53.734,28.704
5.2,-5.92,54.342,54.213,54.048,53.88,28.591
5.28,-5.92,54.488,54.361,54.196,54.027,28.478
5.36,-5.92,54.635,54.512,54.345,54.176,28.365
5.44,-5.92,54.782,54.664,54.497,54.325,28.252
5.52,-5.92,54.931,54.817,54.651,54.476,28.139
5.6,-5.92,55.081,54.972,54.806,54.628,28.026
5.68,-5.92,55.231,55.129,54.964,54.783,27.913
5.76,-5.92,55.381,55.286,55.123,54.94,27.8
5.84,-5.92,55.532,55.445,55.284,55.099,27.688
5.92,-5.92,55.684,55.605,55.446,55.26,27.576
6,-5.92,55.833,55.766,55.611,55.422,27.464
-6,-5.84,39.038,39.143,39.241,39.363,38.18
-5.92,-5.84,39.16,39.264,39.362,39.483,38.146
-5.84,-5.84,39.282,39.385,39.482,39.602,38.111
-5.76,-5.84,39.404,39.507,39.603,39.722,38.076
-5.68,-5.84,39.527,39.628,39.724,39.843,38.042
-5.6,-5.84,39.65,39.75,39.845,39.963,38.007
-5.52,-5.84,39.773,39.873,39.966,40.084,37.973
-5.44,-5.84,39.896,39.995,40.088,40.205,37.938
-5.36,-5.84,40.02,40.118,40.21,40.326,37.904
-5.28,-5.84,40.143,40.24,40.332,40.447,37.87
-5.2,-5.84,40.267,40.363,40.454,40.568,37.836
-5.12,-5.84,40.391,40.487,40.576,40.689,37.802
-5.04,-5.84,40.516,40.61,40.699,40.811,37.768
-4.96,-5.84,40.64,40.733,40.821,40.933,37.734
-4.88,-5.84,40.765,40.857,40.944,41.054,37.701
-4.8,-5.84,40.89,40.981,41.066,41.176,37.668
-4.72,-5.84,41.014,41.104,41.189,41.298,37.635
-4.64,-5.84,41.139,41.228,41.312,41.42,37.602
