X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,39.875,40.011,40.191,34.83
-5.92,-6,39.991,40.126,40.305,34.853
-5.84,-6,40.107,40.241,40.419,34.876
-5.76,-6,40.223,40.356,40.533,34.9
-5.68,-6,40.34,40.472,40.647,34.925
-5.6,-6,40.456,40.587,40.761,34.95
-5.52,-6,40.573,40.703,40.876,34.977
-5.44,-6,40.69,40.819,40.99,35.004
-5.36,-6,40.808,40.935,41.105,35.03
-5.28,-6,40.925,41.051,41.22,35.056
-5.2,-6,41.043,41.167,41.334,35.082
-5.12,-6,41.16,41.284,41.449,35.109
-5.04,-6,41.278,41.4,41.564,35.136
-4.96,-6,41.396,41.517,41.679,35.163
-4.88,-6,41.514,41.633,41.794,35.191
-4.8,-6,41.632,41.75,41.909,35.219
-4.72,-6,41.75,41.866,42.024,35.247
-4.64,-6,41.868,41.983,42.139,35.276
-4.56,-6,41.986,42.099,42.254,35.304
-4.48,-6,42.104,42.216,42.368,35.332
-4.4,-6,42.222,42.332,42.483,35.36
-4.32,-6,42.34,42.448,42.597,35.388
-4.24,-6,42.458,42.565,42.711,35.416
-4.16,-6,42.576,42.681,42.826,35.443
-4.08,-6,42.693,42.796,42.939,35.47
-4,-6,42.811,42.912,43.053,35.496
-3.92,-6,42.928,43.027,43.166,35.522
-3.84,-6,43.045,43.143,43.279,35.547
-3.76,-6,43.162,43.258,43.392,35.585
-3.68,-6,43.278,43.372,43.505,35.678
-3.6,-6,43.395,43.487,43.617,35.77
-3.52,-6,43.511,43.601,43.728,35.78
-3.44,-6,43.626,43.714,43.839,35.79
-3.36,-6,43.742,43.827,43.95,35.798
-3.28,-6,43.857,43.94,44.061,35.806
-3.2,-6,43.971,44.053,44.17,35.812
-3.12,-6,44.085,44.165,44.28,35.818
-3.04,-6,44.199,44.276,44.389,35.822
-2.96,-6,44.312,44.387,44.497,35.826
-2.88,-6,44.425,44.497,44.604,35.828
-2.8,-6,44.537,44.607,44.711,35.829
-2.72,-6,44.649,44.716,44.818,35.83
-2.64,-6,44.76,44.825,44.923,35.829
-2.56,-6,44.87,44.933,45.028,35.825
-2.48,-6,44.98,45.04,45.132,35.818
-2.4,-6,45.089,45.146,45.236,35.81
-2.32,-6,45.197,45.252,45.338,35.8
-2.24,-6,45.305,45.357,45.44,35.789
-2.16,-6,45.412,45.461,45.541,35.777
-2.08,-6,45.518,45.565,45.641,35.764
-2,-6,45.623,45.667,45.74,35.749
-1.92,-6,45.728,45.769,45.838,35.733
-1.84,-6,45.831,45.869,45.935,35.716
-1.76,-6,45.934,45.969,46.032,35.698
-1.68,-6,46.035,46.068,46.127,35.679
-1.6,-6,46.136,46.166,46.221,35.658
-1.52,-6,46.235,46.263,46.314,35.636
-1.44,-6,46.334,46.358,46.407,35.605
-1.36,-6,46.432,46.453,46.498,35.566
-1.28,-6,46.528,46.547,46.587,35.525
-1.2,-6,46.623,46.639,46.676,35.487
-1.12,-6,46.717,46.73,46.764,35.457
-1.04,-6,46.81,46.82,46.85,35.425
-0.96,-6,46.902,46.909,46.935,35.391
-0.88,-6,46.992,46.997,47.019,35.355
-0.8,-6,47.081,47.083,47.101,35.317
-0.72,-6,47.168,47.168,47.183,35.276
-0.64,-6,47.255,47.252,47.263,35.233
-0.56,-6,47.339,47.334,47.341,35.188
-0.48,-6,47.423,47.415,47.418,35.141
-0.4,-6,47.505,47.494,47.494,35.09
-0.32,-6,47.585,47.572,47.569,35.037
-0.24,-6,47.664,47.648,47.641,34.981
-0.16,-6,47.741,47.723,47.713,34.923
-0.08,-6,47.817,47.797,47.783,34.861
0,-6,47.891,47.869,47.851,34.796
0.08,-6,47.821,47.804,47.775,34.74
0.16,-6,47.849,47.835,47.797,34.682
0.24,-6,47.893,47.877,47.834,34.736
0.32,-6,47.943,47.925,47.877,34.499
0.4,-6,47.994,47.975,47.922,34.334
0.48,-6,48.046,48.025,47.968,34.248
0.56,-6,48.105,48.075,48.014,34.136
0.64,-6,48.168,48.133,48.058,34.05
0.72,-6,48.229,48.191,48.112,33.974
0.8,-6,48.289,48.247,48.164,33.895
0.88,-6,48.35,48.302,48.214,33.815
0.96,-6,48.41,48.358,48.264,33.733
1.04,-6,48.472,48.412,48.313,33.65
1.12,-6,48.532,48.469,48.361,33.565
1.2,-6,48.562,48.524,48.411,33.478
1.28,-6,48.575,48.57,48.46,33.39
1.36,-6,48.604,48.579,48.508,33.3
1.44,-6,48.643,48.594,48.533,33.209
1.52,-6,48.68,48.629,48.539,33.116
1.6,-6,48.715,48.663,48.556,33.022
1.68,-6,48.749,48.695,48.586,32.926
