X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,45.323,45.494,45.679,46.012,41.699
-5.92,-6,45.421,45.59,45.775,46.106,41.706
-5.84,-6,45.519,45.687,45.871,46.2,41.712
-5.76,-6,45.617,45.784,45.967,46.294,41.719
-5.68,-6,45.715,45.882,46.063,46.389,41.725
-5.6,-6,45.814,45.979,46.159,46.483,41.731
-5.52,-6,45.913,46.076,46.255,46.578,41.736
-5.44,-6,46.011,46.174,46.352,46.673,41.742
-5.36,-6,46.11,46.272,46.448,46.767,41.747
-5.28,-6,46.209,46.369,46.545,46.862,41.752
-5.2,-6,46.308,46.467,46.642,46.957,41.756
-5.12,-6,46.407,46.565,46.738,47.051,41.761
-5.04,-6,46.507,46.663,46.835,47.146,41.765
-4.96,-6,46.606,46.761,46.932,47.24,41.768
-4.88,-6,46.706,46.859,47.029,47.335,41.772
-4.8,-6,46.805,46.957,47.125,47.43,41.775
-4.72,-6,46.904,47.055,47.222,47.524,41.778
-4.64,-6,47.004,47.153,47.319,47.618,41.78
-4.56,-6,47.103,47.251,47.415,47.712,41.783
-4.48,-6,47.203,47.349,47.512,47.806,41.784
-4.4,-6,47.302,47.447,47.608,47.9,41.786
-4.32,-6,47.401,47.545,47.704,47.994,41.787
-4.24,-6,47.501,47.643,47.8,48.087,41.787
-4.16,-6,47.6,47.74,47.896,48.18,41.788
-4.08,-6,47.699,47.837,47.992,48.273,41.788
-4,-6,47.798,47.935,48.087,48.366,41.788
-3.92,-6,47.897,48.032,48.182,48.458,41.788
-3.84,-6,47.995,48.128,48.277,48.55,41.79
-3.76,-6,48.093,48.225,48.372,48.642,41.792
-3.68,-6,48.192,48.321,48.467,48.733,41.793
-3.6,-6,48.29,48.417,48.561,48.824,41.793
-3.52,-6,48.387,48.513,48.654,48.915,41.794
-3.44,-6,48.485,48.608,48.748,49.005,41.793
-3.36,-6,48.582,48.703,48.841,49.094,41.793
-3.28,-6,48.679,48.798,48.933,49.183,41.792
-3.2,-6,48.775,48.892,49.026,49.272,41.79
-3.12,-6,48.872,48.986,49.117,49.36,41.788
-3.04,-6,48.967,49.08,49.209,49.447,41.785
-2.96,-6,49.063,49.173,49.299,49.534,41.781
-2.88,-6,49.158,49.266,49.39,49.62,41.777
-2.8,-6,49.252,49.358,49.48,49.706,41.773
-2.72,-6,49.347,49.45,49.569,49.791,41.768
-2.64,-6,49.44,49.541,49.657,49.875,41.759
-2.56,-6,49.533,49.631,49.745,49.959,41.741
-2.48,-6,49.626,49.721,49.833,50.042,41.717
-2.4,-6,49.718,49.811,49.92,50.124,41.693
-2.32,-6,49.81,49.9,50.006,50.205,41.668
-2.24,-6,49.901,49.988,50.091,50.286,41.643
-2.16,-6,49.992,50.076,50.176,50.366,41.617
-2.08,-6,50.082,50.163,50.26,50.445,41.591
-2,-6,50.171,50.249,50.344,50.523,41.564
-1.92,-6,50.259,50.335,50.427,50.601,41.538
-1.84,-6,50.347,50.42,50.509,50.677,41.511
-1.76,-6,50.435,50.504,50.59,50.753,41.483
-1.68,-6,50.521,50.588,50.67,50.827,41.456
-1.6,-6,50.607,50.671,50.75,50.901,41.428
-1.52,-6,50.693,50.753,50.829,50.974,41.4
-1.44,-6,50.777,50.834,50.907,51.046,41.364
-1.36,-6,50.861,50.915,50.984,51.118,41.323
-1.28,-6,50.944,50.995,51.06,51.188,41.282
-1.2,-6,51.026,51.074,51.136,51.257,41.243
-1.12,-6,51.107,51.152,51.211,51.325,41.211
-1.04,-6,51.188,51.229,51.285,51.393,41.179
-0.96,-6,51.268,51.305,51.358,51.459,41.145
-0.88,-6,51.346,51.381,51.43,51.525,41.11
-0.8,-6,51.424,51.456,51.501,51.59,41.074
-0.72,-6,51.501,51.529,51.571,51.653,41.036
-0.64,-6,51.577,51.602,51.641,51.716,40.997
-0.56,-6,51.652,51.674,51.709,51.778,40.955
-0.48,-6,51.727,51.745,51.777,51.838,40.912
-0.4,-6,51.8,51.815,51.843,51.898,40.867
-0.32,-6,51.872,51.884,51.909,51.957,40.82
-0.24,-6,51.943,51.952,51.973,52.015,40.77
-0.16,-6,52.013,52.019,52.037,52.072,40.717
-0.08,-6,52.082,52.085,52.1,52.128,40.662
0,-6,52.15,52.15,52.161,52.183,40.603
0.08,-6,52.093,52.083,52.084,52.1,40.552
0.16,-6,52.12,52.104,52.098,52.108,40.501
0.24,-6,52.159,52.139,52.127,52.13,40.6
0.32,-6,52.204,52.179,52.165,52.16,40.437
0.4,-6,52.252,52.224,52.204,52.192,40.29
0.48,-6,52.301,52.268,52.245,52.226,40.163
0.56,-6,52.351,52.315,52.287,52.26,40.044
0.64,-6,52.401,52.362,52.33,52.296,39.879
0.72,-6,52.45,52.407,52.372,52.33,39.79
0.8,-6,52.498,52.452,52.414,52.365,39.715
0.88,-6,52.553,52.496,52.454,52.399,39.638
0.96,-6,52.606,52.546,52.493,52.431,39.559
1.04,-6,52.658,52.595,52.538,52.462,39.48
1.12,-6,52.709,52.642,52.582,52.492,39.399
1.2,-6,52.76,52.689,52.624,52.522,39.317
1.28,-6,52.81,52.735,52.666,52.555,39.234
1.36,-6,52.861,52.781,52.707,52.588,39.149
1.44,-6,52.914,52.825,52.748,52.619,39.063
1.52,-6,52.965,52.873,52.788,52.649,38.977
1.6,-6,53.014,52.919,52.827,52.679,38.889
1.68,-6,53.033,52.965,52.869,52.707,38.8
1.76,-6,53.053,53.004,52.91,52.737,38.71
1.84,-6,53.086,53.02,52.95,52.765,38.619
1.92,-6,53.119,53.037,52.988,52.792,38.527
2,-6,53.151,53.066,53,52.823,38.434
2.08,-6,53.181,53.095,53.012,52.852,38.34
2.16,-6,53.211,53.122,53.037,52.881,38.245
2.24,-6,53.241,53.149,53.061,52.909,38.149
2.32,-6,53.269,53.175,53.085,52.93,38.053
2.4,-6,53.297,53.2,53.107,52.934,37.955
2.48,-6,53.324,53.225,53.13,52.941,37.857
2.56,-6,53.353,53.249,53.151,52.957,37.758
2.64,-6,53.381,53.273,53.172,52.974,37.658
2.72,-6,53.408,53.298,53.193,52.989,37.558
2.8,-6,53.435,53.322,53.214,53.005,37.457
2.88,-6,53.462,53.346,53.234,53.02,37.355
2.96,-6,53.488,53.37,53.255,53.035,37.253
3.04,-6,53.515,53.393,53.276,53.049,37.15
3.12,-6,53.54,53.417,53.296,53.064,37.047
3.2,-6,53.566,53.44,53.316,53.079,36.943
3.28,-6,53.591,53.463,53.336,53.094,36.839
3.36,-6,53.617,53.486,53.356,53.11,36.734
3.44,-6,53.642,53.51,53.376,53.126,36.629
3.52,-6,53.667,53.533,53.397,53.141,36.523
3.6,-6,53.693,53.556,53.417,53.157,36.417
3.68,-6,53.722,53.58,53.438,53.174,36.311
3.76,-6,53.761,53.603,53.458,53.19,36.204
3.84,-6,53.8,53.629,53.478,53.206,36.097
3.92,-6,53.839,53.666,53.498,53.223,35.99
4,-6,53.879,53.705,53.519,53.239,35.883
4.08,-6,53.918,53.743,53.549,53.255,35.775
4.16,-6,53.958,53.782,53.587,53.272,35.667
4.24,-6,53.999,53.821,53.625,53.288,35.559
4.32,-6,54.039,53.861,53.664,53.305,35.451
4.4,-6,54.079,53.901,53.703,53.323,35.343
4.48,-6,54.119,53.94,53.743,53.356,35.234
4.56,-6,54.16,53.98,53.783,53.392,35.126
4.64,-6,54.196,54.02,53.823,53.43,35.017
4.72,-6,54.223,54.06,53.864,53.468,34.909
4.8,-6,54.249,54.1,53.904,53.507,34.8
4.88,-6,54.275,54.14,53.945,53.546,34.691
4.96,-6,54.302,54.172,53.986,53.586,34.583
5.04,-6,54.328,54.197,54.026,53.627,34.474
5.12,-6,54.355,54.221,54.067,53.668,34.366
5.2,-6,54.382,54.246,54.107,53.709,34.257
5.28,-6,54.409,54.271,54.145,53.75,34.149
5.36,-6,54.436,54.297,54.17,53.792,34.041
5.44,-6,54.464,54.322,54.194,53.833,33.933
5.52,-6,54.491,54.347,54.219,53.875,33.825
5.6,-6,54.519,54.372,54.243,53.916,33.717
5.68,-6,54.547,54.398,54.268,53.958,33.609
5.76,-6,54.575,54.424,54.293,53.999,33.501
5.84,-6,54.603,54.45,54.317,54.039,33.394
5.92,-6,54.632,54.476,54.342,54.079,33.287
6,-6,54.66,54.502,54.367,54.118,33.18
-6,-5.92,45.392,45.564,45.75,46.085,41.901
-5.92,-5.92,45.491,45.661,45.847,46.18,41.908
-5.84,-5.92,45.59,45.759,45.944,46.275,41.914
-5.76,-5.92,45.689,45.857,46.041,46.371,41.919
-5.68,-5.92,45.788,45.956,46.138,46.466,41.925
-5.6,-5.92,45.888,46.054,46.235,46.562,41.93
-5.52,-5.92,45.987,46.153,46.333,46.657,41.936
-5.44,-5.92,46.087,46.251,46.43,46.753,41.941
-5.36,-5.92,46.187,46.35,46.528,46.849,41.945
-5.28,-5.92,46.287,46.449,46.626,46.945,41.95
-5.2,-5.92,46.388,46.548,46.724,47.041,41.954
-5.12,-5.92,46.488,46.647,46.822,47.137,41.958
-5.04,-5.92,46.589,46.746,46.92,47.232,41.961
-4.96,-5.92,46.689,46.846,47.018,47.328,41.965
-4.88,-5.92,46.79,46.945,47.115,47.424,41.968
-4.8,-5.92,46.89,47.044,47.213,47.52,41.97
-4.72,-5.92,46.991,47.143,47.311,47.616,41.973
-4.64,-5.92,47.092,47.243,47.409,47.711,41.975
-4.56,-5.92,47.192,47.342,47.507,47.806,41.976
-4.48,-5.92,47.293,47.441,47.605,47.902,41.978
-4.4,-5.92,47.394,47.54,47.702,47.997,41.979
-4.32,-5.92,47.494,47.639,47.8,48.092,41.979
-4.24,-5.92,47.595,47.738,47.897,48.187,41.979
-4.16,-5.92,47.695,47.837,47.994,48.281,41.98
-4.08,-5.92,47.795,47.935,48.091,48.375,41.98
-4,-5.92,47.896,48.034,48.188,48.469,41.979
-3.92,-5.92,47.996,48.132,48.284,48.563,41.979
-3.84,-5.92,48.095,48.23,48.381,48.656,41.98
-3.76,-5.92,48.195,48.328,48.477,48.749,41.981
-3.68,-5.92,48.295,48.426,48.572,48.842,41.982
-3.6,-5.92,48.394,48.523,48.668,48.934,41.982
-3.52,-5.92,48.493,48.62,48.763,49.026,41.982
-3.44,-5.92,48.592,48.717,48.858,49.117,41.981
-3.36,-5.92,48.69,48.813,48.952,49.208,41.98
-3.28,-5.92,48.788,48.909,49.046,49.299,41.978
-3.2,-5.92,48.886,49.005,49.139,49.388,41.976
-3.12,-5.92,48.984,49.1,49.232,49.478,41.973
-3.04,-5.92,49.081,49.195,49.325,49.567,41.97
-2.96,-5.92,49.177,49.289,49.417,49.655,41.966
-2.88,-5.92,49.274,49.383,49.509,49.742,41.962
-2.8,-5.92,49.37,49.477,49.6,49.829,41.957
-2.72,-5.92,49.465,49.569,49.69,49.915,41.951
-2.64,-5.92,49.56,49.662,49.78,50.001,41.941
-2.56,-5.92,49.654,49.754,49.869,50.086,41.922
-2.48,-5.92,49.748,49.845,49.958,50.17,41.898
-2.4,-5.92,49.842,49.936,50.046,50.253,41.873
-2.32,-5.92,49.935,50.026,50.133,50.336,41.847
-2.24,-5.92,50.027,50.115,50.22,50.418,41.822
-2.16,-5.92,50.119,50.204,50.306,50.499,41.795
-2.08,-5.92,50.21,50.293,50.391,50.579,41.769
-2,-5.92,50.3,50.38,50.476,50.658,41.741
-1.92,-5.92,50.39,50.467,50.56,50.736,41.714
-1.84,-5.92,50.479,50.553,50.643,50.814,41.686
-1.76,-5.92,50.568,50.639,50.725,50.891,41.659
-1.68,-5.92,50.655,50.723,50.807,50.966,41.63
-1.6,-5.92,50.743,50.807,50.887,51.041,41.602
-1.52,-5.92,50.829,50.89,50.967,51.115,41.574
-1.44,-5.92,50.914,50.973,51.046,51.188,41.538
-1.36,-5.92,50.999,51.054,51.124,51.26,41.496
-1.28,-5.92,51.083,51.135,51.202,51.331,41.454
-1.2,-5.92,51.166,51.215,51.278,51.402,41.416
