X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,43.655,43.757,43.883,44.063,44.581
-5.92,-6,43.772,43.874,43.999,44.178,44.579
-5.84,-6,43.89,43.991,44.116,44.293,44.578
-5.76,-6,44.008,44.108,44.232,44.408,44.576
-5.68,-6,44.126,44.225,44.349,44.523,44.574
-5.6,-6,44.244,44.343,44.466,44.639,44.572
-5.52,-6,44.363,44.46,44.583,44.755,44.569
-5.44,-6,44.481,44.578,44.7,44.871,44.567
-5.36,-6,44.6,44.696,44.817,44.986,44.565
-5.28,-6,44.719,44.814,44.935,45.102,44.563
-5.2,-6,44.837,44.932,45.052,45.218,44.561
-5.12,-6,44.956,45.05,45.169,45.335,44.558
-5.04,-6,45.075,45.168,45.287,45.451,44.554
-4.96,-6,45.194,45.286,45.405,45.567,44.551
-4.88,-6,45.314,45.404,45.522,45.683,44.546
-4.8,-6,45.433,45.522,45.64,45.799,44.542
-4.72,-6,45.552,45.64,45.757,45.915,44.547
-4.64,-6,45.671,45.758,45.875,46.031,44.555
-4.56,-6,45.79,45.876,45.992,46.147,44.544
-4.48,-6,45.909,45.994,46.109,46.262,44.527
-4.4,-6,46.027,46.112,46.226,46.377,44.508
-4.32,-6,46.146,46.229,46.343,46.492,44.489
-4.24,-6,46.264,46.346,46.46,46.607,44.469
-4.16,-6,46.382,46.463,46.576,46.722,44.448
-4.08,-6,46.499,46.579,46.691,46.836,44.426
-4,-6,46.616,46.696,46.807,46.949,44.403
-3.92,-6,46.733,46.811,46.922,47.063,44.379
-3.84,-6,46.85,46.927,47.037,47.176,44.354
-3.76,-6,46.966,47.042,47.151,47.288,44.329
-3.68,-6,47.082,47.156,47.265,47.4,44.303
-3.6,-6,47.197,47.27,47.379,47.512,44.276
-3.52,-6,47.312,47.384,47.492,47.623,44.248
-3.44,-6,47.426,47.497,47.604,47.733,44.22
-3.36,-6,47.54,47.61,47.716,47.843,44.19
-3.28,-6,47.653,47.722,47.827,47.952,44.161
-3.2,-6,47.765,47.833,47.938,48.06,44.13
-3.12,-6,47.877,47.943,48.047,48.168,44.099
-3.04,-6,47.987,48.052,48.155,48.274,44.067
-2.96,-6,48.097,48.16,48.263,48.38,44.034
-2.88,-6,48.206,48.268,48.37,48.485,43.998
-2.8,-6,48.314,48.374,48.476,48.589,43.957
-2.72,-6,48.421,48.48,48.581,48.693,43.914
-2.64,-6,48.528,48.585,48.685,48.795,43.869
-2.56,-6,48.633,48.689,48.788,48.896,43.822
-2.48,-6,48.737,48.791,48.89,48.996,43.773
-2.4,-6,48.84,48.893,48.991,49.095,43.723
-2.32,-6,48.942,48.994,49.091,49.193,43.67
-2.24,-6,49.043,49.093,49.189,49.29,43.616
-2.16,-6,49.142,49.19,49.286,49.385,43.56
-2.08,-6,49.24,49.286,49.382,49.478,43.502
-2,-6,49.336,49.381,49.476,49.571,43.442
-1.92,-6,49.431,49.475,49.569,49.662,43.38
-1.84,-6,49.525,49.567,49.66,49.751,43.316
-1.76,-6,49.617,49.657,49.75,49.839,43.251
-1.68,-6,49.708,49.747,49.839,49.926,43.184
-1.6,-6,49.797,49.834,49.925,50.011,43.114
-1.52,-6,49.884,49.92,50.011,50.094,43.043
-1.44,-6,49.97,50.004,50.094,50.176,42.97
-1.36,-6,50.054,50.086,50.176,50.256,42.895
