X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,51.259,51.477,51.794,52.16,36.998
-5.92,-6,51.37,51.588,51.904,52.269,37.027
-5.84,-6,51.48,51.698,52.013,52.379,37.057
-5.76,-6,51.591,51.808,52.123,52.488,37.088
-5.68,-6,51.701,51.918,52.233,52.597,37.12
-5.6,-6,51.812,52.029,52.343,52.707,37.152
-5.52,-6,51.923,52.139,52.453,52.816,37.185
-5.44,-6,52.034,52.25,52.563,52.925,37.219
-5.36,-6,52.145,52.36,52.673,53.035,37.255
-5.28,-6,52.256,52.471,52.783,53.144,37.291
-5.2,-6,52.367,52.581,52.893,53.254,37.328
-5.12,-6,52.477,52.692,53.003,53.363,37.366
-5.04,-6,52.588,52.802,53.113,53.472,37.406
-4.96,-6,52.699,52.913,53.223,53.581,37.446
-4.88,-6,52.81,53.023,53.333,53.69,37.488
-4.8,-6,52.921,53.133,53.442,53.799,37.575
-4.72,-6,53.031,53.244,53.552,53.908,37.667
-4.64,-6,53.142,53.354,53.661,54.016,37.762
-4.56,-6,53.252,53.463,53.77,54.124,37.86
-4.48,-6,53.363,53.573,53.879,54.232,37.961
-4.4,-6,53.473,53.683,53.988,54.34,38.063
-4.32,-6,53.583,53.792,54.097,54.448,38.167
-4.24,-6,53.693,53.901,54.205,54.555,38.272
-4.16,-6,53.802,54.01,54.313,54.662,38.376
-4.08,-6,53.911,54.119,54.421,54.768,38.48
-4,-6,54.021,54.227,54.528,54.874,38.583
-3.92,-6,54.129,54.335,54.635,54.98,38.684
-3.84,-6,54.238,54.443,54.742,55.085,38.783
-3.76,-6,54.346,54.55,54.848,55.19,38.878
-3.68,-6,54.454,54.658,54.954,55.295,38.97
-3.6,-6,54.562,54.764,55.06,55.399,39.058
-3.52,-6,54.67,54.871,55.165,55.502,39.141
-3.44,-6,54.777,54.977,55.269,55.605,39.219
-3.36,-6,54.884,55.083,55.374,55.708,39.292
-3.28,-6,54.991,55.188,55.478,55.81,39.346
-3.2,-6,55.097,55.294,55.581,55.911,39.352
-3.12,-6,55.203,55.398,55.684,56.012,39.34
-3.04,-6,55.309,55.503,55.787,56.112,39.324
-2.96,-6,55.415,55.607,55.889,56.212,39.304
-2.88,-6,55.52,55.711,55.991,56.311,39.281
-2.8,-6,55.625,55.814,56.092,56.409,39.255
-2.72,-6,55.73,55.918,56.193,56.507,39.226
-2.64,-6,55.835,56.02,56.293,56.604,39.194
-2.56,-6,55.94,56.123,56.393,56.701,39.16
-2.48,-6,56.045,56.226,56.493,56.797,39.124
-2.4,-6,56.149,56.328,56.593,56.893,39.087
-2.32,-6,56.254,56.43,56.692,56.988,39.049
-2.24,-6,56.359,56.533,56.791,57.083,39.011
-2.16,-6,56.464,56.635,56.889,57.177,38.972
-2.08,-6,56.569,56.737,56.988,57.271,38.934
-2,-6,56.674,56.839,57.086,57.364,38.897
-1.92,-6,56.78,56.942,57.184,57.457,38.86
-1.84,-6,56.886,57.044,57.283,57.549,38.825
-1.76,-6,56.992,57.147,57.381,57.642,38.811
-1.68,-6,57.099,57.251,57.479,57.734,38.799
-1.6,-6,57.207,57.354,57.578,57.825,38.786
-1.52,-6,57.315,57.458,57.676,57.917,38.774
-1.44,-6,57.424,57.563,57.775,58.009,38.749
-1.36,-6,57.533,57.668,57.875,58.1,38.714
-1.28,-6,57.643,57.773,57.974,58.192,38.677
-1.2,-6,57.754,57.879,58.074,58.284,38.639
-1.12,-6,57.866,57.986,58.175,58.375,38.6
-1.04,-6,57.978,58.094,58.276,58.467,38.559
-0.96,-6,58.091,58.202,58.377,58.559,38.517
-0.88,-6,58.205,58.31,58.479,58.651,38.473
-0.8,-6,58.319,58.419,58.581,58.743,38.426
-0.72,-6,58.434,58.528,58.683,58.836,38.378
-0.64,-6,58.548,58.637,58.786,58.928,38.327
-0.56,-6,58.663,58.746,58.888,59.021,38.273
-0.48,-6,58.777,58.855,58.991,59.113,38.216
-0.4,-6,58.891,58.964,59.093,59.205,38.155
-0.32,-6,59.004,59.072,59.195,59.297,38.09
-0.24,-6,59.115,59.178,59.296,59.388,38.02
-0.16,-6,59.225,59.284,59.396,59.479,37.944
-0.08,-6,59.333,59.387,59.495,59.569,37.861
0,-6,59.438,59.488,59.592,59.658,37.772
0.08,-6,59.471,59.523,59.621,59.674,37.696
0.16,-6,59.543,59.593,59.688,59.732,37.615
0.24,-6,59.615,59.665,59.76,59.8,37.778
0.32,-6,59.685,59.736,59.837,59.876,37.485
0.4,-6,59.749,59.798,59.909,59.947,37.244
0.48,-6,59.804,59.851,59.974,60.015,37.04
0.56,-6,59.851,59.896,60.032,60.077,36.861
0.64,-6,59.888,59.933,60.079,60.133,36.671
0.72,-6,59.915,59.961,60.109,60.183,36.499
0.8,-6,59.932,59.978,60.132,60.225,36.36
0.88,-6,59.937,59.986,60.146,60.262,36.223
0.96,-6,59.937,59.983,60.152,60.291,36.085
1.04,-6,59.929,59.973,60.15,60.299,35.946
1.12,-6,59.912,59.956,60.138,60.296,35.807
1.2,-6,59.885,59.93,60.122,60.287,35.667
1.28,-6,59.849,59.895,60.098,60.272,35.528
1.36,-6,59.804,59.852,60.067,60.251,35.388
1.44,-6,59.753,59.801,60.028,60.228,35.249
1.52,-6,59.593,59.744,59.983,60.199,35.11
1.6,-6,59.448,59.676,59.929,60.163,34.972
1.68,-6,59.34,59.487,59.864,60.12,34.835
1.76,-6,59.239,59.318,59.793,60.072,34.698
1.84,-6,59.131,59.2,59.716,60.018,34.562
1.92,-6,59.03,59.088,59.632,59.959,34.427
2,-6,58.927,58.972,59.543,59.896,34.292
2.08,-6,58.822,58.857,59.373,59.828,34.158
2.16,-6,58.717,58.746,59.173,59.755,34.025
2.24,-6,58.613,58.636,59.013,59.679,33.892
2.32,-6,58.512,58.527,58.892,59.598,33.76
2.4,-6,58.413,58.42,58.767,59.513,33.629
2.48,-6,58.319,58.317,58.641,59.424,33.498
2.56,-6,58.23,58.218,58.513,59.332,33.368
2.64,-6,58.147,58.125,58.398,59.117,33.237
2.72,-6,58.07,58.038,58.286,58.912,33.108
2.8,-6,58.001,57.958,58.177,58.771,32.978
2.88,-6,57.939,57.887,58.073,58.651,32.849
2.96,-6,57.885,57.823,57.975,58.53,32.72
3.04,-6,57.839,57.769,57.883,58.408,32.59
3.12,-6,57.801,57.723,57.799,58.285,32.461
3.2,-6,57.77,57.687,57.724,58.162,32.333
3.28,-6,57.747,57.66,57.657,58.051,32.204
3.36,-6,57.73,57.641,57.6,57.948,32.075
3.44,-6,57.719,57.63,57.553,57.85,31.946
3.52,-6,57.714,57.627,57.515,57.758,31.816
3.6,-6,57.715,57.632,57.488,57.674,31.687
3.68,-6,57.706,57.643,57.471,57.598,31.558
3.76,-6,57.681,57.659,57.464,57.53,31.428
3.84,-6,57.661,57.681,57.466,57.472,31.299
3.92,-6,57.644,57.707,57.476,57.424,31.169
4,-6,57.631,57.736,57.495,57.387,31.039
4.08,-6,57.622,57.751,57.522,57.36,30.909
4.16,-6,57.617,57.751,57.555,57.343,30.778
4.24,-6,57.615,57.755,57.595,57.337,30.648
4.32,-6,57.616,57.762,57.639,57.342,30.517
4.4,-6,57.621,57.771,57.688,57.356,30.387
4.48,-6,57.629,57.784,57.741,57.381,30.256
4.56,-6,57.64,57.799,57.797,57.414,30.125
4.64,-6,57.654,57.816,57.855,57.455,29.994
4.72,-6,57.671,57.836,57.914,57.505,29.862
4.8,-6,57.692,57.859,57.943,57.561,29.731
4.88,-6,57.715,57.884,57.972,57.624,29.6
4.96,-6,57.742,57.91,58.004,57.692,29.468
5.04,-6,57.772,57.939,58.037,57.765,29.336
5.12,-6,57.804,57.971,58.072,57.842,29.205
5.2,-6,57.84,58.004,58.11,57.922,29.073
5.28,-6,57.879,58.039,58.149,58.005,28.942
5.36,-6,57.922,58.077,58.19,58.089,28.81
5.44,-6,57.968,58.117,58.233,58.174,28.678
5.52,-6,58.017,58.159,58.277,58.259,28.547
5.6,-6,58.1,58.204,58.323,58.345,28.415
5.68,-6,58.196,58.251,58.371,58.417,28.284
5.76,-6,58.299,58.3,58.421,58.472,28.152
5.84,-6,58.409,58.351,58.472,58.529,28.021
5.92,-6,58.526,58.405,58.525,58.586,27.89
6,-6,58.648,58.462,58.58,58.646,27.759
-6,-5.92,51.358,51.576,51.892,52.258,37.222
-5.92,-5.92,51.469,51.687,52.003,52.369,37.251
-5.84,-5.92,51.581,51.799,52.114,52.479,37.281
-5.76,-5.92,51.693,51.91,52.226,52.59,37.311
-5.68,-5.92,51.805,52.022,52.337,52.701,37.342
-5.6,-5.92,51.917,52.134,52.448,52.812,37.374
-5.52,-5.92,52.03,52.246,52.56,52.923,37.407
-5.44,-5.92,52.142,52.358,52.671,53.033,37.441
-5.36,-5.92,52.254,52.47,52.783,53.144,37.475
-5.28,-5.92,52.367,52.582,52.894,53.255,37.511
-5.2,-5.92,52.479,52.694,53.006,53.366,37.548
-5.12,-5.92,52.592,52.806,53.117,53.477,37.586
-5.04,-5.92,52.704,52.918,53.229,53.587,37.625
-4.96,-5.92,52.816,53.03,53.34,53.698,37.666
-4.88,-5.92,52.929,53.142,53.451,53.809,37.707
-4.8,-5.92,53.041,53.254,53.562,53.919,37.792
-4.72,-5.92,53.153,53.365,53.673,54.029,37.884
-4.64,-5.92,53.265,53.477,53.784,54.139,37.979
-4.56,-5.92,53.377,53.588,53.895,54.249,38.077
-4.48,-5.92,53.489,53.699,54.006,54.359,38.178
-4.4,-5.92,53.601,53.811,54.116,54.468,38.281
-4.32,-5.92,53.712,53.921,54.226,54.577,38.386
-4.24,-5.92,53.823,54.032,54.336,54.686,38.491
-4.16,-5.92,53.935,54.143,54.445,54.794,38.596
-4.08,-5.92,54.045,54.253,54.555,54.902,38.7
-4,-5.92,54.156,54.363,54.664,55.01,38.803
-3.92,-5.92,54.266,54.472,54.772,55.118,38.905
-3.84,-5.92,54.377,54.582,54.88,55.225,39.004
-3.76,-5.92,54.486,54.691,54.988,55.331,39.1
-3.68,-5.92,54.596,54.799,55.096,55.437,39.192
-3.6,-5.92,54.705,54.908,55.203,55.543,39.28
-3.52,-5.92,54.814,55.016,55.31,55.648,39.364
-3.44,-5.92,54.923,55.123,55.416,55.752,39.442
-3.36,-5.92,55.031,55.231,55.522,55.856,39.516
-3.28,-5.92,55.14,55.338,55.627,55.96,39.572
-3.2,-5.92,55.247,55.444,55.732,56.063,39.579
-3.12,-5.92,55.355,55.55,55.837,56.165,39.567
-3.04,-5.92,55.462,55.656,55.941,56.267,39.551
-2.96,-5.92,55.569,55.762,56.044,56.368,39.531
