X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,40.32,40.445,40.607,33.743
-5.92,-6,40.441,40.565,40.725,33.788
-5.84,-6,40.563,40.685,40.844,33.833
-5.76,-6,40.685,40.806,40.963,33.879
-5.68,-6,40.807,40.927,41.082,33.925
-5.6,-6,40.929,41.048,41.202,33.971
-5.52,-6,41.052,41.169,41.321,34.017
-5.44,-6,41.175,41.291,41.441,34.063
-5.36,-6,41.298,41.412,41.561,34.11
-5.28,-6,41.422,41.534,41.682,34.156
-5.2,-6,41.546,41.657,41.802,34.203
-5.12,-6,41.67,41.779,41.923,34.249
-5.04,-6,41.794,41.902,42.044,34.295
-4.96,-6,41.919,42.025,42.165,34.341
-4.88,-6,42.044,42.148,42.286,34.387
-4.8,-6,42.169,42.272,42.407,34.432
-4.72,-6,42.294,42.395,42.529,34.477
-4.64,-6,42.419,42.519,42.65,34.522
-4.56,-6,42.545,42.643,42.772,34.565
-4.48,-6,42.671,42.767,42.894,34.609
-4.4,-6,42.797,42.891,43.016,34.65
-4.32,-6,42.923,43.015,43.137,34.747
-4.24,-6,43.049,43.139,43.259,34.89
-4.16,-6,43.175,43.263,43.381,34.919
-4.08,-6,43.301,43.387,43.503,34.948
-4,-6,43.427,43.512,43.625,34.975
-3.92,-6,43.554,43.636,43.746,35.001
-3.84,-6,43.68,43.76,43.868,35.025
-3.76,-6,43.807,43.884,43.99,35.049
-3.68,-6,43.933,44.009,44.111,35.072
-3.6,-6,44.059,44.133,44.232,35.094
-3.52,-6,44.186,44.257,44.354,35.114
-3.44,-6,44.312,44.381,44.475,35.134
-3.36,-6,44.438,44.505,44.596,35.152
-3.28,-6,44.564,44.628,44.716,35.169
-3.2,-6,44.691,44.752,44.837,35.185
-3.12,-6,44.816,44.876,44.957,35.195
-3.04,-6,44.942,44.999,45.077,35.205
-2.96,-6,45.068,45.122,45.197,35.212
-2.88,-6,45.193,45.245,45.316,35.219
-2.8,-6,45.318,45.367,45.436,35.224
-2.72,-6,45.443,45.49,45.554,35.228
-2.64,-6,45.568,45.612,45.673,35.23
-2.56,-6,45.693,45.733,45.791,35.232
-2.48,-6,45.817,45.855,45.909,35.232
-2.4,-6,45.941,45.976,46.026,35.23
-2.32,-6,46.065,46.097,46.143,35.228
-2.24,-6,46.188,46.217,46.26,35.224
-2.16,-6,46.311,46.337,46.376,35.22
-2.08,-6,46.433,46.457,46.492,35.214
-2,-6,46.556,46.576,46.607,35.207
-1.92,-6,46.677,46.695,46.722,35.199
