X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,45.091,45.251,45.43,45.742,40.664
-5.92,-6,45.189,45.347,45.525,45.837,40.687
-5.84,-6,45.287,45.444,45.622,45.931,40.711
-5.76,-6,45.385,45.542,45.718,46.025,40.734
-5.68,-6,45.484,45.639,45.814,46.12,40.756
-5.6,-6,45.582,45.736,45.91,46.215,40.778
-5.52,-6,45.681,45.834,46.007,46.309,40.8
-5.44,-6,45.78,45.932,46.104,46.404,40.821
-5.36,-6,45.879,46.029,46.2,46.499,40.841
-5.28,-6,45.978,46.127,46.297,46.594,40.861
-5.2,-6,46.078,46.225,46.394,46.689,40.881
-5.12,-6,46.177,46.323,46.491,46.784,40.9
-5.04,-6,46.276,46.421,46.588,46.878,40.919
-4.96,-6,46.376,46.52,46.685,46.973,40.937
-4.88,-6,46.475,46.618,46.781,47.068,40.954
-4.8,-6,46.575,46.716,46.878,47.163,40.971
-4.72,-6,46.674,46.814,46.975,47.257,40.988
-4.64,-6,46.774,46.912,47.072,47.352,41.004
-4.56,-6,46.874,47.01,47.168,47.446,41.02
-4.48,-6,46.973,47.108,47.265,47.54,41.037
-4.4,-6,47.073,47.206,47.361,47.634,41.054
-4.32,-6,47.172,47.304,47.458,47.728,41.071
-4.24,-6,47.271,47.401,47.554,47.821,41.087
-4.16,-6,47.37,47.499,47.65,47.914,41.103
-4.08,-6,47.47,47.596,47.745,48.007,41.117
-4,-6,47.568,47.693,47.841,48.1,41.132
-3.92,-6,47.667,47.79,47.936,48.193,41.145
-3.84,-6,47.766,47.887,48.031,48.285,41.158
-3.76,-6,47.864,47.984,48.126,48.376,41.17
-3.68,-6,47.962,48.08,48.22,48.468,41.182
-3.6,-6,48.06,48.176,48.315,48.559,41.193
-3.52,-6,48.158,48.271,48.408,48.649,41.203
-3.44,-6,48.256,48.367,48.502,48.739,41.212
-3.36,-6,48.353,48.462,48.595,48.829,41.22
-3.28,-6,48.449,48.556,48.687,48.918,41.226
-3.2,-6,48.546,48.65,48.779,49.006,41.225
-3.12,-6,48.642,48.744,48.871,49.094,41.213
-3.04,-6,48.738,48.838,48.962,49.182,41.201
-2.96,-6,48.833,48.93,49.053,49.269,41.188
-2.88,-6,48.928,49.023,49.143,49.355,41.174
-2.8,-6,49.022,49.115,49.233,49.441,41.16
-2.72,-6,49.116,49.206,49.322,49.525,41.145
-2.64,-6,49.21,49.297,49.41,49.61,41.13
-2.56,-6,49.303,49.387,49.498,49.693,41.114
-2.48,-6,49.395,49.477,49.586,49.776,41.097
-2.4,-6,49.487,49.566,49.672,49.858,41.08
-2.32,-6,49.578,49.655,49.758,49.939,41.063
-2.24,-6,49.669,49.743,49.843,50.02,41.046
-2.16,-6,49.759,49.83,49.928,50.099,41.028
-2.08,-6,49.849,49.917,50.012,50.178,41.01
-2,-6,49.937,50.003,50.095,50.256,40.992
-1.92,-6,50.026,50.088,50.177,50.333,40.974
-1.84,-6,50.113,50.172,50.259,50.41,40.956
-1.76,-6,50.2,50.256,50.34,50.485,40.949
-1.68,-6,50.286,50.339,50.42,50.559,40.942
-1.6,-6,50.371,50.421,50.499,50.633,40.935
-1.52,-6,50.456,50.502,50.577,50.706,40.927
-1.44,-6,50.539,50.583,50.655,50.777,40.911
-1.36,-6,50.622,50.663,50.731,50.848,40.889
-1.28,-6,50.705,50.741,50.807,50.918,40.866
-1.2,-6,50.786,50.82,50.882,50.987,40.843
-1.12,-6,50.866,50.897,50.956,51.054,40.818
-1.04,-6,50.946,50.973,51.029,51.121,40.792
-0.96,-6,51.024,51.048,51.101,51.187,40.765
-0.88,-6,51.102,51.123,51.172,51.252,40.737
-0.8,-6,51.179,51.196,51.243,51.316,40.708
-0.72,-6,51.254,51.269,51.312,51.379,40.677
-0.64,-6,51.329,51.34,51.38,51.441,40.644
-0.56,-6,51.403,51.411,51.448,51.502,40.609
-0.48,-6,51.476,51.48,51.514,51.562,40.573
-0.4,-6,51.547,51.549,51.58,51.621,40.534
-0.32,-6,51.618,51.616,51.644,51.679,40.492
-0.24,-6,51.687,51.683,51.707,51.736,40.448
-0.16,-6,51.756,51.748,51.77,51.792,40.401
-0.08,-6,51.823,51.812,51.831,51.847,40.352
0,-6,51.889,51.875,51.891,51.901,40.298
0.08,-6,51.826,51.802,51.807,51.813,40.253
0.16,-6,51.849,51.82,51.82,51.818,40.209
0.24,-6,51.886,51.852,51.846,51.839,40.323
0.32,-6,51.928,51.889,51.881,51.866,40.159
0.4,-6,51.973,51.931,51.918,51.897,40.011
0.48,-6,52.02,51.974,51.957,51.928,39.885
0.56,-6,52.067,52.018,51.997,51.962,39.768
0.64,-6,52.114,52.061,52.038,51.995,39.601
0.72,-6,52.16,52.105,52.078,52.029,39.516
0.8,-6,52.21,52.147,52.117,52.061,39.445
0.88,-6,52.262,52.192,52.154,52.092,39.373
0.96,-6,52.312,52.24,52.195,52.123,39.299
1.04,-6,52.362,52.286,52.238,52.152,39.223
1.12,-6,52.41,52.331,52.279,52.179,39.147
1.2,-6,52.459,52.375,52.32,52.212,39.069
1.28,-6,52.507,52.42,52.36,52.244,38.989
1.36,-6,52.558,52.463,52.399,52.274,38.909
1.44,-6,52.608,52.507,52.437,52.303,38.827
1.52,-6,52.656,52.552,52.476,52.332,38.744
1.6,-6,52.687,52.597,52.517,52.36,38.66
1.68,-6,52.702,52.64,52.557,52.387,38.574
1.76,-6,52.723,52.665,52.596,52.414,38.488
1.84,-6,52.752,52.688,52.627,52.436,38.4
1.92,-6,52.779,52.713,52.651,52.454,38.311
2,-6,52.805,52.737,52.673,52.47,38.222
2.08,-6,52.83,52.76,52.693,52.486,38.131
2.16,-6,52.854,52.782,52.713,52.501,38.039
2.24,-6,52.877,52.803,52.732,52.515,37.946
2.32,-6,52.9,52.824,52.739,52.535,37.853
2.4,-6,52.923,52.844,52.743,52.558,37.758
2.48,-6,52.944,52.864,52.757,52.58,37.662
2.56,-6,52.966,52.883,52.774,52.601,37.566
2.64,-6,52.986,52.902,52.79,52.615,37.469
2.72,-6,53.006,52.92,52.806,52.613,37.371
2.8,-6,53.025,52.938,52.822,52.612,37.273
2.88,-6,53.046,52.955,52.837,52.623,37.173
2.96,-6,53.067,52.971,52.851,52.634,37.073
3.04,-6,53.087,52.989,52.866,52.644,36.973
3.12,-6,53.107,53.007,52.88,52.654,36.872
3.2,-6,53.127,53.024,52.894,52.663,36.77
3.28,-6,53.147,53.041,52.909,52.673,36.668
3.36,-6,53.166,53.058,52.923,52.682,36.565
3.44,-6,53.185,53.075,52.937,52.691,36.461
3.52,-6,53.204,53.091,52.951,52.7,36.358
3.6,-6,53.222,53.108,52.965,52.71,36.254
3.68,-6,53.241,53.124,52.979,52.72,36.149
3.76,-6,53.259,53.141,52.993,52.731,36.044
3.84,-6,53.278,53.158,53.006,52.741,35.939
3.92,-6,53.296,53.174,53.02,52.751,35.833
4,-6,53.314,53.191,53.034,52.761,35.727
4.08,-6,53.344,53.208,53.048,52.771,35.621
