X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),Dep_SL8(SEL),Dep_SL9(SEL),App(SEL)
-6,-6,45.334,45.434,45.509,45.684,45.868,46.025,46.221,46.447,46.603,44.482
-5.92,-6,45.427,45.527,45.601,45.775,45.958,46.114,46.308,46.534,46.689,44.446
-5.84,-6,45.521,45.619,45.693,45.866,46.048,46.202,46.396,46.62,46.776,44.41
-5.76,-6,45.614,45.713,45.785,45.958,46.138,46.291,46.484,46.707,46.862,44.373
-5.68,-6,45.708,45.806,45.878,46.049,46.228,46.38,46.571,46.794,46.948,44.335
-5.6,-6,45.802,45.9,45.97,46.141,46.318,46.469,46.659,46.881,47.035,44.297
-5.52,-6,45.897,45.993,46.063,46.232,46.408,46.559,46.747,46.968,47.121,44.257
-5.44,-6,45.991,46.087,46.156,46.324,46.499,46.648,46.836,47.055,47.208,44.217
-5.36,-6,46.086,46.181,46.249,46.416,46.589,46.737,46.924,47.142,47.294,44.177
-5.28,-6,46.181,46.276,46.343,46.508,46.68,46.827,47.012,47.23,47.381,44.136
-5.2,-6,46.276,46.37,46.436,46.601,46.771,46.916,47.1,47.317,47.467,44.094
-5.12,-6,46.371,46.464,46.53,46.693,46.861,47.005,47.188,47.404,47.554,44.052
-5.04,-6,46.467,46.559,46.623,46.785,46.952,47.095,47.277,47.491,47.64,44.009
-4.96,-6,46.562,46.654,46.717,46.878,47.043,47.185,47.365,47.578,47.727,43.966
-4.88,-6,46.658,46.749,46.811,46.97,47.134,47.274,47.453,47.665,47.813,43.923
-4.8,-6,46.753,46.843,46.905,47.063,47.225,47.364,47.541,47.752,47.899,43.879
-4.72,-6,46.849,46.938,46.999,47.156,47.316,47.453,47.629,47.839,47.985,43.835
-4.64,-6,46.945,47.033,47.093,47.248,47.407,47.542,47.717,47.926,48.071,43.791
-4.56,-6,47.04,47.129,47.187,47.341,47.497,47.632,47.805,48.012,48.157,43.747
-4.48,-6,47.136,47.224,47.281,47.433,47.588,47.721,47.893,48.099,48.243,43.702
-4.4,-6,47.232,47.319,47.375,47.526,47.679,47.81,47.98,48.185,48.328,43.658
-4.32,-6,47.328,47.414,47.468,47.618,47.769,47.899,48.068,48.271,48.414,43.613
-4.24,-6,47.424,47.509,47.562,47.711,47.86,47.988,48.155,48.357,48.499,43.568
-4.16,-6,47.52,47.604,47.656,47.803,47.95,48.077,48.242,48.442,48.584,43.523
-4.08,-6,47.616,47.699,47.75,47.895,48.04,48.165,48.329,48.528,48.668,43.479
-4,-6,47.711,47.794,47.843,47.987,48.13,48.254,48.415,48.613,48.752,43.434
-3.92,-6,47.807,47.888,47.937,48.079,48.22,48.342,48.502,48.698,48.836,43.389
-3.84,-6,47.902,47.983,48.03,48.171,48.31,48.429,48.588,48.782,48.92,43.345
-3.76,-6,47.998,48.078,48.124,48.262,48.399,48.517,48.673,48.866,49.003,43.301
-3.68,-6,48.093,48.172,48.217,48.354,48.488,48.604,48.759,48.95,49.086,43.257
-3.6,-6,48.188,48.266,48.309,48.445,48.577,48.691,48.844,49.033,49.168,43.213
-3.52,-6,48.283,48.36,48.402,48.536,48.666,48.778,48.929,49.116,49.25,43.169
-3.44,-6,48.378,48.454,48.495,48.626,48.754,48.864,49.013,49.199,49.332,43.126
-3.36,-6,48.473,48.548,48.587,48.717,48.842,48.95,49.097,49.281,49.413,43.083
-3.28,-6,48.567,48.641,48.679,48.807,48.93,49.036,49.18,49.362,49.493,43.04
-3.2,-6,48.661,48.734,48.77,48.896,49.017,49.121,49.263,49.443,49.573,42.998
-3.12,-6,48.755,48.827,48.861,48.986,49.104,49.206,49.346,49.524,49.653,42.956
-3.04,-6,48.848,48.919,48.952,49.075,49.19,49.29,49.427,49.604,49.731,42.914
-2.96,-6,48.942,49.012,49.043,49.163,49.276,49.374,49.509,49.683,49.81,42.873
-2.88,-6,49.034,49.104,49.133,49.252,49.362,49.457,49.59,49.762,49.887,42.833
-2.8,-6,49.127,49.195,49.223,49.339,49.447,49.54,49.67,49.84,49.964,42.796
-2.72,-6,49.219,49.286,49.312,49.427,49.531,49.622,49.75,49.918,50.04,42.758
-2.64,-6,49.311,49.377,49.401,49.514,49.616,49.703,49.829,49.995,50.116,42.718
-2.56,-6,49.402,49.467,49.49,49.6,49.699,49.785,49.907,50.071,50.191,42.677
-2.48,-6,49.493,49.557,49.578,49.686,49.782,49.865,49.985,50.146,50.265,42.635
-2.4,-6,49.584,49.646,49.666,49.772,49.865,49.945,50.062,50.221,50.338,42.591
-2.32,-6,49.674,49.735,49.753,49.857,49.946,50.024,50.139,50.295,50.411,42.546
-2.24,-6,49.763,49.824,49.839,49.941,50.028,50.103,50.214,50.368,50.483,42.5
-2.16,-6,49.852,49.912,49.925,50.025,50.108,50.181,50.289,50.441,50.553,42.452
-2.08,-6,49.941,49.999,50.011,50.108,50.188,50.258,50.364,50.512,50.624,42.403
-2,-6,50.029,50.086,50.096,50.19,50.268,50.334,50.437,50.583,50.693,42.353
-1.92,-6,50.116,50.172,50.18,50.272,50.346,50.41,50.51,50.653,50.761,42.302
-1.84,-6,50.203,50.258,50.264,50.354,50.424,50.485,50.582,50.722,50.829,42.249
-1.76,-6,50.289,50.343,50.347,50.435,50.502,50.56,50.653,50.791,50.895,42.196
-1.68,-6,50.374,50.427,50.429,50.515,50.578,50.633,50.723,50.858,50.961,42.141
-1.6,-6,50.459,50.511,50.511,50.594,50.654,50.706,50.793,50.924,51.026,42.085
-1.52,-6,50.544,50.594,50.592,50.673,50.729,50.778,50.861,50.99,51.09,42.028
-1.44,-6,50.627,50.677,50.672,50.751,50.804,50.85,50.929,51.055,51.152,41.97
-1.36,-6,50.71,50.759,50.752,50.828,50.877,50.92,50.996,51.119,51.214,41.91
-1.28,-6,50.793,50.84,50.831,50.904,50.95,50.99,51.062,51.181,51.275,41.85
-1.2,-6,50.874,50.92,50.909,50.98,51.022,51.059,51.127,51.243,51.335,41.788
