X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,38.457,38.986,39.444,31.565
-5.92,-6,38.578,39.107,39.565,31.56
-5.84,-6,38.699,39.228,39.685,31.558
-5.76,-6,38.82,39.348,39.806,31.557
-5.68,-6,38.94,39.469,39.926,31.558
-5.6,-6,39.061,39.59,40.047,31.56
-5.52,-6,39.182,39.71,40.167,31.566
-5.44,-6,39.303,39.831,40.288,31.573
-5.36,-6,39.423,39.951,40.408,31.583
-5.28,-6,39.544,40.071,40.528,31.596
-5.2,-6,39.664,40.191,40.648,31.612
-5.12,-6,39.784,40.311,40.767,31.63
-5.04,-6,39.903,40.431,40.887,31.652
-4.96,-6,40.023,40.55,41.006,31.677
-4.88,-6,40.142,40.669,41.125,31.705
-4.8,-6,40.261,40.788,41.243,31.792
-4.72,-6,40.379,40.906,41.362,31.886
-4.64,-6,40.497,41.024,41.479,31.983
-4.56,-6,40.615,41.141,41.597,32.085
-4.48,-6,40.732,41.258,41.714,32.189
-4.4,-6,40.849,41.375,41.83,32.295
-4.32,-6,40.965,41.491,41.946,32.403
-4.24,-6,41.08,41.606,42.061,32.512
-4.16,-6,41.195,41.721,42.175,32.62
-4.08,-6,41.309,41.835,42.289,32.727
-4,-6,41.423,41.948,42.402,32.833
-3.92,-6,41.536,42.06,42.515,32.936
-3.84,-6,41.648,42.172,42.627,33.035
-3.76,-6,41.759,42.283,42.737,33.131
-3.68,-6,41.869,42.393,42.847,33.223
-3.6,-6,41.979,42.502,42.956,33.309
-3.52,-6,42.087,42.611,43.064,33.39
-3.44,-6,42.195,42.718,43.171,33.464
-3.36,-6,42.301,42.824,43.277,33.533
-3.28,-6,42.407,42.929,43.382,33.582
-3.2,-6,42.511,43.033,43.485,33.585
-3.12,-6,42.614,43.135,43.588,33.57
-3.04,-6,42.716,43.237,43.689,33.549
-2.96,-6,42.817,43.337,43.789,33.523
-2.88,-6,42.917,43.436,43.887,33.492
-2.8,-6,43.016,43.534,43.985,33.457
-2.72,-6,43.113,43.63,44.08,33.418
-2.64,-6,43.209,43.725,44.175,33.375
-2.56,-6,43.303,43.818,44.267,33.329
-2.48,-6,43.397,43.91,44.359,33.281
-2.4,-6,43.489,44.001,44.448,33.231
-2.32,-6,43.58,44.09,44.536,33.179
-2.24,-6,43.669,44.178,44.623,33.127
-2.16,-6,43.757,44.264,44.708,33.076
-2.08,-6,43.844,44.348,44.791,33.025
-2,-6,43.93,44.431,44.872,32.977
-1.92,-6,44.015,44.513,44.952,32.931
-1.84,-6,44.098,44.593,45.03,32.889
-1.76,-6,44.181,44.672,45.107,32.872
-1.68,-6,44.263,44.75,45.182,32.858
-1.6,-6,44.344,44.826,45.255,32.847
-1.52,-6,44.425,44.901,45.327,32.839
-1.44,-6,44.505,44.975,45.397,32.821
-1.36,-6,44.585,45.048,45.466,32.794
-1.28,-6,44.666,45.121,45.534,32.771
-1.2,-6,44.747,45.193,45.6,32.75
-1.12,-6,44.828,45.265,45.666,32.733
-1.04,-6,44.911,45.336,45.73,32.721
-0.96,-6,44.995,45.408,45.794,32.716
-0.88,-6,45.081,45.48,45.857,32.717
-0.8,-6,45.17,45.553,45.921,32.727
-0.72,-6,45.262,45.628,45.984,32.746
-0.64,-6,45.357,45.704,46.047,32.775
-0.56,-6,45.457,45.783,46.112,32.815
-0.48,-6,45.562,45.865,46.178,32.865
-0.4,-6,45.671,45.949,46.245,32.926
-0.32,-6,45.787,46.038,46.314,32.994
-0.24,-6,45.909,46.131,46.386,33.067
-0.16,-6,46.037,46.229,46.462,33.14
-0.08,-6,46.172,46.332,46.54,33.208
0,-6,46.313,46.44,46.623,33.264
0.08,-6,46.442,46.537,46.693,33.317
0.16,-6,46.574,46.636,46.764,33.344
0.24,-6,46.695,46.725,46.823,33.588
0.32,-6,46.803,46.8,46.869,33.338
0.4,-6,46.897,46.861,46.903,33.101
0.48,-6,46.976,46.911,46.922,32.881
0.56,-6,47.042,46.946,46.932,32.774
0.64,-6,47.093,46.973,46.929,32.631
0.72,-6,47.137,46.987,46.92,32.5
0.8,-6,47.171,46.993,46.903,32.396
0.88,-6,47.199,46.994,46.877,32.291
0.96,-6,47.22,46.99,46.85,32.186
1.04,-6,47.237,46.983,46.821,32.082
1.12,-6,47.252,46.973,46.79,31.978
1.2,-6,47.264,46.962,46.759,31.875
1.28,-6,47.272,46.953,46.728,31.772
1.36,-6,47.285,46.945,46.701,31.671
1.44,-6,47.295,46.938,46.677,31.57
1.52,-6,47.302,46.943,46.658,31.47
1.6,-6,47.305,46.95,46.649,31.371
1.68,-6,47.287,46.961,46.646,31.273
1.76,-6,47.27,46.976,46.652,31.175
1.84,-6,47.248,46.981,46.654,31.077
1.92,-6,47.222,46.979,46.659,30.98
2,-6,47.199,46.984,46.675,30.883
2.08,-6,47.179,46.996,46.701,30.786
2.16,-6,47.162,47.014,46.737,30.689
2.24,-6,47.147,47.038,46.781,30.592
2.32,-6,47.143,47.07,46.848,30.494
2.4,-6,47.143,47.129,46.924,30.396
2.48,-6,47.138,47.189,47.002,30.298
2.56,-6,47.126,47.245,47.077,30.2
2.64,-6,47.101,47.295,47.143,30.1
2.72,-6,47.067,47.336,47.218,30.001
2.8,-6,47.022,47.365,47.289,29.9
2.88,-6,46.888,47.381,47.353,29.799
2.96,-6,46.677,47.382,47.41,29.697
3.04,-6,46.556,47.353,47.457,29.594
3.12,-6,46.472,47.309,47.494,29.491
3.2,-6,46.386,47.253,47.519,29.386
3.28,-6,46.3,47.185,47.533,29.281
3.36,-6,46.215,47.052,47.533,29.175
3.44,-6,46.132,46.831,47.519,29.068
3.52,-6,46.053,46.667,47.485,28.961
3.6,-6,45.978,46.561,47.431,28.852
3.68,-6,45.909,46.455,47.366,28.743
3.76,-6,45.845,46.351,47.291,28.633
3.84,-6,45.787,46.249,47.206,28.522
3.92,-6,45.734,46.151,47.106,28.411
4,-6,45.688,46.058,46.889,28.298
4.08,-6,45.666,45.97,46.661,28.186
4.16,-6,45.666,45.886,46.544,28.072
4.24,-6,45.676,45.809,46.43,27.958
4.32,-6,45.694,45.738,46.318,27.843
4.4,-6,45.72,45.673,46.211,27.727
4.48,-6,45.752,45.614,46.109,27.611
4.56,-6,45.788,45.561,46.012,27.495
4.64,-6,45.827,45.512,45.922,27.378
4.72,-6,45.867,45.469,45.838,27.26
4.8,-6,45.908,45.43,45.759,27.142
4.88,-6,45.946,45.396,45.686,27.024
4.96,-6,45.981,45.372,45.618,26.905
5.04,-6,46.013,45.37,45.555,26.786
5.12,-6,46.039,45.376,45.497,26.666
5.2,-6,46.059,45.389,45.444,26.547
5.28,-6,46.073,45.408,45.397,26.426
5.36,-6,46.061,45.431,45.355,26.306
5.44,-6,46.037,45.459,45.318,26.186
5.52,-6,46.01,45.49,45.284,26.065
5.6,-6,45.981,45.522,45.254,25.944
5.68,-6,45.949,45.556,45.227,25.823
5.76,-6,45.916,45.588,45.204,25.702
5.84,-6,45.88,45.62,45.182,25.58
5.92,-6,45.843,45.649,45.163,25.459
6,-6,45.805,45.674,45.145,25.337
-6,-5.92,38.573,39.101,39.558,31.789
-5.92,-5.92,38.695,39.224,39.681,31.784
-5.84,-5.92,38.818,39.346,39.803,31.781
-5.76,-5.92,38.94,39.468,39.925,31.78
-5.68,-5.92,39.063,39.591,40.047,31.78
