X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,38.664,39.212,39.685,32.337
-5.92,-6,38.785,39.333,39.806,32.317
-5.84,-6,38.907,39.454,39.927,32.297
-5.76,-6,39.028,39.575,40.048,32.278
-5.68,-6,39.149,39.696,40.168,32.26
-5.6,-6,39.27,39.817,40.289,32.244
-5.52,-6,39.391,39.937,40.41,32.23
-5.44,-6,39.512,40.058,40.53,32.217
-5.36,-6,39.633,40.179,40.65,32.207
-5.28,-6,39.754,40.299,40.771,32.198
-5.2,-6,39.874,40.419,40.891,32.193
-5.12,-6,39.994,40.539,41.011,32.19
-5.04,-6,40.115,40.659,41.13,32.189
-4.96,-6,40.234,40.779,41.25,32.192
-4.88,-6,40.354,40.898,41.369,32.198
-4.8,-6,40.473,41.017,41.488,32.208
-4.72,-6,40.592,41.136,41.606,32.22
-4.64,-6,40.711,41.254,41.724,32.237
-4.56,-6,40.829,41.372,41.842,32.261
-4.48,-6,40.946,41.489,41.959,32.342
-4.4,-6,41.063,41.606,42.076,32.428
-4.32,-6,41.18,41.722,42.192,32.519
-4.24,-6,41.296,41.838,42.308,32.613
-4.16,-6,41.412,41.953,42.423,32.711
-4.08,-6,41.527,42.068,42.537,32.811
-4,-6,41.641,42.182,42.651,32.912
-3.92,-6,41.755,42.295,42.764,33.015
-3.84,-6,41.868,42.408,42.876,33.118
-3.76,-6,41.98,42.519,42.988,33.22
-3.68,-6,42.091,42.63,43.098,33.321
-3.6,-6,42.202,42.74,43.208,33.42
-3.52,-6,42.311,42.849,43.317,33.517
-3.44,-6,42.419,42.957,43.424,33.61
-3.36,-6,42.527,43.064,43.531,33.699
-3.28,-6,42.633,43.17,43.636,33.784
-3.2,-6,42.739,43.274,43.741,33.864
-3.12,-6,42.843,43.378,43.844,33.939
-3.04,-6,42.946,43.48,43.946,34.008
-2.96,-6,43.048,43.581,44.047,34.054
-2.88,-6,43.149,43.681,44.146,34.059
-2.8,-6,43.249,43.78,44.245,34.044
-2.72,-6,43.347,43.877,44.341,34.025
-2.64,-6,43.445,43.973,44.437,34.001
-2.56,-6,43.541,44.068,44.531,33.974
-2.48,-6,43.636,44.162,44.624,33.942
-2.4,-6,43.731,44.254,44.715,33.906
-2.32,-6,43.824,44.345,44.805,33.867
-2.24,-6,43.914,44.433,44.892,33.824
-2.16,-6,44.002,44.519,44.977,33.779
-2.08,-6,44.088,44.604,45.06,33.73
-2,-6,44.174,44.687,45.141,33.679
-1.92,-6,44.258,44.769,45.22,33.626
-1.84,-6,44.34,44.848,45.297,33.57
-1.76,-6,44.417,44.924,45.37,33.514
-1.68,-6,44.494,44.999,45.44,33.456
-1.6,-6,44.571,45.072,45.509,33.397
-1.52,-6,44.648,45.145,45.577,33.339
-1.44,-6,44.726,45.217,45.645,33.281
-1.36,-6,44.806,45.291,45.715,33.224
-1.28,-6,44.889,45.366,45.785,33.169
-1.2,-6,44.972,45.44,45.855,33.118
-1.12,-6,45.057,45.514,45.924,33.07
-1.04,-6,45.143,45.587,45.993,33.028
-0.96,-6,45.227,45.659,46.058,32.992
-0.88,-6,45.312,45.73,46.121,32.964
-0.8,-6,45.399,45.801,46.184,32.946
-0.72,-6,45.488,45.874,46.246,32.939
-0.64,-6,45.581,45.948,46.308,32.943
-0.56,-6,45.677,46.024,46.371,32.96
-0.48,-6,45.776,46.101,46.432,32.989
-0.4,-6,45.88,46.181,46.495,33.03
-0.32,-6,45.99,46.265,46.56,33.081
-0.24,-6,46.106,46.354,46.628,33.139
-0.16,-6,46.229,46.448,46.699,33.199
-0.08,-6,46.359,46.547,46.774,33.255
0,-6,46.496,46.651,46.852,33.302
0.08,-6,46.622,46.746,46.919,33.35
0.16,-6,46.752,46.842,46.986,33.373
0.24,-6,46.873,46.93,47.043,33.613
0.32,-6,46.981,47.006,47.089,33.361
0.4,-6,47.079,47.071,47.123,33.123
0.48,-6,47.163,47.125,47.145,32.902
0.56,-6,47.238,47.169,47.158,32.793
0.64,-6,47.299,47.205,47.164,32.648
0.72,-6,47.355,47.234,47.162,32.516
0.8,-6,47.405,47.256,47.16,32.41
0.88,-6,47.45,47.277,47.152,32.304
0.96,-6,47.491,47.297,47.142,32.198
1.04,-6,47.532,47.316,47.135,32.092
1.12,-6,47.571,47.335,47.129,31.987
1.2,-6,47.611,47.356,47.125,31.883
1.28,-6,47.646,47.378,47.123,31.78
1.36,-6,47.685,47.403,47.124,31.677
1.44,-6,47.722,47.428,47.128,31.576
1.52,-6,47.753,47.452,47.133,31.475
1.6,-6,47.775,47.479,47.141,31.375
1.68,-6,47.782,47.506,47.149,31.276
1.76,-6,47.785,47.529,47.155,31.178
1.84,-6,47.779,47.545,47.16,31.079
1.92,-6,47.76,47.552,47.167,30.982
2,-6,47.727,47.542,47.168,30.884
2.08,-6,47.678,47.53,47.161,30.787
2.16,-6,47.611,47.509,47.145,30.689
2.24,-6,47.513,47.477,47.117,30.592
2.32,-6,47.391,47.43,47.066,30.494
2.4,-6,47.249,47.369,47.011,30.396
2.48,-6,47.064,47.291,46.944,30.297
2.56,-6,46.743,47.194,46.864,30.199
2.64,-6,46.412,47.073,46.771,30.099
2.72,-6,46.176,46.918,46.664,29.999
2.8,-6,45.926,46.745,46.542,29.898
2.88,-6,45.665,46.554,46.407,29.797
2.96,-6,45.392,46.342,46.25,29.695
3.04,-6,45.109,46.106,46.061,29.592
3.12,-6,44.821,45.852,45.863,29.488
3.2,-6,44.53,45.588,45.657,29.384
3.28,-6,44.238,45.292,45.448,29.278
3.36,-6,43.948,44.992,45.238,29.172
3.44,-6,43.662,44.702,45.028,29.065
3.52,-6,43.382,44.363,44.822,28.957
3.6,-6,43.109,44.058,44.619,28.849
3.68,-6,42.844,43.764,44.422,28.74
3.76,-6,42.59,43.449,44.233,28.629
3.84,-6,42.346,43.165,44.049,28.519
3.92,-6,42.112,42.89,43.873,28.407
4,-6,41.889,42.625,43.707,28.295
4.08,-6,41.676,42.369,43.545,28.182
4.16,-6,41.474,42.125,43.389,28.068
4.24,-6,41.282,41.892,43.242,27.954
4.32,-6,41.098,41.669,43.098,27.839
4.4,-6,40.923,41.456,42.958,27.723
4.48,-6,40.756,41.255,42.824,27.607
4.56,-6,40.596,41.062,42.691,27.49
4.64,-6,40.443,40.877,42.56,27.373
4.72,-6,40.296,40.703,42.434,27.256
4.8,-6,40.153,40.534,42.305,27.137
4.88,-6,40.015,40.373,42.177,27.019
4.96,-6,39.883,40.218,42.05,26.9
5.04,-6,39.753,40.068,41.92,26.781
5.12,-6,39.626,39.923,41.788,26.661
5.2,-6,39.503,39.783,41.657,26.541
5.28,-6,39.382,39.646,41.52,26.421
5.36,-6,39.264,39.512,41.379,26.301
5.44,-6,39.148,39.382,41.238,26.18
5.52,-6,39.033,39.254,41.09,26.059
5.6,-6,38.921,39.127,40.938,25.938
5.68,-6,38.81,39.004,40.779,25.817
5.76,-6,38.701,38.881,40.614,25.696
5.84,-6,38.593,38.76,40.447,25.574
5.92,-6,38.487,38.64,40.241,25.453
6,-6,38.382,38.521,40.024,25.331
-6,-5.92,38.779,39.327,39.799,32.572
-5.92,-5.92,38.902,39.449,39.922,32.55
-5.84,-5.92,39.025,39.572,40.044,32.53
-5.76,-5.92,39.148,39.694,40.166,32.511
-5.68,-5.92,39.271,39.817,40.289,32.492
-5.6,-5.92,39.393,39.939,40.411,32.476
-5.52,-5.92,39.516,40.062,40.533,32.461
-5.44,-5.92,39.639,40.184,40.655,32.448
-5.36,-5.92,39.761,40.307,40.778,32.437
-5.28,-5.92,39.884,40.429,40.9,32.428
-5.2,-5.92,40.006,40.551,41.022,32.422
-5.12,-5.92,40.128,40.673,41.143,32.418
-5.04,-5.92,40.25,40.794,41.265,32.418
-4.96,-5.92,40.372,40.916,41.386,32.42
-4.88,-5.92,40.493,41.037,41.507,32.426
-4.8,-5.92,40.615,41.158,41.628,32.435
-4.72,-5.92,40.735,41.278,41.748,32.447
-4.64,-5.92,40.856,41.398,41.868,32.463
-4.56,-5.92,40.976,41.518,41.988,32.488
-4.48,-5.92,41.095,41.637,42.107,32.569
-4.4,-5.92,41.214,41.756,42.225,32.655
-4.32,-5.92,41.333,41.875,42.344,32.746
-4.24,-5.92,41.451,41.992,42.461,32.84
-4.16,-5.92,41.569,42.11,42.578,32.938
-4.08,-5.92,41.686,42.226,42.695,33.038
-4,-5.92,41.802,42.342,42.81,33.14
-3.92,-5.92,41.917,42.457,42.925,33.243
-3.84,-5.92,42.032,42.572,43.04,33.346
-3.76,-5.92,42.146,42.685,43.153,33.449
-3.68,-5.92,42.26,42.798,43.266,33.55
-3.6,-5.92,42.372,42.91,43.378,33.65
-3.52,-5.92,42.484,43.021,43.488,33.746
-3.44,-5.92,42.594,43.131,43.598,33.84
-3.36,-5.92,42.704,43.24,43.707,33.929
-3.28,-5.92,42.812,43.348,43.814,34.014
-3.2,-5.92,42.92,43.455,43.921,34.094
-3.12,-5.92,43.026,43.56,44.026,34.169
-3.04,-5.92,43.131,43.664,44.13,34.238
-2.96,-5.92,43.235,43.768,44.232,34.284
-2.88,-5.92,43.338,43.869,44.334,34.289
-2.8,-5.92,43.439,43.97,44.434,34.274
-2.72,-5.92,43.54,44.069,44.533,34.254
-2.64,-5.92,43.639,44.167,44.63,34.23
-2.56,-5.92,43.737,44.264,44.726,34.202
-2.48,-5.92,43.834,44.359,44.821,34.17
-2.4,-5.92,43.929,44.453,44.914,34.134
-2.32,-5.92,44.024,44.545,45.006,34.094
-2.24,-5.92,44.117,44.636,45.096,34.05
-2.16,-5.92,44.208,44.725,45.183,34.004
-2.08,-5.92,44.296,44.811,45.268,33.955
-2,-5.92,44.383,44.896,45.35,33.903
-1.92,-5.92,44.469,44.979,45.431,33.849
-1.84,-5.92,44.553,45.061,45.511,33.793
-1.76,-5.92,44.635,45.14,45.587,33.735
-1.68,-5.92,44.713,45.216,45.659,33.677
-1.6,-5.92,44.791,45.291,45.729,33.617
-1.52,-5.92,44.868,45.365,45.798,33.558
-1.44,-5.92,44.945,45.437,45.866,33.499
-1.36,-5.92,45.025,45.51,45.934,33.441
-1.28,-5.92,45.106,45.584,46.004,33.386
-1.2,-5.92,45.19,45.659,46.074,33.333
-1.12,-5.92,45.275,45.734,46.144,33.284
-1.04,-5.92,45.361,45.808,46.213,33.241
-0.96,-5.92,45.449,45.882,46.282,33.204
-0.88,-5.92,45.534,45.955,46.347,33.176
-0.8,-5.92,45.621,46.027,46.41,33.157
-0.72,-5.92,45.711,46.1,46.473,33.149
-0.64,-5.92,45.804,46.174,46.535,33.153
-0.56,-5.92,45.901,46.25,46.599,33.17
-0.48,-5.92,46.001,46.329,46.662,33.199
-0.4,-5.92,46.105,46.409,46.725,33.241
-0.32,-5.92,46.215,46.493,46.79,33.293
-0.24,-5.92,46.331,46.581,46.858,33.352
-0.16,-5.92,46.454,46.675,46.928,33.414
-0.08,-5.92,46.584,46.773,47.003,33.472
0,-5.92,46.721,46.878,47.081,33.521
0.08,-5.92,46.847,46.972,47.147,33.572
0.16,-5.92,46.977,47.068,47.214,33.596
0.24,-5.92,47.097,47.155,47.27,33.839
0.32,-5.92,47.206,47.23,47.315,33.587
0.4,-5.92,47.303,47.294,47.348,33.348
0.48,-5.92,47.387,47.348,47.368,33.126
0.56,-5.92,47.461,47.391,47.38,33.017
0.64,-5.92,47.522,47.426,47.384,32.872
0.72,-5.92,47.578,47.455,47.381,32.739
0.8,-5.92,47.628,47.476,47.379,32.633
0.88,-5.92,47.674,47.498,47.37,32.526
0.96,-5.92,47.716,47.517,47.36,32.42
1.04,-5.92,47.757,47.536,47.353,32.314
1.12,-5.92,47.797,47.556,47.347,32.208
1.2,-5.92,47.838,47.578,47.343,32.104
1.28,-5.92,47.875,47.601,47.342,32
1.36,-5.92,47.916,47.627,47.343,31.897
1.44,-5.92,47.954,47.654,47.348,31.795
1.52,-5.92,47.986,47.679,47.354,31.694
1.6,-5.92,48.01,47.707,47.364,31.594
1.68,-5.92,48.019,47.736,47.374,31.494
1.76,-5.92,48.024,47.761,47.381,31.394
1.84,-5.92,48.019,47.778,47.388,31.295
1.92,-5.92,48.001,47.787,47.396,31.197
2,-5.92,47.969,47.778,47.4,31.098
2.08,-5.92,47.922,47.769,47.395,31
2.16,-5.92,47.856,47.749,47.38,30.901
2.24,-5.92,47.758,47.718,47.354,30.803
2.32,-5.92,47.636,47.673,47.304,30.704
2.4,-5.92,47.495,47.613,47.25,30.604
2.48,-5.92,47.309,47.535,47.184,30.505
2.56,-5.92,46.987,47.439,47.105,30.404
2.64,-5.92,46.654,47.318,47.013,30.303
2.72,-5.92,46.417,47.163,46.906,30.202
2.8,-5.92,46.166,46.99,46.785,30.099
2.88,-5.92,45.903,46.798,46.651,29.996
2.96,-5.92,45.629,46.585,46.493,29.893
3.04,-5.92,45.345,46.348,46.303,29.788
3.12,-5.92,45.055,46.093,46.105,29.683
3.2,-5.92,44.763,45.827,45.899,29.576
3.28,-5.92,44.47,45.528,45.69,29.469
3.36,-5.92,44.179,45.228,45.479,29.361
3.44,-5.92,43.893,44.936,45.268,29.253
3.52,-5.92,43.612,44.59,45.063,29.143
3.6,-5.92,43.339,44.289,44.86,29.033
3.68,-5.92,43.075,43.994,44.663,28.921
3.76,-5.92,42.821,43.678,44.474,28.809
3.84,-5.92,42.577,43.394,44.291,28.697
3.92,-5.92,42.344,43.118,44.116,28.583
4,-5.92,42.122,42.853,43.949,28.469
4.08,-5.92,41.91,42.598,43.788,28.354
4.16,-5.92,41.709,42.354,43.633,28.238
4.24,-5.92,41.518,42.121,43.486,28.122
4.32,-5.92,41.335,41.899,43.342,28.005
4.4,-5.92,41.16,41.687,43.202,27.888
4.48,-5.92,40.995,41.486,43.068,27.77
4.56,-5.92,40.835,41.294,42.935,27.651
4.64,-5.92,40.682,41.11,42.804,27.532
4.72,-5.92,40.536,40.936,42.676,27.412
4.8,-5.92,40.393,40.768,42.546,27.292
4.88,-5.92,40.256,40.607,42.417,27.172
4.96,-5.92,40.123,40.453,42.289,27.051
5.04,-5.92,39.993,40.303,42.157,26.93
5.12,-5.92,39.867,40.158,42.024,26.809
5.2,-5.92,39.744,40.018,41.89,26.687
5.28,-5.92,39.622,39.88,41.75,26.565
5.36,-5.92,39.503,39.746,41.608,26.443
5.44,-5.92,39.387,39.616,41.464,26.32
5.52,-5.92,39.272,39.487,41.313,26.198
5.6,-5.92,39.159,39.36,41.157,26.075
5.68,-5.92,39.048,39.236,40.992,25.952
5.76,-5.92,38.938,39.112,40.827,25.829
5.84,-5.92,38.829,38.989,40.657,25.706
5.92,-5.92,38.723,38.869,40.405,25.583
6,-5.92,38.617,38.749,40.226,25.459
-6,-5.84,38.894,39.441,39.913,32.809
-5.92,-5.84,39.019,39.565,40.037,32.788
-5.84,-5.84,39.143,39.689,40.161,32.767
-5.76,-5.84,39.268,39.813,40.285,32.747
-5.68,-5.84,39.392,39.938,40.409,32.728
-5.6,-5.84,39.517,40.062,40.533,32.711
-5.52,-5.84,39.641,40.186,40.657,32.696
-5.44,-5.84,39.766,40.31,40.781,32.682
-5.36,-5.84,39.89,40.434,40.905,32.671
-5.28,-5.84,40.014,40.558,41.029,32.661
-5.2,-5.84,40.138,40.682,41.152,32.655
-5.12,-5.84,40.262,40.806,41.276,32.651
-5.04,-5.84,40.386,40.93,41.399,32.649
-4.96,-5.84,40.51,41.053,41.522,32.651
-4.88,-5.84,40.633,41.176,41.645,32.657
-4.8,-5.84,40.756,41.299,41.768,32.665
-4.72,-5.84,40.879,41.421,41.89,32.678
-4.64,-5.84,41.001,41.543,42.012,32.693
-4.56,-5.84,41.123,41.665,42.134,32.717
-4.48,-5.84,41.245,41.786,42.255,32.799
-4.4,-5.84,41.366,41.907,42.375,32.885
-4.32,-5.84,41.487,42.027,42.496,32.976
-4.24,-5.84,41.607,42.147,42.615,33.07
-4.16,-5.84,41.726,42.266,42.734,33.168
-4.08,-5.84,41.845,42.385,42.853,33.269
-4,-5.84,41.963,42.503,42.971,33.371
-3.92,-5.84,42.081,42.62,43.088,33.475
-3.84,-5.84,42.198,42.737,43.204,33.578
-3.76,-5.84,42.314,42.852,43.319,33.681
-3.68,-5.84,42.43,42.967,43.434,33.783
-3.6,-5.84,42.544,43.081,43.548,33.883
-3.52,-5.84,42.658,43.195,43.661,33.979
-3.44,-5.84,42.77,43.307,43.773,34.073
-3.36,-5.84,42.882,43.418,43.884,34.162
-3.28,-5.84,42.993,43.528,43.993,34.247
-3.2,-5.84,43.102,43.637,44.102,34.328
-3.12,-5.84,43.21,43.744,44.209,34.403
-3.04,-5.84,43.317,43.85,44.315,34.472
-2.96,-5.84,43.423,43.955,44.42,34.518
-2.88,-5.84,43.528,44.059,44.523,34.523
-2.8,-5.84,43.631,44.162,44.625,34.507
-2.72,-5.84,43.734,44.263,44.726,34.487
-2.64,-5.84,43.835,44.363,44.826,34.463
-2.56,-5.84,43.935,44.461,44.923,34.434
-2.48,-5.84,44.033,44.558,45.02,34.401
-2.4,-5.84,44.131,44.654,45.115,34.364
-2.32,-5.84,44.227,44.748,45.208,34.324
-2.24,-5.84,44.322,44.841,45.3,34.28
-2.16,-5.84,44.415,44.932,45.39,34.233
-2.08,-5.84,44.506,45.021,45.477,34.183
-2,-5.84,44.594,45.107,45.562,34.13
-1.92,-5.84,44.682,45.192,45.645,34.075
-1.84,-5.84,44.768,45.276,45.726,34.019
-1.76,-5.84,44.852,45.357,45.805,33.96
-1.68,-5.84,44.934,45.436,45.88,33.901
-1.6,-5.84,45.013,45.512,45.952,33.84
-1.52,-5.84,45.091,45.587,46.022,33.78
-1.44,-5.84,45.169,45.661,46.091,33.72
-1.36,-5.84,45.247,45.734,46.159,33.662
