X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,40.701,40.933,41.216,41.618,41.962,42.294,39.015
-5.92,-6,40.821,41.052,41.334,41.734,42.077,42.408,39.081
-5.84,-6,40.941,41.172,41.453,41.851,42.192,42.522,39.146
-5.76,-6,41.062,41.292,41.572,41.969,42.308,42.636,39.21
-5.68,-6,41.183,41.412,41.691,42.086,42.424,42.751,39.273
-5.6,-6,41.305,41.533,41.81,42.204,42.54,42.865,39.336
-5.52,-6,41.427,41.654,41.93,42.322,42.656,42.98,39.397
-5.44,-6,41.549,41.776,42.05,42.44,42.773,43.095,39.457
-5.36,-6,41.672,41.898,42.171,42.559,42.89,43.21,39.516
-5.28,-6,41.796,42.02,42.292,42.678,43.007,43.326,39.574
-5.2,-6,41.919,42.143,42.413,42.797,43.124,43.441,39.629
-5.12,-6,42.043,42.266,42.535,42.917,43.242,43.557,39.684
-5.04,-6,42.168,42.389,42.656,43.037,43.36,43.673,39.736
-4.96,-6,42.293,42.513,42.779,43.157,43.478,43.789,39.786
-4.88,-6,42.418,42.637,42.901,43.277,43.596,43.905,39.835
-4.8,-6,42.544,42.762,43.024,43.398,43.714,44.021,39.881
-4.72,-6,42.67,42.887,43.147,43.519,43.833,44.138,39.925
-4.64,-6,42.797,43.013,43.271,43.64,43.952,44.254,39.967
-4.56,-6,42.924,43.138,43.395,43.761,44.07,44.371,40.007
-4.48,-6,43.052,43.265,43.519,43.883,44.189,44.487,40.044
-4.4,-6,43.18,43.391,43.643,44.004,44.309,44.604,40.078
-4.32,-6,43.308,43.518,43.768,44.126,44.428,44.721,40.11
-4.24,-6,43.437,43.646,43.893,44.249,44.547,44.837,40.128
-4.16,-6,43.566,43.774,44.019,44.371,44.667,44.954,40.116
-4.08,-6,43.696,43.902,44.145,44.494,44.786,45.071,40.102
-4,-6,43.827,44.031,44.271,44.617,44.906,45.187,40.088
