X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),Dep_SL8(SEL),Dep_SL9(SEL),App(SEL)
-6,-6,54.254,54.356,54.454,54.653,54.967,55.245,55.484,55.767,55.945,50.291
-5.92,-6,54.348,54.45,54.547,54.745,55.058,55.335,55.572,55.855,56.033,50.264
-5.84,-6,54.443,54.544,54.64,54.837,55.149,55.425,55.661,55.943,56.12,50.238
-5.76,-6,54.538,54.638,54.733,54.93,55.241,55.515,55.75,56.031,56.207,50.212
-5.68,-6,54.633,54.733,54.827,55.022,55.332,55.605,55.839,56.119,56.295,50.187
-5.6,-6,54.728,54.827,54.92,55.114,55.424,55.695,55.929,56.207,56.382,50.162
-5.52,-6,54.824,54.922,55.014,55.207,55.515,55.785,56.018,56.295,56.47,50.137
-5.44,-6,54.919,55.016,55.108,55.3,55.607,55.876,56.107,56.383,56.558,50.113
-5.36,-6,55.015,55.111,55.202,55.393,55.699,55.966,56.196,56.471,56.645,50.09
-5.28,-6,55.111,55.206,55.296,55.486,55.79,56.057,56.285,56.559,56.733,50.067
-5.2,-6,55.207,55.301,55.39,55.579,55.882,56.147,56.375,56.648,56.82,50.044
-5.12,-6,55.303,55.397,55.484,55.672,55.974,56.238,56.464,56.736,56.908,50.026
-5.04,-6,55.399,55.492,55.579,55.765,56.066,56.328,56.553,56.824,56.995,50.012
-4.96,-6,55.496,55.587,55.673,55.858,56.158,56.418,56.642,56.912,57.082,49.998
-4.88,-6,55.592,55.683,55.767,55.951,56.25,56.509,56.731,56.999,57.169,49.985
-4.8,-6,55.689,55.778,55.862,56.044,56.342,56.599,56.82,57.087,57.256,49.98
-4.72,-6,55.785,55.874,55.956,56.137,56.433,56.689,56.909,57.175,57.343,49.974
-4.64,-6,55.882,55.969,56.051,56.23,56.525,56.78,56.998,57.262,57.43,49.969
-4.56,-6,55.978,56.065,56.145,56.323,56.617,56.87,57.086,57.349,57.516,49.962
-4.48,-6,56.075,56.16,56.239,56.416,56.708,56.959,57.175,57.436,57.603,49.956
-4.4,-6,56.171,56.255,56.333,56.509,56.8,57.049,57.263,57.523,57.689,49.949
-4.32,-6,56.268,56.351,56.428,56.601,56.891,57.139,57.351,57.61,57.775,49.941
-4.24,-6,56.364,56.446,56.522,56.694,56.982,57.228,57.439,57.696,57.86,49.934
-4.16,-6,56.46,56.541,56.616,56.786,57.073,57.317,57.526,57.782,57.945,49.926
-4.08,-6,56.556,56.636,56.709,56.878,57.163,57.406,57.613,57.868,58.03,49.917
-4,-6,56.652,56.731,56.803,56.97,57.254,57.494,57.7,57.953,58.114,49.909
-3.92,-6,56.748,56.826,56.896,57.062,57.344,57.583,57.787,58.038,58.199,49.9
-3.84,-6,56.844,56.92,56.989,57.154,57.434,57.671,57.873,58.123,58.282,49.89
-3.76,-6,56.94,57.015,57.082,57.245,57.523,57.758,57.959,58.207,58.365,49.881
-3.68,-6,57.035,57.109,57.175,57.336,57.613,57.845,58.044,58.29,58.448,49.871
-3.6,-6,57.13,57.202,57.268,57.427,57.702,57.932,58.129,58.374,58.53,49.863
-3.52,-6,57.225,57.296,57.36,57.517,57.79,58.019,58.214,58.456,58.612,49.855
-3.44,-6,57.32,57.389,57.452,57.607,57.878,58.105,58.298,58.539,58.693,49.848
-3.36,-6,57.414,57.482,57.543,57.696,57.966,58.19,58.382,58.62,58.774,49.84
-3.28,-6,57.508,57.575,57.634,57.786,58.053,58.275,58.465,58.701,58.854,49.832
-3.2,-6,57.602,57.667,57.725,57.874,58.14,58.36,58.547,58.782,58.933,49.823
-3.12,-6,57.695,57.759,57.815,57.963,58.227,58.444,58.629,58.862,59.012,49.806
-3.04,-6,57.788,57.851,57.905,58.051,58.312,58.527,58.71,58.941,59.09,49.789
-2.96,-6,57.881,57.942,57.995,58.138,58.398,58.61,58.791,59.019,59.167,49.771
-2.88,-6,57.973,58.032,58.084,58.225,58.482,58.692,58.871,59.097,59.244,49.754
-2.8,-6,58.064,58.122,58.172,58.311,58.566,58.773,58.95,59.174,59.32,49.736
-2.72,-6,58.156,58.212,58.26,58.397,58.65,58.854,59.029,59.25,59.395,49.718
-2.64,-6,58.246,58.301,58.347,58.482,58.733,58.934,59.106,59.326,59.469,49.7
-2.56,-6,58.336,58.39,58.434,58.566,58.815,59.014,59.183,59.4,59.542,49.682
-2.48,-6,58.426,58.477,58.52,58.65,58.896,59.093,59.259,59.474,59.614,49.664
-2.4,-6,58.515,58.565,58.606,58.733,58.977,59.17,59.335,59.547,59.686,49.646
-2.32,-6,58.603,58.652,58.691,58.816,59.057,59.247,59.409,59.619,59.756,49.628
-2.24,-6,58.691,58.738,58.775,58.898,59.136,59.324,59.483,59.69,59.826,49.61
-2.16,-6,58.778,58.823,58.858,58.979,59.215,59.399,59.556,59.76,59.894,49.592
-2.08,-6,58.864,58.908,58.941,59.059,59.292,59.474,59.628,59.829,59.962,49.575
-2,-6,58.95,58.992,59.023,59.138,59.369,59.547,59.698,59.897,60.028,49.557
-1.92,-6,59.035,59.075,59.104,59.217,59.445,59.62,59.768,59.964,60.094,49.54
-1.84,-6,59.119,59.157,59.185,59.295,59.52,59.692,59.837,60.03,60.158,49.523
-1.76,-6,59.203,59.239,59.265,59.372,59.594,59.763,59.905,60.095,60.221,49.515
-1.68,-6,59.285,59.32,59.343,59.448,59.667,59.832,59.972,60.159,60.283,49.507
-1.6,-6,59.367,59.4,59.421,59.523,59.739,59.901,60.038,60.222,60.344,49.499
-1.52,-6,59.448,59.479,59.498,59.597,59.81,59.969,60.103,60.283,60.404,49.491
-1.44,-6,59.528,59.557,59.574,59.67,59.88,60.036,60.166,60.344,60.463,49.477
-1.36,-6,59.607,59.634,59.649,59.742,59.95,60.101,60.229,60.403,60.52,49.458
-1.28,-6,59.685,59.71,59.724,59.814,60.018,60.166,60.29,60.461,60.576,49.439
-1.2,-6,59.762,59.786,59.797,59.884,60.085,60.229,60.35,60.518,60.631,49.419
