X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,49.898,49.96,50.037,50.19,50.431,50.544,44.851
-5.92,-6,49.995,50.055,50.131,50.283,50.524,50.636,44.841
-5.84,-6,50.091,50.151,50.226,50.377,50.616,50.727,44.83
-5.76,-6,50.187,50.246,50.321,50.47,50.708,50.819,44.819
-5.68,-6,50.284,50.342,50.415,50.564,50.801,50.911,44.807
-5.6,-6,50.38,50.438,50.51,50.658,50.893,51.003,44.794
-5.52,-6,50.477,50.533,50.605,50.751,50.986,51.096,44.78
-5.44,-6,50.574,50.629,50.7,50.845,51.078,51.188,44.765
-5.36,-6,50.67,50.725,50.795,50.939,51.171,51.28,44.749
-5.28,-6,50.767,50.821,50.89,51.033,51.263,51.372,44.732
-5.2,-6,50.864,50.917,50.985,51.127,51.356,51.464,44.715
-5.12,-6,50.961,51.013,51.08,51.22,51.448,51.556,44.697
-5.04,-6,51.057,51.108,51.175,51.314,51.541,51.648,44.678
-4.96,-6,51.154,51.204,51.27,51.408,51.633,51.739,44.658
-4.88,-6,51.251,51.3,51.365,51.501,51.725,51.831,44.638
-4.8,-6,51.347,51.395,51.459,51.594,51.817,51.923,44.617
-4.72,-6,51.444,51.491,51.554,51.688,51.909,52.014,44.595
-4.64,-6,51.54,51.586,51.648,51.781,52,52.105,44.573
-4.56,-6,51.636,51.681,51.742,51.874,52.092,52.196,44.55
-4.48,-6,51.732,51.776,51.837,51.966,52.183,52.287,44.526
-4.4,-6,51.828,51.871,51.93,52.059,52.274,52.378,44.502
-4.32,-6,51.924,51.966,52.024,52.151,52.365,52.468,44.477
-4.24,-6,52.019,52.06,52.117,52.243,52.455,52.558,44.452
-4.16,-6,52.115,52.154,52.21,52.335,52.545,52.647,44.427
-4.08,-6,52.209,52.248,52.303,52.426,52.635,52.737,44.401
-4,-6,52.304,52.341,52.396,52.517,52.725,52.825,44.376
-3.92,-6,52.398,52.434,52.488,52.608,52.814,52.914,44.352
-3.84,-6,52.492,52.527,52.579,52.698,52.902,53.002,44.327
-3.76,-6,52.586,52.62,52.671,52.788,52.99,53.09,44.302
-3.68,-6,52.679,52.711,52.761,52.877,53.078,53.177,44.277
-3.6,-6,52.772,52.803,52.852,52.966,53.165,53.263,44.252
-3.52,-6,52.864,52.894,52.942,53.054,53.252,53.349,44.226
-3.44,-6,52.956,52.984,53.031,53.142,53.338,53.435,44.201
-3.36,-6,53.047,53.074,53.12,53.229,53.423,53.52,44.175
-3.28,-6,53.137,53.164,53.208,53.316,53.508,53.604,44.148
-3.2,-6,53.228,53.253,53.296,53.402,53.592,53.688,44.119
-3.12,-6,53.317,53.341,53.383,53.487,53.676,53.771,44.09
-3.04,-6,53.406,53.428,53.469,53.572,53.759,53.853,44.061
-2.96,-6,53.494,53.515,53.554,53.656,53.841,53.934,44.031
-2.88,-6,53.582,53.601,53.639,53.739,53.922,54.015,44.002
-2.8,-6,53.668,53.687,53.723,53.821,54.002,54.095,43.973
-2.72,-6,53.755,53.771,53.807,53.903,54.082,54.174,43.944
-2.64,-6,53.84,53.855,53.889,53.984,54.161,54.252,43.915
-2.56,-6,53.924,53.938,53.971,54.064,54.238,54.329,43.886
-2.48,-6,54.008,54.02,54.052,54.143,54.315,54.405,43.861
-2.4,-6,54.091,54.102,54.132,54.221,54.391,54.48,43.834
-2.32,-6,54.173,54.182,54.211,54.298,54.466,54.555,43.807
-2.24,-6,54.254,54.261,54.289,54.374,54.54,54.628,43.779
-2.16,-6,54.334,54.34,54.366,54.449,54.613,54.7,43.751
-2.08,-6,54.413,54.417,54.442,54.523,54.685,54.771,43.724
-2,-6,54.491,54.494,54.517,54.596,54.756,54.842,43.696
-1.92,-6,54.568,54.569,54.59,54.668,54.825,54.91,43.669
-1.84,-6,54.644,54.643,54.663,54.739,54.894,54.978,43.642
-1.76,-6,54.718,54.716,54.735,54.808,54.961,55.045,43.615
-1.68,-6,54.792,54.789,54.806,54.877,55.027,55.11,43.588
-1.6,-6,54.865,54.859,54.875,54.944,55.092,55.174,43.562
-1.52,-6,54.936,54.929,54.943,55.01,55.156,55.237,43.535
-1.44,-6,55.007,54.998,55.01,55.075,55.218,55.299,43.508
-1.36,-6,55.076,55.065,55.076,55.139,55.279,55.359,43.479
-1.28,-6,55.144,55.131,55.14,55.201,55.339,55.418,43.448
-1.2,-6,55.21,55.196,55.204,55.262,55.397,55.476,43.416
-1.12,-6,55.276,55.26,55.266,55.322,55.455,55.533,43.387
-1.04,-6,55.34,55.322,55.326,55.38,55.51,55.588,43.358
-0.96,-6,55.403,55.383,55.386,55.437,55.565,55.642,43.328
-0.88,-6,55.464,55.443,55.444,55.493,55.618,55.694,43.297
-0.8,-6,55.524,55.501,55.5,55.548,55.67,55.745,43.265
-0.72,-6,55.583,55.558,55.556,55.601,55.72,55.795,43.232
-0.64,-6,55.641,55.614,55.61,55.652,55.769,55.843,43.199
-0.56,-6,55.697,55.668,55.662,55.703,55.817,55.89,43.164
-0.48,-6,55.752,55.721,55.714,55.752,55.863,55.935,43.129
-0.4,-6,55.805,55.773,55.763,55.799,55.908,55.979,43.091
-0.32,-6,55.857,55.823,55.812,55.845,55.951,56.022,43.052
-0.24,-6,55.908,55.872,55.859,55.89,55.993,56.063,43.012
-0.16,-6,55.957,55.919,55.905,55.934,56.034,56.103,42.969
-0.08,-6,56.005,55.965,55.949,55.976,56.073,56.142,42.924
0,-6,56.052,56.01,55.992,56.016,56.11,56.179,42.878
0.08,-6,55.989,55.94,55.914,55.939,56.022,56.087,42.831
0.16,-6,56,55.945,55.916,55.939,56.016,56.079,42.786
0.24,-6,56.021,55.964,55.931,55.952,56.022,56.084,43.024
0.32,-6,56.047,55.987,55.95,55.969,56.034,56.095,42.862
0.4,-6,56.075,56.012,55.973,55.989,56.051,56.11,42.708
0.48,-6,56.104,56.038,55.997,56.011,56.068,56.126,42.573
0.56,-6,56.134,56.066,56.022,56.034,56.086,56.144,42.446
0.64,-6,56.164,56.093,56.047,56.056,56.105,56.161,42.334
0.72,-6,56.193,56.12,56.072,56.079,56.124,56.179,42.233
0.8,-6,56.226,56.147,56.097,56.101,56.142,56.197,42.168
0.88,-6,56.262,56.178,56.121,56.123,56.16,56.214,42.094
0.96,-6,56.296,56.211,56.149,56.144,56.178,56.231,42.028
1.04,-6,56.331,56.242,56.178,56.163,56.194,56.247,41.96
1.12,-6,56.364,56.273,56.207,56.187,56.21,56.263,41.892
1.2,-6,56.398,56.304,56.235,56.212,56.225,56.278,41.823
1.28,-6,56.43,56.334,56.262,56.235,56.24,56.291,41.752
1.36,-6,56.463,56.364,56.29,56.258,56.259,56.304,41.681
1.44,-6,56.494,56.394,56.316,56.279,56.277,56.321,41.608
1.52,-6,56.52,56.423,56.344,56.301,56.293,56.337,41.535
1.6,-6,56.542,56.448,56.371,56.321,56.309,56.352,41.46
1.68,-6,56.562,56.468,56.396,56.342,56.324,56.366,41.385
1.76,-6,56.58,56.486,56.414,56.363,56.339,56.379,41.309
1.84,-6,56.597,56.503,56.43,56.383,56.352,56.392,41.231
1.92,-6,56.613,56.518,56.444,56.402,56.365,56.403,41.153
2,-6,56.628,56.532,56.457,56.414,56.378,56.415,41.074
2.08,-6,56.641,56.544,56.469,56.424,56.391,56.424,40.993
2.16,-6,56.653,56.556,56.479,56.433,56.403,56.435,40.912
2.24,-6,56.664,56.566,56.488,56.44,56.414,56.445,40.831
2.32,-6,56.674,56.576,56.497,56.446,56.42,56.454,40.748
2.4,-6,56.682,56.584,56.504,56.451,56.423,56.462,40.664
2.48,-6,56.69,56.591,56.51,56.454,56.425,56.469,40.58
2.56,-6,56.696,56.597,56.515,56.457,56.425,56.47,40.495
2.64,-6,56.701,56.601,56.518,56.459,56.425,56.47,40.409
2.72,-6,56.704,56.604,56.521,56.46,56.423,56.468,40.322
2.8,-6,56.715,56.606,56.522,56.46,56.42,56.465,40.235
2.88,-6,56.729,56.606,56.522,56.458,56.416,56.462,40.147
2.96,-6,56.742,56.615,56.52,56.456,56.412,56.457,40.058
3.04,-6,56.755,56.624,56.518,56.453,56.406,56.451,39.969
