X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,38.652,39.198,39.672,33.082
-5.92,-6,38.773,39.319,39.792,33.045
-5.84,-6,38.893,39.44,39.913,33.009
-5.76,-6,39.014,39.561,40.034,32.974
-5.68,-6,39.135,39.681,40.154,32.939
-5.6,-6,39.256,39.802,40.275,32.906
-5.52,-6,39.377,39.923,40.395,32.874
-5.44,-6,39.498,40.043,40.516,32.842
-5.36,-6,39.618,40.164,40.636,32.813
-5.28,-6,39.739,40.284,40.756,32.784
-5.2,-6,39.859,40.404,40.876,32.758
-5.12,-6,39.979,40.524,40.996,32.734
-5.04,-6,40.098,40.643,41.115,32.712
-4.96,-6,40.218,40.763,41.234,32.692
-4.88,-6,40.337,40.882,41.353,32.675
-4.8,-6,40.456,41,41.472,32.661
-4.72,-6,40.574,41.119,41.59,32.65
-4.64,-6,40.693,41.237,41.708,32.642
-4.56,-6,40.81,41.354,41.825,32.638
-4.48,-6,40.927,41.471,41.942,32.637
-4.4,-6,41.044,41.588,42.058,32.64
-4.32,-6,41.16,41.704,42.174,32.646
-4.24,-6,41.276,41.819,42.29,32.673
-4.16,-6,41.391,41.934,42.404,32.746
-4.08,-6,41.505,42.048,42.518,32.823
-4,-6,41.619,42.161,42.632,32.905
-3.92,-6,41.731,42.274,42.744,32.991
-3.84,-6,41.843,42.386,42.856,33.08
-3.76,-6,41.955,42.497,42.967,33.171
-3.68,-6,42.065,42.607,43.077,33.264
-3.6,-6,42.175,42.716,43.186,33.358
-3.52,-6,42.283,42.825,43.294,33.452
-3.44,-6,42.391,42.932,43.401,33.545
-3.36,-6,42.497,43.038,43.507,33.636
-3.28,-6,42.603,43.143,43.612,33.726
-3.2,-6,42.707,43.247,43.716,33.813
-3.12,-6,42.811,43.35,43.818,33.896
-3.04,-6,42.913,43.452,43.92,33.975
-2.96,-6,43.014,43.552,44.02,34.051
-2.88,-6,43.114,43.651,44.119,34.121
-2.8,-6,43.212,43.749,44.216,34.186
-2.72,-6,43.31,43.846,44.312,34.246
-2.64,-6,43.406,43.941,44.407,34.274
-2.56,-6,43.5,44.034,44.5,34.27
-2.48,-6,43.594,44.126,44.591,34.254
-2.4,-6,43.686,44.217,44.681,34.236
-2.32,-6,43.777,44.306,44.769,34.214
-2.24,-6,43.866,44.394,44.856,34.189
-2.16,-6,43.955,44.481,44.941,34.162
-2.08,-6,44.042,44.565,45.025,34.132
-2,-6,44.127,44.649,45.106,34.1
-1.92,-6,44.212,44.73,45.187,34.066
-1.84,-6,44.296,44.811,45.265,34.03
-1.76,-6,44.378,44.89,45.342,33.993
-1.68,-6,44.46,44.968,45.417,33.954
-1.6,-6,44.541,45.044,45.491,33.915
-1.52,-6,44.622,45.119,45.563,33.874
-1.44,-6,44.702,45.194,45.633,33.822
-1.36,-6,44.782,45.267,45.703,33.761
-1.28,-6,44.862,45.339,45.77,33.699
-1.2,-6,44.942,45.411,45.837,33.642
-1.12,-6,45.023,45.483,45.903,33.599
-1.04,-6,45.105,45.554,45.967,33.557
-0.96,-6,45.188,45.626,46.031,33.517
-0.88,-6,45.274,45.698,46.095,33.482
-0.8,-6,45.361,45.771,46.158,33.452
-0.72,-6,45.452,45.845,46.221,33.429
-0.64,-6,45.546,45.921,46.285,33.415
-0.56,-6,45.645,45.999,46.349,33.411
-0.48,-6,45.748,46.08,46.414,33.417
-0.4,-6,45.856,46.164,46.481,33.434
-0.32,-6,45.97,46.252,46.551,33.459
-0.24,-6,46.091,46.345,46.622,33.492
-0.16,-6,46.218,46.442,46.697,33.527
-0.08,-6,46.352,46.545,46.776,33.56
0,-6,46.493,46.653,46.859,33.585
0.08,-6,46.623,46.752,46.929,33.609
0.16,-6,46.756,46.852,47.002,33.61
0.24,-6,46.881,46.944,47.064,33.82
0.32,-6,46.994,47.024,47.115,33.563
0.4,-6,47.096,47.094,47.154,33.318
0.48,-6,47.184,47.153,47.182,33.091
0.56,-6,47.264,47.203,47.202,32.971
0.64,-6,47.33,47.245,47.215,32.817
0.72,-6,47.392,47.281,47.222,32.676
0.8,-6,47.449,47.311,47.23,32.56
0.88,-6,47.501,47.341,47.233,32.445
0.96,-6,47.551,47.37,47.235,32.33
1.04,-6,47.6,47.399,47.241,32.217
1.12,-6,47.649,47.43,47.251,32.105
1.2,-6,47.698,47.464,47.263,31.994
1.28,-6,47.746,47.5,47.28,31.884
1.36,-6,47.797,47.54,47.302,31.776
1.44,-6,47.848,47.583,47.329,31.669
1.52,-6,47.894,47.626,47.36,31.563
1.6,-6,47.934,47.674,47.397,31.458
1.68,-6,47.961,47.725,47.437,31.354
1.76,-6,47.986,47.774,47.48,31.251
1.84,-6,48.005,47.819,47.525,31.149
1.92,-6,48.015,47.86,47.577,31.047
2,-6,48.015,47.888,47.629,30.946
2.08,-6,48.004,47.918,47.679,30.845
2.16,-6,47.981,47.944,47.727,30.745
2.24,-6,47.935,47.964,47.77,30.644
2.32,-6,47.872,47.977,47.802,30.544
2.4,-6,47.799,47.98,47.84,30.443
2.48,-6,47.696,47.974,47.876,30.342
2.56,-6,47.486,47.957,47.909,30.241
2.64,-6,47.283,47.923,47.938,30.14
2.72,-6,47.172,47.868,47.961,30.038
2.8,-6,47.06,47.803,47.978,29.935
2.88,-6,46.95,47.728,47.987,29.832
2.96,-6,46.844,47.645,47.987,29.728
3.04,-6,46.742,47.457,47.977,29.623
3.12,-6,46.645,47.231,47.956,29.518
3.2,-6,46.555,47.104,47.913,29.412
3.28,-6,46.473,46.995,47.857,29.306
3.36,-6,46.398,46.888,47.791,29.198
3.44,-6,46.332,46.784,47.717,29.09
3.52,-6,46.273,46.685,47.635,28.982
3.6,-6,46.222,46.591,47.512,28.872
3.68,-6,46.183,46.504,47.292,28.762
3.76,-6,46.18,46.423,47.102,28.651
3.84,-6,46.189,46.348,46.993,28.539
3.92,-6,46.209,46.28,46.887,28.427
4,-6,46.239,46.219,46.785,28.313
4.08,-6,46.277,46.166,46.688,28.2
4.16,-6,46.321,46.118,46.597,28.085
4.24,-6,46.37,46.077,46.512,27.97
4.32,-6,46.422,46.042,46.435,27.855
4.4,-6,46.475,46.012,46.364,27.739
4.48,-6,46.528,45.987,46.299,27.622
4.56,-6,46.579,45.966,46.239,27.505
4.64,-6,46.627,45.967,46.186,27.387
4.72,-6,46.67,45.982,46.137,27.269
4.8,-6,46.708,46.005,46.094,27.15
4.88,-6,46.739,46.036,46.057,27.031
4.96,-6,46.756,46.072,46.025,26.912
5.04,-6,46.748,46.114,45.999,26.792
5.12,-6,46.737,46.159,45.977,26.672
5.2,-6,46.723,46.207,45.96,26.552
5.28,-6,46.707,46.257,45.946,26.432
5.36,-6,46.689,46.307,45.935,26.311
5.44,-6,46.669,46.356,45.927,26.19
5.52,-6,46.648,46.403,45.922,26.069
5.6,-6,46.625,46.448,45.918,25.947
5.68,-6,46.602,46.488,45.917,25.826
5.76,-6,46.578,46.525,45.915,25.704
5.84,-6,46.554,46.556,45.933,25.583
5.92,-6,46.53,46.582,45.957,25.461
6,-6,46.507,46.584,45.985,25.339
-6,-5.92,38.767,39.313,39.786,33.327
-5.92,-5.92,38.89,39.436,39.908,33.29
-5.84,-5.92,39.012,39.558,40.03,33.253
-5.76,-5.92,39.135,39.68,40.153,33.217
-5.68,-5.92,39.257,39.803,40.275,33.182
-5.6,-5.92,39.38,39.925,40.397,33.148
-5.52,-5.92,39.502,40.047,40.519,33.115
-5.44,-5.92,39.625,40.17,40.641,33.083
-5.36,-5.92,39.747,40.292,40.763,33.052
-5.28,-5.92,39.869,40.414,40.885,33.024
-5.2,-5.92,39.991,40.536,41.007,32.997
-5.12,-5.92,40.113,40.657,41.129,32.972
-5.04,-5.92,40.235,40.779,41.25,32.949
-4.96,-5.92,40.356,40.9,41.371,32.929
-4.88,-5.92,40.477,41.021,41.492,32.911
-4.8,-5.92,40.598,41.142,41.612,32.896
-4.72,-5.92,40.718,41.262,41.732,32.885
-4.64,-5.92,40.838,41.382,41.852,32.877
-4.56,-5.92,40.958,41.501,41.971,32.872
-4.48,-5.92,41.077,41.62,42.09,32.87
-4.4,-5.92,41.196,41.739,42.209,32.873
