X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),Dep_SL8(SEL),Dep_SL9(SEL),App(SEL)
-6,-6,54.135,54.264,54.39,54.603,54.906,55.216,55.498,55.83,56.038,51.582
-5.92,-6,54.228,54.356,54.482,54.694,54.995,55.304,55.586,55.917,56.124,51.535
-5.84,-6,54.321,54.448,54.573,54.784,55.084,55.392,55.673,56.003,56.211,51.489
-5.76,-6,54.414,54.54,54.665,54.875,55.174,55.481,55.761,56.09,56.297,51.443
-5.68,-6,54.507,54.633,54.757,54.966,55.263,55.569,55.848,56.177,56.383,51.397
-5.6,-6,54.6,54.725,54.849,55.057,55.353,55.658,55.936,56.264,56.47,51.352
-5.52,-6,54.693,54.818,54.941,55.147,55.443,55.746,56.023,56.35,56.556,51.307
-5.44,-6,54.787,54.911,55.033,55.238,55.532,55.835,56.111,56.437,56.642,51.263
-5.36,-6,54.88,55.004,55.125,55.329,55.622,55.924,56.198,56.524,56.729,51.219
-5.28,-6,54.974,55.097,55.217,55.42,55.712,56.012,56.286,56.611,56.815,51.176
-5.2,-6,55.068,55.19,55.31,55.512,55.801,56.101,56.373,56.697,56.901,51.134
-5.12,-6,55.162,55.283,55.402,55.603,55.891,56.189,56.461,56.784,56.987,51.092
-5.04,-6,55.255,55.376,55.494,55.694,55.981,56.277,56.548,56.87,57.073,51.05
-4.96,-6,55.349,55.469,55.586,55.785,56.07,56.366,56.635,56.957,57.159,51.009
-4.88,-6,55.443,55.562,55.679,55.876,56.16,56.454,56.722,57.043,57.245,50.969
-4.8,-6,55.537,55.655,55.771,55.966,56.249,56.542,56.809,57.129,57.33,50.93
-4.72,-6,55.631,55.748,55.863,56.057,56.338,56.63,56.896,57.214,57.415,50.891
-4.64,-6,55.724,55.841,55.955,56.148,56.428,56.718,56.983,57.3,57.501,50.853
-4.56,-6,55.818,55.933,56.047,56.238,56.517,56.805,57.069,57.385,57.585,50.816
-4.48,-6,55.911,56.026,56.139,56.329,56.605,56.892,57.155,57.47,57.67,50.786
-4.4,-6,56.005,56.119,56.23,56.419,56.694,56.98,57.241,57.555,57.754,50.757
-4.32,-6,56.098,56.211,56.322,56.509,56.782,57.066,57.327,57.64,57.838,50.729
-4.24,-6,56.191,56.303,56.413,56.599,56.87,57.153,57.412,57.724,57.922,50.704
-4.16,-6,56.284,56.395,56.504,56.689,56.958,57.239,57.497,57.808,58.005,50.685
-4.08,-6,56.377,56.487,56.595,56.778,57.046,57.325,57.581,57.891,58.088,50.666
-4,-6,56.47,56.579,56.686,56.867,57.133,57.411,57.666,57.974,58.17,50.646
-3.92,-6,56.562,56.67,56.776,56.956,57.22,57.496,57.749,58.057,58.252,50.626
-3.84,-6,56.654,56.761,56.866,57.044,57.306,57.581,57.833,58.139,58.334,50.606
-3.76,-6,56.746,56.852,56.956,57.132,57.392,57.665,57.916,58.221,58.415,50.585
-3.68,-6,56.837,56.942,57.045,57.22,57.478,57.749,57.998,58.302,58.495,50.565
-3.6,-6,56.928,57.032,57.134,57.307,57.563,57.832,58.08,58.382,58.575,50.544
-3.52,-6,57.019,57.122,57.223,57.394,57.648,57.915,58.161,58.462,58.654,50.523
-3.44,-6,57.109,57.211,57.311,57.48,57.732,57.998,58.242,58.542,58.733,50.502
-3.36,-6,57.199,57.3,57.399,57.566,57.816,58.079,58.322,58.62,58.811,50.48
-3.28,-6,57.289,57.389,57.486,57.652,57.899,58.161,58.402,58.698,58.888,50.459
-3.2,-6,57.378,57.477,57.573,57.736,57.982,58.241,58.481,58.776,58.965,50.437
-3.12,-6,57.467,57.564,57.659,57.821,58.064,58.321,58.559,58.852,59.041,50.416
-3.04,-6,57.555,57.651,57.745,57.904,58.146,58.4,58.636,58.928,59.116,50.395
-2.96,-6,57.642,57.737,57.83,57.987,58.226,58.479,58.713,59.003,59.19,50.375
-2.88,-6,57.729,57.823,57.914,58.07,58.306,58.557,58.789,59.078,59.263,50.357
-2.8,-6,57.815,57.908,57.998,58.152,58.386,58.634,58.864,59.151,59.336,50.338
-2.72,-6,57.901,57.993,58.081,58.233,58.464,58.71,58.938,59.224,59.408,50.319
-2.64,-6,57.986,58.076,58.164,58.313,58.542,58.786,59.012,59.295,59.478,50.301
-2.56,-6,58.071,58.16,58.246,58.393,58.619,58.86,59.084,59.366,59.548,50.278
-2.48,-6,58.154,58.242,58.327,58.472,58.695,58.934,59.156,59.436,59.617,50.251
-2.4,-6,58.237,58.324,58.407,58.55,58.771,59.007,59.227,59.505,59.685,50.224
-2.32,-6,58.319,58.404,58.486,58.627,58.845,59.079,59.296,59.573,59.751,50.197
-2.24,-6,58.401,58.484,58.565,58.703,58.919,59.15,59.365,59.639,59.817,50.17
-2.16,-6,58.481,58.564,58.643,58.779,58.991,59.22,59.433,59.705,59.882,50.144
-2.08,-6,58.561,58.642,58.719,58.853,59.063,59.289,59.499,59.769,59.945,50.117
-2,-6,58.64,58.719,58.795,58.927,59.134,59.357,59.565,59.833,60.007,50.09
-1.92,-6,58.718,58.796,58.87,59,59.204,59.424,59.63,59.895,60.068,50.063
-1.84,-6,58.794,58.872,58.945,59.071,59.272,59.489,59.693,59.956,60.128,50.037
-1.76,-6,58.87,58.946,59.018,59.142,59.34,59.554,59.755,60.016,60.187,50.01
-1.68,-6,58.945,59.02,59.09,59.212,59.407,59.618,59.816,60.075,60.244,49.984
-1.6,-6,59.019,59.092,59.161,59.28,59.472,59.68,59.876,60.133,60.301,49.957
-1.52,-6,59.092,59.164,59.231,59.348,59.537,59.742,59.935,60.189,60.356,49.931
-1.44,-6,59.164,59.234,59.299,59.414,59.6,59.802,59.993,60.244,60.409,49.899
-1.36,-6,59.235,59.304,59.367,59.479,59.662,59.861,60.049,60.298,60.462,49.863
-1.28,-6,59.304,59.372,59.434,59.543,59.723,59.919,60.104,60.35,60.513,49.827
-1.2,-6,59.373,59.439,59.499,59.606,59.783,59.976,60.158,60.401,60.562,49.793
-1.12,-6,59.44,59.505,59.564,59.668,59.841,60.031,60.21,60.451,60.611,49.765
-1.04,-6,59.506,59.569,59.627,59.729,59.899,60.085,60.262,60.5,60.658,49.737
-0.96,-6,59.571,59.633,59.688,59.788,59.955,60.138,60.312,60.547,60.703,49.708
-0.88,-6,59.634,59.695,59.749,59.846,60.01,60.19,60.36,60.593,60.747,49.678
-0.8,-6,59.697,59.756,59.808,59.903,60.063,60.24,60.408,60.637,60.79,49.647
-0.72,-6,59.758,59.815,59.866,59.958,60.116,60.289,60.454,60.68,60.832,49.615
-0.64,-6,59.817,59.873,59.923,60.012,60.167,60.337,60.498,60.722,60.872,49.582
-0.56,-6,59.875,59.93,59.978,60.065,60.216,60.383,60.542,60.763,60.911,49.548
-0.48,-6,59.932,59.986,60.032,60.117,60.265,60.428,60.584,60.802,60.948,49.513
-0.4,-6,59.988,60.04,60.084,60.167,60.312,60.472,60.625,60.839,60.984,49.476
-0.32,-6,60.042,60.093,60.136,60.216,60.357,60.514,60.664,60.876,61.018,49.437
-0.24,-6,60.094,60.144,60.185,60.263,60.402,60.556,60.702,60.911,61.052,49.397
-0.16,-6,60.145,60.194,60.234,60.309,60.445,60.595,60.739,60.944,61.084,49.354
-0.08,-6,60.195,60.242,60.28,60.354,60.486,60.634,60.774,60.977,61.114,49.31
0,-6,60.243,60.289,60.326,60.397,60.526,60.671,60.808,61.008,61.143,49.263
0.08,-6,60.097,60.137,60.166,60.246,60.363,60.493,60.639,60.827,60.955,49.222
0.16,-6,60.086,60.122,60.147,60.228,60.337,60.46,60.606,60.787,60.911,49.182
0.24,-6,60.095,60.128,60.151,60.231,60.334,60.449,60.594,60.767,60.89,49.325
0.32,-6,60.113,60.144,60.163,60.242,60.339,60.449,60.59,60.761,60.88,49.304
0.4,-6,60.135,60.163,60.179,60.258,60.349,60.454,60.594,60.758,60.873,49.255
0.48,-6,60.158,60.185,60.199,60.275,60.362,60.462,60.598,60.759,60.871,49.205
0.56,-6,60.183,60.208,60.219,60.293,60.375,60.472,60.605,60.76,60.87,49.153
0.64,-6,60.212,60.23,60.24,60.311,60.39,60.481,60.612,60.764,60.87,49.099
0.72,-6,60.248,60.262,60.262,60.329,60.404,60.491,60.619,60.766,60.871,49.044
0.8,-6,60.283,60.295,60.293,60.346,60.417,60.5,60.625,60.769,60.87,48.987
0.88,-6,60.317,60.327,60.322,60.371,60.429,60.508,60.631,60.77,60.869,48.929
0.96,-6,60.351,60.358,60.351,60.395,60.442,60.515,60.635,60.77,60.868,48.869
1.04,-6,60.385,60.388,60.378,60.418,60.46,60.521,60.637,60.77,60.864,48.809
1.12,-6,60.417,60.418,60.404,60.439,60.477,60.527,60.639,60.768,60.861,48.747
1.2,-6,60.454,60.447,60.431,60.459,60.493,60.538,60.639,60.765,60.855,48.684
1.28,-6,60.489,60.48,60.455,60.478,60.506,60.548,60.638,60.76,60.848,48.62
1.36,-6,60.523,60.512,60.484,60.496,60.519,60.556,60.641,60.754,60.84,48.555
1.44,-6,60.486,60.542,60.511,60.513,60.529,60.562,60.643,60.747,60.83,48.489
1.52,-6,60.445,60.519,60.537,60.533,60.54,60.566,60.644,60.74,60.821,48.421
1.6,-6,60.437,60.471,60.537,60.552,60.549,60.569,60.643,60.735,60.809,48.353
1.68,-6,60.448,60.455,60.477,60.57,60.557,60.571,60.64,60.729,60.797,48.283
1.76,-6,60.458,60.463,60.447,60.586,60.568,60.572,60.636,60.721,60.787,48.213
1.84,-6,60.466,60.469,60.451,60.543,60.577,60.573,60.63,60.712,60.776,48.142
1.92,-6,60.472,60.474,60.453,60.495,60.586,60.571,60.624,60.701,60.763,48.069
2,-6,60.478,60.478,60.455,60.475,60.592,60.571,60.617,60.689,60.749,47.996
2.08,-6,60.482,60.481,60.455,60.471,60.596,60.571,60.609,60.675,60.733,47.921
2.16,-6,60.486,60.482,60.453,60.466,60.525,60.57,60.599,60.661,60.716,47.846
2.24,-6,60.489,60.483,60.452,60.46,60.477,60.568,60.59,60.645,60.698,47.769
2.32,-6,60.492,60.484,60.449,60.453,60.464,60.564,60.582,60.629,60.679,47.692
2.4,-6,60.494,60.483,60.446,60.445,60.452,60.56,60.573,60.612,60.659,47.614
2.48,-6,60.495,60.482,60.442,60.436,60.439,60.502,60.563,60.594,60.638,47.535
2.56,-6,60.496,60.481,60.437,60.426,60.425,60.444,60.552,60.574,60.616,47.455
2.64,-6,60.497,60.479,60.432,60.416,60.409,60.413,60.54,60.557,60.594,47.374
2.72,-6,60.497,60.477,60.426,60.405,60.393,60.392,60.509,60.539,60.571,47.293
2.8,-6,60.497,60.474,60.42,60.393,60.377,60.37,60.441,60.521,60.547,47.21
2.88,-6,60.497,60.471,60.414,60.381,60.359,60.348,60.39,60.501,60.524,47.127
2.96,-6,60.497,60.468,60.408,60.368,60.341,60.324,60.364,60.482,60.501,47.043
3.04,-6,60.496,60.465,60.402,60.355,60.323,60.3,60.338,60.462,60.479,46.959
3.12,-6,60.496,60.462,60.395,60.343,60.304,60.275,60.311,60.442,60.455,46.874
3.2,-6,60.496,60.458,60.389,60.33,60.284,60.25,60.283,60.395,60.432,46.788
3.28,-6,60.495,60.455,60.382,60.318,60.265,60.225,60.255,60.324,60.407,46.701
3.36,-6,60.495,60.452,60.376,60.305,60.245,60.199,60.226,60.274,60.383,46.614
3.44,-6,60.496,60.45,60.37,60.293,60.225,60.172,60.197,60.242,60.357,46.527
3.52,-6,60.496,60.447,60.364,60.28,60.205,60.146,60.168,60.209,60.32,46.439
