X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,45.11,45.29,45.486,45.837,40.668
-5.92,-6,45.206,45.385,45.58,45.93,40.692
-5.84,-6,45.302,45.48,45.674,46.023,40.715
-5.76,-6,45.399,45.576,45.769,46.116,40.738
-5.68,-6,45.496,45.671,45.863,46.209,40.76
-5.6,-6,45.593,45.767,45.958,46.302,40.782
-5.52,-6,45.69,45.863,46.053,46.395,40.804
-5.44,-6,45.787,45.959,46.148,46.489,40.825
-5.36,-6,45.884,46.055,46.243,46.582,40.846
-5.28,-6,45.982,46.152,46.338,46.675,40.866
-5.2,-6,46.079,46.248,46.433,46.769,40.886
-5.12,-6,46.177,46.344,46.528,46.862,40.905
-5.04,-6,46.275,46.441,46.624,46.955,40.923
-4.96,-6,46.373,46.538,46.719,47.049,40.941
-4.88,-6,46.471,46.634,46.814,47.142,40.959
-4.8,-6,46.569,46.731,46.91,47.235,40.976
-4.72,-6,46.667,46.828,47.005,47.329,40.993
-4.64,-6,46.765,46.924,47.1,47.422,41.009
-4.56,-6,46.864,47.021,47.196,47.515,41.024
-4.48,-6,46.962,47.118,47.291,47.608,41.042
-4.4,-6,47.06,47.215,47.387,47.701,41.059
-4.32,-6,47.158,47.312,47.482,47.794,41.076
-4.24,-6,47.257,47.408,47.577,47.887,41.092
-4.16,-6,47.355,47.505,47.672,47.979,41.107
-4.08,-6,47.453,47.601,47.767,48.072,41.122
-4,-6,47.551,47.698,47.862,48.164,41.137
-3.92,-6,47.649,47.794,47.956,48.255,41.15
-3.84,-6,47.746,47.89,48.05,48.347,41.163
-3.76,-6,47.844,47.986,48.144,48.438,41.175
-3.68,-6,47.941,48.081,48.238,48.528,41.187
-3.6,-6,48.038,48.177,48.332,48.619,41.198
-3.52,-6,48.135,48.272,48.425,48.709,41.208
-3.44,-6,48.231,48.366,48.517,48.798,41.217
-3.36,-6,48.328,48.46,48.61,48.887,41.225
-3.28,-6,48.423,48.554,48.701,48.975,41.231
-3.2,-6,48.519,48.648,48.793,49.063,41.23
-3.12,-6,48.614,48.74,48.883,49.15,41.218
-3.04,-6,48.708,48.833,48.974,49.236,41.206
-2.96,-6,48.803,48.925,49.063,49.322,41.193
-2.88,-6,48.896,49.016,49.152,49.407,41.179
-2.8,-6,48.989,49.107,49.241,49.492,41.165
-2.72,-6,49.082,49.197,49.329,49.576,41.15
