X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),Dep_SL8(SEL),Dep_SL9(SEL),App(SEL)
-6,-6,45.78,45.869,45.915,46.065,46.203,46.313,46.46,46.658,46.789,44.477
-5.92,-6,45.875,45.964,46.009,46.158,46.294,46.403,46.549,46.747,46.877,44.442
-5.84,-6,45.971,46.059,46.104,46.251,46.386,46.494,46.638,46.835,46.964,44.406
-5.76,-6,46.068,46.155,46.198,46.345,46.478,46.584,46.728,46.923,47.052,44.369
-5.68,-6,46.164,46.251,46.293,46.439,46.57,46.675,46.817,47.012,47.14,44.331
-5.6,-6,46.261,46.347,46.389,46.533,46.663,46.766,46.907,47.1,47.228,44.292
-5.52,-6,46.358,46.444,46.484,46.627,46.755,46.857,46.997,47.189,47.316,44.253
-5.44,-6,46.456,46.541,46.58,46.721,46.848,46.949,47.087,47.278,47.405,44.213
-5.36,-6,46.554,46.638,46.676,46.816,46.941,47.04,47.177,47.367,47.493,44.172
-5.28,-6,46.652,46.735,46.772,46.911,47.034,47.132,47.267,47.456,47.581,44.131
-5.2,-6,46.75,46.833,46.868,47.006,47.128,47.224,47.358,47.546,47.67,44.089
-5.12,-6,46.848,46.93,46.965,47.101,47.221,47.315,47.448,47.635,47.758,44.047
-5.04,-6,46.947,47.028,47.062,47.197,47.315,47.407,47.539,47.724,47.847,44.005
-4.96,-6,47.046,47.126,47.159,47.292,47.409,47.5,47.629,47.813,47.935,43.962
-4.88,-6,47.145,47.225,47.256,47.388,47.502,47.592,47.72,47.903,48.024,43.918
-4.8,-6,47.244,47.323,47.353,47.484,47.596,47.684,47.81,47.992,48.113,43.875
-4.72,-6,47.344,47.422,47.451,47.58,47.69,47.776,47.901,48.082,48.201,43.831
-4.64,-6,47.443,47.521,47.549,47.676,47.785,47.869,47.992,48.171,48.29,43.786
-4.56,-6,47.543,47.62,47.646,47.772,47.879,47.961,48.082,48.26,48.378,43.742
-4.48,-6,47.643,47.719,47.744,47.869,47.973,48.054,48.173,48.35,48.466,43.697
-4.4,-6,47.743,47.818,47.842,47.965,48.067,48.146,48.264,48.439,48.555,43.653
-4.32,-6,47.844,47.918,47.94,48.062,48.162,48.238,48.354,48.528,48.643,43.608
-4.24,-6,47.944,48.017,48.039,48.158,48.256,48.331,48.445,48.617,48.731,43.563
-4.16,-6,48.045,48.117,48.137,48.255,48.35,48.423,48.535,48.706,48.819,43.518
-4.08,-6,48.145,48.217,48.235,48.351,48.445,48.515,48.625,48.794,48.907,43.474
-4,-6,48.246,48.317,48.333,48.448,48.539,48.608,48.716,48.883,48.994,43.429
-3.92,-6,48.347,48.416,48.432,48.545,48.633,48.7,48.806,48.971,49.082,43.384
-3.84,-6,48.447,48.516,48.53,48.641,48.728,48.792,48.896,49.06,49.169,43.34
-3.76,-6,48.548,48.616,48.629,48.738,48.822,48.884,48.985,49.148,49.256,43.296
-3.68,-6,48.649,48.716,48.727,48.835,48.916,48.975,49.075,49.235,49.342,43.252
-3.6,-6,48.75,48.816,48.826,48.931,49.01,49.067,49.164,49.323,49.429,43.208
-3.52,-6,48.851,48.916,48.924,49.028,49.103,49.158,49.253,49.41,49.515,43.164
-3.44,-6,48.952,49.016,49.022,49.124,49.197,49.25,49.342,49.497,49.6,43.121
-3.36,-6,49.053,49.116,49.12,49.22,49.291,49.341,49.431,49.584,49.686,43.078
-3.28,-6,49.154,49.216,49.219,49.316,49.384,49.432,49.519,49.67,49.771,43.035
-3.2,-6,49.255,49.316,49.317,49.412,49.477,49.522,49.607,49.756,49.856,42.993
-3.12,-6,49.355,49.416,49.415,49.508,49.57,49.613,49.695,49.842,49.94,42.951
-3.04,-6,49.456,49.515,49.512,49.604,49.663,49.703,49.782,49.927,50.024,42.909
-2.96,-6,49.557,49.615,49.61,49.7,49.756,49.793,49.87,50.012,50.107,42.867
-2.88,-6,49.657,49.714,49.708,49.795,49.848,49.882,49.956,50.096,50.19,42.828
-2.8,-6,49.757,49.813,49.805,49.89,49.94,49.972,50.043,50.18,50.273,42.791
-2.72,-6,49.858,49.913,49.902,49.985,50.032,50.061,50.129,50.264,50.355,42.753
-2.64,-6,49.958,50.012,49.999,50.08,50.123,50.149,50.214,50.347,50.436,42.713
-2.56,-6,50.058,50.11,50.096,50.175,50.215,50.237,50.299,50.429,50.517,42.672
-2.48,-6,50.158,50.209,50.193,50.269,50.306,50.325,50.384,50.511,50.598,42.63
-2.4,-6,50.257,50.308,50.289,50.363,50.396,50.413,50.468,50.593,50.678,42.586
