X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,39.9,40.024,40.195,33.798
-5.92,-6,40.011,40.134,40.303,33.843
-5.84,-6,40.123,40.244,40.412,33.889
-5.76,-6,40.236,40.355,40.521,33.934
-5.68,-6,40.348,40.465,40.631,33.981
-5.6,-6,40.46,40.577,40.74,34.027
-5.52,-6,40.573,40.688,40.85,34.073
-5.44,-6,40.686,40.8,40.96,34.12
-5.36,-6,40.8,40.911,41.07,34.167
-5.28,-6,40.914,41.024,41.181,34.213
-5.2,-6,41.028,41.136,41.291,34.26
-5.12,-6,41.142,41.248,41.401,34.307
-5.04,-6,41.256,41.361,41.511,34.353
-4.96,-6,41.371,41.474,41.622,34.399
-4.88,-6,41.486,41.587,41.733,34.445
-4.8,-6,41.602,41.7,41.844,34.491
-4.72,-6,41.717,41.814,41.956,34.536
-4.64,-6,41.833,41.928,42.068,34.581
-4.56,-6,41.949,42.042,42.181,34.625
-4.48,-6,42.065,42.157,42.294,34.668
-4.4,-6,42.181,42.272,42.408,34.71
-4.32,-6,42.298,42.387,42.522,34.807
-4.24,-6,42.415,42.503,42.636,34.95
-4.16,-6,42.532,42.619,42.751,34.979
-4.08,-6,42.649,42.735,42.865,35.008
-4,-6,42.766,42.851,42.98,35.035
-3.92,-6,42.883,42.968,43.096,35.061
-3.84,-6,43,43.084,43.211,35.086
-3.76,-6,43.117,43.2,43.326,35.11
-3.68,-6,43.234,43.316,43.441,35.133
-3.6,-6,43.351,43.432,43.555,35.155
-3.52,-6,43.468,43.547,43.669,35.175
-3.44,-6,43.584,43.662,43.782,35.195
-3.36,-6,43.7,43.777,43.895,35.213
-3.28,-6,43.816,43.891,44.007,35.23
-3.2,-6,43.932,44.005,44.119,35.246
-3.12,-6,44.047,44.119,44.231,35.256
-3.04,-6,44.162,44.232,44.341,35.266
-2.96,-6,44.276,44.344,44.451,35.273
-2.88,-6,44.39,44.456,44.561,35.28
-2.8,-6,44.503,44.567,44.67,35.285
-2.72,-6,44.615,44.678,44.778,35.289
-2.64,-6,44.727,44.788,44.885,35.291
-2.56,-6,44.839,44.897,44.991,35.292
-2.48,-6,44.949,45.005,45.096,35.292
-2.4,-6,45.059,45.113,45.201,35.291
-2.32,-6,45.168,45.219,45.305,35.288
-2.24,-6,45.277,45.325,45.408,35.284
-2.16,-6,45.384,45.43,45.51,35.28
-2.08,-6,45.491,45.535,45.611,35.274
-2,-6,45.597,45.638,45.711,35.266
-1.92,-6,45.701,45.74,45.81,35.258
-1.84,-6,45.804,45.841,45.908,35.249
-1.76,-6,45.905,45.94,46.004,35.253
-1.68,-6,46.005,46.037,46.098,35.255
-1.6,-6,46.103,46.133,46.191,35.256
-1.52,-6,46.2,46.228,46.282,35.256
-1.44,-6,46.296,46.321,46.371,35.245
-1.36,-6,46.391,46.413,46.46,35.225
-1.28,-6,46.485,46.503,46.547,35.204
-1.2,-6,46.577,46.593,46.632,35.181
-1.12,-6,46.668,46.681,46.717,35.156
-1.04,-6,46.757,46.767,46.8,35.129
-0.96,-6,46.845,46.853,46.882,35.101
-0.88,-6,46.932,46.937,46.962,35.07
-0.8,-6,47.017,47.019,47.041,35.037
-0.72,-6,47.101,47.101,47.119,35.001
-0.64,-6,47.184,47.18,47.195,34.964
-0.56,-6,47.264,47.258,47.269,34.923
-0.48,-6,47.343,47.335,47.342,34.881
-0.4,-6,47.42,47.409,47.413,34.835
-0.32,-6,47.496,47.482,47.483,34.787
-0.24,-6,47.57,47.554,47.551,34.736
-0.16,-6,47.642,47.624,47.617,34.681
-0.08,-6,47.712,47.691,47.681,34.624
0,-6,47.781,47.758,47.744,34.563
0.08,-6,47.701,47.684,47.658,34.513
0.16,-6,47.721,47.706,47.672,34.459
0.24,-6,47.755,47.739,47.7,34.524
0.32,-6,47.794,47.775,47.732,34.282
0.4,-6,47.834,47.814,47.765,34.117
0.48,-6,47.874,47.853,47.799,34.035
0.56,-6,47.922,47.891,47.833,33.925
0.64,-6,47.973,47.937,47.866,33.843
0.72,-6,48.022,47.983,47.906,33.77
0.8,-6,48.07,48.026,47.945,33.696
0.88,-6,48.118,48.068,47.982,33.62
0.96,-6,48.165,48.11,48.018,33.542
1.04,-6,48.213,48.15,48.052,33.463
1.12,-6,48.259,48.192,48.085,33.382
1.2,-6,48.272,48.233,48.119,33.299
1.28,-6,48.267,48.262,48.153,33.214
1.36,-6,48.278,48.252,48.184,33.128
1.44,-6,48.298,48.246,48.19,33.041
1.52,-6,48.316,48.262,48.175,32.951
1.6,-6,48.332,48.276,48.17,32.861
1.68,-6,48.345,48.287,48.178,32.768
1.76,-6,48.357,48.296,48.184,32.675
1.84,-6,48.366,48.303,48.188,32.58
1.92,-6,48.373,48.308,48.189,32.483
2,-6,48.378,48.311,48.189,32.385
2.08,-6,48.381,48.312,48.187,32.286
