X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,51.278,51.495,51.81,52.175,38.264
-5.92,-6,51.388,51.606,51.92,52.284,38.264
-5.84,-6,51.499,51.716,52.03,52.394,38.264
-5.76,-6,51.61,51.826,52.14,52.503,38.264
-5.68,-6,51.721,51.937,52.25,52.613,38.265
-5.6,-6,51.832,52.047,52.36,52.722,38.267
-5.52,-6,51.943,52.158,52.471,52.832,38.269
-5.44,-6,52.054,52.269,52.581,52.941,38.273
-5.36,-6,52.165,52.38,52.691,53.051,38.277
-5.28,-6,52.276,52.49,52.801,53.16,38.282
-5.2,-6,52.387,52.601,52.912,53.27,38.288
-5.12,-6,52.498,52.712,53.022,53.379,38.296
-5.04,-6,52.61,52.823,53.132,53.489,38.304
-4.96,-6,52.721,52.933,53.242,53.598,38.314
-4.88,-6,52.832,53.044,53.352,53.707,38.325
-4.8,-6,52.943,53.155,53.462,53.816,38.337
-4.72,-6,53.054,53.265,53.572,53.925,38.351
-4.64,-6,53.165,53.375,53.681,54.034,38.367
-4.56,-6,53.275,53.486,53.791,54.143,38.384
-4.48,-6,53.386,53.596,53.9,54.251,38.403
-4.4,-6,53.496,53.706,54.009,54.359,38.423
-4.32,-6,53.607,53.815,54.118,54.467,38.445
-4.24,-6,53.717,53.925,54.227,54.574,38.482
-4.16,-6,53.827,54.034,54.335,54.681,38.554
-4.08,-6,53.937,54.143,54.443,54.788,38.63
-4,-6,54.046,54.252,54.551,54.895,38.71
-3.92,-6,54.155,54.36,54.658,55.001,38.792
-3.84,-6,54.264,54.469,54.765,55.107,38.878
-3.76,-6,54.373,54.577,54.872,55.212,38.966
-3.68,-6,54.482,54.684,54.979,55.317,39.055
-3.6,-6,54.59,54.792,55.085,55.421,39.145
-3.52,-6,54.698,54.899,55.19,55.525,39.235
-3.44,-6,54.806,55.005,55.296,55.629,39.325
-3.36,-6,54.914,55.112,55.401,55.732,39.413
-3.28,-6,55.021,55.218,55.505,55.834,39.5
-3.2,-6,55.128,55.324,55.609,55.936,39.585
-3.12,-6,55.235,55.429,55.713,56.037,39.667
-3.04,-6,55.341,55.534,55.816,56.138,39.745
-2.96,-6,55.448,55.639,55.919,56.239,39.82
-2.88,-6,55.554,55.744,56.021,56.338,39.89
-2.8,-6,55.66,55.848,56.124,56.437,39.956
-2.72,-6,55.766,55.952,56.225,56.536,40.018
-2.64,-6,55.872,56.056,56.327,56.634,40.045
-2.56,-6,55.977,56.16,56.428,56.732,40.039
-2.48,-6,56.083,56.263,56.528,56.829,40.022
-2.4,-6,56.188,56.367,56.629,56.925,40.002
-2.32,-6,56.294,56.47,56.729,57.021,39.979
-2.24,-6,56.4,56.573,56.829,57.117,39.954
-2.16,-6,56.506,56.676,56.929,57.212,39.926
-2.08,-6,56.612,56.78,57.028,57.307,39.896
-2,-6,56.719,56.883,57.128,57.401,39.864
-1.92,-6,56.826,56.987,57.227,57.495,39.83
-1.84,-6,56.933,57.091,57.327,57.589,39.794
-1.76,-6,57.041,57.195,57.427,57.683,39.756
-1.68,-6,57.149,57.3,57.526,57.776,39.717
-1.6,-6,57.258,57.405,57.627,57.869,39.677
-1.52,-6,57.368,57.511,57.727,57.963,39.635
-1.44,-6,57.478,57.617,57.828,58.056,39.58
-1.36,-6,57.589,57.724,57.929,58.149,39.516
-1.28,-6,57.701,57.831,58.03,58.243,39.449
-1.2,-6,57.814,57.94,58.132,58.336,39.386
-1.12,-6,57.928,58.048,58.235,58.43,39.332
-1.04,-6,58.042,58.158,58.338,58.524,39.274
-0.96,-6,58.157,58.268,58.441,58.618,39.214
