X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,47.267,47.477,47.688,48.042,48.458,48.842,49.019,48.14
-5.92,-6,47.376,47.586,47.796,48.15,48.566,48.949,49.125,48.154
-5.84,-6,47.485,47.695,47.905,48.258,48.673,49.056,49.232,48.167
-5.76,-6,47.595,47.804,48.013,48.366,48.781,49.163,49.339,48.18
-5.68,-6,47.704,47.913,48.122,48.474,48.888,49.27,49.446,48.193
-5.6,-6,47.814,48.022,48.231,48.583,48.996,49.377,49.552,48.206
-5.52,-6,47.924,48.131,48.34,48.691,49.103,49.484,49.659,48.219
-5.44,-6,48.033,48.241,48.449,48.799,49.211,49.591,49.766,48.231
-5.36,-6,48.143,48.35,48.557,48.907,49.318,49.698,49.873,48.243
-5.28,-6,48.253,48.459,48.666,49.015,49.426,49.805,49.979,48.255
-5.2,-6,48.363,48.569,48.775,49.123,49.533,49.911,50.086,48.266
-5.12,-6,48.473,48.678,48.884,49.231,49.64,50.018,50.192,48.278
-5.04,-6,48.582,48.787,48.993,49.339,49.748,50.124,50.298,48.288
-4.96,-6,48.692,48.896,49.101,49.447,49.855,50.231,50.404,48.298
-4.88,-6,48.802,49.005,49.21,49.555,49.961,50.337,50.51,48.308
-4.8,-6,48.911,49.114,49.318,49.662,50.068,50.443,50.616,48.317
-4.72,-6,49.021,49.223,49.426,49.769,50.174,50.548,50.721,48.325
-4.64,-6,49.13,49.332,49.534,49.877,50.28,50.654,50.826,48.333
-4.56,-6,49.239,49.44,49.642,49.983,50.386,50.759,50.931,48.34
-4.48,-6,49.348,49.548,49.75,50.09,50.492,50.863,51.035,48.347
-4.4,-6,49.457,49.657,49.857,50.196,50.597,50.968,51.139,48.352
-4.32,-6,49.566,49.764,49.964,50.302,50.702,51.072,51.243,48.357
-4.24,-6,49.674,49.872,50.071,50.408,50.806,51.175,51.346,48.358
-4.16,-6,49.783,49.98,50.178,50.513,50.911,51.279,51.449,48.355
-4.08,-6,49.891,50.087,50.284,50.619,51.014,51.381,51.552,48.35
-4,-6,49.999,50.194,50.39,50.723,51.118,51.484,51.653,48.344
-3.92,-6,50.106,50.3,50.496,50.827,51.22,51.585,51.755,48.338
-3.84,-6,50.214,50.407,50.601,50.931,51.323,51.686,51.855,48.331
-3.76,-6,50.321,50.512,50.706,51.035,51.425,51.787,51.955,48.323
-3.68,-6,50.428,50.618,50.811,51.138,51.526,51.887,52.055,48.314
-3.6,-6,50.534,50.723,50.915,51.24,51.627,51.986,52.154,48.305
-3.52,-6,50.64,50.828,51.018,51.342,51.727,52.085,52.252,48.295
-3.44,-6,50.746,50.933,51.122,51.443,51.826,52.183,52.349,48.285
-3.36,-6,50.852,51.037,51.225,51.544,51.925,52.28,52.446,48.274
-3.28,-6,50.957,51.141,51.327,51.645,52.023,52.377,52.542,48.263
-3.2,-6,51.063,51.245,51.429,51.744,52.121,52.473,52.637,48.251
-3.12,-6,51.168,51.348,51.531,51.844,52.218,52.568,52.732,48.239
-3.04,-6,51.272,51.451,51.632,51.943,52.314,52.662,52.825,48.227
-2.96,-6,51.377,51.553,51.733,52.041,52.41,52.755,52.918,48.214
-2.88,-6,51.481,51.656,51.834,52.138,52.504,52.848,53.009,48.201
-2.8,-6,51.585,51.758,51.934,52.235,52.598,52.94,53.1,48.188
-2.72,-6,51.689,51.859,52.033,52.332,52.692,53.031,53.19,48.174
-2.64,-6,51.792,51.961,52.132,52.428,52.784,53.121,53.279,48.161
-2.56,-6,51.896,52.062,52.231,52.523,52.876,53.21,53.367,48.141
-2.48,-6,51.999,52.163,52.33,52.618,52.967,53.298,53.454,48.111
-2.4,-6,52.103,52.264,52.428,52.713,53.058,53.385,53.54,48.08
-2.32,-6,52.207,52.365,52.527,52.807,53.148,53.472,53.625,48.047
-2.24,-6,52.31,52.465,52.625,52.9,53.237,53.557,53.709,48.012
-2.16,-6,52.414,52.566,52.722,52.994,53.325,53.642,53.793,47.976
-2.08,-6,52.518,52.667,52.82,53.087,53.413,53.726,53.875,47.939
-2,-6,52.623,52.768,52.918,53.179,53.501,53.809,53.956,47.9
-1.92,-6,52.727,52.869,53.016,53.272,53.587,53.891,54.037,47.86
-1.84,-6,52.833,52.971,53.114,53.364,53.674,53.972,54.116,47.818
-1.76,-6,52.938,53.072,53.212,53.456,53.759,54.053,54.195,47.775
-1.68,-6,53.044,53.175,53.31,53.548,53.845,54.133,54.272,47.732
-1.6,-6,53.151,53.277,53.409,53.64,53.93,54.212,54.349,47.687
-1.52,-6,53.259,53.381,53.508,53.733,54.015,54.291,54.426,47.641
-1.44,-6,53.367,53.484,53.607,53.825,54.1,54.369,54.501,47.584
-1.36,-6,53.476,53.589,53.707,53.918,54.184,54.447,54.576,47.517
-1.28,-6,53.586,53.694,53.808,54.011,54.269,54.524,54.651,47.449
-1.2,-6,53.697,53.8,53.909,54.104,54.354,54.601,54.725,47.384
-1.12,-6,53.809,53.907,54.011,54.198,54.438,54.678,54.798,47.327
-1.04,-6,53.922,54.015,54.114,54.292,54.523,54.754,54.871,47.268
-0.96,-6,54.036,54.124,54.217,54.387,54.609,54.831,54.944,47.206
-0.88,-6,54.15,54.233,54.322,54.483,54.694,54.907,55.017,47.141
-0.8,-6,54.265,54.343,54.427,54.579,54.78,54.984,55.089,47.074
-0.72,-6,54.381,54.454,54.532,54.676,54.867,55.061,55.162,47.003
-0.64,-6,54.497,54.566,54.639,54.774,54.953,55.137,55.235,46.929
-0.56,-6,54.614,54.677,54.746,54.872,55.041,55.215,55.307,46.853
-0.48,-6,54.731,54.79,54.853,54.971,55.129,55.292,55.38,46.773
-0.4,-6,54.847,54.902,54.961,55.07,55.217,55.37,55.454,46.689
-0.32,-6,54.963,55.014,55.068,55.169,55.306,55.448,55.527,46.602
-0.24,-6,55.079,55.125,55.176,55.269,55.395,55.527,55.601,46.51
-0.16,-6,55.193,55.236,55.283,55.368,55.485,55.606,55.675,46.413
-0.08,-6,55.306,55.346,55.389,55.467,55.574,55.685,55.75,46.312
0,-6,55.416,55.454,55.494,55.566,55.664,55.765,55.824,46.204
0.08,-6,55.435,55.467,55.501,55.563,55.647,55.743,55.796,46.107
0.16,-6,55.509,55.538,55.569,55.622,55.696,55.784,55.832,46.006
0.24,-6,55.585,55.612,55.64,55.688,55.752,55.833,55.875,46.085
0.32,-6,55.658,55.684,55.709,55.753,55.808,55.881,55.918,45.972
0.4,-6,55.725,55.749,55.774,55.813,55.862,55.926,55.958,45.853
0.48,-6,55.784,55.808,55.832,55.868,55.911,55.968,55.996,45.73
0.56,-6,55.846,55.864,55.882,55.917,55.954,56.004,56.028,45.604
0.64,-6,55.901,55.918,55.934,55.958,55.992,56.036,56.056,45.476
0.72,-6,55.949,55.965,55.981,56.001,56.024,56.062,56.078,45.347
