X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,39.242,39.287,39.346,37.201
-5.92,-6,39.349,39.392,39.45,37.199
-5.84,-6,39.456,39.498,39.554,37.196
-5.76,-6,39.563,39.604,39.658,37.193
-5.68,-6,39.671,39.71,39.762,37.191
-5.6,-6,39.779,39.817,39.867,37.188
-5.52,-6,39.887,39.923,39.972,37.184
-5.44,-6,39.996,40.03,40.077,37.181
-5.36,-6,40.105,40.137,40.183,37.178
-5.28,-6,40.214,40.245,40.288,37.175
-5.2,-6,40.323,40.352,40.394,37.171
-5.12,-6,40.432,40.46,40.5,37.168
-5.04,-6,40.542,40.568,40.606,37.164
-4.96,-6,40.652,40.676,40.712,37.161
-4.88,-6,40.762,40.784,40.818,37.157
-4.8,-6,40.872,40.892,40.924,37.153
-4.72,-6,40.982,41.001,41.03,37.15
-4.64,-6,41.092,41.109,41.137,37.146
-4.56,-6,41.203,41.218,41.243,37.143
-4.48,-6,41.313,41.326,41.35,37.148
-4.4,-6,41.424,41.435,41.456,37.152
-4.32,-6,41.535,41.543,41.562,37.156
-4.24,-6,41.645,41.652,41.669,37.16
-4.16,-6,41.756,41.761,41.775,37.164
-4.08,-6,41.867,41.869,41.881,37.167
-4,-6,41.978,41.978,41.988,37.17
-3.92,-6,42.088,42.086,42.094,37.172
-3.84,-6,42.199,42.195,42.2,37.174
-3.76,-6,42.309,42.303,42.305,37.176
-3.68,-6,42.42,42.411,42.411,37.178
-3.6,-6,42.53,42.519,42.516,37.179
-3.52,-6,42.64,42.627,42.622,37.18
-3.44,-6,42.751,42.735,42.727,37.18
-3.36,-6,42.86,42.842,42.831,37.18
-3.28,-6,42.97,42.95,42.936,37.18
-3.2,-6,43.079,43.057,43.04,37.179
-3.12,-6,43.189,43.163,43.144,37.177
-3.04,-6,43.298,43.27,43.247,37.175
-2.96,-6,43.406,43.376,43.351,37.171
-2.88,-6,43.514,43.481,43.453,37.157
-2.8,-6,43.622,43.587,43.556,37.129
-2.72,-6,43.73,43.692,43.657,37.1
-2.64,-6,43.837,43.796,43.759,37.07
-2.56,-6,43.944,43.9,43.86,37.039
-2.48,-6,44.05,44.004,43.96,37.008
-2.4,-6,44.156,44.107,44.06,36.975
-2.32,-6,44.261,44.209,44.159,36.941
-2.24,-6,44.366,44.311,44.258,36.906
-2.16,-6,44.47,44.413,44.356,36.871
-2.08,-6,44.574,44.513,44.454,36.834
-2,-6,44.677,44.614,44.55,36.797
-1.92,-6,44.779,44.713,44.647,36.759
-1.84,-6,44.881,44.812,44.742,36.72
-1.76,-6,44.982,44.91,44.837,36.68
-1.68,-6,45.082,45.007,44.931,36.639
-1.6,-6,45.182,45.104,45.024,36.597
-1.52,-6,45.28,45.2,45.116,36.554
-1.44,-6,45.378,45.295,45.208,36.511
-1.36,-6,45.475,45.389,45.299,36.466
-1.28,-6,45.571,45.482,45.389,36.421
-1.2,-6,45.667,45.575,45.478,36.374
-1.12,-6,45.761,45.666,45.566,36.327
-1.04,-6,45.855,45.757,45.653,36.278
-0.96,-6,45.947,45.847,45.739,36.228
-0.88,-6,46.038,45.935,45.824,36.177
-0.8,-6,46.129,46.023,45.909,36.125
-0.72,-6,46.218,46.11,45.992,36.071
-0.64,-6,46.306,46.195,46.074,36.016
-0.56,-6,46.394,46.28,46.155,35.959
-0.48,-6,46.479,46.363,46.236,35.901
-0.4,-6,46.564,46.446,46.315,35.84
-0.32,-6,46.648,46.527,46.393,35.778
-0.24,-6,46.73,46.607,46.47,35.714
-0.16,-6,46.811,46.686,46.545,35.648
-0.08,-6,46.891,46.763,46.62,35.579
0,-6,46.97,46.84,46.693,35.508
0.08,-6,46.984,46.854,46.7,35.457
0.16,-6,47.042,46.911,46.752,35.403
0.24,-6,47.105,46.973,46.81,35.451
