X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,29.984,30.219,30.346,29.197
-5.92,-6,30.11,30.343,30.47,29.226
-5.84,-6,30.237,30.468,30.594,29.254
-5.76,-6,30.363,30.594,30.719,29.283
-5.68,-6,30.49,30.719,30.844,29.311
-5.6,-6,30.617,30.845,30.969,29.34
-5.52,-6,30.745,30.971,31.094,29.369
-5.44,-6,30.872,31.097,31.219,29.398
-5.36,-6,31,31.223,31.345,29.427
-5.28,-6,31.127,31.349,31.47,29.456
-5.2,-6,31.255,31.476,31.596,29.484
-5.12,-6,31.383,31.602,31.722,29.513
-5.04,-6,31.511,31.729,31.848,29.542
-4.96,-6,31.639,31.855,31.973,29.571
-4.88,-6,31.768,31.982,32.099,29.6
-4.8,-6,31.896,32.108,32.225,29.661
-4.72,-6,32.024,32.235,32.351,29.726
-4.64,-6,32.152,32.362,32.477,29.791
-4.56,-6,32.28,32.488,32.602,29.857
-4.48,-6,32.409,32.614,32.728,29.923
-4.4,-6,32.536,32.741,32.853,29.991
-4.32,-6,32.664,32.867,32.978,30.059
-4.24,-6,32.792,32.993,33.103,30.128
-4.16,-6,32.919,33.118,33.228,30.197
-4.08,-6,33.047,33.244,33.353,30.267
-4,-6,33.174,33.369,33.477,30.336
-3.92,-6,33.301,33.494,33.601,30.406
-3.84,-6,33.427,33.619,33.725,30.475
-3.76,-6,33.553,33.743,33.848,30.544
-3.68,-6,33.679,33.867,33.971,30.613
-3.6,-6,33.804,33.99,34.093,30.681
-3.52,-6,33.929,34.113,34.215,30.748
-3.44,-6,34.053,34.235,34.336,30.815
-3.36,-6,34.177,34.357,34.457,30.88
-3.28,-6,34.3,34.478,34.577,30.93
-3.2,-6,34.423,34.599,34.697,30.936
-3.12,-6,34.545,34.719,34.816,30.93
-3.04,-6,34.666,34.838,34.934,30.921
-2.96,-6,34.787,34.957,35.051,30.911
-2.88,-6,34.907,35.075,35.168,30.9
-2.8,-6,35.026,35.192,35.284,30.886
-2.72,-6,35.144,35.308,35.399,30.871
-2.64,-6,35.261,35.423,35.513,30.854
-2.56,-6,35.378,35.537,35.626,30.836
-2.48,-6,35.493,35.651,35.739,30.816
-2.4,-6,35.608,35.763,35.85,30.794
-2.32,-6,35.721,35.874,35.96,30.771
-2.24,-6,35.833,35.985,36.069,30.746
-2.16,-6,35.944,36.094,36.177,30.72
-2.08,-6,36.054,36.201,36.284,30.692
-2,-6,36.163,36.308,36.389,30.663
-1.92,-6,36.27,36.414,36.493,30.632
-1.84,-6,36.377,36.518,36.596,30.6
-1.76,-6,36.481,36.62,36.698,30.581
-1.68,-6,36.585,36.722,36.798,30.56
-1.6,-6,36.687,36.822,36.897,30.538
-1.52,-6,36.787,36.92,36.995,30.514
-1.44,-6,36.886,37.017,37.091,30.489
-1.36,-6,36.983,37.113,37.185,30.45
-1.28,-6,37.079,37.207,37.278,30.405
-1.2,-6,37.173,37.299,37.369,30.358
-1.12,-6,37.265,37.39,37.459,30.309
-1.04,-6,37.356,37.479,37.547,30.258
-0.96,-6,37.445,37.566,37.633,30.205
-0.88,-6,37.532,37.652,37.718,30.15
-0.8,-6,37.617,37.735,37.801,30.093
-0.72,-6,37.7,37.817,37.882,30.033
-0.64,-6,37.782,37.898,37.962,29.971
-0.56,-6,37.862,37.976,38.039,29.907
-0.48,-6,37.939,38.052,38.115,29.841
-0.4,-6,38.015,38.127,38.189,29.772
-0.32,-6,38.089,38.2,38.261,29.701
-0.24,-6,38.16,38.27,38.331,29.627
-0.16,-6,38.23,38.339,38.399,29.551
-0.08,-6,38.298,38.406,38.465,29.472
0,-6,38.363,38.47,38.53,29.39
