X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,47.314,47.508,47.703,48.039,48.424,48.771,48.932,48.144
-5.92,-6,47.427,47.619,47.814,48.15,48.534,48.88,49.041,48.157
-5.84,-6,47.539,47.731,47.925,48.26,48.644,48.99,49.15,48.17
-5.76,-6,47.651,47.843,48.037,48.371,48.754,49.099,49.259,48.183
-5.68,-6,47.764,47.955,48.148,48.483,48.865,49.209,49.368,48.196
-5.6,-6,47.877,48.067,48.26,48.594,48.975,49.318,49.477,48.209
-5.52,-6,47.99,48.18,48.372,48.705,49.086,49.428,49.587,48.222
-5.44,-6,48.103,48.293,48.484,48.817,49.196,49.538,49.696,48.234
-5.36,-6,48.217,48.405,48.597,48.928,49.307,49.648,49.806,48.247
-5.28,-6,48.33,48.518,48.709,49.04,49.418,49.758,49.915,48.258
-5.2,-6,48.444,48.631,48.821,49.152,49.529,49.868,50.025,48.27
-5.12,-6,48.558,48.744,48.934,49.264,49.639,49.978,50.134,48.281
-5.04,-6,48.672,48.857,49.046,49.375,49.75,50.088,50.244,48.292
-4.96,-6,48.786,48.971,49.159,49.487,49.861,50.198,50.354,48.302
-4.88,-6,48.9,49.084,49.272,49.599,49.972,50.307,50.463,48.311
-4.8,-6,49.014,49.198,49.385,49.711,50.083,50.417,50.572,48.32
-4.72,-6,49.129,49.311,49.497,49.823,50.194,50.527,50.682,48.329
-4.64,-6,49.243,49.425,49.61,49.935,50.305,50.637,50.791,48.337
-4.56,-6,49.358,49.538,49.723,50.047,50.416,50.746,50.9,48.344
-4.48,-6,49.472,49.652,49.836,50.159,50.526,50.856,51.009,48.35
-4.4,-6,49.587,49.766,49.949,50.271,50.637,50.965,51.118,48.356
-4.32,-6,49.702,49.879,50.062,50.383,50.748,51.075,51.227,48.36
-4.24,-6,49.816,49.993,50.174,50.495,50.858,51.184,51.335,48.362
-4.16,-6,49.931,50.107,50.287,50.607,50.968,51.293,51.444,48.358
-4.08,-6,50.046,50.22,50.4,50.719,51.079,51.401,51.552,48.353
-4,-6,50.161,50.334,50.513,50.831,51.189,51.51,51.66,48.348
-3.92,-6,50.276,50.448,50.626,50.942,51.299,51.618,51.767,48.342
-3.84,-6,50.391,50.562,50.738,51.054,51.408,51.727,51.875,48.334
-3.76,-6,50.507,50.676,50.851,51.165,51.518,51.835,51.982,48.327
-3.68,-6,50.622,50.79,50.964,51.277,51.628,51.942,52.089,48.318
-3.6,-6,50.737,50.904,51.077,51.388,51.737,52.05,52.196,48.309
-3.52,-6,50.853,51.018,51.189,51.5,51.846,52.157,52.302,48.299
-3.44,-6,50.969,51.132,51.302,51.611,51.956,52.264,52.409,48.289
-3.36,-6,51.084,51.246,51.415,51.722,52.065,52.371,52.515,48.278
-3.28,-6,51.201,51.36,51.528,51.834,52.174,52.478,52.62,48.267
-3.2,-6,51.317,51.474,51.641,51.945,52.282,52.584,52.726,48.255
-3.12,-6,51.433,51.589,51.754,52.056,52.391,52.691,52.831,48.243
-3.04,-6,51.55,51.704,51.867,52.168,52.5,52.797,52.936,48.231
-2.96,-6,51.667,51.819,51.98,52.279,52.608,52.903,53.04,48.218
-2.88,-6,51.785,51.934,52.094,52.391,52.717,53.008,53.145,48.205
-2.8,-6,51.903,52.05,52.208,52.503,52.826,53.114,53.249,48.192
-2.72,-6,52.021,52.166,52.322,52.615,52.934,53.22,53.353,48.178
-2.64,-6,52.141,52.282,52.436,52.727,53.043,53.325,53.457,48.165
-2.56,-6,52.26,52.399,52.551,52.84,53.152,53.431,53.561,48.144
-2.48,-6,52.38,52.517,52.666,52.953,53.261,53.536,53.665,48.115
-2.4,-6,52.502,52.635,52.782,53.066,53.371,53.642,53.769,48.084
-2.32,-6,52.623,52.754,52.899,53.18,53.481,53.747,53.873,48.051
-2.24,-6,52.746,52.874,53.016,53.295,53.591,53.853,53.977,48.016
-2.16,-6,52.87,52.994,53.134,53.41,53.701,53.959,54.081,47.98
-2.08,-6,52.995,53.116,53.253,53.526,53.812,54.066,54.185,47.943
-2,-6,53.121,53.238,53.372,53.642,53.924,54.172,54.29,47.904
-1.92,-6,53.248,53.362,53.493,53.76,54.036,54.279,54.395,47.863
-1.84,-6,53.377,53.487,53.615,53.878,54.149,54.387,54.5,47.822
-1.76,-6,53.507,53.613,53.738,53.998,54.263,54.495,54.605,47.779
-1.68,-6,53.638,53.74,53.862,54.118,54.377,54.604,54.712,47.735
-1.6,-6,53.771,53.869,53.988,54.24,54.493,54.714,54.818,47.69
-1.52,-6,53.905,54,54.115,54.363,54.609,54.824,54.926,47.644
-1.44,-6,54.041,54.131,54.243,54.487,54.727,54.935,55.034,47.587
-1.36,-6,54.179,54.265,54.373,54.613,54.846,55.047,55.143,47.521
-1.28,-6,54.319,54.4,54.504,54.74,54.965,55.16,55.252,47.453
-1.2,-6,54.46,54.537,54.637,54.868,55.086,55.273,55.363,47.387
-1.12,-6,54.602,54.675,54.771,54.997,55.208,55.388,55.474,47.331
-1.04,-6,54.747,54.815,54.907,55.128,55.332,55.504,55.586,47.272
-0.96,-6,54.892,54.956,55.044,55.26,55.456,55.62,55.699,47.21
-0.88,-6,55.039,55.098,55.183,55.393,55.581,55.738,55.813,47.145
-0.8,-6,55.188,55.242,55.323,55.527,55.707,55.856,55.927,47.077
-0.72,-6,55.337,55.387,55.463,55.662,55.834,55.975,56.042,47.006
-0.64,-6,55.487,55.533,55.605,55.798,55.962,56.094,56.158,46.933
-0.56,-6,55.638,55.679,55.747,55.934,56.089,56.213,56.274,46.856
-0.48,-6,55.789,55.826,55.89,56.07,56.217,56.333,56.39,46.776
-0.4,-6,55.94,55.973,56.033,56.206,56.345,56.453,56.506,46.692
-0.32,-6,56.091,56.119,56.175,56.342,56.473,56.572,56.621,46.605
-0.24,-6,56.241,56.265,56.317,56.477,56.599,56.691,56.736,46.513
-0.16,-6,56.389,56.411,56.458,56.611,56.725,56.808,56.85,46.416
-0.08,-6,56.537,56.554,56.598,56.743,56.849,56.924,56.963,46.314
0,-6,56.682,56.696,56.736,56.873,56.971,57.039,57.074,46.207
0.08,-6,56.761,56.769,56.802,56.929,57.015,57.079,57.109,46.11
0.16,-6,56.879,56.883,56.912,57.029,57.105,57.162,57.189,46.008
0.24,-6,56.999,56.999,57.019,57.132,57.199,57.248,57.272,46.087
0.32,-6,57.115,57.111,57.125,57.225,57.292,57.333,57.353,45.974
0.4,-6,57.227,57.218,57.228,57.27,57.381,57.413,57.43,45.855
0.48,-6,57.334,57.321,57.325,57.324,57.464,57.487,57.502,45.732
0.56,-6,57.444,57.423,57.417,57.408,57.54,57.555,57.566,45.606
0.64,-6,57.547,57.522,57.51,57.486,57.597,57.616,57.625,45.478
0.72,-6,57.647,57.616,57.598,57.565,57.614,57.671,57.676,45.349
0.8,-6,57.743,57.704,57.681,57.638,57.645,57.718,57.721,45.219
0.88,-6,57.836,57.791,57.761,57.707,57.701,57.761,57.759,45.089
0.96,-6,57.93,57.875,57.838,57.771,57.751,57.801,57.794,44.959
1.04,-6,58.021,57.96,57.913,57.833,57.797,57.795,57.825,44.829
1.12,-6,58.103,58.041,57.987,57.892,57.84,57.787,57.851,44.7
1.2,-6,58.177,58.112,58.06,57.952,57.881,57.801,57.848,44.572
1.28,-6,58.262,58.177,58.123,58.011,57.92,57.822,57.824,44.445
1.36,-6,58.347,58.243,58.18,58.069,57.962,57.842,57.816,44.319
1.44,-6,58.433,58.314,58.237,58.116,58.003,57.862,57.827,44.194
1.52,-6,58.521,58.394,58.295,58.162,58.044,57.881,57.837,44.07
1.6,-6,58.606,58.477,58.354,58.208,58.081,57.899,57.845,43.948
1.68,-6,58.697,58.56,58.416,58.256,58.112,57.909,57.847,43.827
1.76,-6,58.792,58.646,58.492,58.306,58.145,57.921,57.851,43.708
1.84,-6,58.891,58.737,58.572,58.36,58.182,57.934,57.855,43.59
1.92,-6,58.994,58.832,58.658,58.418,58.222,57.951,57.862,43.473
2,-6,59.101,58.932,58.748,58.482,58.267,57.971,57.872,43.358
2.08,-6,59.212,59.037,58.845,58.55,58.317,57.996,57.886,43.244
2.16,-6,59.327,59.147,58.947,58.633,58.372,58.025,57.904,43.132
2.24,-6,59.446,59.262,59.055,58.727,58.433,58.059,57.926,43.02
2.32,-6,59.564,59.381,59.168,58.827,58.501,58.099,57.954,42.91
2.4,-6,59.675,59.504,59.287,58.934,58.574,58.144,57.986,42.8
2.48,-6,59.79,59.631,59.41,59.048,58.654,58.195,58.024,42.692
2.56,-6,59.91,59.76,59.537,59.167,58.74,58.251,58.067,42.585
2.64,-6,60.033,59.878,59.668,59.291,58.831,58.313,58.115,42.478
2.72,-6,60.161,60,59.801,59.42,58.929,58.38,58.169,42.372
2.8,-6,60.302,60.125,59.937,59.553,59.037,58.462,58.239,42.267
2.88,-6,60.447,60.257,60.067,59.691,59.162,58.552,58.315,42.162
2.96,-6,60.602,60.403,60.195,59.832,59.291,58.648,58.398,42.058
3.04,-6,60.758,60.555,60.334,59.976,59.425,58.749,58.485,41.955
3.12,-6,60.915,60.709,60.476,60.123,59.563,58.855,58.578,41.851
3.2,-6,61.072,60.864,60.625,60.271,59.703,58.964,58.674,41.748
3.28,-6,61.229,61.019,60.776,60.419,59.845,59.078,58.775,41.646
3.36,-6,61.385,61.174,60.927,60.558,59.988,59.195,58.879,41.544
3.44,-6,61.54,61.328,61.078,60.692,60.133,59.316,58.988,41.442
3.52,-6,61.693,61.482,61.228,60.826,60.278,59.439,59.098,41.34
3.6,-6,61.844,61.634,61.379,60.961,60.424,59.566,59.211,41.238
3.68,-6,61.993,61.785,61.528,61.094,60.565,59.694,59.328,41.136
3.76,-6,62.13,61.926,61.67,61.224,60.701,59.824,59.447,41.035
3.84,-6,62.263,62.065,61.812,61.353,60.838,59.958,59.571,40.934
3.92,-6,62.394,62.204,61.954,61.49,60.975,60.094,59.698,40.832
4,-6,62.524,62.342,62.096,61.628,61.114,60.235,59.83,40.731
4.08,-6,62.654,62.481,62.24,61.768,61.253,60.379,59.967,40.63
4.16,-6,62.782,62.619,62.384,61.91,61.394,60.528,60.108,40.528
4.24,-6,62.908,62.759,62.531,62.055,61.535,60.68,60.255,40.427
4.32,-6,63.035,62.9,62.679,62.203,61.68,60.838,60.408,40.326
4.4,-6,63.163,63.042,62.83,62.355,61.828,61.001,60.566,40.225
4.48,-6,63.293,63.187,62.984,62.511,61.979,61.169,60.731,40.124
4.56,-6,63.425,63.333,63.141,62.671,62.135,61.342,60.902,40.022
