X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,36.043,36.096,36.151,36.254,36.225,35.609
-5.92,-6,36.161,36.214,36.268,36.37,36.339,35.611
-5.84,-6,36.279,36.332,36.385,36.487,36.453,35.611
-5.76,-6,36.397,36.45,36.503,36.603,36.568,35.609
-5.68,-6,36.516,36.568,36.621,36.72,36.683,35.606
-5.6,-6,36.635,36.686,36.739,36.837,36.797,35.602
-5.52,-6,36.754,36.805,36.857,36.955,36.912,35.596
-5.44,-6,36.874,36.924,36.975,37.072,37.027,35.589
-5.36,-6,36.993,37.043,37.093,37.189,37.142,35.581
-5.28,-6,37.113,37.162,37.212,37.307,37.257,35.571
-5.2,-6,37.232,37.281,37.33,37.425,37.373,35.56
-5.12,-6,37.352,37.4,37.449,37.542,37.488,35.548
-5.04,-6,37.472,37.52,37.568,37.66,37.603,35.534
-4.96,-6,37.592,37.639,37.687,37.778,37.718,35.519
-4.88,-6,37.712,37.758,37.806,37.896,37.833,35.503
-4.8,-6,37.832,37.878,37.924,38.014,37.948,35.486
-4.72,-6,37.952,37.997,38.043,38.131,38.063,35.467
-4.64,-6,38.072,38.117,38.162,38.249,38.178,35.447
-4.56,-6,38.192,38.236,38.281,38.367,38.293,35.426
-4.48,-6,38.312,38.355,38.399,38.484,38.407,35.404
-4.4,-6,38.432,38.474,38.518,38.602,38.521,35.38
-4.32,-6,38.551,38.593,38.636,38.719,38.635,35.356
-4.24,-6,38.671,38.712,38.754,38.836,38.749,35.33
-4.16,-6,38.79,38.831,38.872,38.953,38.863,35.304
-4.08,-6,38.909,38.95,38.99,39.069,38.976,35.276
-4,-6,39.028,39.068,39.108,39.186,39.089,35.248
-3.92,-6,39.147,39.186,39.225,39.302,39.201,35.218
-3.84,-6,39.266,39.304,39.342,39.418,39.313,35.188
-3.76,-6,39.384,39.421,39.459,39.533,39.425,35.157
-3.68,-6,39.501,39.538,39.575,39.648,39.536,35.125
-3.6,-6,39.619,39.655,39.691,39.762,39.647,35.092
-3.52,-6,39.736,39.771,39.806,39.876,39.757,35.059
-3.44,-6,39.852,39.887,39.921,39.99,39.866,35.024
-3.36,-6,39.968,40.002,40.036,40.103,39.975,34.989
-3.28,-6,40.084,40.117,40.149,40.216,40.083,34.953
-3.2,-6,40.199,40.231,40.263,40.328,40.191,34.919
-3.12,-6,40.313,40.345,40.376,40.439,40.298,34.889
-3.04,-6,40.427,40.458,40.488,40.55,40.404,34.858
-2.96,-6,40.54,40.57,40.599,40.66,40.509,34.825
-2.88,-6,40.653,40.682,40.71,40.769,40.614,34.791
-2.8,-6,40.765,40.792,40.82,40.878,40.717,34.755
-2.72,-6,40.876,40.903,40.929,40.985,40.82,34.718
-2.64,-6,40.986,41.012,41.038,41.092,40.922,34.679
-2.56,-6,41.095,41.12,41.145,41.198,41.023,34.638
-2.48,-6,41.204,41.228,41.252,41.303,41.123,34.597
-2.4,-6,41.311,41.335,41.358,41.407,41.222,34.553
-2.32,-6,41.418,41.441,41.463,41.511,41.319,34.508
-2.24,-6,41.524,41.545,41.566,41.613,41.416,34.462
-2.16,-6,41.628,41.649,41.669,41.714,41.512,34.414
-2.08,-6,41.732,41.752,41.771,41.814,41.606,34.365
-2,-6,41.834,41.853,41.872,41.913,41.699,34.314
-1.92,-6,41.936,41.954,41.971,42.011,41.791,34.262
-1.84,-6,42.036,42.053,42.069,42.107,41.882,34.209
-1.76,-6,42.135,42.151,42.167,42.203,41.971,34.165
-1.68,-6,42.233,42.248,42.262,42.297,42.059,34.121
-1.6,-6,42.329,42.344,42.357,42.39,42.146,34.075
-1.52,-6,42.424,42.438,42.45,42.482,42.231,34.027
-1.44,-6,42.518,42.531,42.542,42.572,42.315,33.97
-1.36,-6,42.611,42.623,42.633,42.661,42.398,33.905
-1.28,-6,42.702,42.713,42.722,42.748,42.479,33.837
-1.2,-6,42.792,42.801,42.81,42.834,42.559,33.768
-1.12,-6,42.88,42.889,42.896,42.919,42.637,33.696
-1.04,-6,42.966,42.975,42.981,43.002,42.714,33.621
