X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,50.375,50.416,50.475,50.594,50.777,50.865,44.854
-5.92,-6,50.471,50.511,50.569,50.687,50.869,50.956,44.844
-5.84,-6,50.567,50.606,50.663,50.78,50.96,51.047,44.833
-5.76,-6,50.663,50.701,50.757,50.873,51.052,51.138,44.822
-5.68,-6,50.76,50.797,50.852,50.966,51.144,51.23,44.81
-5.6,-6,50.856,50.892,50.947,51.059,51.236,51.321,44.797
-5.52,-6,50.953,50.988,51.041,51.153,51.328,51.413,44.783
-5.44,-6,51.05,51.084,51.136,51.246,51.42,51.505,44.768
-5.36,-6,51.147,51.18,51.231,51.34,51.512,51.596,44.752
-5.28,-6,51.244,51.276,51.326,51.434,51.605,51.688,44.735
-5.2,-6,51.341,51.372,51.421,51.528,51.697,51.78,44.718
-5.12,-6,51.438,51.468,51.517,51.621,51.789,51.872,44.7
-5.04,-6,51.535,51.564,51.612,51.715,51.882,51.963,44.681
-4.96,-6,51.632,51.661,51.707,51.809,51.974,52.055,44.661
-4.88,-6,51.729,51.757,51.802,51.903,52.066,52.147,44.641
-4.8,-6,51.827,51.853,51.898,51.996,52.158,52.238,44.62
-4.72,-6,51.924,51.949,51.993,52.09,52.25,52.33,44.598
-4.64,-6,52.021,52.045,52.088,52.184,52.342,52.421,44.576
-4.56,-6,52.118,52.141,52.183,52.277,52.434,52.513,44.553
-4.48,-6,52.216,52.237,52.278,52.371,52.526,52.604,44.529
-4.4,-6,52.313,52.333,52.373,52.464,52.618,52.695,44.505
-4.32,-6,52.41,52.429,52.467,52.557,52.709,52.786,44.481
-4.24,-6,52.506,52.525,52.562,52.65,52.8,52.877,44.455
-4.16,-6,52.603,52.62,52.656,52.743,52.891,52.967,44.43
-4.08,-6,52.7,52.716,52.751,52.835,52.982,53.057,44.404
-4,-6,52.796,52.811,52.845,52.928,53.073,53.147,44.379
-3.92,-6,52.892,52.906,52.938,53.02,53.163,53.237,44.355
-3.84,-6,52.988,53.001,53.032,53.111,53.253,53.326,44.33
-3.76,-6,53.084,53.095,53.125,53.203,53.343,53.415,44.306
-3.68,-6,53.179,53.19,53.218,53.294,53.432,53.504,44.281
-3.6,-6,53.275,53.283,53.311,53.385,53.521,53.592,44.255
-3.52,-6,53.369,53.377,53.403,53.476,53.609,53.68,44.23
-3.44,-6,53.464,53.47,53.495,53.566,53.697,53.767,44.204
-3.36,-6,53.558,53.563,53.587,53.655,53.785,53.854,44.178
-3.28,-6,53.652,53.656,53.678,53.745,53.872,53.94,44.151
-3.2,-6,53.746,53.748,53.769,53.833,53.959,54.026,44.122
-3.12,-6,53.839,53.84,53.859,53.922,54.045,54.112,44.093
