X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,45.994,46.084,46.18,46.353,46.52,46.746,47.069,41.929
-5.92,-6,46.118,46.208,46.304,46.477,46.644,46.869,47.192,41.905
-5.84,-6,46.242,46.332,46.428,46.6,46.767,46.992,47.315,41.882
-5.76,-6,46.366,46.456,46.552,46.724,46.89,47.116,47.437,41.858
-5.68,-6,46.491,46.581,46.676,46.848,47.014,47.239,47.561,41.833
-5.6,-6,46.615,46.705,46.8,46.972,47.137,47.362,47.684,41.808
-5.52,-6,46.74,46.829,46.924,47.096,47.26,47.486,47.807,41.783
-5.44,-6,46.864,46.954,47.049,47.22,47.384,47.609,47.93,41.757
-5.36,-6,46.989,47.078,47.173,47.343,47.507,47.732,48.053,41.731
-5.28,-6,47.113,47.202,47.297,47.467,47.631,47.856,48.175,41.704
-5.2,-6,47.238,47.327,47.421,47.591,47.754,47.979,48.298,41.678
-5.12,-6,47.362,47.451,47.545,47.714,47.877,48.102,48.421,41.65
-5.04,-6,47.486,47.575,47.669,47.838,48,48.225,48.543,41.622
-4.96,-6,47.611,47.699,47.792,47.961,48.123,48.347,48.665,41.594
-4.88,-6,47.735,47.822,47.916,48.084,48.245,48.47,48.787,41.566
-4.8,-6,47.858,47.946,48.039,48.207,48.368,48.592,48.909,41.537
-4.72,-6,47.982,48.069,48.162,48.33,48.49,48.714,49.031,41.508
-4.64,-6,48.105,48.193,48.285,48.452,48.612,48.836,49.152,41.478
-4.56,-6,48.228,48.315,48.408,48.575,48.733,48.957,49.273,41.448
-4.48,-6,48.351,48.438,48.53,48.696,48.854,49.078,49.393,41.417
-4.4,-6,48.474,48.56,48.652,48.818,48.975,49.199,49.513,41.386
-4.32,-6,48.596,48.682,48.773,48.939,49.095,49.319,49.633,41.355
-4.24,-6,48.717,48.803,48.894,49.059,49.215,49.439,49.752,41.323
-4.16,-6,48.838,48.924,49.015,49.179,49.334,49.558,49.87,41.291
-4.08,-6,48.959,49.044,49.135,49.299,49.453,49.676,49.988,41.258
-4,-6,49.079,49.164,49.254,49.418,49.571,49.794,50.105,41.225
-3.92,-6,49.199,49.283,49.373,49.536,49.689,49.912,50.222,41.191
-3.84,-6,49.318,49.402,49.491,49.654,49.805,50.028,50.338,41.157
-3.76,-6,49.436,49.52,49.609,49.771,49.922,50.144,50.453,41.123
-3.68,-6,49.554,49.637,49.726,49.887,50.037,50.259,50.567,41.088
