X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,40.197,40.309,40.458,34.833
-5.92,-6,40.318,40.429,40.576,34.856
-5.84,-6,40.439,40.549,40.695,34.879
-5.76,-6,40.561,40.67,40.814,34.903
-5.68,-6,40.683,40.79,40.933,34.928
-5.6,-6,40.805,40.911,41.052,34.954
-5.52,-6,40.928,41.032,41.172,34.98
-5.44,-6,41.051,41.154,41.292,35.007
-5.36,-6,41.174,41.276,41.412,35.033
-5.28,-6,41.297,41.398,41.532,35.059
-5.2,-6,41.421,41.52,41.653,35.085
-5.12,-6,41.545,41.643,41.774,35.112
-5.04,-6,41.67,41.765,41.895,35.139
-4.96,-6,41.794,41.888,42.016,35.167
-4.88,-6,41.919,42.012,42.137,35.194
-4.8,-6,42.044,42.135,42.258,35.222
-4.72,-6,42.169,42.258,42.38,35.251
-4.64,-6,42.294,42.382,42.502,35.279
-4.56,-6,42.42,42.506,42.623,35.307
-4.48,-6,42.546,42.63,42.745,35.335
-4.4,-6,42.672,42.754,42.867,35.364
-4.32,-6,42.798,42.878,42.989,35.391
-4.24,-6,42.924,43.002,43.111,35.419
-4.16,-6,43.05,43.127,43.233,35.446
-4.08,-6,43.176,43.251,43.355,35.473
-4,-6,43.303,43.376,43.477,35.5
-3.92,-6,43.429,43.5,43.6,35.525
-3.84,-6,43.556,43.625,43.722,35.55
-3.76,-6,43.682,43.749,43.843,35.588
-3.68,-6,43.809,43.874,43.965,35.681
-3.6,-6,43.935,43.998,44.087,35.773
-3.52,-6,44.062,44.122,44.209,35.784
-3.44,-6,44.188,44.247,44.33,35.793
-3.36,-6,44.315,44.371,44.452,35.802
-3.28,-6,44.441,44.495,44.573,35.809
-3.2,-6,44.568,44.619,44.694,35.816
-3.12,-6,44.694,44.743,44.815,35.821
-3.04,-6,44.82,44.866,44.936,35.826
-2.96,-6,44.946,44.99,45.056,35.829
-2.88,-6,45.072,45.113,45.176,35.831
-2.8,-6,45.197,45.236,45.296,35.833
-2.72,-6,45.323,45.359,45.416,35.833
-2.64,-6,45.448,45.482,45.535,35.833
-2.56,-6,45.573,45.604,45.654,35.829
-2.48,-6,45.698,45.726,45.773,35.822
-2.4,-6,45.822,45.848,45.891,35.813
-2.32,-6,45.946,45.97,46.009,35.804
-2.24,-6,46.07,46.091,46.127,35.793
-2.16,-6,46.194,46.212,46.244,35.781
-2.08,-6,46.317,46.333,46.361,35.767
-2,-6,46.44,46.453,46.478,35.753
-1.92,-6,46.563,46.572,46.594,35.737
-1.84,-6,46.685,46.692,46.709,35.72
-1.76,-6,46.807,46.811,46.824,35.702
-1.68,-6,46.928,46.929,46.939,35.682
-1.6,-6,47.049,47.047,47.053,35.662
-1.52,-6,47.169,47.165,47.167,35.64
-1.44,-6,47.289,47.282,47.28,35.608
-1.36,-6,47.409,47.399,47.393,35.569
-1.28,-6,47.528,47.515,47.505,35.529
-1.2,-6,47.646,47.631,47.617,35.49
-1.12,-6,47.764,47.746,47.728,35.46
-1.04,-6,47.881,47.86,47.838,35.428
-0.96,-6,47.998,47.974,47.948,35.394
-0.88,-6,48.114,48.088,48.057,35.358
-0.8,-6,48.229,48.2,48.166,35.32
-0.72,-6,48.344,48.313,48.275,35.279
-0.64,-6,48.458,48.424,48.382,35.236
-0.56,-6,48.572,48.535,48.489,35.191
-0.48,-6,48.684,48.646,48.596,35.144
-0.4,-6,48.797,48.755,48.702,35.093
-0.32,-6,48.908,48.865,48.807,35.04
-0.24,-6,49.019,48.973,48.912,34.984
-0.16,-6,49.129,49.081,49.016,34.926
-0.08,-6,49.239,49.189,49.12,34.864
0,-6,49.347,49.295,49.223,34.799
0.08,-6,49.357,49.309,49.225,34.743
0.16,-6,49.438,49.389,49.298,34.685
0.24,-6,49.529,49.479,49.383,34.739
0.32,-6,49.625,49.574,49.474,34.502
0.4,-6,49.723,49.67,49.566,34.337
0.48,-6,49.823,49.768,49.66,34.251
0.56,-6,49.93,49.868,49.756,34.138
0.64,-6,50.038,49.973,49.853,34.053
0.72,-6,50.155,50.079,49.955,33.976
0.8,-6,50.278,50.184,50.058,33.898
0.88,-6,50.403,50.299,50.16,33.818
0.96,-6,50.528,50.42,50.263,33.736
1.04,-6,50.656,50.543,50.366,33.652
1.12,-6,50.782,50.668,50.47,33.567
1.2,-6,50.885,50.793,50.588,33.48
1.28,-6,50.988,50.905,50.708,33.392
1.36,-6,51.104,51.007,50.829,33.302
1.44,-6,51.223,51.117,50.93,33.211
1.52,-6,51.342,51.235,51.031,33.118
1.6,-6,51.461,51.354,51.145,33.024
1.68,-6,51.575,51.473,51.261,32.928
1.76,-6,51.678,51.593,51.379,32.831
1.84,-6,51.782,51.713,51.497,32.733
1.92,-6,51.887,51.831,51.616,32.633
2,-6,51.992,51.937,51.737,32.532
2.08,-6,52.099,52.043,51.858,32.43
2.16,-6,52.206,52.15,51.981,32.327
