X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,36.916,37.11,37.319,37.704,38.159,38.453,37.614
-5.92,-6,37.04,37.233,37.441,37.825,38.279,38.573,37.614
-5.84,-6,37.164,37.356,37.563,37.946,38.399,38.692,37.613
-5.76,-6,37.288,37.479,37.686,38.067,38.519,38.812,37.612
-5.68,-6,37.412,37.603,37.809,38.189,38.639,38.932,37.61
-5.6,-6,37.536,37.726,37.932,38.31,38.76,39.052,37.609
-5.52,-6,37.661,37.85,38.055,38.432,38.881,39.172,37.607
-5.44,-6,37.786,37.974,38.178,38.554,39.001,39.293,37.606
-5.36,-6,37.911,38.098,38.301,38.676,39.122,39.413,37.604
-5.28,-6,38.036,38.223,38.425,38.798,39.243,39.533,37.602
-5.2,-6,38.161,38.347,38.548,38.92,39.364,39.654,37.6
-5.12,-6,38.287,38.472,38.672,39.042,39.485,39.774,37.598
-5.04,-6,38.412,38.596,38.796,39.164,39.605,39.895,37.596
-4.96,-6,38.538,38.721,38.92,39.286,39.726,40.015,37.594
-4.88,-6,38.664,38.846,39.043,39.408,39.847,40.135,37.592
-4.8,-6,38.79,38.971,39.167,39.53,39.968,40.256,37.589
-4.72,-6,38.916,39.096,39.291,39.653,40.088,40.376,37.585
-4.64,-6,39.042,39.221,39.415,39.775,40.209,40.496,37.58
-4.56,-6,39.168,39.346,39.539,39.897,40.33,40.616,37.573
-4.48,-6,39.294,39.471,39.663,40.019,40.45,40.736,37.565
-4.4,-6,39.421,39.596,39.787,40.14,40.57,40.855,37.555
-4.32,-6,39.547,39.721,39.911,40.262,40.69,40.975,37.545
-4.24,-6,39.674,39.846,40.035,40.384,40.81,41.094,37.533
-4.16,-6,39.8,39.971,40.159,40.505,40.93,41.213,37.52
-4.08,-6,39.927,40.097,40.282,40.626,41.049,41.332,37.506
-4,-6,40.053,40.222,40.406,40.747,41.168,41.451,37.491
-3.92,-6,40.18,40.347,40.53,40.868,41.287,41.569,37.474
-3.84,-6,40.307,40.472,40.653,40.989,41.406,41.687,37.457
-3.76,-6,40.433,40.597,40.776,41.11,41.524,41.805,37.44
-3.68,-6,40.56,40.722,40.9,41.23,41.642,41.922,37.421
-3.6,-6,40.687,40.847,41.023,41.35,41.76,42.039,37.401
-3.52,-6,40.814,40.972,41.146,41.47,41.877,42.156,37.381
-3.44,-6,40.941,41.097,41.269,41.59,41.994,42.272,37.36
-3.36,-6,41.068,41.222,41.392,41.709,42.111,42.388,37.339
-3.28,-6,41.195,41.347,41.515,41.829,42.228,42.503,37.319
-3.2,-6,41.323,41.472,41.638,41.948,42.344,42.619,37.301
-3.12,-6,41.45,41.597,41.761,42.067,42.459,42.733,37.27
-3.04,-6,41.578,41.723,41.884,42.185,42.575,42.848,37.236
-2.96,-6,41.706,41.848,42.007,42.304,42.69,42.962,37.2
-2.88,-6,41.834,41.973,42.13,42.422,42.804,43.075,37.162
-2.8,-6,41.963,42.099,42.252,42.54,42.919,43.188,37.123
-2.72,-6,42.092,42.225,42.375,42.658,43.033,43.301,37.082
-2.64,-6,42.221,42.351,42.499,42.776,43.146,43.413,37.04
-2.56,-6,42.35,42.478,42.622,42.894,43.26,43.525,36.997
-2.48,-6,42.481,42.604,42.745,43.012,43.373,43.637,36.953
-2.4,-6,42.611,42.731,42.869,43.129,43.486,43.748,36.909
-2.32,-6,42.742,42.859,42.993,43.247,43.598,43.859,36.865
-2.24,-6,42.874,42.987,43.117,43.365,43.71,43.969,36.822
-2.16,-6,43.007,43.115,43.242,43.482,43.823,44.079,36.779
-2.08,-6,43.14,43.244,43.366,43.6,43.934,44.189,36.738
-2,-6,43.274,43.374,43.492,43.718,44.046,44.299,36.698
-1.92,-6,43.408,43.504,43.618,43.836,44.158,44.408,36.66
-1.84,-6,43.544,43.635,43.744,43.954,44.269,44.517,36.624
-1.76,-6,43.68,43.767,43.871,44.072,44.381,44.625,36.608
-1.68,-6,43.817,43.899,43.998,44.191,44.492,44.734,36.593
-1.6,-6,43.956,44.032,44.126,44.31,44.603,44.842,36.579
-1.52,-6,44.095,44.166,44.254,44.429,44.714,44.949,36.567
-1.44,-6,44.235,44.3,44.384,44.548,44.825,45.057,36.545
-1.36,-6,44.375,44.436,44.513,44.668,44.936,45.164,36.514
-1.28,-6,44.517,44.572,44.643,44.787,45.047,45.27,36.484
-1.2,-6,44.659,44.708,44.774,44.907,45.158,45.376,36.453
-1.12,-6,44.802,44.845,44.905,45.027,45.268,45.482,36.422
-1.04,-6,44.946,44.983,45.037,45.148,45.378,45.587,36.39
-0.96,-6,45.09,45.121,45.169,45.268,45.488,45.692,36.358
-0.88,-6,45.235,45.26,45.301,45.388,45.598,45.796,36.324
-0.8,-6,45.38,45.398,45.433,45.508,45.707,45.899,36.29
