X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,32.234,32.5,32.601,30.366
-5.92,-6,32.371,32.634,32.732,30.368
-5.84,-6,32.508,32.768,32.864,30.372
-5.76,-6,32.645,32.902,32.997,30.375
-5.68,-6,32.784,33.037,33.13,30.38
-5.6,-6,32.923,33.173,33.264,30.384
-5.52,-6,33.062,33.309,33.398,30.389
-5.44,-6,33.202,33.446,33.533,30.394
-5.36,-6,33.343,33.583,33.668,30.399
-5.28,-6,33.484,33.721,33.804,30.405
-5.2,-6,33.625,33.859,33.94,30.411
-5.12,-6,33.768,33.998,34.077,30.417
-5.04,-6,33.911,34.137,34.214,30.423
-4.96,-6,34.054,34.277,34.352,30.43
-4.88,-6,34.198,34.417,34.49,30.437
-4.8,-6,34.343,34.558,34.629,30.444
-4.72,-6,34.488,34.699,34.768,30.451
-4.64,-6,34.634,34.841,34.908,30.458
-4.56,-6,34.78,34.984,35.048,30.466
-4.48,-6,34.927,35.127,35.189,30.473
-4.4,-6,35.074,35.27,35.33,30.481
-4.32,-6,35.222,35.414,35.471,30.489
-4.24,-6,35.37,35.559,35.613,30.507
-4.16,-6,35.519,35.704,35.756,30.55
-4.08,-6,35.669,35.849,35.899,30.594
-4,-6,35.819,35.995,36.042,30.639
-3.92,-6,35.97,36.141,36.186,30.685
-3.84,-6,36.121,36.289,36.33,30.732
-3.76,-6,36.273,36.436,36.475,30.779
-3.68,-6,36.425,36.584,36.621,30.827
-3.6,-6,36.578,36.733,36.766,30.875
-3.52,-6,36.732,36.882,36.913,30.924
-3.44,-6,36.886,37.031,37.059,30.973
-3.36,-6,37.041,37.182,37.207,31.022
-3.28,-6,37.197,37.332,37.354,31.07
-3.2,-6,37.353,37.484,37.503,31.118
-3.12,-6,37.51,37.636,37.651,31.166
-3.04,-6,37.667,37.788,37.801,31.213
-2.96,-6,37.826,37.941,37.95,31.259
-2.88,-6,37.985,38.095,38.101,31.304
-2.8,-6,38.144,38.249,38.252,31.349
-2.72,-6,38.305,38.404,38.404,31.392
-2.64,-6,38.466,38.56,38.556,31.403
-2.56,-6,38.628,38.717,38.709,31.383
-2.48,-6,38.791,38.874,38.862,31.355
-2.4,-6,38.955,39.032,39.017,31.326
-2.32,-6,39.12,39.191,39.172,31.295
-2.24,-6,39.285,39.35,39.327,31.262
-2.16,-6,39.452,39.511,39.484,31.228
-2.08,-6,39.62,39.672,39.642,31.192
-2,-6,39.789,39.835,39.8,31.155
-1.92,-6,39.959,39.998,39.959,31.116
-1.84,-6,40.13,40.163,40.12,31.075
-1.76,-6,40.302,40.329,40.281,31.033
-1.68,-6,40.476,40.496,40.444,30.99
-1.6,-6,40.651,40.664,40.608,30.945
-1.52,-6,40.828,40.833,40.773,30.898
-1.44,-6,41.006,41.004,40.939,30.85
-1.36,-6,41.186,41.177,41.107,30.79
-1.28,-6,41.367,41.351,41.277,30.725
-1.2,-6,41.55,41.527,41.448,30.661
-1.12,-6,41.735,41.705,41.621,30.606
-1.04,-6,41.923,41.884,41.795,30.549
-0.96,-6,42.112,42.066,41.972,30.489
-0.88,-6,42.303,42.249,42.151,30.428
-0.8,-6,42.497,42.435,42.331,30.365
-0.72,-6,42.693,42.623,42.514,30.299
-0.64,-6,42.892,42.814,42.7,30.231
-0.56,-6,43.093,43.007,42.888,30.161
-0.48,-6,43.297,43.203,43.079,30.089
-0.4,-6,43.504,43.402,43.273,30.014
-0.32,-6,43.714,43.604,43.47,29.938
-0.24,-6,43.927,43.809,43.67,29.858
-0.16,-6,44.144,44.018,43.874,29.777
-0.08,-6,44.364,44.23,44.082,29.692
0,-6,44.588,44.445,44.293,29.606
0.08,-6,44.798,44.647,44.488,29.532
0.16,-6,45.025,44.866,44.702,29.458
0.24,-6,45.258,45.091,44.923,29.438
0.32,-6,45.497,45.322,45.149,29.298
0.4,-6,45.742,45.558,45.381,29.171
0.48,-6,45.996,45.8,45.618,29.061
0.56,-6,46.254,46.048,45.861,28.942
0.64,-6,46.518,46.302,46.111,28.846
0.72,-6,46.787,46.561,46.367,28.754
0.8,-6,47.062,46.826,46.628,28.661
0.88,-6,47.342,47.097,46.896,28.567
0.96,-6,47.628,47.374,47.17,28.471
1.04,-6,47.908,47.658,47.45,28.373
1.12,-6,48.194,47.948,47.738,28.274
1.2,-6,48.493,48.244,48.032,28.173
1.28,-6,48.799,48.537,48.333,28.071
1.36,-6,49.111,48.84,48.636,27.968
1.44,-6,49.427,49.156,48.943,27.863
1.52,-6,49.75,49.478,49.263,27.757
1.6,-6,50.08,49.809,49.592,27.649
1.68,-6,50.417,50.147,49.93,27.541
1.76,-6,50.761,50.492,50.276,27.431
1.84,-6,51.112,50.845,50.631,27.32
1.92,-6,51.47,51.207,50.994,27.208
2,-6,51.836,51.576,51.367,27.095
2.08,-6,52.209,51.954,51.749,26.98
2.16,-6,52.59,52.341,52.14,26.865
2.24,-6,52.979,52.738,52.542,26.749
2.32,-6,53.376,53.144,52.953,26.631
2.4,-6,53.781,53.559,53.375,26.513
2.48,-6,54.195,53.984,53.807,26.394
2.56,-6,54.617,54.419,54.251,26.274
2.64,-6,55.047,54.865,54.705,26.154
2.72,-6,55.486,55.321,55.172,26.032
2.8,-6,55.934,55.788,55.65,25.91
2.88,-6,56.391,56.251,56.1,25.787
2.96,-6,56.853,56.684,56.543,25.664
3.04,-6,57.274,57.126,56.998,25.54
3.12,-6,57.704,57.579,57.464,25.415
3.2,-6,58.141,58.042,57.941,25.29
3.28,-6,58.586,58.516,58.431,25.164
3.36,-6,59.04,59.002,58.934,25.038
3.44,-6,59.501,59.499,59.449,24.912
3.52,-6,59.97,60.007,59.978,24.785
3.6,-6,60.447,60.528,60.52,24.658
3.68,-6,60.931,61.06,61.076,24.53
3.76,-6,61.423,61.605,61.646,24.403
3.84,-6,61.921,62.161,62.23,24.275
3.92,-6,62.424,62.729,62.829,24.146
4,-6,62.932,63.305,63.38,24.018
4.08,-6,63.443,63.824,63.93,23.889
4.16,-6,63.955,64.351,64.49,23.761
4.24,-6,64.43,64.884,65.061,23.632
4.32,-6,64.858,65.422,65.64,23.503
4.4,-6,65.262,65.962,66.224,23.374
4.48,-6,65.655,66.482,66.81,23.245
4.56,-6,66.032,66.958,67.371,23.116
4.64,-6,66.388,67.417,67.895,22.987
4.72,-6,66.713,67.852,68.384,22.858
4.8,-6,67.01,68.257,68.841,22.73
4.88,-6,67.273,68.621,69.238,22.601
4.96,-6,67.497,68.938,69.56,22.472
5.04,-6,67.678,69.198,69.826,22.344
5.12,-6,67.811,69.392,70.027,22.216
5.2,-6,67.894,69.502,70.155,22.088
5.28,-6,67.925,69.544,70.205,21.96
5.36,-6,67.902,69.519,70.174,21.832
5.44,-6,67.826,69.425,70.064,21.704
5.52,-6,67.7,69.251,69.88,21.577
5.6,-6,67.525,69.008,69.629,21.45
5.68,-6,67.307,68.706,69.32,21.323
5.76,-6,67.049,68.354,68.945,21.197
5.84,-6,66.757,67.96,68.497,21.071
5.92,-6,66.432,67.534,68.013,20.945
6,-6,66.079,67.083,67.497,20.82
-6,-5.92,32.29,32.55,32.653,30.61
-5.92,-5.92,32.427,32.685,32.785,30.612
-5.84,-5.92,32.565,32.819,32.918,30.615
-5.76,-5.92,32.704,32.955,33.052,30.618
-5.68,-5.92,32.843,33.09,33.186,30.622
-5.6,-5.92,32.982,33.227,33.32,30.626
-5.52,-5.92,33.122,33.364,33.455,30.631
-5.44,-5.92,33.263,33.501,33.591,30.635
-5.36,-5.92,33.404,33.639,33.727,30.64
-5.28,-5.92,33.546,33.778,33.863,30.646
-5.2,-5.92,33.689,33.917,34.001,30.651
-5.12,-5.92,33.832,34.056,34.138,30.657
-5.04,-5.92,33.976,34.196,34.276,30.663
-4.96,-5.92,34.12,34.337,34.415,30.669
-4.88,-5.92,34.265,34.478,34.554,30.676
-4.8,-5.92,34.41,34.62,34.693,30.683
-4.72,-5.92,34.556,34.762,34.833,30.69
-4.64,-5.92,34.703,34.904,34.974,30.697
-4.56,-5.92,34.85,35.047,35.115,30.704
-4.48,-5.92,34.997,35.191,35.256,30.712
-4.4,-5.92,35.145,35.335,35.398,30.719
-4.32,-5.92,35.294,35.48,35.54,30.727
-4.24,-5.92,35.444,35.625,35.683,30.746
-4.16,-5.92,35.593,35.771,35.826,30.79
-4.08,-5.92,35.744,35.917,35.97,30.834
-4,-5.92,35.895,36.063,36.114,30.879
-3.92,-5.92,36.047,36.211,36.259,30.926
-3.84,-5.92,36.199,36.358,36.404,30.973
-3.76,-5.92,36.352,36.506,36.549,31.021
-3.68,-5.92,36.505,36.655,36.695,31.069
-3.6,-5.92,36.659,36.804,36.842,31.118
-3.52,-5.92,36.813,36.954,36.989,31.167
-3.44,-5.92,36.969,37.104,37.136,31.216
-3.36,-5.92,37.124,37.255,37.284,31.265
-3.28,-5.92,37.281,37.406,37.432,31.313
-3.2,-5.92,37.438,37.558,37.581,31.362
-3.12,-5.92,37.595,37.71,37.73,31.41
-3.04,-5.92,37.753,37.863,37.88,31.457
-2.96,-5.92,37.912,38.016,38.03,31.503
-2.88,-5.92,38.071,38.17,38.181,31.548
-2.8,-5.92,38.231,38.325,38.332,31.592
-2.72,-5.92,38.392,38.48,38.484,31.635
-2.64,-5.92,38.554,38.636,38.637,31.644
-2.56,-5.92,38.716,38.793,38.79,31.623
-2.48,-5.92,38.879,38.95,38.944,31.595
-2.4,-5.92,39.043,39.108,39.098,31.565
-2.32,-5.92,39.208,39.267,39.253,31.533
-2.24,-5.92,39.374,39.426,39.409,31.5
-2.16,-5.92,39.541,39.587,39.566,31.465
-2.08,-5.92,39.708,39.748,39.724,31.429
-2,-5.92,39.877,39.91,39.882,31.39
-1.92,-5.92,40.047,40.073,40.041,31.351
-1.84,-5.92,40.218,40.237,40.201,31.31
-1.76,-5.92,40.39,40.403,40.363,31.267
-1.68,-5.92,40.563,40.569,40.525,31.223
-1.6,-5.92,40.738,40.737,40.688,31.178
-1.52,-5.92,40.914,40.906,40.853,31.13
-1.44,-5.92,41.092,41.076,41.019,31.082
-1.36,-5.92,41.271,41.248,41.186,31.021
-1.28,-5.92,41.452,41.421,41.355,30.954
-1.2,-5.92,41.635,41.596,41.525,30.891
-1.12,-5.92,41.819,41.773,41.697,30.835
-1.04,-5.92,42.005,41.951,41.871,30.777
-0.96,-5.92,42.194,42.132,42.047,30.717
-0.88,-5.92,42.384,42.314,42.225,30.655
-0.8,-5.92,42.577,42.498,42.404,30.591
-0.72,-5.92,42.772,42.685,42.586,30.525
-0.64,-5.92,42.97,42.874,42.771,30.456
-0.56,-5.92,43.17,43.066,42.957,30.385
-0.48,-5.92,43.373,43.261,43.147,30.312
-0.4,-5.92,43.578,43.458,43.339,30.237
-0.32,-5.92,43.787,43.658,43.535,30.159
-0.24,-5.92,43.999,43.862,43.734,30.079
-0.16,-5.92,44.214,44.068,43.936,29.996
-0.08,-5.92,44.433,44.279,44.141,29.911
0,-5.92,44.655,44.492,44.35,29.823
0.08,-5.92,44.863,44.692,44.543,29.749
0.16,-5.92,45.089,44.908,44.754,29.675
0.24,-5.92,45.32,45.132,44.973,29.653
0.32,-5.92,45.557,45.36,45.197,29.512
0.4,-5.92,45.8,45.595,45.426,29.384
0.48,-5.92,46.052,45.834,45.661,29.273
0.56,-5.92,46.309,46.08,45.902,29.152
0.64,-5.92,46.572,46.332,46.15,29.055
0.72,-5.92,46.84,46.59,46.404,28.962
0.8,-5.92,47.113,46.853,46.663,28.868
0.88,-5.92,47.392,47.122,46.928,28.772
0.96,-5.92,47.677,47.397,47.201,28.675
1.04,-5.92,47.956,47.68,47.479,28.576
1.12,-5.92,48.24,47.968,47.765,28.476
1.2,-5.92,48.538,48.262,48.058,28.374
1.28,-5.92,48.843,48.553,48.358,28.271
1.36,-5.92,49.154,48.854,48.66,28.166
1.44,-5.92,49.47,49.168,48.966,28.06
1.52,-5.92,49.793,49.49,49.284,27.952
1.6,-5.92,50.122,49.819,49.612,27.844
1.68,-5.92,50.458,50.156,49.949,27.734
1.76,-5.92,50.801,50.501,50.295,27.622
1.84,-5.92,51.151,50.854,50.649,27.51
1.92,-5.92,51.509,51.214,51.012,27.396
2,-5.92,51.875,51.583,51.384,27.282
2.08,-5.92,52.248,51.961,51.766,27.166
2.16,-5.92,52.629,52.347,52.157,27.049
2.24,-5.92,53.018,52.744,52.559,26.931
2.32,-5.92,53.415,53.149,52.97,26.813
2.4,-5.92,53.821,53.565,53.393,26.693
2.48,-5.92,54.235,53.99,53.826,26.572
2.56,-5.92,54.657,54.426,54.27,26.451
