X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,43.594,43.697,43.814,43.992,44.585
-5.92,-6,43.719,43.821,43.937,44.115,44.584
-5.84,-6,43.844,43.946,44.061,44.238,44.582
-5.76,-6,43.969,44.07,44.185,44.361,44.58
-5.68,-6,44.094,44.195,44.309,44.484,44.578
-5.6,-6,44.22,44.32,44.434,44.608,44.576
-5.52,-6,44.345,44.445,44.558,44.731,44.574
-5.44,-6,44.471,44.57,44.683,44.855,44.571
-5.36,-6,44.597,44.695,44.807,44.979,44.57
-5.28,-6,44.723,44.82,44.932,45.103,44.568
-5.2,-6,44.849,44.946,45.057,45.226,44.565
-5.12,-6,44.975,45.071,45.182,45.35,44.562
-5.04,-6,45.101,45.197,45.307,45.474,44.559
-4.96,-6,45.227,45.322,45.431,45.598,44.555
-4.88,-6,45.353,45.448,45.556,45.722,44.551
-4.8,-6,45.48,45.573,45.681,45.846,44.546
-4.72,-6,45.606,45.699,45.806,45.969,44.552
-4.64,-6,45.732,45.824,45.93,46.093,44.56
-4.56,-6,45.858,45.949,46.055,46.216,44.549
-4.48,-6,45.984,46.074,46.179,46.339,44.532
-4.4,-6,46.109,46.199,46.303,46.462,44.513
-4.32,-6,46.235,46.324,46.427,46.585,44.494
-4.24,-6,46.36,46.448,46.551,46.707,44.474
-4.16,-6,46.485,46.573,46.675,46.83,44.452
-4.08,-6,46.61,46.697,46.798,46.952,44.43
-4,-6,46.735,46.82,46.921,47.073,44.407
-3.92,-6,46.859,46.944,47.043,47.194,44.384
-3.84,-6,46.983,47.067,47.165,47.315,44.359
-3.76,-6,47.107,47.189,47.287,47.435,44.334
-3.68,-6,47.23,47.312,47.408,47.555,44.308
-3.6,-6,47.353,47.433,47.529,47.674,44.281
-3.52,-6,47.475,47.554,47.649,47.793,44.253
-3.44,-6,47.597,47.675,47.769,47.911,44.225
-3.36,-6,47.718,47.795,47.888,48.029,44.195
-3.28,-6,47.838,47.915,48.006,48.146,44.166
-3.2,-6,47.958,48.034,48.124,48.262,44.135
-3.12,-6,48.078,48.152,48.241,48.377,44.104
-3.04,-6,48.196,48.269,48.358,48.492,44.072
-2.96,-6,48.314,48.386,48.474,48.606,44.039
-2.88,-6,48.432,48.502,48.589,48.719,44.003
-2.8,-6,48.548,48.617,48.703,48.831,43.962
-2.72,-6,48.664,48.732,48.816,48.943,43.919
-2.64,-6,48.778,48.845,48.928,49.053,43.874
-2.56,-6,48.892,48.958,49.039,49.163,43.827
-2.48,-6,49.005,49.069,49.15,49.271,43.778
