X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),Dep_SL8(SEL),Dep_SL9(SEL),App(SEL)
-6,-6,54.691,54.798,54.899,55.041,55.273,55.503,55.706,55.951,56.12,51.011
-5.92,-6,54.773,54.879,54.979,55.121,55.353,55.582,55.785,56.03,56.199,50.977
-5.84,-6,54.855,54.96,55.06,55.2,55.432,55.661,55.864,56.11,56.279,50.944
-5.76,-6,54.937,55.042,55.141,55.28,55.512,55.74,55.943,56.189,56.358,50.91
-5.68,-6,55.019,55.123,55.222,55.36,55.591,55.82,56.023,56.269,56.438,50.877
-5.6,-6,55.101,55.205,55.303,55.44,55.671,55.899,56.102,56.349,56.518,50.844
-5.52,-6,55.183,55.287,55.385,55.521,55.751,55.979,56.182,56.428,56.598,50.812
-5.44,-6,55.266,55.369,55.466,55.601,55.831,56.059,56.261,56.508,56.677,50.78
-5.36,-6,55.349,55.451,55.548,55.682,55.911,56.138,56.341,56.588,56.757,50.748
-5.28,-6,55.432,55.533,55.629,55.762,55.992,56.218,56.421,56.668,56.837,50.717
-5.2,-6,55.514,55.615,55.711,55.843,56.072,56.298,56.5,56.747,56.917,50.687
-5.12,-6,55.597,55.698,55.793,55.924,56.152,56.378,56.58,56.827,56.996,50.657
-5.04,-6,55.68,55.78,55.875,56.004,56.233,56.458,56.659,56.907,57.076,50.628
-4.96,-6,55.763,55.863,55.957,56.085,56.313,56.538,56.739,56.986,57.156,50.599
-4.88,-6,55.846,55.945,56.038,56.166,56.393,56.618,56.819,57.066,57.235,50.571
-4.8,-6,55.93,56.028,56.12,56.247,56.473,56.698,56.898,57.145,57.314,50.549
-4.72,-6,56.013,56.11,56.202,56.327,56.554,56.777,56.977,57.224,57.393,50.529
-4.64,-6,56.096,56.192,56.284,56.408,56.634,56.857,57.056,57.304,57.472,50.508
-4.56,-6,56.179,56.275,56.366,56.488,56.714,56.937,57.135,57.382,57.551,50.489
-4.48,-6,56.262,56.357,56.447,56.569,56.794,57.016,57.214,57.461,57.63,50.477
-4.4,-6,56.345,56.439,56.529,56.649,56.874,57.095,57.293,57.54,57.708,50.465
-4.32,-6,56.427,56.521,56.61,56.729,56.953,57.174,57.371,57.618,57.786,50.452
-4.24,-6,56.51,56.603,56.692,56.809,57.033,57.253,57.45,57.696,57.864,50.44
-4.16,-6,56.593,56.685,56.773,56.889,57.112,57.331,57.528,57.773,57.941,50.427
-4.08,-6,56.675,56.767,56.854,56.969,57.191,57.41,57.605,57.851,58.018,50.414
-4,-6,56.757,56.848,56.935,57.048,57.27,57.488,57.682,57.927,58.095,50.401
-3.92,-6,56.839,56.93,57.015,57.128,57.348,57.565,57.759,58.004,58.171,50.388
-3.84,-6,56.921,57.011,57.096,57.207,57.427,57.643,57.836,58.08,58.247,50.374
-3.76,-6,57.003,57.092,57.176,57.285,57.505,57.72,57.912,58.156,58.322,50.361
-3.68,-6,57.084,57.172,57.255,57.363,57.582,57.796,57.988,58.231,58.397,50.347
-3.6,-6,57.165,57.252,57.335,57.441,57.659,57.872,58.063,58.305,58.471,50.334
-3.52,-6,57.245,57.332,57.414,57.519,57.736,57.948,58.138,58.379,58.545,50.32
-3.44,-6,57.326,57.411,57.493,57.596,57.812,58.023,58.212,58.453,58.618,50.306
-3.36,-6,57.406,57.491,57.571,57.673,57.888,58.098,58.286,58.526,58.691,50.292
-3.28,-6,57.485,57.569,57.649,57.749,57.963,58.172,58.359,58.598,58.762,50.28
-3.2,-6,57.564,57.647,57.726,57.824,58.038,58.245,58.431,58.669,58.834,50.268
-3.12,-6,57.643,57.725,57.803,57.9,58.112,58.318,58.503,58.74,58.904,50.257
-3.04,-6,57.721,57.802,57.879,57.974,58.186,58.391,58.574,58.81,58.973,50.245
-2.96,-6,57.798,57.879,57.955,58.048,58.259,58.462,58.644,58.879,59.042,50.234
-2.88,-6,57.875,57.955,58.03,58.122,58.331,58.533,58.714,58.948,59.11,50.217
-2.8,-6,57.952,58.031,58.105,58.194,58.403,58.603,58.783,59.016,59.177,50.189
-2.72,-6,58.028,58.105,58.179,58.266,58.474,58.673,58.851,59.082,59.243,50.16
-2.64,-6,58.103,58.18,58.252,58.338,58.544,58.741,58.918,59.148,59.309,50.131
-2.56,-6,58.177,58.253,58.325,58.408,58.614,58.809,58.984,59.213,59.373,50.101
-2.48,-6,58.251,58.326,58.396,58.478,58.682,58.876,59.049,59.277,59.436,50.071
-2.4,-6,58.324,58.398,58.467,58.547,58.75,58.942,59.114,59.34,59.498,50.041
-2.32,-6,58.396,58.469,58.538,58.615,58.817,59.007,59.177,59.402,59.56,50.011
-2.24,-6,58.467,58.539,58.607,58.683,58.883,59.072,59.24,59.463,59.62,49.98
-2.16,-6,58.538,58.609,58.675,58.749,58.948,59.135,59.301,59.522,59.679,49.949
-2.08,-6,58.607,58.677,58.743,58.815,59.013,59.197,59.361,59.581,59.736,49.918
-2,-6,58.676,58.745,58.81,58.879,59.076,59.258,59.421,59.638,59.793,49.886
-1.92,-6,58.744,58.812,58.875,58.943,59.138,59.318,59.479,59.695,59.848,49.855
-1.84,-6,58.81,58.878,58.94,59.005,59.199,59.377,59.536,59.749,59.902,49.823
-1.76,-6,58.876,58.942,59.004,59.066,59.259,59.435,59.591,59.803,59.955,49.792
-1.68,-6,58.941,59.006,59.066,59.127,59.318,59.492,59.646,59.856,60.007,49.76
-1.6,-6,59.004,59.068,59.128,59.186,59.376,59.547,59.699,59.907,60.057,49.728
-1.52,-6,59.066,59.13,59.188,59.244,59.432,59.602,59.751,59.957,60.106,49.695
-1.44,-6,59.128,59.19,59.247,59.301,59.488,59.655,59.802,60.005,60.153,49.663
-1.36,-6,59.187,59.249,59.305,59.356,59.542,59.707,59.852,60.052,60.199,49.631
-1.28,-6,59.246,59.306,59.361,59.41,59.595,59.757,59.9,60.098,60.244,49.598
-1.2,-6,59.303,59.363,59.417,59.464,59.647,59.807,59.947,60.142,60.287,49.565
-1.12,-6,59.359,59.418,59.471,59.515,59.697,59.855,59.992,60.185,60.328,49.532
