X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,46.298,46.384,46.475,46.636,46.83,46.956,47.323,41.922
-5.92,-6,46.423,46.509,46.6,46.761,46.954,47.079,47.446,41.898
-5.84,-6,46.549,46.635,46.725,46.885,47.078,47.203,47.569,41.874
-5.76,-6,46.675,46.76,46.85,47.01,47.202,47.326,47.692,41.85
-5.68,-6,46.801,46.886,46.976,47.135,47.327,47.45,47.815,41.826
-5.6,-6,46.927,47.012,47.101,47.26,47.451,47.574,47.938,41.801
-5.52,-6,47.053,47.138,47.227,47.385,47.575,47.698,48.062,41.776
-5.44,-6,47.18,47.264,47.353,47.51,47.7,47.822,48.185,41.75
-5.36,-6,47.306,47.39,47.478,47.635,47.824,47.946,48.309,41.724
-5.28,-6,47.433,47.516,47.604,47.76,47.949,48.07,48.432,41.697
-5.2,-6,47.559,47.642,47.73,47.885,48.073,48.193,48.555,41.67
-5.12,-6,47.686,47.768,47.856,48.01,48.198,48.317,48.678,41.643
-5.04,-6,47.812,47.894,47.981,48.136,48.322,48.441,48.801,41.615
-4.96,-6,47.939,48.02,48.107,48.261,48.446,48.564,48.924,41.587
-4.88,-6,48.065,48.146,48.233,48.385,48.571,48.688,49.047,41.558
-4.8,-6,48.191,48.272,48.358,48.51,48.695,48.811,49.17,41.529
-4.72,-6,48.317,48.398,48.483,48.635,48.818,48.934,49.292,41.5
-4.64,-6,48.444,48.524,48.608,48.759,48.942,49.057,49.414,41.47
-4.56,-6,48.569,48.649,48.733,48.883,49.065,49.18,49.536,41.44
-4.48,-6,48.695,48.774,48.858,49.007,49.189,49.302,49.657,41.41
-4.4,-6,48.821,48.899,48.983,49.131,49.311,49.424,49.778,41.379
-4.32,-6,48.946,49.024,49.107,49.255,49.434,49.545,49.899,41.347
-4.24,-6,49.071,49.148,49.231,49.378,49.556,49.666,50.019,41.315
-4.16,-6,49.195,49.273,49.354,49.5,49.678,49.787,50.139,41.283
-4.08,-6,49.32,49.396,49.478,49.623,49.799,49.907,50.259,41.251
-4,-6,49.444,49.52,49.6,49.744,49.92,50.027,50.378,41.218
-3.92,-6,49.567,49.643,49.723,49.866,50.04,50.146,50.496,41.184
-3.84,-6,49.69,49.765,49.845,49.987,50.16,50.265,50.614,41.15
-3.76,-6,49.813,49.887,49.966,50.107,50.279,50.383,50.731,41.115
-3.68,-6,49.935,50.009,50.087,50.227,50.398,50.501,50.847,41.08
-3.6,-6,50.056,50.129,50.207,50.346,50.516,50.617,50.963,41.045
-3.52,-6,50.177,50.25,50.327,50.465,50.633,50.733,51.078,41.009
-3.44,-6,50.298,50.369,50.446,50.583,50.75,50.849,51.192,40.973
-3.36,-6,50.417,50.488,50.564,50.7,50.866,50.963,51.305,40.937
-3.28,-6,50.536,50.607,50.682,50.816,50.981,51.077,51.417,40.902
-3.2,-6,50.655,50.724,50.799,50.932,51.095,51.189,51.529,40.866
-3.12,-6,50.772,50.841,50.915,51.047,51.208,51.301,51.639,40.831
-3.04,-6,50.889,50.957,51.03,51.16,51.321,51.412,51.749,40.795
-2.96,-6,51.005,51.073,51.144,51.273,51.432,51.522,51.857,40.758
-2.88,-6,51.12,51.187,51.258,51.386,51.542,51.63,51.965,40.722
-2.8,-6,51.235,51.3,51.37,51.497,51.652,51.738,52.071,40.685
-2.72,-6,51.348,51.413,51.482,51.607,51.76,51.845,52.176,40.65
-2.64,-6,51.46,51.524,51.593,51.716,51.868,51.95,52.28,40.616
-2.56,-6,51.572,51.635,51.702,51.824,51.974,52.054,52.382,40.58
-2.48,-6,51.682,51.744,51.811,51.931,52.079,52.157,52.484,40.542
-2.4,-6,51.792,51.853,51.918,52.037,52.183,52.259,52.584,40.504
-2.32,-6,51.9,51.96,52.025,52.141,52.285,52.36,52.682,40.466
-2.24,-6,52.007,52.067,52.13,52.245,52.387,52.459,52.779,40.428
-2.16,-6,52.113,52.172,52.234,52.347,52.487,52.556,52.875,40.39
-2.08,-6,52.219,52.276,52.337,52.448,52.586,52.653,52.969,40.351
-2,-6,52.322,52.379,52.439,52.547,52.683,52.748,53.062,40.313
-1.92,-6,52.425,52.48,52.539,52.646,52.779,52.841,53.153,40.275
-1.84,-6,52.527,52.581,52.638,52.743,52.874,52.933,53.243,40.236
-1.76,-6,52.627,52.68,52.736,52.839,52.967,53.024,53.331,40.198
-1.68,-6,52.726,52.778,52.833,52.933,53.059,53.113,53.418,40.159
-1.6,-6,52.824,52.875,52.928,53.027,53.149,53.2,53.503,40.12
-1.52,-6,52.921,52.97,53.022,53.118,53.239,53.286,53.586,40.081
-1.44,-6,53.017,53.064,53.115,53.209,53.326,53.371,53.668,40.042
-1.36,-6,53.111,53.158,53.207,53.298,53.412,53.454,53.748,40.002
-1.28,-6,53.205,53.249,53.297,53.386,53.497,53.535,53.826,39.962
-1.2,-6,53.297,53.34,53.387,53.472,53.58,53.615,53.903,39.922
-1.12,-6,53.388,53.43,53.474,53.557,53.662,53.693,53.978,39.882
-1.04,-6,53.478,53.518,53.561,53.641,53.743,53.77,54.051,39.841
-0.96,-6,53.566,53.605,53.647,53.724,53.822,53.845,54.123,39.799
-0.88,-6,53.654,53.691,53.731,53.805,53.9,53.919,54.192,39.757
-0.8,-6,53.741,53.776,53.814,53.885,53.976,53.991,54.261,39.714
-0.72,-6,53.827,53.86,53.897,53.964,54.051,54.062,54.327,39.67
-0.64,-6,53.911,53.944,53.978,54.042,54.125,54.132,54.393,39.625
-0.56,-6,53.995,54.026,54.058,54.119,54.198,54.2,54.456,39.579
-0.48,-6,54.079,54.107,54.137,54.195,54.269,54.267,54.518,39.531
-0.4,-6,54.161,54.188,54.216,54.27,54.34,54.332,54.579,39.483
-0.32,-6,54.243,54.268,54.293,54.344,54.409,54.397,54.638,39.434
-0.24,-6,54.324,54.347,54.37,54.417,54.477,54.46,54.695,39.385
-0.16,-6,54.405,54.425,54.447,54.489,54.545,54.522,54.752,39.334
-0.08,-6,54.485,54.504,54.523,54.561,54.611,54.583,54.807,39.282
0,-6,54.566,54.582,54.598,54.632,54.677,54.643,54.86,39.228
0.08,-6,54.509,54.517,54.525,54.546,54.575,54.54,54.74,39.173
0.16,-6,54.551,54.556,54.56,54.571,54.59,54.549,54.737,39.116
0.24,-6,54.61,54.611,54.611,54.615,54.626,54.577,54.754,39.295
0.32,-6,54.676,54.674,54.67,54.668,54.67,54.616,54.78,39.156
0.4,-6,54.747,54.742,54.735,54.726,54.721,54.659,54.813,39.015
0.48,-6,54.822,54.814,54.804,54.788,54.776,54.708,54.846,38.888
0.56,-6,54.913,54.893,54.876,54.854,54.834,54.76,54.82,38.772
0.64,-6,55.009,54.982,54.959,54.922,54.895,54.814,54.828,38.668
0.72,-6,55.108,55.072,55.046,55.001,54.957,54.87,54.868,38.571
0.8,-6,55.209,55.168,55.134,55.083,55.026,54.927,54.911,38.56
0.88,-6,55.314,55.268,55.226,55.167,55.101,54.988,54.955,38.496
0.96,-6,55.425,55.372,55.321,55.253,55.177,55.057,55.001,38.432
1.04,-6,55.539,55.483,55.419,55.341,55.255,55.128,55.048,38.358
1.12,-6,55.619,55.596,55.528,55.432,55.335,55.201,55.099,38.283
1.2,-6,55.645,55.659,55.639,55.528,55.419,55.276,55.157,38.206
1.28,-6,55.725,55.697,55.696,55.627,55.504,55.353,55.215,38.128
1.36,-6,55.84,55.785,55.739,55.728,55.595,55.433,55.275,38.049
1.44,-6,55.958,55.9,55.828,55.76,55.688,55.516,55.337,37.968
1.52,-6,56.079,56.017,55.941,55.807,55.783,55.603,55.401,37.886
1.6,-6,56.203,56.137,56.057,55.901,55.845,55.694,55.467,37.802
1.68,-6,56.33,56.262,56.176,56.011,55.878,55.787,55.536,37.717
1.76,-6,56.461,56.39,56.3,56.125,55.953,55.88,55.608,37.631
1.84,-6,56.596,56.522,56.428,56.243,56.051,55.97,55.68,37.543
1.92,-6,56.735,56.658,56.56,56.366,56.153,56.061,55.752,37.454
2,-6,56.878,56.798,56.696,56.493,56.259,56.155,55.829,37.363
2.08,-6,57.025,56.943,56.837,56.625,56.369,56.253,55.912,37.272
2.16,-6,57.177,57.092,56.983,56.762,56.483,56.355,55.999,37.179
2.24,-6,57.332,57.247,57.134,56.904,56.609,56.462,56.091,37.084
2.32,-6,57.488,57.405,57.29,57.052,56.743,56.573,56.187,36.989
