X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,45.614,45.751,45.905,46.186,41.695
-5.92,-6,45.713,45.849,46.002,46.282,41.701
-5.84,-6,45.814,45.948,46.1,46.379,41.708
-5.76,-6,45.914,46.047,46.198,46.475,41.714
-5.68,-6,46.015,46.147,46.296,46.571,41.72
-5.6,-6,46.116,46.247,46.395,46.668,41.726
-5.52,-6,46.217,46.347,46.494,46.765,41.732
-5.44,-6,46.318,46.447,46.593,46.862,41.737
-5.36,-6,46.42,46.547,46.692,46.959,41.742
-5.28,-6,46.522,46.647,46.791,47.056,41.747
-5.2,-6,46.624,46.748,46.89,47.153,41.752
-5.12,-6,46.726,46.849,46.99,47.251,41.756
-5.04,-6,46.828,46.95,47.089,47.348,41.76
-4.96,-6,46.931,47.051,47.189,47.446,41.764
-4.88,-6,47.034,47.152,47.289,47.543,41.767
-4.8,-6,47.137,47.254,47.389,47.641,41.77
-4.72,-6,47.24,47.355,47.488,47.738,41.773
-4.64,-6,47.343,47.457,47.588,47.836,41.776
-4.56,-6,47.446,47.558,47.689,47.933,41.778
-4.48,-6,47.549,47.66,47.789,48.031,41.78
-4.4,-6,47.653,47.762,47.889,48.128,41.781
-4.32,-6,47.756,47.863,47.989,48.226,41.782
-4.24,-6,47.86,47.965,48.089,48.323,41.783
-4.16,-6,47.963,48.067,48.189,48.42,41.783
-4.08,-6,48.067,48.169,48.289,48.517,41.784
-4,-6,48.171,48.27,48.389,48.614,41.783
-3.92,-6,48.274,48.372,48.489,48.711,41.783
-3.84,-6,48.378,48.474,48.588,48.808,41.785
-3.76,-6,48.482,48.575,48.688,48.904,41.787
-3.68,-6,48.585,48.677,48.787,49.001,41.788
-3.6,-6,48.689,48.778,48.887,49.097,41.788
-3.52,-6,48.792,48.879,48.986,49.192,41.789
-3.44,-6,48.895,48.981,49.085,49.288,41.788
-3.36,-6,48.999,49.081,49.183,49.383,41.788
-3.28,-6,49.102,49.182,49.282,49.478,41.787
-3.2,-6,49.205,49.283,49.38,49.572,41.785
-3.12,-6,49.308,49.383,49.478,49.667,41.783
-3.04,-6,49.41,49.484,49.576,49.76,41.78
-2.96,-6,49.513,49.583,49.674,49.854,41.776
-2.88,-6,49.615,49.683,49.771,49.947,41.773
-2.8,-6,49.717,49.783,49.868,50.04,41.768
-2.72,-6,49.819,49.882,49.964,50.132,41.763
-2.64,-6,49.92,49.981,50.061,50.224,41.754
-2.56,-6,50.022,50.079,50.156,50.315,41.736
-2.48,-6,50.123,50.178,50.252,50.406,41.712
-2.4,-6,50.224,50.275,50.347,50.496,41.688
-2.32,-6,50.324,50.373,50.442,50.586,41.663
-2.24,-6,50.424,50.47,50.536,50.675,41.638
-2.16,-6,50.524,50.567,50.63,50.764,41.612
-2.08,-6,50.623,50.663,50.723,50.852,41.586
-2,-6,50.722,50.759,50.816,50.94,41.56
-1.92,-6,50.821,50.855,50.908,51.027,41.533
-1.84,-6,50.919,50.95,51,51.113,41.506
-1.76,-6,51.017,51.045,51.091,51.199,41.479
-1.68,-6,51.114,51.139,51.182,51.284,41.451
-1.6,-6,51.211,51.232,51.273,51.369,41.423
-1.52,-6,51.308,51.325,51.362,51.452,41.395
-1.44,-6,51.403,51.418,51.452,51.536,41.36
-1.36,-6,51.499,51.51,51.54,51.618,41.319
-1.28,-6,51.594,51.602,51.628,51.7,41.278
-1.2,-6,51.688,51.693,51.716,51.781,41.239
-1.12,-6,51.782,51.783,51.803,51.862,41.207
-1.04,-6,51.875,51.873,51.889,51.942,41.175
-0.96,-6,51.967,51.962,51.974,52.021,41.141
-0.88,-6,52.059,52.05,52.059,52.099,41.106
-0.8,-6,52.151,52.138,52.144,52.177,41.07
-0.72,-6,52.241,52.225,52.227,52.254,41.032
-0.64,-6,52.331,52.312,52.31,52.33,40.993
-0.56,-6,52.42,52.398,52.392,52.405,40.952
-0.48,-6,52.509,52.483,52.474,52.48,40.909
-0.4,-6,52.596,52.567,52.555,52.554,40.863
-0.32,-6,52.683,52.651,52.635,52.627,40.816
-0.24,-6,52.769,52.734,52.714,52.7,40.766
-0.16,-6,52.854,52.816,52.792,52.771,40.713
-0.08,-6,52.939,52.897,52.87,52.842,40.658
0,-6,53.022,52.977,52.947,52.912,40.599
0.08,-6,53.007,52.952,52.912,52.871,40.548
0.16,-6,53.059,52.999,52.952,52.904,40.498
0.24,-6,53.121,53.056,53.004,52.948,40.597
0.32,-6,53.188,53.118,53.062,52.998,40.434
0.4,-6,53.256,53.183,53.122,53.051,40.287
0.48,-6,53.327,53.25,53.185,53.106,40.16
0.56,-6,53.398,53.319,53.25,53.161,40.041
0.64,-6,53.47,53.387,53.315,53.206,39.875
0.72,-6,53.541,53.455,53.38,53.253,39.787
0.8,-6,53.616,53.522,53.444,53.31,39.711
0.88,-6,53.693,53.592,53.507,53.365,39.634
0.96,-6,53.769,53.665,53.572,53.421,39.556
1.04,-6,53.845,53.737,53.64,53.476,39.477
1.12,-6,53.92,53.808,53.707,53.529,39.396
1.2,-6,53.996,53.879,53.772,53.587,39.314
1.28,-6,54.07,53.95,53.838,53.644,39.231
1.36,-6,54.148,54.021,53.903,53.7,39.146
1.44,-6,54.224,54.092,53.969,53.756,39.061
1.52,-6,54.3,54.164,54.035,53.812,38.974
1.6,-6,54.364,54.236,54.102,53.868,38.886
1.68,-6,54.417,54.308,54.169,53.925,38.797
1.76,-6,54.475,54.367,54.236,53.981,38.707
1.84,-6,54.539,54.425,54.298,54.034,38.616
1.92,-6,54.602,54.486,54.355,54.085,38.524
2,-6,54.667,54.546,54.412,54.136,38.431
2.08,-6,54.742,54.607,54.467,54.187,38.337
2.16,-6,54.817,54.667,54.523,54.237,38.242
2.24,-6,54.892,54.74,54.579,54.288,38.147
2.32,-6,54.968,54.813,54.634,54.338,38.05
2.4,-6,55.045,54.887,54.697,54.388,37.953
2.48,-6,55.121,54.962,54.769,54.438,37.855
2.56,-6,55.199,55.038,54.842,54.488,37.756
2.64,-6,55.276,55.114,54.916,54.539,37.656
2.72,-6,55.354,55.191,54.991,54.591,37.556
2.8,-6,55.433,55.268,55.066,54.657,37.455
2.88,-6,55.512,55.346,55.143,54.728,37.353
2.96,-6,55.591,55.425,55.221,54.801,37.251
