X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,46.192,46.291,46.397,46.579,46.825,47.038,47.4,41.874
-5.92,-6,46.316,46.415,46.521,46.702,46.948,47.161,47.522,41.851
-5.84,-6,46.44,46.539,46.644,46.826,47.072,47.284,47.645,41.827
-5.76,-6,46.564,46.663,46.768,46.949,47.195,47.407,47.767,41.803
-5.68,-6,46.688,46.787,46.892,47.073,47.318,47.53,47.89,41.778
-5.6,-6,46.813,46.911,47.016,47.197,47.441,47.653,48.013,41.753
-5.52,-6,46.937,47.035,47.14,47.32,47.565,47.776,48.136,41.728
-5.44,-6,47.061,47.159,47.264,47.444,47.688,47.899,48.258,41.702
-5.36,-6,47.186,47.283,47.388,47.567,47.811,48.022,48.381,41.675
-5.28,-6,47.31,47.408,47.512,47.691,47.935,48.145,48.504,41.649
-5.2,-6,47.434,47.532,47.636,47.815,48.058,48.268,48.626,41.622
-5.12,-6,47.559,47.656,47.759,47.938,48.181,48.391,48.749,41.594
-5.04,-6,47.683,47.78,47.883,48.061,48.304,48.514,48.871,41.566
-4.96,-6,47.807,47.903,48.007,48.184,48.427,48.636,48.993,41.538
-4.88,-6,47.93,48.027,48.13,48.307,48.549,48.758,49.115,41.509
-4.8,-6,48.054,48.15,48.253,48.43,48.672,48.88,49.236,41.48
-4.72,-6,48.178,48.274,48.376,48.552,48.794,49.002,49.357,41.451
-4.64,-6,48.301,48.396,48.499,48.675,48.915,49.124,49.478,41.421
-4.56,-6,48.424,48.519,48.621,48.797,49.037,49.245,49.599,41.391
-4.48,-6,48.546,48.641,48.743,48.918,49.158,49.366,49.719,41.36
-4.4,-6,48.669,48.763,48.865,49.039,49.279,49.486,49.839,41.329
-4.32,-6,48.791,48.885,48.986,49.16,49.399,49.606,49.958,41.297
-4.24,-6,48.912,49.006,49.107,49.28,49.519,49.725,50.077,41.265
-4.16,-6,49.033,49.127,49.227,49.4,49.638,49.844,50.195,41.233
-4.08,-6,49.154,49.247,49.347,49.519,49.757,49.963,50.313,41.201
-4,-6,49.274,49.367,49.467,49.638,49.875,50.08,50.43,41.168
-3.92,-6,49.393,49.486,49.585,49.756,49.992,50.197,50.546,41.134
-3.84,-6,49.512,49.604,49.703,49.874,50.109,50.314,50.662,41.099
-3.76,-6,49.63,49.722,49.821,49.991,50.226,50.43,50.776,41.065
-3.68,-6,49.748,49.839,49.938,50.107,50.341,50.545,50.891,41.03
-3.6,-6,49.864,49.956,50.053,50.222,50.456,50.659,51.004,40.994
-3.52,-6,49.98,50.071,50.169,50.336,50.569,50.772,51.116,40.959
-3.44,-6,50.096,50.186,50.283,50.45,50.682,50.884,51.228,40.923
-3.36,-6,50.21,50.3,50.396,50.562,50.794,50.996,51.338,40.887
-3.28,-6,50.323,50.413,50.509,50.674,50.905,51.106,51.448,40.852
-3.2,-6,50.436,50.525,50.62,50.785,51.015,51.216,51.556,40.816
-3.12,-6,50.547,50.636,50.731,50.895,51.124,51.324,51.663,40.78
-3.04,-6,50.657,50.746,50.84,51.003,51.232,51.431,51.769,40.744
-2.96,-6,50.767,50.854,50.948,51.11,51.338,51.537,51.874,40.708
-2.88,-6,50.875,50.962,51.056,51.217,51.444,51.642,51.978,40.672
-2.8,-6,50.982,51.068,51.161,51.322,51.548,51.746,52.08,40.635
-2.72,-6,51.087,51.174,51.266,51.425,51.651,51.848,52.181,40.6
-2.64,-6,51.192,51.277,51.369,51.528,51.752,51.948,52.281,40.566
-2.56,-6,51.295,51.38,51.471,51.628,51.852,52.048,52.379,40.53
-2.48,-6,51.397,51.481,51.572,51.728,51.951,52.146,52.475,40.492
-2.4,-6,51.497,51.581,51.671,51.826,52.048,52.242,52.57,40.455
-2.32,-6,51.596,51.679,51.768,51.922,52.143,52.337,52.663,40.417
-2.24,-6,51.693,51.775,51.864,52.017,52.237,52.43,52.755,40.379
-2.16,-6,51.788,51.87,51.959,52.111,52.329,52.521,52.845,40.341
-2.08,-6,51.882,51.964,52.051,52.202,52.42,52.611,52.933,40.302
-2,-6,51.975,52.056,52.142,52.292,52.509,52.699,53.019,40.264
-1.92,-6,52.065,52.146,52.232,52.38,52.596,52.785,53.104,40.226
-1.84,-6,52.154,52.234,52.319,52.466,52.681,52.87,53.187,40.188
-1.76,-6,52.241,52.32,52.405,52.551,52.764,52.952,53.267,40.15
-1.68,-6,52.327,52.405,52.489,52.633,52.846,53.032,53.346,40.111
-1.6,-6,52.41,52.487,52.571,52.714,52.925,53.111,53.423,40.073
-1.52,-6,52.492,52.568,52.651,52.793,53.002,53.188,53.497,40.034
-1.44,-6,52.571,52.647,52.729,52.869,53.078,53.262,53.57,39.995
-1.36,-6,52.649,52.724,52.805,52.944,53.151,53.334,53.64,39.956
-1.28,-6,52.724,52.798,52.878,53.016,53.222,53.405,53.709,39.916
-1.2,-6,52.798,52.871,52.95,53.087,53.292,53.473,53.775,39.876
-1.12,-6,52.869,52.942,53.02,53.155,53.359,53.539,53.839,39.836
-1.04,-6,52.938,53.01,53.088,53.221,53.423,53.602,53.9,39.795
-0.96,-6,53.005,53.076,53.153,53.285,53.486,53.664,53.96,39.754
-0.88,-6,53.07,53.141,53.216,53.347,53.546,53.723,54.017,39.712
-0.8,-6,53.133,53.202,53.277,53.406,53.604,53.78,54.072,39.669
-0.72,-6,53.194,53.262,53.336,53.464,53.66,53.835,54.124,39.626
-0.64,-6,53.252,53.32,53.393,53.519,53.714,53.887,54.174,39.581
-0.56,-6,53.308,53.375,53.447,53.571,53.765,53.937,54.222,39.536
-0.48,-6,53.362,53.428,53.499,53.622,53.814,53.985,54.267,39.489
-0.4,-6,53.414,53.479,53.549,53.67,53.86,54.03,54.31,39.44
-0.32,-6,53.463,53.527,53.596,53.716,53.904,54.073,54.351,39.392
-0.24,-6,53.51,53.573,53.641,53.759,53.946,54.114,54.389,39.343
-0.16,-6,53.555,53.617,53.684,53.8,53.986,54.152,54.425,39.293
-0.08,-6,53.598,53.659,53.725,53.839,54.023,54.188,54.459,39.241
0,-6,53.638,53.698,53.763,53.876,54.058,54.222,54.49,39.187
0.08,-6,53.498,53.551,53.611,53.714,53.887,54.064,54.318,39.134
0.16,-6,53.482,53.533,53.589,53.685,53.853,54.032,54.279,39.078
0.24,-6,53.483,53.532,53.585,53.677,53.84,54.02,54.259,39.259
0.32,-6,53.492,53.538,53.589,53.678,53.835,54.016,54.251,39.12
0.4,-6,53.504,53.549,53.597,53.681,53.836,54.016,54.245,38.978
0.48,-6,53.518,53.561,53.607,53.688,53.839,54.018,54.242,38.851
0.56,-6,53.538,53.573,53.617,53.695,53.843,54.02,54.24,38.735
0.64,-6,53.567,53.598,53.632,53.702,53.846,54.023,54.238,38.631
0.72,-6,53.595,53.624,53.656,53.712,53.85,54.024,54.235,38.534
0.8,-6,53.623,53.649,53.678,53.731,53.852,54.025,54.232,38.524
0.88,-6,53.653,53.675,53.7,53.749,53.863,54.025,54.228,38.461
0.96,-6,53.684,53.701,53.723,53.765,53.875,54.024,54.221,38.396
1.04,-6,53.718,53.73,53.745,53.781,53.885,54.03,54.214,38.323
1.12,-6,53.751,53.76,53.771,53.797,53.895,54.035,54.205,38.248
1.2,-6,53.623,53.786,53.797,53.814,53.904,54.038,54.196,38.172
1.28,-6,53.554,53.65,53.818,53.834,53.912,54.04,54.192,38.094
1.36,-6,53.554,53.588,53.686,53.853,53.855,54.046,54.197,38.015
1.44,-6,53.561,53.59,53.624,53.847,53.786,54.057,54.209,37.935
1.52,-6,53.566,53.594,53.623,53.741,53.771,54.067,54.219,37.853
1.6,-6,53.571,53.596,53.623,53.698,53.78,54,54.227,37.77
1.68,-6,53.573,53.597,53.621,53.693,53.771,53.918,54.232,37.685
1.76,-6,53.574,53.596,53.618,53.686,53.761,53.885,54.236,37.599
1.84,-6,53.574,53.594,53.614,53.678,53.749,53.869,54.238,37.511
1.92,-6,53.574,53.591,53.609,53.669,53.735,53.852,54.239,37.422
2,-6,53.572,53.588,53.603,53.659,53.721,53.833,54.174,37.332
2.08,-6,53.57,53.583,53.596,53.648,53.705,53.812,54.087,37.241
2.16,-6,53.567,53.578,53.588,53.635,53.688,53.79,54.041,37.148
2.24,-6,53.564,53.572,53.58,53.622,53.67,53.768,54.014,37.054
2.32,-6,53.56,53.566,53.571,53.609,53.651,53.744,53.985,36.958
2.4,-6,53.556,53.56,53.562,53.594,53.632,53.719,53.955,36.862
2.48,-6,53.552,53.553,53.552,53.58,53.611,53.693,53.924,36.764
2.56,-6,53.547,53.546,53.542,53.565,53.591,53.667,53.892,36.665
2.64,-6,53.543,53.539,53.533,53.55,53.57,53.639,53.859,36.565
2.72,-6,53.538,53.532,53.523,53.534,53.548,53.612,53.824,36.463
2.8,-6,53.535,53.525,53.513,53.519,53.526,53.584,53.789,36.361
2.88,-6,53.539,53.519,53.503,53.503,53.505,53.555,53.754,36.258
2.96,-6,53.543,53.512,53.494,53.488,53.483,53.527,53.717,36.153
3.04,-6,53.548,53.509,53.484,53.473,53.461,53.498,53.681,36.048
3.12,-6,53.553,53.51,53.476,53.458,53.44,53.469,53.644,35.941
3.2,-6,53.56,53.512,53.467,53.444,53.418,53.44,53.606,35.834
3.28,-6,53.567,53.516,53.463,53.43,53.397,53.412,53.568,35.726
3.36,-6,53.575,53.52,53.463,53.417,53.377,53.383,53.531,35.617
3.44,-6,53.583,53.525,53.463,53.404,53.357,53.355,53.493,35.507
