X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),Dep_SL8(SEL),Dep_SL9(SEL),App(SEL)
-3.84,-5.92,59.265,59.324,59.365,59.411,59.47,59.556,59.551,59.651,59.755,50.711
-3.76,-5.92,59.376,59.433,59.472,59.515,59.569,59.652,59.643,59.74,59.844,50.69
-3.68,-5.92,59.488,59.543,59.58,59.619,59.669,59.748,59.735,59.83,59.932,50.669
-3.6,-5.92,59.6,59.654,59.688,59.724,59.769,59.844,59.826,59.919,60.02,50.648
-3.52,-5.92,59.712,59.764,59.797,59.828,59.869,59.94,59.918,60.009,60.108,50.626
-3.44,-5.92,59.825,59.875,59.906,59.933,59.969,60.036,60.009,60.098,60.196,50.605
-3.36,-5.92,59.938,59.986,60.015,60.038,60.07,60.132,60.101,60.186,60.284,50.583
-3.28,-5.92,60.051,60.098,60.124,60.143,60.17,60.228,60.192,60.275,60.371,50.561
-3.2,-5.92,60.165,60.21,60.234,60.249,60.27,60.324,60.283,60.364,60.458,50.539
-3.12,-5.92,60.279,60.322,60.344,60.354,60.371,60.42,60.374,60.452,60.545,50.517
-3.04,-5.92,60.394,60.435,60.454,60.46,60.472,60.516,60.465,60.54,60.631,50.495
-2.96,-5.92,60.509,60.548,60.565,60.566,60.573,60.612,60.555,60.627,60.718,50.476
-2.88,-5.92,60.624,60.661,60.676,60.673,60.673,60.708,60.646,60.715,60.803,50.457
-2.8,-5.92,60.74,60.775,60.787,60.779,60.775,60.804,60.736,60.802,60.889,50.438
-2.72,-5.92,60.856,60.889,60.898,60.886,60.876,60.9,60.826,60.889,60.974,50.419
-2.64,-5.92,60.973,61.003,61.01,60.993,60.977,60.996,60.916,60.976,61.059,50.401
-2.56,-5.92,61.09,61.118,61.122,61.101,61.079,61.092,61.006,61.062,61.144,50.377
-2.48,-5.92,61.207,61.234,61.235,61.209,61.18,61.188,61.095,61.148,61.228,50.35
-2.4,-5.92,61.325,61.349,61.348,61.316,61.282,61.284,61.184,61.234,61.312,50.323
-2.32,-5.92,61.443,61.465,61.461,61.425,61.384,61.38,61.274,61.319,61.396,50.295
-2.24,-5.92,61.562,61.582,61.575,61.533,61.486,61.477,61.363,61.405,61.479,50.268
-2.16,-5.92,61.682,61.699,61.689,61.642,61.589,61.573,61.451,61.49,61.562,50.241
-2.08,-5.92,61.801,61.817,61.804,61.752,61.691,61.669,61.54,61.574,61.644,50.214
-2,-5.92,61.922,61.935,61.919,61.861,61.794,61.765,61.629,61.659,61.727,50.188
-1.92,-5.92,62.043,62.053,62.035,61.972,61.897,61.862,61.717,61.743,61.808,50.161
-1.84,-5.92,62.165,62.172,62.151,62.082,62.001,61.958,61.805,61.827,61.89,50.134
-1.76,-5.92,62.287,62.292,62.268,62.193,62.105,62.055,61.893,61.911,61.971,50.108
-1.68,-5.92,62.41,62.413,62.385,62.305,62.209,62.152,61.981,61.994,62.052,50.082
-1.6,-5.92,62.533,62.534,62.503,62.417,62.313,62.249,62.069,62.078,62.133,50.055
-1.52,-5.92,62.658,62.655,62.621,62.53,62.418,62.346,62.157,62.161,62.214,50.029
-1.44,-5.92,62.783,62.778,62.741,62.643,62.524,62.444,62.245,62.244,62.294,49.998
-1.36,-5.92,62.909,62.901,62.861,62.757,62.63,62.541,62.334,62.327,62.374,49.962
-1.28,-5.92,63.036,63.025,62.982,62.872,62.736,62.64,62.422,62.41,62.455,49.926
-1.2,-5.92,63.163,63.15,63.103,62.987,62.844,62.738,62.51,62.493,62.535,49.893
-1.12,-5.92,63.292,63.276,63.225,63.103,62.952,62.838,62.599,62.576,62.615,49.865
-1.04,-5.92,63.422,63.403,63.349,63.221,63.06,62.938,62.687,62.659,62.695,49.837
-0.96,-5.92,63.552,63.531,63.473,63.339,63.17,63.038,62.776,62.743,62.775,49.808
-0.88,-5.92,63.684,63.66,63.599,63.458,63.28,63.139,62.866,62.827,62.855,49.779
-0.8,-5.92,63.817,63.79,63.725,63.578,63.392,63.241,62.956,62.911,62.936,49.749
-0.72,-5.92,63.951,63.921,63.853,63.699,63.504,63.344,63.046,62.995,63.017,49.718
-0.64,-5.92,64.087,64.054,63.982,63.822,63.618,63.447,63.137,63.08,63.098,49.686
-0.56,-5.92,64.223,64.187,64.112,63.946,63.732,63.552,63.228,63.165,63.18,49.652
-0.48,-5.92,64.362,64.323,64.244,64.071,63.849,63.658,63.321,63.252,63.262,49.617
-0.4,-5.92,64.502,64.46,64.377,64.199,63.967,63.765,63.417,63.343,63.351,49.581
-0.32,-5.92,64.644,64.598,64.512,64.328,64.086,63.872,63.515,63.436,63.44,49.543
-0.24,-5.92,64.787,64.739,64.649,64.458,64.207,63.964,63.613,63.53,63.53,49.503
-0.16,-5.92,64.933,64.881,64.788,64.591,64.33,64.064,63.713,63.625,63.622,49.461
-0.08,-5.92,65.08,65.025,64.928,64.725,64.455,64.176,63.815,63.721,63.715,49.417
0,-5.92,65.229,65.172,65.071,64.862,64.581,64.292,63.913,63.819,63.809,49.371
0.08,-5.92,65.319,65.255,65.146,64.931,64.629,64.315,63.896,63.805,63.784,49.331
0.16,-5.92,65.457,65.388,65.275,65.053,64.738,64.408,63.957,63.872,63.845,49.292
0.24,-5.92,65.604,65.532,65.414,65.186,64.859,64.515,64.044,63.955,63.923,49.438
0.32,-5.92,65.758,65.682,65.56,65.326,64.987,64.63,64.139,64.048,64.01,49.417
0.4,-5.92,65.916,65.837,65.71,65.471,65.12,64.75,64.242,64.146,64.103,49.369
0.48,-5.92,66.077,65.995,65.865,65.62,65.259,64.876,64.348,64.25,64.201,49.319
0.56,-5.92,66.243,66.158,66.023,65.773,65.402,65.007,64.46,64.342,64.304,49.267
0.64,-5.92,66.412,66.324,66.186,65.929,65.55,65.142,64.575,64.436,64.411,49.213
0.72,-5.92,66.587,66.495,66.352,66.09,65.702,65.282,64.696,64.54,64.523,49.158
0.8,-5.92,66.765,66.67,66.524,66.255,65.858,65.425,64.821,64.656,64.639,49.101
0.88,-5.92,66.947,66.849,66.7,66.425,66.019,65.574,64.95,64.776,64.758,49.043
0.96,-5.92,67.132,67.032,66.879,66.6,66.184,65.727,65.085,64.901,64.865,48.983
1.04,-5.92,67.321,67.218,67.063,66.78,66.356,65.885,65.224,65.03,64.976,48.922
1.12,-5.92,67.514,67.408,67.25,66.963,66.533,66.048,65.368,65.165,65.1,48.86
1.2,-5.92,67.711,67.602,67.441,67.15,66.714,66.218,65.518,65.306,65.234,48.797
1.28,-5.92,67.912,67.801,67.637,67.343,66.901,66.395,65.674,65.452,65.373,48.733
1.36,-5.92,68.117,68.004,67.837,67.54,67.093,66.577,65.837,65.604,65.519,48.668
1.44,-5.92,68.317,68.211,68.043,67.743,67.291,66.765,66.008,65.763,65.671,48.601
1.52,-5.92,68.518,68.417,68.252,67.951,67.495,66.959,66.185,65.93,65.83,48.534
1.6,-5.92,68.729,68.62,68.466,68.165,67.705,67.16,66.369,66.104,65.997,48.465
1.68,-5.92,68.949,68.833,68.671,68.384,67.922,67.368,66.562,66.287,66.172,48.395
1.76,-5.92,69.174,69.057,68.887,68.609,68.145,67.583,66.762,66.478,66.356,48.324
1.84,-5.92,69.404,69.286,69.115,68.838,68.373,67.804,66.969,66.676,66.549,48.252
1.92,-5.92,69.638,69.52,69.348,69.072,68.607,68.033,67.185,66.884,66.751,48.179
2,-5.92,69.878,69.759,69.587,69.313,68.848,68.27,67.411,67.101,66.962,48.105
2.08,-5.92,70.123,70.003,69.832,69.56,69.098,68.516,67.646,67.328,67.185,48.03
2.16,-5.92,70.373,70.254,70.083,69.815,69.355,68.77,67.891,67.566,67.418,47.954
2.24,-5.92,70.629,70.51,70.34,70.076,69.62,69.034,68.148,67.815,67.662,47.878
2.32,-5.92,70.891,70.773,70.604,70.345,69.894,69.308,68.415,68.076,67.919,47.8
2.4,-5.92,71.159,71.041,70.874,70.621,70.176,69.591,68.694,68.348,68.188,47.721
2.48,-5.92,71.433,71.316,71.151,70.905,70.468,69.884,68.985,68.633,68.471,47.641
2.56,-5.92,71.713,71.598,71.435,71.197,70.768,70.188,69.289,68.932,68.767,47.56
2.64,-5.92,71.999,71.885,71.726,71.497,71.078,70.503,69.605,69.244,69.078,47.479
2.72,-5.92,72.291,72.18,72.024,71.805,71.397,70.829,69.935,69.571,69.405,47.397
2.8,-5.92,72.59,72.482,72.33,72.122,71.727,71.168,70.28,69.912,69.747,47.314
2.88,-5.92,72.895,72.791,72.644,72.448,72.067,71.518,70.638,70.27,70.106,47.23
2.96,-5.92,73.209,73.107,72.965,72.784,72.418,71.88,71.012,70.643,70.482,47.145
3.04,-5.92,73.529,73.431,73.295,73.128,72.779,72.255,71.4,71.032,70.875,47.06
3.12,-5.92,73.856,73.763,73.633,73.481,73.151,72.643,71.804,71.438,71.287,46.974
3.2,-5.92,74.19,74.102,73.978,73.844,73.535,73.044,72.224,71.862,71.718,46.887
3.28,-5.92,74.531,74.448,74.332,74.217,73.93,73.459,72.66,72.305,72.168,46.8
3.36,-5.92,74.878,74.802,74.695,74.6,74.337,73.887,73.114,72.766,72.639,46.712
3.44,-5.92,75.233,75.164,75.066,74.993,74.756,74.331,73.585,73.247,73.13,46.623
3.52,-5.92,75.594,75.533,75.445,75.396,75.187,74.789,74.074,73.748,73.644,46.534
3.6,-5.92,75.961,75.909,75.833,75.81,75.632,75.262,74.581,74.271,74.181,46.444
3.68,-5.92,76.335,76.293,76.23,76.234,76.089,75.751,75.108,74.816,74.741,46.354
3.76,-5.92,76.714,76.684,76.634,76.669,76.56,76.257,75.662,75.395,75.339,46.264
3.84,-5.92,77.099,77.081,77.047,77.114,77.049,76.79,76.244,76.001,75.964,46.172
3.92,-5.92,77.487,77.483,77.466,77.574,77.561,77.344,76.848,76.634,76.618,46.081
4,-5.92,77.878,77.89,77.896,78.051,78.088,77.916,77.476,77.295,77.302,45.989
4.08,-5.92,78.272,78.307,78.338,78.537,78.629,78.507,78.129,77.985,78.017,45.897
