X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,46.892,47.109,47.292,47.662,48,44.451
-5.92,-6,46.997,47.214,47.396,47.766,48.103,44.447
-5.84,-6,47.102,47.318,47.5,47.87,48.207,44.442
-5.76,-6,47.207,47.423,47.605,47.973,48.31,44.436
-5.68,-6,47.312,47.528,47.709,48.077,48.413,44.429
-5.6,-6,47.417,47.633,47.814,48.181,48.517,44.42
-5.52,-6,47.522,47.737,47.918,48.285,48.62,44.41
-5.44,-6,47.628,47.842,48.023,48.389,48.724,44.398
-5.36,-6,47.733,47.947,48.127,48.493,48.827,44.385
-5.28,-6,47.838,48.052,48.232,48.597,48.931,44.37
-5.2,-6,47.944,48.157,48.336,48.7,49.034,44.354
-5.12,-6,48.049,48.262,48.441,48.804,49.137,44.337
-5.04,-6,48.154,48.366,48.545,48.908,49.24,44.318
-4.96,-6,48.259,48.471,48.649,49.011,49.343,44.298
-4.88,-6,48.365,48.575,48.753,49.114,49.446,44.277
-4.8,-6,48.47,48.68,48.857,49.218,49.548,44.252
-4.72,-6,48.575,48.784,48.961,49.321,49.651,44.224
-4.64,-6,48.679,48.888,49.065,49.423,49.753,44.195
-4.56,-6,48.784,48.992,49.168,49.526,49.855,44.165
-4.48,-6,48.888,49.096,49.272,49.628,49.957,44.134
-4.4,-6,48.993,49.2,49.375,49.73,50.058,44.101
-4.32,-6,49.097,49.303,49.478,49.832,50.159,44.067
-4.24,-6,49.201,49.406,49.58,49.934,50.26,44.031
-4.16,-6,49.305,49.509,49.683,50.035,50.36,43.995
-4.08,-6,49.408,49.612,49.785,50.136,50.46,43.957
-4,-6,49.511,49.714,49.886,50.236,50.559,43.918
-3.92,-6,49.614,49.816,49.988,50.336,50.659,43.878
-3.84,-6,49.717,49.918,50.089,50.436,50.757,43.837
-3.76,-6,49.819,50.019,50.189,50.535,50.855,43.795
-3.68,-6,49.921,50.12,50.289,50.633,50.953,43.751
-3.6,-6,50.023,50.22,50.389,50.732,51.05,43.707
-3.52,-6,50.124,50.321,50.489,50.829,51.147,43.662
-3.44,-6,50.225,50.42,50.588,50.927,51.243,43.615
-3.36,-6,50.326,50.52,50.686,51.023,51.338,43.567
-3.28,-6,50.427,50.619,50.784,51.119,51.433,43.518
-3.2,-6,50.527,50.718,50.882,51.215,51.527,43.468
-3.12,-6,50.626,50.816,50.979,51.31,51.621,43.417
-3.04,-6,50.726,50.914,51.076,51.405,51.714,43.366
-2.96,-6,50.825,51.011,51.172,51.498,51.806,43.313
-2.88,-6,50.924,51.108,51.268,51.592,51.897,43.259
-2.8,-6,51.022,51.205,51.363,51.684,51.988,43.205
-2.72,-6,51.12,51.301,51.458,51.777,52.078,43.15
-2.64,-6,51.218,51.397,51.553,51.868,52.168,43.094
-2.56,-6,51.316,51.492,51.647,51.959,52.256,43.042
-2.48,-6,51.414,51.588,51.74,52.049,52.345,42.993
-2.4,-6,51.511,51.682,51.834,52.139,52.432,42.942
-2.32,-6,51.608,51.777,51.926,52.228,52.519,42.888
-2.24,-6,51.705,51.871,52.019,52.317,52.604,42.833
-2.16,-6,51.802,51.966,52.111,52.405,52.69,42.779
-2.08,-6,51.899,52.06,52.203,52.493,52.774,42.723
-2,-6,51.996,52.153,52.295,52.58,52.858,42.668
-1.92,-6,52.092,52.247,52.386,52.667,52.942,42.613
-1.84,-6,52.189,52.341,52.478,52.754,53.025,42.557
-1.76,-6,52.286,52.435,52.569,52.84,53.107,42.501
-1.68,-6,52.384,52.528,52.66,52.925,53.189,42.446
-1.6,-6,52.481,52.622,52.751,53.011,53.27,42.391
-1.52,-6,52.579,52.716,52.842,53.096,53.351,42.336
-1.44,-6,52.677,52.81,52.933,53.181,53.431,42.283
-1.36,-6,52.775,52.904,53.024,53.266,53.511,42.225
-1.28,-6,52.874,52.999,53.116,53.35,53.591,42.168
-1.2,-6,52.973,53.094,53.207,53.435,53.67,42.115
-1.12,-6,53.073,53.189,53.299,53.519,53.749,42.067
-1.04,-6,53.173,53.284,53.39,53.603,53.827,42.023
-0.96,-6,53.273,53.379,53.482,53.688,53.906,41.981
-0.88,-6,53.374,53.475,53.574,53.772,53.984,41.942
-0.8,-6,53.475,53.571,53.666,53.856,54.061,41.907
-0.72,-6,53.576,53.667,53.759,53.94,54.139,41.877
-0.64,-6,53.678,53.764,53.851,54.024,54.216,41.852
-0.56,-6,53.779,53.86,53.943,54.107,54.293,41.833
-0.48,-6,53.88,53.956,54.035,54.191,54.369,41.819
-0.4,-6,53.982,54.052,54.127,54.274,54.445,41.81
-0.32,-6,54.082,54.147,54.218,54.356,54.52,41.806
-0.24,-6,54.182,54.242,54.309,54.438,54.595,41.807
-0.16,-6,54.282,54.336,54.399,54.519,54.668,41.813
-0.08,-6,54.38,54.429,54.487,54.599,54.741,41.824
0,-6,54.477,54.521,54.575,54.678,54.813,41.838
0.08,-6,54.393,54.426,54.489,54.573,54.693,41.855
0.16,-6,54.433,54.458,54.521,54.592,54.701,41.872
0.24,-6,54.49,54.508,54.569,54.628,54.727,42.077
0.32,-6,54.552,54.563,54.622,54.669,54.759,41.995
0.4,-6,54.614,54.619,54.675,54.712,54.794,41.915
0.48,-6,54.675,54.674,54.726,54.753,54.826,41.833
0.56,-6,54.731,54.725,54.774,54.79,54.856,41.749
0.64,-6,54.783,54.772,54.818,54.824,54.882,41.654
0.72,-6,54.836,54.814,54.857,54.853,54.904,41.553
0.8,-6,54.888,54.86,54.89,54.877,54.921,41.476
0.88,-6,54.94,54.901,54.926,54.896,54.933,41.408
0.96,-6,54.99,54.938,54.958,54.91,54.94,41.338
1.04,-6,55.036,54.97,54.984,54.926,54.941,41.267
1.12,-6,55.047,55.003,55.005,54.936,54.94,41.196
1.2,-6,55.043,55.033,55.021,54.942,54.938,41.123
1.28,-6,55.06,55.038,55.033,54.942,54.931,41.049
1.36,-6,55.092,55.019,55.041,54.938,54.919,40.974
1.44,-6,55.108,55.015,55.052,54.931,54.902,40.898
1.52,-6,55.118,55.027,55.037,54.92,54.882,40.821
1.6,-6,55.123,55.029,54.999,54.909,54.86,40.743
1.68,-6,55.126,55.027,54.965,54.895,54.835,40.663
1.76,-6,55.125,55.023,54.954,54.881,54.807,40.583
1.84,-6,55.121,55.016,54.942,54.816,54.772,40.501
1.92,-6,55.115,55.009,54.929,54.754,54.73,40.419
2,-6,55.107,54.999,54.915,54.72,54.685,40.335
2.08,-6,55.086,54.988,54.9,54.695,54.64,40.251
2.16,-6,55.059,54.976,54.885,54.671,54.559,40.165
2.24,-6,55.03,54.964,54.869,54.647,54.479,40.079
2.32,-6,55.001,54.946,54.854,54.625,54.425,39.991
2.4,-6,54.97,54.916,54.84,54.604,54.391,39.903
2.48,-6,54.94,54.885,54.826,54.586,54.359,39.813
2.56,-6,54.91,54.855,54.813,54.57,54.331,39.723
2.64,-6,54.88,54.825,54.802,54.557,54.306,39.632
2.72,-6,54.852,54.797,54.777,54.546,54.286,39.54
2.8,-6,54.826,54.769,54.749,54.538,54.269,39.447
2.88,-6,54.802,54.744,54.723,54.533,54.257,39.354
