X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,43.806,44.013,44.223,44.629,45.044,45.047,40.052
-5.92,-6,43.91,44.117,44.326,44.732,45.146,45.149,40.068
-5.84,-6,44.013,44.22,44.429,44.834,45.248,45.251,40.084
-5.76,-6,44.117,44.324,44.532,44.937,45.35,45.354,40.099
-5.68,-6,44.221,44.427,44.636,45.04,45.452,45.456,40.114
-5.6,-6,44.325,44.531,44.739,45.142,45.555,45.558,40.128
-5.52,-6,44.429,44.635,44.842,45.245,45.657,45.66,40.141
-5.44,-6,44.533,44.738,44.945,45.347,45.759,45.762,40.155
-5.36,-6,44.637,44.842,45.048,45.45,45.861,45.864,40.167
-5.28,-6,44.741,44.945,45.151,45.552,45.962,45.966,40.18
-5.2,-6,44.845,45.048,45.254,45.654,46.064,46.067,40.192
-5.12,-6,44.948,45.151,45.357,45.757,46.166,46.169,40.204
-5.04,-6,45.052,45.255,45.459,45.858,46.267,46.27,40.215
-4.96,-6,45.155,45.358,45.562,45.96,46.368,46.371,40.226
-4.88,-6,45.259,45.46,45.664,46.062,46.469,46.472,40.237
-4.8,-6,45.362,45.563,45.766,46.163,46.569,46.573,40.248
-4.72,-6,45.465,45.665,45.868,46.264,46.67,46.673,40.258
-4.64,-6,45.567,45.767,45.969,46.365,46.77,46.773,40.267
-4.56,-6,45.67,45.869,46.071,46.465,46.869,46.873,40.278
-4.48,-6,45.772,45.971,46.172,46.565,46.969,46.972,40.296
-4.4,-6,45.874,46.072,46.272,46.665,47.067,47.071,40.313
-4.32,-6,45.976,46.173,46.372,46.764,47.166,47.169,40.329
-4.24,-6,46.077,46.274,46.472,46.863,47.264,47.267,40.343
-4.16,-6,46.178,46.374,46.572,46.961,47.361,47.364,40.359
-4.08,-6,46.279,46.474,46.671,47.059,47.458,47.461,40.397
-4,-6,46.379,46.573,46.769,47.156,47.555,47.558,40.435
-3.92,-6,46.479,46.672,46.867,47.253,47.65,47.654,40.472
-3.84,-6,46.578,46.77,46.965,47.349,47.746,47.749,40.51
-3.76,-6,46.677,46.868,47.062,47.445,47.84,47.843,40.547
-3.68,-6,46.775,46.966,47.158,47.54,47.934,47.937,40.584
-3.6,-6,46.873,47.063,47.254,47.634,48.027,48.03,40.621
-3.52,-6,46.971,47.159,47.349,47.728,48.119,48.122,40.658
-3.44,-6,47.068,47.255,47.444,47.821,48.211,48.214,40.706
-3.36,-6,47.164,47.35,47.538,47.913,48.301,48.304,40.759
-3.28,-6,47.26,47.444,47.631,48.004,48.391,48.394,40.813
-3.2,-6,47.355,47.538,47.724,48.095,48.48,48.483,40.867
-3.12,-6,47.45,47.631,47.815,48.184,48.568,48.571,40.922
-3.04,-6,47.544,47.724,47.907,48.273,48.655,48.658,40.977
-2.96,-6,47.638,47.816,47.997,48.361,48.741,48.744,41.008
-2.88,-6,47.73,47.907,48.086,48.448,48.826,48.829,40.99
-2.8,-6,47.823,47.998,48.175,48.534,48.91,48.913,40.951
-2.72,-6,47.915,48.088,48.263,48.619,48.993,48.996,40.912
-2.64,-6,48.006,48.177,48.35,48.704,49.075,49.078,40.87
-2.56,-6,48.096,48.265,48.437,48.787,49.155,49.158,40.827
-2.48,-6,48.186,48.353,48.522,48.869,49.235,49.238,40.782
-2.4,-6,48.276,48.44,48.607,48.95,49.313,49.316,40.736
-2.32,-6,48.365,48.527,48.691,49.031,49.39,49.393,40.688
-2.24,-6,48.453,48.612,48.774,49.11,49.466,49.469,40.638
-2.16,-6,48.541,48.697,48.857,49.188,49.541,49.544,40.587
-2.08,-6,48.628,48.782,48.938,49.265,49.614,49.617,40.535
-2,-6,48.715,48.866,49.019,49.342,49.687,49.689,40.482
-1.92,-6,48.802,48.949,49.099,49.417,49.758,49.76,40.428
-1.84,-6,48.888,49.032,49.179,49.491,49.827,49.83,40.373
