X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,39.231,39.42,39.602,39.951,40.314,40.696,41.042,46.695
-5.92,-6,39.369,39.557,39.739,40.087,40.451,40.833,41.178,46.656
-5.84,-6,39.506,39.694,39.876,40.224,40.587,40.969,41.314,46.618
-5.76,-6,39.644,39.832,40.013,40.361,40.724,41.105,41.45,46.58
-5.68,-6,39.781,39.969,40.15,40.498,40.86,41.241,41.586,46.542
-5.6,-6,39.919,40.106,40.287,40.634,40.997,41.377,41.722,46.505
-5.52,-6,40.056,40.243,40.424,40.771,41.133,41.513,41.858,46.469
-5.44,-6,40.193,40.38,40.561,40.908,41.269,41.649,41.993,46.433
-5.36,-6,40.331,40.517,40.698,41.044,41.406,41.785,42.129,46.398
-5.28,-6,40.468,40.654,40.834,41.181,41.542,41.921,42.265,46.364
-5.2,-6,40.605,40.791,40.971,41.317,41.677,42.057,42.4,46.331
-5.12,-6,40.742,40.928,41.107,41.453,41.813,42.192,42.535,46.299
-5.04,-6,40.879,41.064,41.243,41.589,41.948,42.327,42.67,46.268
-4.96,-6,41.015,41.2,41.379,41.724,42.084,42.462,42.805,46.238
-4.88,-6,41.151,41.336,41.515,41.859,42.218,42.596,42.939,46.209
-4.8,-6,41.287,41.472,41.65,41.994,42.353,42.73,43.073,46.182
-4.72,-6,41.423,41.607,41.785,42.129,42.487,42.864,43.207,46.155
-4.64,-6,41.558,41.742,41.92,42.263,42.621,42.998,43.34,46.13
-4.56,-6,41.693,41.877,42.054,42.397,42.754,43.13,43.473,46.106
-4.48,-6,41.827,42.011,42.188,42.53,42.887,43.263,43.605,46.088
-4.4,-6,41.961,42.144,42.321,42.663,43.019,43.395,43.736,46.068
-4.32,-6,42.095,42.278,42.454,42.795,43.151,43.526,43.868,46.047
-4.24,-6,42.228,42.41,42.586,42.926,43.282,43.657,43.998,46.025
-4.16,-6,42.36,42.542,42.718,43.057,43.412,43.787,44.128,46.003
-4.08,-6,42.492,42.673,42.849,43.188,43.542,43.916,44.257,45.979
-4,-6,42.624,42.804,42.979,43.317,43.671,44.045,44.385,45.954
-3.92,-6,42.754,42.934,43.109,43.446,43.799,44.172,44.513,45.929
-3.84,-6,42.884,43.064,43.237,43.574,43.927,44.299,44.639,45.903
-3.76,-6,43.013,43.192,43.365,43.701,44.053,44.425,44.765,45.877
-3.68,-6,43.141,43.32,43.493,43.828,44.179,44.55,44.89,45.85
-3.6,-6,43.269,43.447,43.619,43.953,44.303,44.674,45.013,45.823
-3.52,-6,43.396,43.573,43.744,44.078,44.427,44.797,45.136,45.797
-3.44,-6,43.521,43.698,43.869,44.201,44.55,44.919,45.258,45.77
-3.36,-6,43.646,43.822,43.992,44.323,44.671,45.04,45.378,45.744
-3.28,-6,43.77,43.945,44.115,44.445,44.791,45.159,45.497,45.718
-3.2,-6,43.893,44.067,44.236,44.565,44.91,45.278,45.615,45.693
-3.12,-6,44.015,44.188,44.356,44.684,45.028,45.395,45.732,45.668
-3.04,-6,44.136,44.308,44.475,44.801,45.145,45.51,45.847,45.643
-2.96,-6,44.256,44.427,44.593,44.918,45.26,45.624,45.961,45.623
-2.88,-6,44.375,44.545,44.71,45.033,45.374,45.737,46.073,45.597
-2.8,-6,44.492,44.661,44.825,45.147,45.486,45.849,46.184,45.549
-2.72,-6,44.609,44.776,44.94,45.259,45.597,45.958,46.293,45.497
-2.64,-6,44.724,44.89,45.053,45.37,45.706,46.066,46.4,45.442
-2.56,-6,44.839,45.003,45.164,45.48,45.814,46.173,46.506,45.383
-2.48,-6,44.952,45.115,45.275,45.588,45.921,46.278,46.61,45.321
-2.4,-6,45.064,45.225,45.384,45.694,46.025,46.381,46.712,45.255
-2.32,-6,45.175,45.334,45.491,45.8,46.128,46.482,46.813,45.187
-2.24,-6,45.284,45.442,45.598,45.903,46.23,46.582,46.911,45.115
-2.16,-6,45.393,45.549,45.703,46.005,46.329,46.68,47.008,45.039
-2.08,-6,45.5,45.654,45.806,46.106,46.427,46.775,47.102,44.96
-2,-6,45.606,45.759,45.908,46.205,46.523,46.869,47.195,44.879
-1.92,-6,45.712,45.861,46.009,46.302,46.618,46.961,47.285,44.794
-1.84,-6,45.816,45.963,46.109,46.398,46.71,47.051,47.374,44.706
-1.76,-6,45.919,46.064,46.207,46.492,46.801,47.14,47.46,44.615
-1.68,-6,46.021,46.163,46.304,46.585,46.89,47.226,47.544,44.522
-1.6,-6,46.122,46.262,46.4,46.676,46.978,47.31,47.626,44.425
-1.52,-6,46.223,46.359,46.495,46.766,47.063,47.392,47.706,44.326
-1.44,-6,46.322,46.455,46.589,46.854,47.147,47.472,47.783,44.224
-1.36,-6,46.421,46.551,46.681,46.941,47.229,47.55,47.859,44.12
-1.28,-6,46.519,46.645,46.772,47.026,47.31,47.626,47.932,44.013
-1.2,-6,46.616,46.739,46.863,47.11,47.388,47.701,48.003,43.903
-1.12,-6,46.713,46.832,46.952,47.193,47.466,47.773,48.072,43.79
-1.04,-6,46.809,46.925,47.041,47.275,47.541,47.843,48.138,43.676
-0.96,-6,46.905,47.016,47.129,47.356,47.615,47.912,48.202,43.558
-0.88,-6,47,47.107,47.216,47.435,47.688,47.978,48.265,43.438
-0.8,-6,47.095,47.198,47.303,47.514,47.759,48.043,48.325,43.315
-0.72,-6,47.19,47.288,47.389,47.591,47.829,48.107,48.383,43.19
-0.64,-6,47.284,47.378,47.474,47.668,47.898,48.168,48.439,43.061
-0.56,-6,47.378,47.467,47.559,47.744,47.966,48.228,48.492,42.929
-0.48,-6,47.471,47.556,47.643,47.819,48.032,48.287,48.544,42.795
-0.4,-6,47.564,47.644,47.727,47.893,48.098,48.344,48.595,42.656
-0.32,-6,47.656,47.731,47.81,47.967,48.162,48.4,48.643,42.514
