X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),App(SEL)
-6,-6,43.159,43.237,43.291,37.609
-5.92,-6,43.272,43.348,43.4,37.595
-5.84,-6,43.386,43.46,43.509,37.582
-5.76,-6,43.5,43.572,43.619,37.568
-5.68,-6,43.615,43.685,43.729,37.554
-5.6,-6,43.73,43.799,43.84,37.539
-5.52,-6,43.846,43.913,43.951,37.525
-5.44,-6,43.962,44.027,44.063,37.51
-5.36,-6,44.079,44.142,44.175,37.496
-5.28,-6,44.197,44.258,44.288,37.481
-5.2,-6,44.315,44.374,44.402,37.466
-5.12,-6,44.434,44.491,44.516,37.452
-5.04,-6,44.554,44.608,44.63,37.437
-4.96,-6,44.674,44.726,44.745,37.422
-4.88,-6,44.795,44.845,44.861,37.408
-4.8,-6,44.916,44.964,44.977,37.393
-4.72,-6,45.038,45.084,45.094,37.378
-4.64,-6,45.16,45.204,45.211,37.364
-4.56,-6,45.283,45.325,45.329,37.349
-4.48,-6,45.407,45.446,45.447,37.335
-4.4,-6,45.531,45.568,45.566,37.32
-4.32,-6,45.656,45.691,45.685,37.306
-4.24,-6,45.782,45.814,45.805,37.294
-4.16,-6,45.908,45.938,45.925,37.29
-4.08,-6,46.035,46.062,46.046,37.286
-4,-6,46.162,46.187,46.168,37.281
-3.92,-6,46.29,46.312,46.29,37.276
-3.84,-6,46.419,46.439,46.413,37.27
-3.76,-6,46.548,46.565,46.536,37.264
-3.68,-6,46.678,46.693,46.66,37.258
-3.6,-6,46.808,46.821,46.784,37.251
-3.52,-6,46.939,46.949,46.909,37.244
-3.44,-6,47.071,47.078,47.034,37.236
-3.36,-6,47.204,47.208,47.16,37.229
-3.28,-6,47.337,47.338,47.287,37.221
-3.2,-6,47.47,47.47,47.414,37.213
-3.12,-6,47.605,47.601,47.542,37.204
-3.04,-6,47.74,47.734,47.67,37.195
-2.96,-6,47.876,47.867,47.799,37.186
-2.88,-6,48.012,48,47.929,37.176
-2.8,-6,48.149,48.135,48.059,37.165
-2.72,-6,48.287,48.27,48.19,37.154
-2.64,-6,48.426,48.405,48.322,37.141
-2.56,-6,48.565,48.542,48.454,37.12
-2.48,-6,48.705,48.679,48.587,37.093
-2.4,-6,48.846,48.817,48.72,37.066
-2.32,-6,48.987,48.955,48.854,37.038
-2.24,-6,49.13,49.095,48.989,37.01
