X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),App(SEL)
-6,-6,47.102,47.309,47.512,47.855,48.256,48.624,48.793,47.831
-5.92,-6,47.211,47.418,47.621,47.963,48.363,48.731,48.9,47.848
-5.84,-6,47.321,47.527,47.729,48.071,48.471,48.838,49.007,47.865
-5.76,-6,47.43,47.636,47.838,48.179,48.578,48.945,49.114,47.882
-5.68,-6,47.54,47.745,47.947,48.287,48.686,49.052,49.22,47.898
-5.6,-6,47.649,47.854,48.056,48.395,48.793,49.159,49.327,47.913
-5.52,-6,47.759,47.963,48.164,48.503,48.901,49.265,49.434,47.928
-5.44,-6,47.869,48.073,48.273,48.611,49.008,49.372,49.54,47.943
-5.36,-6,47.978,48.182,48.382,48.719,49.116,49.479,49.647,47.958
-5.28,-6,48.088,48.291,48.491,48.827,49.223,49.586,49.753,47.972
-5.2,-6,48.198,48.4,48.6,48.935,49.33,49.692,49.86,47.985
-5.12,-6,48.307,48.51,48.708,49.043,49.437,49.799,49.966,47.998
-5.04,-6,48.417,48.619,48.817,49.151,49.544,49.905,50.072,48.011
-4.96,-6,48.527,48.728,48.925,49.259,49.651,50.012,50.178,48.023
-4.88,-6,48.636,48.837,49.034,49.366,49.758,50.117,50.284,48.034
-4.8,-6,48.746,48.946,49.142,49.474,49.864,50.223,50.389,48.045
-4.72,-6,48.855,49.055,49.25,49.581,49.97,50.329,50.495,48.055
-4.64,-6,48.964,49.163,49.358,49.688,50.076,50.434,50.599,48.064
-4.56,-6,49.073,49.272,49.466,49.795,50.182,50.539,50.704,48.073
-4.48,-6,49.182,49.38,49.574,49.901,50.288,50.643,50.808,48.077
-4.4,-6,49.291,49.488,49.681,50.007,50.393,50.748,50.912,48.08
-4.32,-6,49.4,49.596,49.788,50.113,50.497,50.852,51.016,48.082
-4.24,-6,49.508,49.703,49.895,50.219,50.602,50.955,51.119,48.084
-4.16,-6,49.616,49.811,50.001,50.324,50.706,51.058,51.221,48.085
-4.08,-6,49.724,49.918,50.108,50.429,50.809,51.16,51.324,48.084
-4,-6,49.832,50.025,50.214,50.534,50.912,51.262,51.425,48.083
-3.92,-6,49.94,50.131,50.319,50.638,51.015,51.364,51.526,48.082
-3.84,-6,50.047,50.238,50.424,50.741,51.117,51.465,51.627,48.08
-3.76,-6,50.154,50.343,50.529,50.845,51.219,51.565,51.727,48.077
-3.68,-6,50.26,50.449,50.634,50.947,51.32,51.665,51.826,48.073
-3.6,-6,50.367,50.554,50.738,51.05,51.42,51.764,51.924,48.069
-3.52,-6,50.473,50.659,50.841,51.151,51.52,51.862,52.022,48.064
-3.44,-6,50.579,50.764,50.945,51.252,51.619,51.96,52.119,48.059
-3.36,-6,50.684,50.868,51.047,51.353,51.718,52.057,52.216,48.054
-3.28,-6,50.789,50.972,51.15,51.453,51.816,52.153,52.311,48.048
-3.2,-6,50.894,51.075,51.252,51.553,51.913,52.249,52.406,48.041
-3.12,-6,50.999,51.178,51.353,51.652,52.01,52.344,52.5,48.034
-3.04,-6,51.103,51.281,51.454,51.75,52.105,52.437,52.593,48.027
-2.96,-6,51.208,51.384,51.555,51.848,52.201,52.53,52.685,48.021
-2.88,-6,51.312,51.486,51.655,51.946,52.295,52.623,52.777,48.007
-2.8,-6,51.415,51.588,51.755,52.042,52.389,52.714,52.867,47.976
-2.72,-6,51.519,51.689,51.854,52.139,52.481,52.804,52.956,47.942
-2.64,-6,51.622,51.79,51.954,52.234,52.574,52.894,53.045,47.906
-2.56,-6,51.726,51.892,52.052,52.329,52.665,52.982,53.132,47.868
-2.48,-6,51.829,51.992,52.151,52.424,52.756,53.07,53.219,47.827
-2.4,-6,51.932,52.093,52.249,52.518,52.846,53.156,53.304,47.784
-2.32,-6,52.036,52.194,52.347,52.612,52.935,53.242,53.388,47.738
-2.24,-6,52.139,52.294,52.444,52.705,53.023,53.327,53.472,47.69
-2.16,-6,52.242,52.395,52.542,52.798,53.111,53.411,53.554,47.64
-2.08,-6,52.346,52.496,52.639,52.89,53.198,53.494,53.636,47.588
-2,-6,52.45,52.596,52.737,52.982,53.285,53.576,53.716,47.535
-1.92,-6,52.554,52.697,52.834,53.074,53.371,53.657,53.796,47.479
-1.84,-6,52.659,52.798,52.932,53.165,53.456,53.738,53.874,47.422
-1.76,-6,52.764,52.9,53.029,53.257,53.541,53.818,53.952,47.364
-1.68,-6,52.87,53.002,53.127,53.348,53.625,53.896,54.028,47.304
-1.6,-6,52.976,53.104,53.225,53.439,53.71,53.975,54.104,47.244
-1.52,-6,53.083,53.207,53.324,53.531,53.793,54.052,54.179,47.182
-1.44,-6,53.19,53.31,53.423,53.622,53.877,54.129,54.253,47.119
-1.36,-6,53.298,53.414,53.522,53.714,53.96,54.205,54.327,47.056
