X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,38.406,38.488,38.563,38.664,37.741
-5.92,-6,38.524,38.605,38.679,38.779,37.707
-5.84,-6,38.642,38.722,38.795,38.895,37.673
-5.76,-6,38.76,38.839,38.912,39.01,37.639
-5.68,-6,38.878,38.956,39.028,39.126,37.605
-5.6,-6,38.997,39.074,39.145,39.242,37.572
-5.52,-6,39.115,39.192,39.262,39.358,37.538
-5.44,-6,39.234,39.309,39.379,39.474,37.504
-5.36,-6,39.353,39.427,39.496,39.59,37.47
-5.28,-6,39.472,39.545,39.613,39.707,37.437
-5.2,-6,39.591,39.664,39.731,39.823,37.403
-5.12,-6,39.71,39.782,39.848,39.939,37.37
-5.04,-6,39.83,39.9,39.965,40.056,37.337
-4.96,-6,39.949,40.018,40.083,40.172,37.303
-4.88,-6,40.069,40.137,40.2,40.288,37.27
-4.8,-6,40.188,40.255,40.317,40.405,37.238
-4.72,-6,40.307,40.373,40.435,40.521,37.205
-4.64,-6,40.427,40.492,40.552,40.637,37.172
-4.56,-6,40.546,40.61,40.669,40.753,37.141
-4.48,-6,40.666,40.728,40.786,40.869,37.123
-4.4,-6,40.785,40.846,40.903,40.985,37.105
-4.32,-6,40.904,40.964,41.02,41.101,37.086
-4.24,-6,41.023,41.081,41.136,41.216,37.066
-4.16,-6,41.142,41.199,41.253,41.331,37.046
-4.08,-6,41.26,41.316,41.369,41.446,37.026
-4,-6,41.379,41.433,41.485,41.561,37.005
-3.92,-6,41.497,41.55,41.6,41.675,36.983
-3.84,-6,41.615,41.666,41.715,41.789,36.962
-3.76,-6,41.732,41.783,41.83,41.902,36.94
-3.68,-6,41.85,41.898,41.945,42.015,36.917
-3.6,-6,41.967,42.014,42.059,42.128,36.895
-3.52,-6,42.083,42.129,42.173,42.24,36.871
-3.44,-6,42.199,42.243,42.286,42.352,36.848
-3.36,-6,42.315,42.358,42.398,42.463,36.825
-3.28,-6,42.43,42.471,42.511,42.574,36.801
-3.2,-6,42.545,42.584,42.622,42.684,36.777
-3.12,-6,42.659,42.697,42.733,42.793,36.752
-3.04,-6,42.773,42.809,42.844,42.902,36.728
-2.96,-6,42.886,42.92,42.954,43.01,36.704
-2.88,-6,42.999,43.031,43.063,43.118,36.674
-2.8,-6,43.111,43.141,43.171,43.224,36.633
-2.72,-6,43.222,43.25,43.279,43.33,36.591
-2.64,-6,43.332,43.359,43.386,43.435,36.549
-2.56,-6,43.442,43.466,43.492,43.54,36.505
-2.48,-6,43.551,43.573,43.597,43.643,36.461
-2.4,-6,43.659,43.68,43.702,43.745,36.417
-2.32,-6,43.767,43.785,43.805,43.847,36.371
-2.24,-6,43.873,43.889,43.908,43.948,36.325
-2.16,-6,43.979,43.993,44.009,44.047,36.279
-2.08,-6,44.084,44.095,44.11,44.146,36.231
-2,-6,44.187,44.197,44.21,44.244,36.183
-1.92,-6,44.29,44.298,44.309,44.34,36.134
-1.84,-6,44.392,44.397,44.407,44.436,36.085
-1.76,-6,44.493,44.496,44.503,44.53,36.034
-1.68,-6,44.593,44.594,44.599,44.624,35.983
-1.6,-6,44.691,44.69,44.693,44.716,35.932
-1.52,-6,44.789,44.785,44.787,44.807,35.879
-1.44,-6,44.886,44.88,44.879,44.897,35.826
-1.36,-6,44.981,44.973,44.97,44.986,35.772
-1.28,-6,45.075,45.065,45.06,45.073,35.718
-1.2,-6,45.168,45.155,45.149,45.16,35.662
-1.12,-6,45.26,45.245,45.236,45.245,35.606
-1.04,-6,45.351,45.333,45.322,45.329,35.549
-0.96,-6,45.44,45.42,45.407,45.411,35.49
-0.88,-6,45.528,45.506,45.491,45.493,35.431
-0.8,-6,45.615,45.59,45.574,45.573,35.37
-0.72,-6,45.7,45.673,45.655,45.652,35.309
-0.64,-6,45.784,45.755,45.735,45.729,35.246
-0.56,-6,45.867,45.836,45.814,45.805,35.182
-0.48,-6,45.949,45.915,45.891,45.88,35.116
-0.4,-6,46.029,45.993,45.967,45.954,35.048
-0.32,-6,46.107,46.069,46.042,46.026,34.979
-0.24,-6,46.185,46.145,46.115,46.098,34.909
-0.16,-6,46.26,46.218,46.187,46.167,34.836
-0.08,-6,46.335,46.291,46.258,46.236,34.762
0,-6,46.408,46.362,46.327,46.303,34.685
0.08,-6,46.41,46.358,46.326,46.296,34.626
0.16,-6,46.458,46.402,46.369,46.336,34.57
0.24,-6,46.512,46.453,46.42,46.383,34.693
0.32,-6,46.568,46.506,46.472,46.432,34.521
0.4,-6,46.625,46.561,46.526,46.484,34.378
0.48,-6,46.682,46.616,46.58,46.535,34.264
0.56,-6,46.739,46.671,46.633,46.586,34.176
0.64,-6,46.795,46.725,46.686,46.637,34.106
0.72,-6,46.85,46.778,46.738,46.687,34.034
0.8,-6,46.909,46.83,46.789,46.736,33.961
0.88,-6,46.968,46.886,46.839,46.784,33.886
0.96,-6,47.025,46.942,46.892,46.831,33.811
1.04,-6,47.082,46.997,46.944,46.88,33.734
1.12,-6,47.139,47.051,46.996,46.93,33.655
1.2,-6,47.195,47.104,47.046,46.979,33.576
1.28,-6,47.251,47.157,47.097,47.027,33.495
1.36,-6,47.307,47.21,47.147,47.074,33.413
1.44,-6,47.362,47.264,47.197,47.121,33.33
1.52,-6,47.414,47.317,47.247,47.167,33.246
1.6,-6,47.455,47.367,47.293,47.21,33.16
1.68,-6,47.494,47.405,47.331,47.248,33.074
1.76,-6,47.531,47.442,47.368,47.284,32.986
1.84,-6,47.567,47.478,47.403,47.319,32.897
1.92,-6,47.601,47.512,47.437,47.353,32.806
2,-6,47.634,47.544,47.469,47.385,32.715
2.08,-6,47.667,47.577,47.502,47.419,32.623
2.16,-6,47.701,47.611,47.535,47.457,32.529
2.24,-6,47.734,47.644,47.567,47.493,32.435
2.32,-6,47.765,47.675,47.598,47.529,32.34
2.4,-6,47.795,47.705,47.627,47.558,32.243
2.48,-6,47.824,47.733,47.656,47.586,32.146
2.56,-6,47.851,47.761,47.683,47.613,32.048
2.64,-6,47.877,47.787,47.709,47.639,31.948
2.72,-6,47.902,47.812,47.734,47.664,31.848
2.8,-6,47.926,47.836,47.758,47.688,31.748
2.88,-6,47.948,47.859,47.781,47.711,31.646
2.96,-6,47.961,47.876,47.802,47.733,31.544
3.04,-6,47.974,47.888,47.816,47.751,31.441
3.12,-6,48.004,47.905,47.828,47.764,31.337
3.2,-6,48.039,47.943,47.86,47.785,31.232
