X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,50.252,50.307,50.375,50.483,50.627,50.694,44.266
-5.92,-6,50.34,50.394,50.461,50.568,50.711,50.778,44.263
-5.84,-6,50.429,50.481,50.547,50.653,50.796,50.861,44.259
-5.76,-6,50.517,50.568,50.633,50.738,50.88,50.945,44.255
-5.68,-6,50.605,50.656,50.72,50.824,50.964,51.029,44.249
-5.6,-6,50.694,50.743,50.806,50.909,51.049,51.113,44.243
-5.52,-6,50.783,50.831,50.893,50.995,51.133,51.197,44.235
-5.44,-6,50.871,50.918,50.98,51.08,51.218,51.281,44.227
-5.36,-6,50.96,51.006,51.066,51.166,51.303,51.365,44.218
-5.28,-6,51.049,51.094,51.153,51.252,51.388,51.45,44.208
-5.2,-6,51.138,51.182,51.24,51.337,51.473,51.534,44.198
-5.12,-6,51.227,51.27,51.327,51.423,51.558,51.618,44.186
-5.04,-6,51.316,51.357,51.414,51.509,51.643,51.702,44.174
-4.96,-6,51.404,51.445,51.501,51.595,51.727,51.787,44.161
-4.88,-6,51.493,51.533,51.588,51.681,51.812,51.871,44.148
-4.8,-6,51.582,51.621,51.674,51.766,51.897,51.955,44.133
-4.72,-6,51.671,51.708,51.761,51.852,51.982,52.039,44.118
-4.64,-6,51.759,51.796,51.848,51.937,52.066,52.123,44.103
-4.56,-6,51.848,51.883,51.934,52.023,52.151,52.207,44.087
-4.48,-6,51.936,51.97,52.02,52.108,52.235,52.29,44.07
-4.4,-6,52.024,52.057,52.106,52.193,52.319,52.374,44.052
-4.32,-6,52.112,52.144,52.192,52.278,52.403,52.457,44.035
-4.24,-6,52.2,52.231,52.278,52.362,52.487,52.54,44.02
-4.16,-6,52.288,52.318,52.364,52.447,52.57,52.623,44.004
-4.08,-6,52.375,52.404,52.449,52.531,52.653,52.705,43.987
-4,-6,52.462,52.49,52.534,52.615,52.736,52.787,43.97
-3.92,-6,52.549,52.575,52.618,52.698,52.819,52.869,43.952
-3.84,-6,52.636,52.661,52.703,52.781,52.901,52.95,43.934
-3.76,-6,52.722,52.746,52.787,52.864,52.982,53.031,43.916
-3.68,-6,52.807,52.83,52.87,52.946,53.064,53.112,43.897
-3.6,-6,52.893,52.914,52.953,53.028,53.145,53.192,43.878
-3.52,-6,52.977,52.998,53.036,53.11,53.225,53.271,43.857
-3.44,-6,53.062,53.081,53.118,53.19,53.305,53.35,43.834
-3.36,-6,53.146,53.164,53.199,53.271,53.384,53.429,43.812
-3.28,-6,53.229,53.246,53.28,53.351,53.463,53.507,43.789
-3.2,-6,53.312,53.327,53.361,53.43,53.541,53.584,43.767
-3.12,-6,53.394,53.408,53.441,53.508,53.619,53.661,43.744
-3.04,-6,53.475,53.489,53.52,53.586,53.695,53.736,43.721
-2.96,-6,53.556,53.568,53.598,53.664,53.771,53.812,43.698
-2.88,-6,53.637,53.647,53.676,53.74,53.847,53.886,43.674
-2.8,-6,53.716,53.726,53.753,53.816,53.921,53.96,43.654
-2.72,-6,53.795,53.803,53.83,53.891,53.995,54.033,43.634
-2.64,-6,53.873,53.88,53.905,53.965,54.068,54.105,43.612
-2.56,-6,53.95,53.956,53.98,54.038,54.14,54.176,43.59
-2.48,-6,54.026,54.03,54.053,54.111,54.211,54.246,43.567
-2.4,-6,54.101,54.104,54.126,54.182,54.281,54.315,43.545
-2.32,-6,54.176,54.178,54.198,54.253,54.35,54.383,43.523
-2.24,-6,54.249,54.25,54.269,54.322,54.418,54.45,43.501
-2.16,-6,54.322,54.321,54.339,54.391,54.486,54.517,43.479
-2.08,-6,54.393,54.391,54.407,54.458,54.552,54.582,43.457
-2,-6,54.464,54.46,54.475,54.524,54.616,54.646,43.434
-1.92,-6,54.533,54.528,54.542,54.59,54.68,54.708,43.412
-1.84,-6,54.601,54.595,54.608,54.654,54.743,54.77,43.389
-1.76,-6,54.668,54.661,54.672,54.717,54.804,54.831,43.367
-1.68,-6,54.734,54.725,54.735,54.778,54.864,54.89,43.344
-1.6,-6,54.799,54.788,54.797,54.839,54.923,54.948,43.321
-1.52,-6,54.862,54.85,54.858,54.898,54.981,55.004,43.298
-1.44,-6,54.924,54.911,54.917,54.956,55.037,55.06,43.275
-1.36,-6,54.985,54.97,54.975,55.012,55.092,55.114,43.252
-1.28,-6,55.045,55.029,55.032,55.067,55.145,55.167,43.229
