X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,36.224,36.29,36.359,36.487,36.503,36.204
-5.92,-6,36.343,36.408,36.476,36.603,36.617,36.224
-5.84,-6,36.462,36.526,36.594,36.72,36.732,36.259
-5.76,-6,36.581,36.645,36.712,36.838,36.847,36.271
-5.68,-6,36.7,36.764,36.83,36.955,36.962,36.263
-5.6,-6,36.82,36.883,36.948,37.072,37.077,36.253
-5.52,-6,36.939,37.002,37.067,37.19,37.193,36.243
-5.44,-6,37.059,37.121,37.186,37.308,37.308,36.23
-5.36,-6,37.179,37.24,37.304,37.426,37.424,36.217
-5.28,-6,37.299,37.36,37.423,37.544,37.539,36.202
-5.2,-6,37.419,37.479,37.542,37.662,37.655,36.186
-5.12,-6,37.54,37.599,37.661,37.78,37.77,36.169
-5.04,-6,37.66,37.719,37.781,37.898,37.886,36.151
-4.96,-6,37.781,37.839,37.9,38.017,38.001,36.131
-4.88,-6,37.901,37.959,38.019,38.135,38.117,36.11
-4.8,-6,38.022,38.079,38.138,38.253,38.232,36.088
-4.72,-6,38.142,38.199,38.258,38.371,38.348,36.064
-4.64,-6,38.263,38.319,38.377,38.489,38.463,36.04
-4.56,-6,38.383,38.438,38.496,38.608,38.578,36.014
-4.48,-6,38.504,38.558,38.615,38.726,38.693,35.987
-4.4,-6,38.624,38.678,38.734,38.843,38.807,35.959
-4.32,-6,38.745,38.798,38.853,38.961,38.922,35.931
-4.24,-6,38.865,38.917,38.972,39.079,39.036,35.901
-4.16,-6,38.985,39.036,39.09,39.196,39.15,35.87
-4.08,-6,39.105,39.155,39.209,39.313,39.263,35.839
-4,-6,39.224,39.274,39.327,39.43,39.377,35.806
-3.92,-6,39.344,39.393,39.445,39.547,39.489,35.773
-3.84,-6,39.463,39.511,39.562,39.663,39.602,35.739
-3.76,-6,39.581,39.629,39.679,39.779,39.714,35.704
-3.68,-6,39.7,39.747,39.796,39.894,39.825,35.668
-3.6,-6,39.818,39.864,39.913,40.009,39.937,35.632
-3.52,-6,39.936,39.981,40.029,40.124,40.047,35.595
-3.44,-6,40.053,40.097,40.144,40.238,40.157,35.557
-3.36,-6,40.17,40.213,40.259,40.352,40.266,35.519
-3.28,-6,40.286,40.329,40.374,40.465,40.375,35.48
-3.2,-6,40.402,40.444,40.488,40.578,40.483,35.44
-3.12,-6,40.518,40.558,40.601,40.69,40.59,35.4
-3.04,-6,40.632,40.672,40.714,40.801,40.697,35.359
-2.96,-6,40.746,40.785,40.827,40.912,40.803,35.318
-2.88,-6,40.86,40.898,40.938,41.022,40.908,35.276
-2.8,-6,40.973,41.01,41.049,41.131,41.012,35.232
-2.72,-6,41.085,41.121,41.159,41.239,41.115,35.186
-2.64,-6,41.196,41.231,41.268,41.347,41.218,35.138
-2.56,-6,41.307,41.341,41.377,41.454,41.319,35.087
-2.48,-6,41.416,41.45,41.485,41.56,41.42,35.035
-2.4,-6,41.525,41.557,41.591,41.665,41.519,34.981
-2.32,-6,41.633,41.664,41.697,41.769,41.617,34.925
-2.24,-6,41.74,41.77,41.802,41.872,41.715,34.867
-2.16,-6,41.846,41.875,41.906,41.975,41.811,34.806
-2.08,-6,41.951,41.979,42.009,42.076,41.906,34.744
-2,-6,42.055,42.082,42.111,42.176,42,34.679
-1.92,-6,42.158,42.184,42.212,42.275,42.093,34.612
-1.84,-6,42.26,42.285,42.312,42.373,42.184,34.544
-1.76,-6,42.361,42.385,42.41,42.47,42.274,34.473
-1.68,-6,42.461,42.484,42.508,42.565,42.363,34.4
-1.6,-6,42.559,42.581,42.604,42.659,42.451,34.324
-1.52,-6,42.657,42.677,42.699,42.753,42.538,34.247
-1.44,-6,42.753,42.772,42.793,42.844,42.623,34.168
-1.36,-6,42.848,42.866,42.885,42.935,42.706,34.086
-1.28,-6,42.941,42.958,42.976,43.024,42.789,34.002
-1.2,-6,43.033,43.049,43.066,43.112,42.87,33.917
-1.12,-6,43.124,43.139,43.155,43.199,42.949,33.829
-1.04,-6,43.214,43.227,43.242,43.284,43.027,33.738
-0.96,-6,43.302,43.314,43.328,43.368,43.104,33.646
-0.88,-6,43.388,43.4,43.412,43.45,43.179,33.552
-0.8,-6,43.474,43.484,43.495,43.531,43.253,33.455
-0.72,-6,43.558,43.566,43.577,43.611,43.325,33.356
-0.64,-6,43.64,43.648,43.657,43.689,43.396,33.255
-0.56,-6,43.721,43.727,43.735,43.765,43.466,33.152
-0.48,-6,43.8,43.806,43.812,43.84,43.534,33.046
-0.4,-6,43.878,43.882,43.888,43.914,43.6,32.939
-0.32,-6,43.955,43.958,43.962,43.986,43.665,32.829
