X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),Dep_SL7(SEL),Dep_SL8(SEL),Dep_SL9(SEL),App(SEL)
-6,-6,53.967,54.091,54.213,54.397,54.7,54.993,55.254,55.564,55.758,50.284
-5.92,-6,54.06,54.183,54.305,54.487,54.789,55.081,55.342,55.65,55.844,50.257
-5.84,-6,54.153,54.275,54.397,54.578,54.879,55.169,55.429,55.737,55.93,50.231
-5.76,-6,54.246,54.368,54.488,54.668,54.969,55.258,55.517,55.824,56.017,50.205
-5.68,-6,54.339,54.46,54.58,54.759,55.058,55.347,55.605,55.91,56.103,50.179
-5.6,-6,54.433,54.553,54.673,54.85,55.148,55.435,55.692,55.997,56.189,50.154
-5.52,-6,54.526,54.646,54.765,54.941,55.238,55.524,55.78,56.084,56.276,50.13
-5.44,-6,54.62,54.739,54.857,55.032,55.328,55.612,55.867,56.171,56.362,50.106
-5.36,-6,54.713,54.832,54.949,55.123,55.417,55.701,55.955,56.257,56.448,50.082
-5.28,-6,54.807,54.925,55.042,55.214,55.507,55.79,56.043,56.344,56.534,50.059
-5.2,-6,54.901,55.018,55.134,55.305,55.597,55.878,56.13,56.431,56.62,50.036
-5.12,-6,54.995,55.111,55.226,55.396,55.687,55.967,56.218,56.517,56.706,50.018
-5.04,-6,55.089,55.204,55.319,55.486,55.777,56.055,56.305,56.603,56.792,50.004
-4.96,-6,55.183,55.298,55.411,55.577,55.867,56.144,56.392,56.69,56.878,49.991
-4.88,-6,55.277,55.391,55.504,55.668,55.956,56.232,56.479,56.776,56.963,49.977
-4.8,-6,55.371,55.484,55.596,55.759,56.046,56.32,56.566,56.862,57.049,49.972
-4.72,-6,55.464,55.577,55.688,55.85,56.135,56.408,56.653,56.947,57.134,49.967
-4.64,-6,55.558,55.67,55.78,55.94,56.224,56.496,56.739,57.033,57.219,49.961
-4.56,-6,55.652,55.763,55.872,56.031,56.313,56.584,56.826,57.118,57.303,49.954
-4.48,-6,55.746,55.856,55.964,56.121,56.402,56.671,56.912,57.203,57.388,49.948
-4.4,-6,55.839,55.948,56.056,56.211,56.491,56.758,56.998,57.288,57.472,49.941
-4.32,-6,55.932,56.041,56.148,56.301,56.58,56.845,57.083,57.372,57.555,49.934
-4.24,-6,56.026,56.133,56.239,56.391,56.668,56.932,57.168,57.456,57.639,49.926
-4.16,-6,56.119,56.225,56.33,56.48,56.756,57.018,57.253,57.54,57.722,49.918
-4.08,-6,56.212,56.317,56.421,56.569,56.843,57.104,57.338,57.623,57.804,49.909
-4,-6,56.304,56.409,56.512,56.658,56.931,57.19,57.422,57.706,57.886,49.901
-3.92,-6,56.397,56.5,56.602,56.746,57.018,57.275,57.506,57.788,57.968,49.892
-3.84,-6,56.489,56.591,56.692,56.835,57.104,57.36,57.589,57.87,58.049,49.883
-3.76,-6,56.58,56.682,56.782,56.922,57.191,57.444,57.672,57.951,58.13,49.873
-3.68,-6,56.672,56.773,56.872,57.01,57.276,57.528,57.754,58.032,58.21,49.863
-3.6,-6,56.763,56.863,56.961,57.097,57.362,57.611,57.836,58.112,58.29,49.855
-3.52,-6,56.854,56.952,57.049,57.183,57.447,57.694,57.917,58.192,58.368,49.848
-3.44,-6,56.944,57.042,57.138,57.27,57.531,57.777,57.998,58.271,58.447,49.84
-3.36,-6,57.034,57.131,57.225,57.355,57.615,57.859,58.078,58.35,58.524,49.832
