X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),App(SEL)
-6,-6,37.578,37.647,37.732,37.895,38.157,38.819
-5.92,-6,37.7,37.768,37.853,38.016,38.277,38.801
-5.84,-6,37.822,37.89,37.974,38.136,38.396,38.782
-5.76,-6,37.944,38.012,38.095,38.257,38.516,38.764
-5.68,-6,38.067,38.134,38.217,38.378,38.636,38.744
-5.6,-6,38.189,38.256,38.338,38.499,38.756,38.725
-5.52,-6,38.312,38.378,38.46,38.62,38.876,38.704
-5.44,-6,38.434,38.5,38.582,38.741,38.997,38.683
-5.36,-6,38.557,38.623,38.704,38.863,39.117,38.661
-5.28,-6,38.68,38.745,38.826,38.984,39.238,38.639
-5.2,-6,38.803,38.868,38.948,39.105,39.358,38.616
-5.12,-6,38.926,38.99,39.071,39.227,39.479,38.594
-5.04,-6,39.05,39.113,39.193,39.349,39.599,38.577
-4.96,-6,39.173,39.236,39.315,39.47,39.72,38.558
-4.88,-6,39.296,39.358,39.437,39.591,39.84,38.521
-4.8,-6,39.419,39.481,39.56,39.713,39.96,38.482
-4.72,-6,39.542,39.604,39.682,39.834,40.081,38.442
-4.64,-6,39.665,39.726,39.804,39.955,40.201,38.402
-4.56,-6,39.788,39.848,39.926,40.077,40.321,38.36
-4.48,-6,39.91,39.971,40.047,40.198,40.44,38.318
-4.4,-6,40.033,40.093,40.169,40.318,40.56,38.274
-4.32,-6,40.155,40.215,40.29,40.439,40.679,38.23
-4.24,-6,40.277,40.336,40.411,40.559,40.799,38.185
-4.16,-6,40.399,40.458,40.532,40.679,40.917,38.14
-4.08,-6,40.521,40.579,40.653,40.799,41.036,38.093
-4,-6,40.642,40.699,40.773,40.918,41.154,38.046
-3.92,-6,40.763,40.82,40.893,41.038,41.272,37.998
-3.84,-6,40.884,40.94,41.013,41.156,41.389,37.95
-3.76,-6,41.004,41.06,41.132,41.274,41.506,37.902
-3.68,-6,41.124,41.179,41.251,41.392,41.623,37.853
-3.6,-6,41.243,41.298,41.369,41.51,41.739,37.803
-3.52,-6,41.362,41.416,41.487,41.626,41.854,37.753
-3.44,-6,41.48,41.534,41.604,41.743,41.969,37.703
