X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),App(SEL)
-6,-6,51.667,51.906,52.251,52.647,36.941
-5.92,-6,51.778,52.017,52.362,52.757,36.97
-5.84,-6,51.89,52.128,52.473,52.867,36.999
-5.76,-6,52.001,52.239,52.583,52.977,37.03
-5.68,-6,52.113,52.35,52.695,53.088,37.061
-5.6,-6,52.225,52.462,52.806,53.198,37.093
-5.52,-6,52.337,52.574,52.917,53.309,37.126
-5.44,-6,52.449,52.685,53.029,53.42,37.16
-5.36,-6,52.561,52.797,53.14,53.531,37.195
-5.28,-6,52.673,52.909,53.252,53.641,37.23
-5.2,-6,52.786,53.021,53.363,53.752,37.267
-5.12,-6,52.898,53.133,53.475,53.863,37.305
-5.04,-6,53.01,53.245,53.586,53.974,37.344
-4.96,-6,53.123,53.357,53.698,54.085,37.385
-4.88,-6,53.235,53.469,53.81,54.196,37.426
-4.8,-6,53.348,53.581,53.921,54.306,37.512
-4.72,-6,53.46,53.693,54.033,54.417,37.604
-4.64,-6,53.572,53.805,54.144,54.527,37.699
-4.56,-6,53.685,53.917,54.256,54.638,37.797
-4.48,-6,53.797,54.029,54.367,54.748,37.897
-4.4,-6,53.909,54.141,54.479,54.858,37.999
-4.32,-6,54.021,54.253,54.59,54.968,38.103
-4.24,-6,54.134,54.364,54.701,55.078,38.207
-4.16,-6,54.246,54.476,54.812,55.188,38.312
-4.08,-6,54.358,54.587,54.922,55.297,38.415
-4,-6,54.469,54.698,55.033,55.407,38.518
-3.92,-6,54.581,54.81,55.144,55.516,38.618
-3.84,-6,54.693,54.921,55.254,55.624,38.717
-3.76,-6,54.804,55.031,55.364,55.733,38.812
-3.68,-6,54.915,55.142,55.474,55.841,38.903
-3.6,-6,55.027,55.253,55.583,55.949,38.991
-3.52,-6,55.138,55.363,55.693,56.057,39.074
-3.44,-6,55.249,55.473,55.802,56.164,39.152
-3.36,-6,55.359,55.583,55.911,56.271,39.225
-3.28,-6,55.47,55.693,56.02,56.378,39.279
-3.2,-6,55.581,55.802,56.128,56.484,39.284
-3.12,-6,55.691,55.912,56.237,56.59,39.272
-3.04,-6,55.801,56.021,56.345,56.696,39.256
-2.96,-6,55.912,56.131,56.453,56.801,39.236
-2.88,-6,56.022,56.24,56.561,56.906,39.213
-2.8,-6,56.132,56.349,56.668,57.011,39.187
-2.72,-6,56.242,56.458,56.776,57.116,39.157
-2.64,-6,56.353,56.566,56.883,57.22,39.125
-2.56,-6,56.463,56.675,56.99,57.324,39.091
-2.48,-6,56.573,56.784,57.097,57.427,39.055
-2.4,-6,56.683,56.893,57.204,57.531,39.018
-2.32,-6,56.794,57.001,57.311,57.634,38.98
-2.24,-6,56.904,57.11,57.418,57.736,38.942
-2.16,-6,57.015,57.219,57.525,57.839,38.903
-2.08,-6,57.125,57.327,57.631,57.941,38.865
-2,-6,57.236,57.436,57.738,58.043,38.828
-1.92,-6,57.347,57.545,57.844,58.145,38.792
-1.84,-6,57.458,57.654,57.951,58.247,38.757
-1.76,-6,57.569,57.762,58.057,58.348,38.743
-1.68,-6,57.681,57.871,58.163,58.45,38.731
-1.6,-6,57.792,57.98,58.27,58.551,38.719
-1.52,-6,57.903,58.089,58.376,58.651,38.707
-1.44,-6,58.015,58.198,58.482,58.752,38.683
-1.36,-6,58.126,58.306,58.588,58.852,38.648
-1.28,-6,58.237,58.414,58.693,58.952,38.612
-1.2,-6,58.348,58.522,58.798,59.052,38.574
-1.12,-6,58.459,58.629,58.903,59.151,38.536
-1.04,-6,58.569,58.736,59.007,59.249,38.496
-0.96,-6,58.678,58.842,59.111,59.347,38.454
-0.88,-6,58.787,58.947,59.213,59.445,38.411
-0.8,-6,58.894,59.051,59.315,59.541,38.366
-0.72,-6,59,59.153,59.415,59.636,38.318
-0.64,-6,59.104,59.254,59.514,59.731,38.268
-0.56,-6,59.207,59.354,59.611,59.824,38.216
-0.48,-6,59.308,59.451,59.707,59.919,38.159
-0.4,-6,59.408,59.548,59.803,60.018,38.1
-0.32,-6,59.506,59.642,59.895,60.115,38.035
-0.24,-6,59.6,59.733,59.984,60.21,37.966
-0.16,-6,59.692,59.822,60.071,60.303,37.892
-0.08,-6,59.78,59.906,60.155,60.394,37.811
0,-6,59.864,59.987,60.236,60.482,37.723
0.08,-6,59.879,60.004,60.253,60.497,37.649
0.16,-6,59.929,60.053,60.302,60.545,37.571
0.24,-6,59.978,60.101,60.35,60.596,37.739
0.32,-6,60.024,60.144,60.395,60.642,37.445
